,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
2146,US,"This shows the tannic chewy, vegetal nature of the grape, without off-setting it with other flavors. One-third new French oak has made little impact, and the wine is rough and astringent through a quick finish.",Carmenère,84,28.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,South Stage 2012 Carmenère (Rogue Valley),Carmenère,South Stage,red,no
2194,Chile,"Highly herbal aromas shadow black cherry, plum, oregano and beet scents. This feels plump and full, while the flavor profile is pure Carmenère—herbal, minty and peppery as well as black-fruit driven. Heat, herbs and spice are draped on the finish of this love-it-or-leave-it Chilean specialty.",Los Lingues Vineyard,88,20.0,Colchagua Valley,,,Michael Schachner,@wineschach,Casa Silva 2013 Los Lingues Vineyard Carmenère (Colchagua Valley),Carmenère,Casa Silva,red,no
2494,Chile,"This opens with herbal berry aromas that are textbook Carmenère, but with airing a floral note comes in to accent black-cherry aromas. Toasty, herbal berry flavors are fruity and solid, while this shows some bitterness on the finish.",Gran Reserva,88,17.0,Colchagua Valley,,,Michael Schachner,@wineschach,Koyle 2013 Gran Reserva Carmenère (Colchagua Valley),Carmenère,Koyle,red,no
2504,Chile,"Initially, this Carmenère smells green and minty, with a heavy herbal blast. Airing settles things down in front of a fresh palate with thorough body and build. Oak and salted-meat flavors with black fruits finish woody, toasty and herbal.",Envero Gran Reserve,88,17.0,Colchagua Valley,,,Michael Schachner,@wineschach,Apaltagua 2013 Envero Gran Reserve Carmenère (Colchagua Valley),Carmenère,Apaltagua,red,no
2606,Chile,"Earthy aromas include pencil eraser, wild herbs and eucalyptus along with tea and blackberry. This is very smooth and lush in the mouth, a reflection of a warm vintage. Flavors of olive, herbs, tobacco and black fruits are textbook for the variety, while a mellow, polished finish is silky and easygoing. Drink through 2016.",Edición Limitada,90,23.0,Maipo Valley,,,Michael Schachner,@wineschach,Morandé 2009 Edición Limitada Carmenère (Maipo Valley),Carmenère,Morandé,red,no
2772,Chile,"Woody, creamy aromas of black fruits precede a sketchy palate with acidity akin to vinegar. Medicinal flavors of oak, mint and generic berry fruits finish with a pasty feel and herbal, oaky flavors.",The 7th Generation Reserva,84,15.0,Loncomilla Valley,,,Michael Schachner,@wineschach,G7 2013 The 7th Generation Reserva Carmenère (Loncomilla Valley),Carmenère,G7,red,no
3110,Chile,"A lot of olive and herbs upfront, with cumin and other exotic, arguably unusual aromas. The palate is soft and a little low on structure, but the flavors are big and sweet, almost overripe and syrupy. There's cola, blackberry, coffee and mulchy herbal flavors from start to finish. A big wine that needs to be drunk now; it's not going to get better.",Microterroir de los Lingues,88,49.0,Colchagua Valley,,,Michael Schachner,@wineschach,Casa Silva 2005 Microterroir de los Lingues Carmenère (Colchagua Valley),Carmenère,Casa Silva,red,no
3492,Chile,"The spectrum of varietal aromas is here: saline, olive, forest floor, tea and red and black fruits. Weighty and round in the mouth, with good feel and full blackberry flavors supported by creamy oak and vanilla. Juicy and red enough on the finish, where a pop of acidity registers.",Reserve Barrel Select,87,12.0,Cachapoal Valley,,,Michael Schachner,@wineschach,Santa Ema 2009 Reserve Barrel Select Carmenère (Cachapoal Valley),Carmenère,Santa Ema,red,no
3610,Chile,"Crusty and dusty smelling, with dark berry, plum and herbal aromas. Feels edgy and rubbery, then tastes like a mix of herbal black plum, dark cherry and oak dust. Finishes fiery, with peppery flavors and leftover oak.",Secreto,86,14.0,Colchagua Valley,,,Michael Schachner,@wineschach,Viu Manent 2010 Secreto Carmenère (Colchagua Valley),Carmenère,Viu Manent,red,no
3639,Chile,"Funky and odd smelling, with exotic aromas that are unfamiliar and not that inviting. Feels thick and soupy, with black fruit flavors, cumin, candy and some bitterness on the finish.",Carmenère,81,10.0,Central Valley,,,Michael Schachner,@wineschach,Arauco 2011 Carmenère (Central Valley),Carmenère,Arauco,red,no
3666,Chile,"Tomato leaf, herb and spice aromas mix with green-leaning raspberry and marshmallow sweetness on the nose. The palate is gritty and tough, with salty, herbal cherry and brambly flavors. Short and choppy on the finish.",Gran Reserva,84,14.0,Curicó Valley,,,Michael Schachner,@wineschach,Espiritu de Chile 2007 Gran Reserva Carmenère (Curicó Valley),Carmenère,Espiritu de Chile,red,no
3755,Chile,"This Elqui Syrah is topped with resiny oak aromas that emphasize clove and nutmeg. Big, full-bodied, sticky and tannic, this barrel-heavy wine tastes charred, toasty and burnt, with chocolate and campfire notes to the finish.",Limited Release,86,25.0,Elqui Valley,,,Michael Schachner,@wineschach,Elqui Wines 2013 Limited Release Carmenère (Elqui Valley),Carmenère,Elqui Wines,red,no
4192,Chile,"Smoky, rubbery aromas of plum and foresty berry fruits turn damp and earthy with airing. This feels wiry, with tomato, herbal plum and boysenberry flavors. Barrel spice and toasty oak take over on the finish.",Reserva,87,13.0,Rapel Valley,,,Michael Schachner,@wineschach,Casas del Bosque 2013 Reserva Carmenère (Rapel Valley),Carmenère,Casas del Bosque,red,no
4198,Chile,"Sawdust and campfire notes are the most prominent aromas on this oaky Carmenère. Soft tannins and racy acidity create an alert, snappy palate of plum and herbal berry flavors. A note of bitterness darkens the finish.",Serie Riberas Gran Reserva Ribera del Cachapoal,87,17.0,Peumo,,,Michael Schachner,@wineschach,Concha y Toro 2013 Serie Riberas Gran Reserva Ribera del Cachapoal Carmenère (Peumo),Carmenère,Concha y Toro,red,no
4320,Chile,"Toasty and vanilla-scented, with deeper, riper fruit than the Reserva and an extra layer of textural richness. It's plummy, chocolaty and slightly fudge-like in flavor.",Gran Reserva,89,18.0,Maipo Valley,,,,,Tarapaca 2007 Gran Reserva Carmenère (Maipo Valley),Carmenère,Tarapaca,red,no
4389,US,"Upfront jalapeño, white pepper and freshly sliced bell pepper aromas lead the nose of this wine. It's soft in texture and an intriguing example of the variety.",Enjoy Walla Walla,88,26.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Drink Washington State 2014 Enjoy Walla Walla Carmenère (Walla Walla Valley (WA)),Carmenère,Drink Washington State,red,no
4881,Chile,"Black cherry, black currant and spice notes are nicely integrated. This has a narrowly defined palate that sings of ripe fruit. Dark, toasty, slightly bitter blackberry is the core flavor on this oaky, peppery, voluminous Carmenère.",Gran Reserva de Los Andes,87,15.0,Maipo Valley,,,Michael Schachner,@wineschach,Santa Alicia 2012 Gran Reserva de Los Andes Carmenère (Maipo Valley),Carmenère,Santa Alicia,red,no
4882,Chile,"Rubber, menthol, black olive and dusty oak aromas dominate the nose on this stable Carmenère. Olive, blackberry and herbal flavors are typical of the variety, while the finish is clean, powerful and in good shape.",Reserva Estate Bottled,87,12.0,Maule Valley,,,Michael Schachner,@wineschach,Sierra Batuco 2012 Reserva Estate Bottled Carmenère (Maule Valley),Carmenère,Sierra Batuco,red,no
4890,Chile,"Concentrated scents of iodine, olive and herbal blackberry set up a loud palate supported by noticeable acidity. This tastes briny and a bit salty, with herbal black plum and blackberry flavors. A note of prune on the finish is offset by vivid acidity.",Reserva Privada,87,15.0,Maule Valley,,,Michael Schachner,@wineschach,Viña Casas Patronales 2012 Reserva Privada Carmenère (Maule Valley),Carmenère,Viña Casas Patronales,red,no
4891,Chile,"Raspberry, plum, leather and earth aromas lead to spice tones on the nose. This feels snappy and juicy, while herbs, red plum, red currant and mild oak flavors end with good weight, balance and oak-based spice notes.",Chungará Gran Reserva,87,14.0,Maule Valley,,,Michael Schachner,@wineschach,Viña San Vicente 2013 Chungará Gran Reserva Carmenère (Maule Valley),Carmenère,Viña San Vicente,red,no
5138,US,"It's rare to see varietal Carmenère outside of Chile, let alone in Long Island, and such a great surprise when it's as tasty as this. It's lusciously fruity yet pristinely fresh, boasting crisp black-plum and cherry flavors that penetrate deeply on the palate. A herbaceous swathe of green leaf and bramble only accentuates the freshness. Fine firm tannins need a few years to meld. Hold until 2020.",Carmenère,92,24.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Osprey's Dominion 2013 Carmenère (North Fork of Long Island),Carmenère,Osprey's Dominion,red,no
5437,Chile,"This wine consistently scores in the upper 80s. This vintage is dealing hard spice and herbal aromas along with tight-grained oak scents. Fresh but tannic, with bite and juicy, racy flavors of berry matched by woodspice. Fades away with hickory and BBQ flavors.",Grey [Glacier] Single Block,88,20.0,Maipo Valley,,,Michael Schachner,@wineschach,Ventisquero 2009 Grey [Glacier] Single Block Carmenère (Maipo Valley),Carmenère,Ventisquero,red,no
5518,Chile,"Rubbery, herbal aromas of stalky black fruits are typical of the variety but also gritty and horsey smelling. This has a snappy, grating mouthfeel and flavors of herbal blackberry and plum along with an acid-driven palate. Licorice, oak and vanilla flavors are present on the finish.",Reserva Espiritu de Los Andes Estate Bottled,83,12.0,Maipo Valley,,,Michael Schachner,@wineschach,Santa Alicia 2014 Reserva Espiritu de Los Andes Estate Bottled Carmenère (Maipo Valley),Carmenère,Santa Alicia,red,no
5519,Chile,"Aromas of green bean, shoe polish, carob and blackberry are heavy and oaky. A creamy weight dominates the palate, which also shows an unbalanced streak of tartaric acid. Herbal blackberry, plum and licorice flavors finish minty, with a resinous oak feel.",Reserva Encinos,83,12.0,Colchagua Valley,,,Michael Schachner,@wineschach,Santa Luz 2014 Reserva Encinos Carmenère (Colchagua Valley),Carmenère,Santa Luz,red,no
5542,Chile,"Barnyard aromas with coffee grinds and lemony blackberry are less than inviting. This feels raw, scratchy and abrasive; flavors of herbal cherry and plum turn green and weedy on the finish.",Select Terroir,82,10.0,Cachapoal Valley,,,Michael Schachner,@wineschach,Santa Ema 2014 Select Terroir Carmenère (Cachapoal Valley),Carmenère,Santa Ema,red,no
5875,Chile,"Oaky foresty berry aromas are mildly damp and woodsy, with coffee and herbal notes. This feels full but also clamping and tight. Smoky roasted flavors of hickory, black plum and pepper finish burnt and toasty, with roughness to the finish.",Gran Reserva,88,20.0,Colchagua Valley,,,Michael Schachner,@wineschach,Maquis 2014 Gran Reserva Carmenère (Colchagua Valley),Carmenère,Maquis,red,no
6246,Chile,"Earth, pepper and spice aromas go well with core plum and cherry scents. In the mouth, this is chewy, round and well balanced, with red plum, raspberry, spice and carob flavors. A woody, lightly herbal, spicy finish with fresh but lasting berry notes is a good conclusion.",Grey Glacier Single Block Trinidad Vineyard,90,24.0,Maipo Valley,,,Michael Schachner,@wineschach,Ventisquero 2011 Grey Glacier Single Block Trinidad Vineyard Carmenère (Maipo Valley),Carmenère,Ventisquero,red,no
6543,Chile,"Hot and fiery, this red is meaty, spicy and herbal on the nose. The disjointed palate shows baked, spicy plum and herbal flavors. A smoky, meaty flavor and forced, creamy-oak tone carry the finish.",Reserve,85,10.0,Curicó Valley,,,Michael Schachner,@wineschach,Santa Alba 2013 Reserve Carmenère (Curicó Valley),Carmenère,Santa Alba,red,no
6548,Chile,"Tarry, rubbery cherry and chocolate aromas turn towards olive as this breathes. Raw, rubbery and mildly astringent in feel, this tastes like plum and tomato with herbs and salt.",Cefiro Reserva,85,12.0,Rapel Valley,,,Michael Schachner,@wineschach,Viña Casablanca 2013 Cefiro Reserva Carmenère (Rapel Valley),Carmenère,Viña Casablanca,red,no
7262,Chile,"Peppery berry aromas show a balsamic nature. This feels fully oaked and resiny, while bold, fruity flavors of ripe black grapes, plum and peppercorn finish with a wave of heavy oak and mint.",Carmenère,89,25.0,Aconcagua Valley,,,Michael Schachner,@wineschach,Arboleda 2013 Carmenère (Aconcagua Valley),Carmenère,Arboleda,red,no
7465,Chile,"Heavy aromas of herbal berry fruits and wood smoke are rustic. This wine feels resiny and edgy, while saucy, oaky flavors of pancetta and tomato finish with notes of sausage, fennel and bacon.",Reserva Terroir La Higuera,86,12.0,Maule Valley,,,Michael Schachner,@wineschach,TerraNoble 2013 Reserva Terroir La Higuera Carmenère (Maule Valley),Carmenère,TerraNoble,red,no
7585,Chile,"Dark and baked, with hickory, leather and prune/black plum aromas that are slightly herbal and roasted. The palate has a tight, solid feel but presents savory, baked flavors of plum and soy sauce. Salty liked cured meat on the roasted finish.",Estate Selection,85,13.0,Curicó Valley,,,Michael Schachner,@wineschach,Aresti 2008 Estate Selection Carmenère (Curicó Valley),Carmenère,Aresti,red,no
7596,Chile,"Tight and oaky in the nose, with some funky green notes. The palate is a bit herbal and mildly vegetal, but there's also some cherry fruit and spice. The texture on the finish is the high point, but the vegetal flavor at the wine's core is a sore point.",Estate Bottled,83,6.0,Maipo Valley,,,Michael Schachner,@wineschach,Casa Rivas 2001 Estate Bottled Carmenère (Maipo Valley),Carmenère,Casa Rivas,red,no
8238,Chile,"Olive, spice and black-plum aromas come with some grit and savory accents. This is well packed and voluminous; flavors of olive, plum and wild berry finish sturdy and smooth, with minty accents. For a good introduction to the positives of Carmenère, try this.",Serie Riberas Gran Reserva Ribera del Cachapoal,89,18.0,Peumo,,,Michael Schachner,@wineschach,Concha y Toro 2011 Serie Riberas Gran Reserva Ribera del Cachapoal Carmenère (Peumo),Carmenère,Concha y Toro,red,no
8257,Chile,"Raw-cut wood, vanilla, herbs and hard spice scents define the nose on this quality Carmenère. In the mouth, tomatoey acidity is offset by weighty berry fruit and creamy oak. Flavorwise, this is saucy, meaty, a touch stewy and herbal, just like the variety is known to be.",Carmenère,89,20.0,Colchagua Valley,,,Michael Schachner,@wineschach,Arboleda 2011 Carmenère (Colchagua Valley),Carmenère,Arboleda,red,no
8273,Chile,"A very good value Carmenère with oak and charred aromas in front of berry, herbs and olive. The body is full and the wine has a nice feel; flavors of blackberry bring herbs, pepper and black olive accents. Toasty and a bit hot on the finsh, but bold and done well.",Carmenère,88,12.0,Maipo Valley,,,Michael Schachner,@wineschach,Haras 2009 Carmenère (Maipo Valley),Carmenère,Haras,red,no
8363,Chile,"Overt oak and black-fruit aromas are spicy, with an emphasis on clove. This feels wide and blocky, with abrasive tannins. Generic berry flavors are good but oaky, while the finish offers more of the same.",Reserva,87,11.0,Curicó Valley,,,Michael Schachner,@wineschach,Espiritu de Chile 2014 Reserva Carmenère (Curicó Valley),Carmenère,Espiritu de Chile,red,no
8429,Chile,"Murky, mulchy aromas of baked black fruits and coffee grinds set up a gritty, hard palate of barrel char and roasted berry fruits. The finish is more of the same—lots of oak, burnt coffee and baked black-fruit flavors.",Pedriscal Vineyard Reserva,85,23.0,Elqui Valley,,,Michael Schachner,@wineschach,Falernia 2013 Pedriscal Vineyard Reserva Carmenère (Elqui Valley),Carmenère,Falernia,red,no
8473,Chile,"Shines with a nice purple lustre then opens with big blackberry and spiced plum flavors that are earthy and wild. The palate is round, ripe and feels good, and the flavors are centered on herbal blackberry and toast. Very good for the price range.",Reserva,88,12.0,Colchagua Valley,,,Michael Schachner,@wineschach,MontGras 2010 Reserva Carmenère (Colchagua Valley),Carmenère,MontGras,red,no
8621,US,"Blended with 25% Cabernet Sauvignon, wood aromas are at the fore, with notes of baking spice followed by braised green pepper along with jalapeño pepper and blackberry. The flavors are saturated and ripe, bringing a sense of softness that provides intrigue.",Carmenère,86,39.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,DiStefano 2013 Carmenère (Columbia Valley (WA)),Carmenère,DiStefano,red,no
8934,Chile,"Balsam, lush prune and all sorts of earthy, interesting aromas set this rich, ripe Carmenère off on a wild ride. Chocolate greets you at the front door, with deep plum and berry waiting behind. It's saturated and superripe but it doesn't lose step or steam. Excellent in the ultraripe, modern style.",Orzada,91,20.0,Maule Valley,,,Michael Schachner,@wineschach,Odfjell 2005 Orzada Carmenère (Maule Valley),Carmenère,Odfjell,red,no
9038,Chile,"Electric purple in color, it conveys wiry aromas of wet dog, green herbs and berry fruits. The palate is loud and clacky, with a jumpy overall feel and an overriding sense of youth. Boysenberry, blueberry and blackberry flavors come with undertones of green herbs and licorice, while the finish is aggressive and moderately complex. Drink through 2019.",Terrunyo Entre Cordilleras Peumo Vineyard Block 27,91,50.0,Peumo,,,Michael Schachner,@wineschach,Concha y Toro 2011 Terrunyo Entre Cordilleras Peumo Vineyard Block 27 Carmenère (Peumo),Carmenère,Concha y Toro,red,no
9149,Chile,"The leather and earthy plum aromas in this wine come with a strong, stalky component. It tastes big and syrupy, with the roasted flavors that the nose anticipates. The finish is baked tasting, with a gritty feel and a mild green accent.",Carmenère,83,12.0,Colchagua Valley,,,Michael Schachner,@wineschach,Root:1 2010 Carmenère (Colchagua Valley),Carmenère,Root:1,red,no
9205,Chile,"Dark on the nose, with peppery spice, mocha, basil and secondary berry aromas. Shows power and density in the mouth, with burnt, blackened flavors of blackberry, plum and pepper. Even more peppery on the finish. More black and dark than typically herbal and spicy.",La Joya Reserve,86,11.0,Colchagua Valley,,,Michael Schachner,@wineschach,Viña Bisquertt 2010 La Joya Reserve Carmenère (Colchagua Valley),Carmenère,Viña Bisquertt,red,no
9508,Chile,"Dry and spicy up front, with aromas of herbed raspberry and sandalwood. The palate is juicy and structured, with toasty, spicy plum and berry flavors and good zest. Finishes toasty, with a bit of chocolaty richness. Fresh, ripe and well oaked.",Hacienda Araucano Reserva,87,11.0,Colchagua Valley,,,Michael Schachner,@wineschach,François Lurton 2009 Hacienda Araucano Reserva Carmenère (Colchagua Valley),Carmenère,François Lurton,red,no
9979,Chile,"Very good Carmenère with requisite tea, herbal and bold berry aromas. The palate is just right in that it's neither heavy nor sharp, and the flavors of cola, burnt brown sugar and roasted berries are smooth and deep. Finishes with notes of coffee, herbs and sweet fruits as it hits the target close to the bull's eye.",Ecos de Rulo,89,19.0,Colchagua Valley,,,Michael Schachner,@wineschach,Viña Bisquertt 2007 Ecos de Rulo Carmenère (Colchagua Valley),Carmenère,Viña Bisquertt,red,no
9986,Chile,"A strong, smoky set of aromas gets this going in the proper direction. There's also spice, earth, herbal aromas and leather to give it variety. The palate is deep and big, with blackberry, smoked meat and richness. Smooth on the finish, with black olive and additional herbal accents.",Carmenère,89,19.0,Colchagua Valley,,,Michael Schachner,@wineschach,Arboleda 2008 Carmenère (Colchagua Valley),Carmenère,Arboleda,red,no
10326,Chile,"A big, earthy type of wine with a ton of ripeness and heft. Smells like pure black olive, earth and smoked meat. The palate is tight but friendly as it delivers big doses of herb, tea, chocolate and black fruit flavors. About as deep and long in the mouth as this variety gets; proof that Maipo can produce the occasional excellent Carmenère.",Alto de Piedras Single Vineyard,90,45.0,Maipo Valley,,,Michael Schachner,@wineschach,De Martino 2009 Alto de Piedras Single Vineyard Carmenère (Maipo Valley),Carmenère,De Martino,red,no
10510,Chile,"Welcoming jammy fruit aromas are clean and robust, while the palate on this value-priced bottling is creamy, balanced and generous. The flavors are naturally a bit herbal, but there's so much beefy blackberry and dark plum fruit that the package is downright commendable. For everyday Carmenère, this is where to look.",Carmenère,87,10.0,Central Valley,,,Michael Schachner,@wineschach,Echeverria 2007 Carmenère (Central Valley),Carmenère,Echeverria,red,no
10573,Chile,"Herbal berry aromas are accompanied by scents of plastic and latex. On the palate, this feels round and basic. Salty, herbal black-fruit flavors finish chunky and obtuse, with mild bitter notes.",Estate,84,15.0,Maipo Valley,,,Michael Schachner,@wineschach,De Martino 2015 Estate Carmenère (Maipo Valley),Carmenère,De Martino,red,no
10905,Canada,"Despite the low alcohol, this pure Carmenère is fully ripened, with a soft, seductive nose boasting highlights of baking spices and pipe tobacco. Wild blackberries, tart acids and streaks of earth and stem comprise the core flavors, with a finishing note of dark chocolate.",Carmenère,90,50.0,British Columbia,Okanagan Valley,,Paul Gregutt,@paulgwine ,Black Hills 2012 Carmenère (Okanagan Valley),Carmenère,Black Hills,red,no
11629,Chile,"Cherry and plum aromas come with a note of rubbery latex, like a Band-Aid. This feels compact and dense, as if the palate were balled up. Medicinal black cherry and chocolate flavors finish in a bunched blocky mass.",Reserva,85,10.0,Maule Valley,,,Michael Schachner,@wineschach,Chilensis 2014 Reserva Carmenère (Maule Valley),Carmenère,Chilensis,red,no
11988,Chile,"Roasted berry and a strong blast of rubber and black olive aromas set up a round, bouncy palate with resiny oak and loamy, generic berry flavors touched up by green herbs and spice. This is warm, oaky and regular on the finish.",Las Mulas Reserva,85,14.0,Central Valley,,,Michael Schachner,@wineschach,Miguel Torres 2012 Las Mulas Reserva Carmenère (Central Valley),Carmenère,Miguel Torres,red,no
11998,Chile,"Hard plum and berry aromas come with brushy herbal scents and a strong whiff of asphalt. The mouthfeel is forward and direct, with loud acidity. Blackberry, plum, herb and spice flavors dominate, while the finish is peppery and tastes of minty oak.",Hacienda Araucano Reserva,85,11.0,Colchagua Valley,,,Michael Schachner,@wineschach,François Lurton 2012 Hacienda Araucano Reserva Carmenère (Colchagua Valley),Carmenère,François Lurton,red,no
12196,Chile,"Spicy, herbal and toasty on the nose, but the palate fails to meet the promise of the aromas. It's acidic and sharp at its center, with grabby tannins along with regular plum and boysenberry flavors. A big-bodied red with rough tannins and outsized acidity.",Castillo de Molina Reserva,84,12.0,Maule Valley,,,Michael Schachner,@wineschach,San Pedro 2007 Castillo de Molina Reserva Carmenère (Maule Valley),Carmenère,San Pedro,red,no
12432,Chile,"This is a funky, pushy type of wine, with prickly aromas of green herb and berry. For a 2007, it is big and a bit rough, with an herbal, green-leaning berry flavor distinctive of this producer and its Los Lingues Vineyard. It finishes with additional herbal kick and heat.",Microterroir de Los Lingues,87,48.0,Colchagua Valley,,,Michael Schachner,@wineschach,Casa Silva 2007 Microterroir de Los Lingues Carmenère (Colchagua Valley),Carmenère,Casa Silva,red,no
12480,Chile,"This is an herbal, almost throwback style of Carmenère. The nose delivers a blast of tomato leaf along with a rooty, herbal aroma of red fruit suggestive of pizza. The palate is tight and smacks hard with tannins, while the core flavors are roasted and burnt, with a baked berry note and an earthy nuttiness.",Cholqui,86,26.0,Maipo Valley,,,Michael Schachner,@wineschach,Tres Palacios 2009 Cholqui Carmenère (Maipo Valley),Carmenère,Tres Palacios,red,no
12488,Chile,"With aromas of black fruit, earth, rubber and tomato leaf, this fits the bill for Carmenère. The palate is snappy and lively, with drying, rubbery tannins. Flavors of zesty plum and berry are herbal and spicy, and it finishes with vitality and a scouring scrub of acidity and tannic clamp.",Grand Reserve,86,18.0,Curicó Valley,,,Michael Schachner,@wineschach,Junta 2010 Grand Reserve Carmenère (Curicó Valley),Carmenère,Junta,red,no
12504,Chile,"Smells good and correct for the variety, with leather, roasted berry and herbal-spicy aromas. Racy and tight in the mouth, with narrowing acidity and forward flavors of red plum, herbs, vanilla and heat.",Novas Gran Reserva,86,16.0,Colchagua Valley,,,Michael Schachner,@wineschach,Emiliana 2009 Novas Gran Reserva Carmenère (Colchagua Valley),Carmenère,Emiliana,red,no
12576,Chile,"Spicy, leafy aromas of tobacco, dried cherry and plum lead to a round palate that's hollow in the middle. Earthy flavors of mixed berry fruits and spice end chunky and herbal, which is par for the course for Carmenère.",Gran Reserva,87,14.0,Maule Valley,,,Michael Schachner,@wineschach,Leyendas de Familia 2013 Gran Reserva Carmenère (Maule Valley),Carmenère,Leyendas de Familia,red,no
12676,US,"This Carmenère from an excellent vineyard is listed at a whopping 14.7% alcohol, but the nose and the palate do not comply. It is aggressively vegetal, with thin, canned pea flavors.",Phinny Hill Vineyard,83,35.0,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,@paulgwine ,Tertulia 2008 Phinny Hill Vineyard Carmenère (Horse Heaven Hills),Carmenère,Tertulia,red,no
12752,Chile,"A touch hard, fiery and scratchy on the bouquet, then juicy and fresh in the mouth, with edgy flavors of peppery plum, raspberry, herbs and dry oak. Finishes herbal and minty, with average feel.",Eco Balance,85,9.0,Central Valley,,,Michael Schachner,@wineschach,Emiliana 2010 Eco Balance Carmenère (Central Valley),Carmenère,Emiliana,red,no
12989,Chile,"Plum and wintergreen aromas are earthy but flat. This has a chunky, jammy, flabby feel along with flavors of stewed plum, green herbs and raw oak. Baked berry flavors with green notes control the finish, which has a stewy character.",Reserva,84,13.0,Rapel Valley,,,Michael Schachner,@wineschach,Santa Rita 2011 Reserva Carmenère (Rapel Valley),Carmenère,Santa Rita,red,no
