,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
705,New Zealand,"Classic gooseberry and pink grapefruit notes feature gentle herbal nuances on the nose. There's ample weight and texture on the palate, with a burst of mouthwatering citrus on the finish.",Sauvignon Blanc,91,28.0,Marlborough,,,Joe Czerwinski,@JoeCz,Cloudy Bay 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Cloudy Bay,white,no
711,US,"Floral and herbal from the get-go, this medium-bodied white from a great vineyard offers a lot to like. Stainless-steel fermentation gives it a lean underbelly, rounded out by sharp Meyer lemon and tangerine, buoyed by mouthwatering acidity. Green apple and an accent of honey peak on the finish.",Cohen Vineyard Dutton Ranch,91,23.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Dutton Estate 2013 Cohen Vineyard Dutton Ranch Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Dutton Estate,white,no
751,Chile,"A little hard at first, with match stick aromas. After that blows off, there's green fruit notes carrying the nose. Full in the mouth, with acidic cut and spunky flavors of nectarine and orange. Finishes round, with citrus and passion fruit.",347 Vineyards,87,13.0,Central Valley,,,Michael Schachner,@wineschach,De Martino 2010 347 Vineyards Sauvignon Blanc (Central Valley),Sauvignon Blanc,De Martino,white,no
815,US,"All from Rosebud Vineyard, this moderately aromatic wine brings notes of herbs and pineapple, with Sémillon (15%) adding fig to the mix. The concentration doesn't seem all there and it needs a bit more acid to stand it up.",Soleil,86,18.0,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Finn Hill 2013 Soleil Sauvignon Blanc (Wahluke Slope),Sauvignon Blanc,Finn Hill,white,no
920,Australia,"Green beans and snap peas give this Sauvignon Blanc a green cast overall, but there's some citrus and gooseberry fruit as well. It's clean and refreshing on the finish.",Breathing Space,87,,Australia Other,Australia,,Joe Czerwinski,@JoeCz,Evans & Tate 2015 Breathing Space Sauvignon Blanc (Australia),Sauvignon Blanc,Evans & Tate,white,no
922,Argentina,"Aromas of citrus and petrol are backed by a juicy palate with tangy acidity and semisharp flavors of peach, tangerine and stone-fruit pits. Fresh, citrusy length and a lingering note of orange are the finish.",Altosur,87,12.0,Mendoza Province,Tupungato,,Michael Schachner,@wineschach,Finca Sophenia 2015 Altosur Sauvignon Blanc (Tupungato),Sauvignon Blanc,Finca Sophenia,white,no
924,Australia,"This medium-bodied wine features aromas of green apple and crushed stone, while the flavors turn citrusy, veering toward lime and grapefruit. It's nicely silky in texture, while a hint of snow pea marks the finish.",Sauvignon Blanc,87,18.0,South Australia,Adelaide Hills,,Joe Czerwinski,@JoeCz,Sidewood 2014 Sauvignon Blanc (Adelaide Hills),Sauvignon Blanc,Sidewood,white,no
957,US,"The great Ritchie Vineyard, a renowned site for Chardonnay, also possesses highly sought-after Sauvignon Blanc. Here, it shows as grassy in pea shoots and thick, with a voluptuous texture and body weight.",Ritchie Vineyard,87,24.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Carica 2015 Ritchie Vineyard Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Carica,white,no
966,New Zealand,"The 2004 and 2005 vintages of this wine were priced at $15, which gives some idea how fast the supply of Marlborough Sauvignon Blanc has increased. Kono's 2008 is on the light side, but tart and zippy, with a refreshing aspect to its pineapple and grapefruit flavors and herbal overtones. Drink now.",Sauvignon Blanc,85,9.0,Marlborough,,,Joe Czerwinski,@JoeCz,Kono 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Kono,white,no
979,France,"A heavy dose of Sauvignon Blanc brings herbaceous, grassy, white currants and gooseberry flavors. It's young, and needs more time to coalesce. It is certainly fresh, fruity, right up front.",Sauvignon,85,10.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Lamothe-Vincent 2008 Sauvignon  (Bordeaux Blanc),Sauvignon Blanc,Château Lamothe-Vincent,white,no
981,France,"This totally fresh wine has benefited from the quality of whites in 2007 Bordeaux. It is lemony with pink grapefruit flavors giving an intense lift. There is some herbaceousness, with green herbs and juicy fruits. To drink now.",Premius Bordeaux Sauvignon,85,10.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Yvon Mau 2007 Premius Bordeaux Sauvignon  (Bordeaux Blanc),Sauvignon Blanc,Yvon Mau,white,no
990,US,"Good price for a crisp white wine that's this polished. Nice on its own for the savory citrus, spearmint and spicy vanilla flavors, and fine with everything from fried chicken to Cantonese.",Sauvignon Blanc,88,12.0,California,California,California Other,,,Dancing Bull 2007 Sauvignon Blanc (California),Sauvignon Blanc,Dancing Bull,white,no
994,France,"An enticingly perfumed wine, with its white flowers and apricot blossom. The palate is soft, rich, moving towards yellow fruits, ripe pink grapefruit and just an edge of mineral chalkiness.",Les Belles Vignes,88,22.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Fournier Père et Fils 2006 Les Belles Vignes  (Sancerre),Sauvignon Blanc,Fournier Père et Fils,white,no
1005,France,"A full, soft Sauvignon from close to Sancerre. There is a light, yeasty character to this young wine, but the fruit is all there—fresh pink grapefruit, lime and green berries. The finish is acidic and crisp, but still mouth-filling.",Sauvignon Blanc,88,16.0,Loire Valley,Quincy,,Roger Voss,@vossroger,Domaine Philippe Portier 2007  Quincy,Sauvignon Blanc,Domaine Philippe Portier,white,no
1007,France,"Concentrated, with white fruits, a strong streak of herbaceousness, green apples and a rich texture. The wine shows intensity as well as youth. It really needs another year before drinking.",Les Caillottes,88,21.0,Loire Valley,Pouilly-Fumé,,Roger Voss,@vossroger,Fournier Père et Fils 2006 Les Caillottes  (Pouilly-Fumé),Sauvignon Blanc,Fournier Père et Fils,white,no
1025,US,"This is a softer Sauvignon Blanc for those not sworn to the grassy side of the grape, as the Buellton-based winery does a lot of barrel-fermenting. Aromas include pressed kiwi and a sour pucker of lime, and the broiled pear flavors prove easy drinking, if not exceedingly complex.",Vogelzang,88,42.0,California,Happy Canyon of Santa Barbara,Central Coast,Matt Kettmann,@mattkettmann,Dragonette 2012 Vogelzang Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Dragonette,white,no
1103,US,"With alcohol in the low-moderate range, this immaculately fresh wine is flush with juicy gooseberry and grapefruit. It carries the varietal hallmarks of fresh herbs, notably chive, and a balancing lick of minerality.",Sauvignon Blanc,90,13.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Mercer 2013 Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,Mercer,white,no
1113,US,"Coming from the warm 2013 vintage, this is an aromatic offering, with notes of pineapple, kiwi, herbs and oak spices (40% barrel fermented). It's creamy in feel, but with tart, vibrant acidity that keeps the palate fresh and lively.",Horse Heaven Vineyard,90,15.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle 2013 Horse Heaven Vineyard Sauvignon Blanc (Horse Heaven Hills),Sauvignon Blanc,Chateau Ste. Michelle,white,no
1131,New Zealand,"Despite some ripe, honeyed aromas, this is light in body and quite lean on the palate. Underripe pineapple flavors show a tart, herbal edge on the finish.",Sauvignon Blanc,84,16.0,Marlborough,,,Joe Czerwinski,@JoeCz,Chasing Venus 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Chasing Venus,white,no
1135,Chile,"Prickly aromas of nettle are simple as well as diluted. This feels basic and fresh, while green, citrusy flavors end with pithy notes and an oily feel.",Reserva Casillero del Diablo,84,11.0,Chile,,,Michael Schachner,@wineschach,Concha y Toro 2015 Reserva Casillero del Diablo Sauvignon Blanc (Chile),Sauvignon Blanc,Concha y Toro,white,no
1182,Australia,"Beyond a hint of stuck flint on the nose, this offers clean, varietally correct aromas and flavors of white nectarine, grapefruit and gooseberry. It's nicely balanced in the middle of the spectrum, offering a harmonious mix of stone fruit and citrus.",Beacon Hill,88,13.0,South Australia,South Australia,,Joe Czerwinski,@JoeCz,Beresford 2014 Beacon Hill Sauvignon Blanc (South Australia),Sauvignon Blanc,Beresford,white,no
1214,US,"Complex and composed, this vineyard-designate wine is brightly decorated in flavors of grapefruit pith and lemon zest, with zippy acidity. As it develops in the glass, richer elements of peach and apricot flesh out the palate with succulent aplomb.",Dry Stack Vineyard,93,55.0,California,Bennett Valley,Sonoma,Virginie Boone,@vboone,Aesthete 2016 Dry Stack Vineyard Sauvignon Blanc (Bennett Valley),Sauvignon Blanc,Aesthete,white,no
1245,South Africa,"This delicate, elegant NLH wine starts with alluring aromas of lush honey, apricot and citrus and offers a vibrant, lively balance of fruit and acid. Pair with cheeses and fruit salads.",Noble Late Harvest,88,35.0,Stellenbosch,,,Susan Kostrzewa,@suskostrzewa,Mulderbosch 2006 Noble Late Harvest Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,Mulderbosch,white,no
1247,South Africa,"This easygoing white starts with a fresh nose of grapefruit, fig and flowers and leads into zesty but complex flavors of tropical fruit and citrus. Approachable and balanced, the wine will pair well with seafood and chicken dishes.",Sauvignon Blanc,88,13.0,Robertson,,,Susan Kostrzewa,@suskostrzewa,Rietvallei Estate Wine 2008 Sauvignon Blanc (Robertson),Sauvignon Blanc,Rietvallei Estate Wine,white,no
1277,US,"There's a minty, ammonia streak of greenness that can charitably be described as gooseberry in this dry Sauvignon Blanc. Oak brings sweet vanilla richness, but the wine is still pretty eccentric.",Estate Grown,84,24.0,California,Sonoma Valley,Sonoma,,,Petroni 2010 Estate Grown Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,Petroni,white,no
1301,France,"Lightly herbaceous, this is a ripe, lively wine. Grapefruit and lemon zest flavors are complemented by fuller apple and quince flavors. A tight minerality in the background will allow the wine to age. Drink from 2016.",Sauvignon Blanc,89,20.0,Loire Valley,Menetou-Salon,,Roger Voss,@vossroger,Domaine de l'Ermitage 2013  Menetou-Salon,Sauvignon Blanc,Domaine de l'Ermitage,white,no
1302,France,"This is a ripe, fresh and fruity wine that's filled out with a tangy, mineral texture. Grapefruit and lime juice flavors give a zesty feel as well as intense acidity. It is ready to drink.",Sauvignon Blanc,89,21.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Domaine de Rome 2013  Sancerre,Sauvignon Blanc,Domaine de Rome,white,no
1319,New Zealand,"A considerable step up in quality from the basic Yealands Sauvignon Blanc, this offering boasts attractive aromas of white grapefruit and pea tendrils. There's a silky texture and green, grassy elements on the palate, but they never stray too far into vegetal, finishing zesty and clean.",Single Vineyard,90,25.0,Awatere Valley,,,Joe Czerwinski,@JoeCz,Yealands 2016 Single Vineyard Sauvignon Blanc (Awatere Valley),Sauvignon Blanc,Yealands,white,no
1334,US,This highly aromatic Sauvignon Blanc dishes out loads of pretty white peach and yellow cherry flavors backed by a bristling streak of acidity. It's a vibrant yet satisfyingly full-bodied wine with a pristine grapefruit finish. Drink now through 2020.,Little Lotus Flower,90,22.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Damiani 2015 Little Lotus Flower Sauvignon Blanc (Finger Lakes),Sauvignon Blanc,Damiani,white,no
1461,US,"This is a standout, showing Napa Valley's true potential for the variety. Steely and light bodied in approach, it offers a lively complement of apricot and juicy green-apple flavors, finishing on a fresh fig note and feeling balanced and complete.",Estate Grown,93,35.0,California,St. Helena,Napa,Virginie Boone,@vboone,Joseph Phelps 2015 Estate Grown Sauvignon Blanc (St. Helena),Sauvignon Blanc,Joseph Phelps,white,no
1483,France,"A light wine, somewhat unfocused and lacking fruit intensity. But it is certainly pleasant, clean and fresh, with a definite green tinge and a citrus aftertaste.",Fournier,85,19.0,Loire Valley,Menetou-Salon,,Roger Voss,@vossroger,Fournier Père et Fils 2006 Fournier  (Menetou-Salon),Sauvignon Blanc,Fournier Père et Fils,white,no
1484,New Zealand,"Shows plenty of weight on the palate, but also an overall lack of intensity to its slightly vegetal—green pea—flavors. Still, there's enough passion fruit and grapefruit to provide a sense of balance and a crisp, clean finish.",Arona,85,11.0,Marlborough,,,Joe Czerwinski,@JoeCz,Barker's Marque 2007 Arona Sauvignon Blanc (Marlborough),Sauvignon Blanc,Barker's Marque,white,no
1543,Romania,"This wine is light straw-colored, with aromas of lemon blossom, lemongrass and freshly cut lawn. Flavors of peach, passion fruit and melon finish with a touch of residual sweetness.",Nec Plus Ultra Demisec,85,10.0,Jidvei,,,Jeff Jenssen,@worldwineguys,Jidvei 2015 Nec Plus Ultra Demisec Sauvignon Blanc (Jidvei),Sauvignon Blanc,Jidvei,white,no
1549,Chile,"Briny saltwater aromas dominate a mild mostly fruitless nose. This feels basic and round, with a lemony streak. Mild nectarine flavors don't amount to much, while this is simple and generic on the finish.",Sauvignon Blanc,85,10.0,Central Valley,,,Michael Schachner,@wineschach,Valdivieso 2016 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Valdivieso,white,no
1593,France,"Herbal and fruity at this young stage, this wine is bright with acidity, citrus fruits and a tangy texture. It is still young and almost too crisp for its own good, although it will likely develop into an attractively fruity, ripe wine with a fine weight of flavor. Drink from 2017.",Les Hauts de Larrivet Haut-Brion,88,30.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Larrivet Haut-Brion 2014 Les Hauts de Larrivet Haut-Brion  (Pessac-Léognan),Sauvignon Blanc,Château Larrivet Haut-Brion,white,no
1605,New Zealand,"This medium-bodied wine is marked by dry, stony notes rather than a profusion of fruit. Subtle leafiness and hints of underripe melon give this a restrained aspect and suggest it's more of a food partner than a wine that will shine on its own.",Reserve,87,18.0,Hawke's Bay,,,Joe Czerwinski,@JoeCz,Mills Reef 2014 Reserve Sauvignon Blanc (Hawke's Bay),Sauvignon Blanc,Mills Reef,white,no
1614,France,"This is rich in spice, herbal characteristics and tangy acidity. It has a strongly mineral edge along with green fruits and tight lemon zest. Drink from 2017. André Lurton bought de Rochemorin in 1973; the estate has grown vines since the 16th century.",Sauvignon Blanc,87,26.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château de Rochemorin 2013  Pessac-Léognan,Sauvignon Blanc,Château de Rochemorin,white,no
1623,France,"This is a light bright wine, full of forward fruitiness. The tangy edge of minerality gives the wine a pleasing texture. Citrus fruits support this texture with their zest and acidity. The wine is ready to drink.",Sauvignon Blanc,85,13.0,Loire Valley,Touraine,,Roger Voss,@vossroger,Paul Buisse 2016 Sauvignon Blanc (Touraine),Sauvignon Blanc,Paul Buisse,white,no
1628,France,"This is an easy, open wine that is lightly herbal. There is a barnyard edge that masks the fruit, although there is bright crisp acidity to give it a lift. Drink now.",Le Charnay,85,22.0,Loire Valley,Menetou-Salon,,Roger Voss,@vossroger,Jean-Max Roger 2015 Le Charnay  (Menetou-Salon),Sauvignon Blanc,Jean-Max Roger,white,no
1686,US,"Fragrant with a mix of sweet grass and dusty blossom, this pleasant Sauvignon Blanc makes you wonder why the grape is so rare in Oregon. Here in the Umpqua Valley it finds a sweet spot, fresh and varietal, round and tart, with the added complexity of the flowery aromatics.",Sauvignon Blanc,90,18.0,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Melrose 2010 Sauvignon Blanc (Umpqua Valley),Sauvignon Blanc,Melrose,white,no
1757,France,"Lemon and spice make this a fruity while textured wine. It tastes like the chalk soil from which it comes, very mineral and flinty. This wine is all fruit now and will broaden out from 2016.",Les Grenettes,84,15.0,Loire Valley,Touraine,,Roger Voss,@vossroger,Domaine Beausejour 2014 Les Grenettes Sauvignon Blanc (Touraine),Sauvignon Blanc,Domaine Beausejour,white,no
1765,France,"This crisp, fruity wine is fresh with citrus, grapefruit and an attractive zesty texture. Aromatic and bright, it is ready to drink now, clean and fragrant.",Sauvignon Blanc,84,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Cap Royal 2014  Bordeaux Blanc,Sauvignon Blanc,Cap Royal,white,no
1813,Portugal,"While more herbal in character, this wine also carries grapefruit, lemon and quince flavors. It is fresh with a steely mineral character that adds some interest. Drink now.",Quinta de Cidrô,85,20.0,Duriense,,,Roger Voss,@vossroger,Real Companhia Velha 2014 Quinta de Cidrô Sauvignon Blanc (Duriense),Sauvignon Blanc,Real Companhia Velha,white,no
1834,US,"Smooth but tangy, this offers good fresh citrus aromas and flavors, a softer-than-usual texture but a bright, clean character that stays fresh on the finish.",Sauvignon Blanc,84,23.0,California,California,California Other,Jim Gordon,@gordone_cellars,Bota Box 2013 Sauvignon Blanc (California),Sauvignon Blanc,Bota Box,white,no
1842,US,"Sweet and somewhat disjointed, this 100% Sauvignon Blanc offers ripe apricot and peach before becoming slightly sour and herbal on the finish.",Sauvignon Blanc,83,16.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Marilyn Sauvignon Blonde 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Marilyn Sauvignon Blonde,white,no
1917,Chile,"Hay, straw, match stick and minerally aromas outweigh this wine's fruit scents by a measurable margin. This is chunky and a bit soft in the mouth, a reflection of 2012's heat. And while it's round as a ball, it's slightly vegetal and bitter tasting on the palate, with grapefruit and bell pepper flavors.",Max Reserva,87,19.0,Aconcagua Valley,,,Michael Schachner,@wineschach,Errazuriz 2012 Max Reserva Sauvignon Blanc (Aconcagua Valley),Sauvignon Blanc,Errazuriz,white,no
1951,France,"A cool, very Sauvignon wine, with strong herbaceous and citrus flavors. It's crisp, showing a bright, tight, slightly mineral texture.",Sauvignon Blanc,86,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Pezat 2012  Bordeaux Blanc,Sauvignon Blanc,Pezat,white,no
1952,US,"There's a honeyed note to this wine, yet it's crisp in acidity, giving it a mouthwatering savoriness for drinking now. The flavors veer toward Asian pears, peaches and tart gooseberries.",Le Pich,86,24.0,California,Napa Valley,Napa,,,Purlieu 2012 Le Pich Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Purlieu,white,no
2062,US,"This brilliant Sauvignon Blanc should be scooped up by sommeliers. It's exceptionally dry and tart in citrusy acids, with a mineral scour that's perfect for shellfish or savory appetizers. The flavors are of lemons, limes, gooseberries and white pepper. Beautiful and compelling.",Sauvignon Blanc,91,17.0,California,Napa Valley,Napa,,,Broman 2008 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Broman,white,no
2078,Chile,"We won't call this the best Terrunyo SB to date, but it is typically clean, mineral and full of lime and passion fruit. The overall balance and purity are up the ladder, while the flavors of green fruits, passion fruit, brine and lime don't hold back. Top notch SB from Chile to drink now.",Terrunyo El Triángulo Vineyard Block: 28,90,25.0,Casablanca Valley,,,Michael Schachner,@wineschach,Concha y Toro 2008 Terrunyo El Triángulo Vineyard Block: 28 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Concha y Toro,white,no
2087,US,"This is Peju's best Sauvignon Blanc in many years. It's bone dry and elegantly crisp in acidity, a clean, vibrant, food-friendly wine. With just a hint of oak, it shows rich flavors of Meyer lemons and limes, with exotic notes of papaya and white flowers. What a great comeback.",Sauvignon Blanc,90,22.0,California,Napa Valley,Napa,,,Peju 2008 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Peju,white,no
2130,France,"One of the small Sauvignon Blanc areas close to Sancerre, Menetou-Salon produces a light, crisp and herbal style of wine. This fits that bill well, its freshness contained within the flavors of hedgerow fruits and tangy acids.",Côtes de Morogues,88,22.0,Loire Valley,Menetou-Salon,,Roger Voss,@vossroger,Fournier Père et Fils 2010 Côtes de Morogues  (Menetou-Salon),Sauvignon Blanc,Fournier Père et Fils,white,no
2172,US,"This 100% varietal wine brings lightly styled aromas of green grass, herb, snap pea and whiffs of green pepper. The palate is full bodied and textured, bringing a sense of richness but never losing its balance. It lingers on the finish.",Reserve,90,35.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Matthews 2016 Reserve Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Matthews,white,no
