,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
2406,US,"Made from 100% Chardonnay, this shows lemon, apple and nectarine on the nose with hints of croisant. Spritely bubbles quickly fade, leaving honeydew, green apple, nectarine and a hint of pastry. The finish is fresh with lemon juice and tart apple.",Sauvage,87,27.0,America,,,Fiona Adams,@bkfiona,Gruet 2011 Sauvage Sparkling (America),Sparkling Blend,Gruet,white,yes
2640,Australia,"This pale salmon rosé is a reliable sparkling wine at a very good price. The latest NV release is toasty on the nose, then offers just faint hints of peach or berry flavors. It's lithe yet creamy on the palate, with a long finish.",Rosé,90,22.0,Tasmania,Tasmania,,Joe Czerwinski,@JoeCz,Jansz NV Premium Brut Rosé Sparkling (Tasmania),Sparkling Blend,Jansz,rose,yes
2667,US,"This sparkling wine is one of the best from Chandon in years. There's a soft refinement to the mousse, making it just as good as its more expensive rivals. Shows complex flavors of yeast, limes, oranges, vanilla and honey.",Vintage Brut,90,45.0,California,Yountville,Napa,,,Chandon 2008 Vintage Brut Sparkling (Yountville),Sparkling Blend,Chandon,white,yes
2689,US,"This brut-style bubbly is comprised of 67% Pinot Noir and 33% Chardonnay and shows aspects of both varieties. It's fairly full bodied, with raspberry, strawberry, lime, brioche, vanilla and toast flavors. Feels elegant, complex and lush in the mouth, and should develop additional bottle notes over the next six years.",Royal Cuvée,90,32.0,California,Carneros,Napa-Sonoma,,,Gloria Ferrer 2005 Royal Cuvée Sparkling (Carneros),Sparkling Blend,Gloria Ferrer,white,yes
2805,US,"Ebullient blossom and berry notes waft from this unique carbonated Pinot Noir (blended with proportions of Cabernet Franc and Cayuga grapes). Plump strawberry and cherry flavors are dry on the palate, but concentrated, accented by brisk acidity and sharp, piercing bubbles.",Rosé,87,16.0,New York,Seneca Lake,Finger Lakes,Anna Lee C. Iijima,,Atwater NV Bubble Pinot Noir Rosé Sparkling (Seneca Lake),Sparkling Blend,Atwater,rose,yes
2892,Italy,"This edition of Dosaggio Zero shows delicate harmony and complexity with layers of stone fruit, citrus, almond and white flower. Zesty perlage is enhanced by more stone fruit flavors on the silky finish.",Zero,91,,Lombardy,Franciacorta,,,,Contadi Castaldi 2008 Zero Sparkling (Franciacorta),Sparkling Blend,Contadi Castaldi,white,yes
2900,US,"A faint hint of pink shines on this sparkler named after the winery owners' dog. Aromas of fresh melon and slight peach lead to a faint cherry note upon sipping and creamy mouthfeel, followed by plum skin tartness and a yeasty, sour bitterness.",Amber's Cuvee,86,40.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Clos La Chance 2010 Amber's Cuvee Sparkling (Santa Cruz Mountains),Sparkling Blend,Clos La Chance,white,yes
2903,Italy,"Subdued aromas recall white flower and stone fruit. The muted palate reveals mature yellow apple skin, lemon zest and notes of nut butter alongside sharp bubbles. It has a tangy but fleeting finish.",Extra Brut,86,47.0,Lombardy,Franciacorta,,Kerin O’Keefe,@kerinokeefe,Ricci Curbastro 2009 Extra Brut Sparkling (Franciacorta),Sparkling Blend,Ricci Curbastro,white,yes
2904,France,"This is fresh, not quite dry and a fine apéritif wine. With its soft texture, apple fruits and light mousse, it's both fruity and crisp, with a rounded, fragrant aftertaste.",Signature Brut,86,15.0,Alsace,Crémant d'Alsace,,Roger Voss,@vossroger,Ruhlmann NV Signature Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Ruhlmann,white,yes
2905,France,"Crisp and textured, this offers plenty of fresh apple and red fruit flavors. It's a light, bright wine that's poised and stylish, in a fine apéritif style.",Rosé,86,18.0,Alsace,Crémant d'Alsace,,Roger Voss,@vossroger,Dopff & Irion NV Brut Rosé Sparkling (Crémant d'Alsace),Sparkling Blend,Dopff & Irion,rose,yes
2999,France,"Notes of ripe yellow apple play enticingly on the nose. They expand to full force on the palate and fill the mouth with their mellow goodness, supported in this by rich notes of shortbread and wonderful lemon freshness. The bubbles are creamy and disperse the lovely flavors to great effect. This is classy and delicious.",Brut,91,22.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Zinck NV Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Domaine Zinck,white,yes
3040,Spain,"This salmon-colored rosé is made from the Trepat grape. It smells common, with yeasty bready notes of orange peel and orange blossom. A basic palate is balanced, while this tastes of leesy dried melon prior to a medium-long finish.",Rosado,88,17.0,Catalonia,Cava,,Michael Schachner,@wineschach,Mas Pere NV Rosado Sparkling (Cava),Sparkling Blend,Mas Pere,white,yes
3107,France,"A mature, serious wine, showing toasty flavors that are rounding out the fruit. A definite food wine, its richness tempered with a bite of acidity and delicious final crispness.",Cuvée Prestige Brut,88,30.0,Alsace,Crémant d'Alsace,,Roger Voss,@vossroger,Dopff & Irion NV Cuvée Prestige Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Dopff & Irion,white,yes
3186,US,"First made during the Reagan-Gorbachev years, this blend of 74% Pinot Noir and 26% Chardonnay tastes of hazelnut torte and almond paste, offering richness interwoven with moderate acidity. On the lusherside of the sparkling spectrum, it offers a sweetness of peach, brown sugar and lemon meringue.",Russian Cuvée,90,42.0,California,Green Valley,Sonoma,Virginie Boone,@vboone,Iron Horse 2011 Russian Cuvée Sparkling (Green Valley),Sparkling Blend,Iron Horse,white,yes
3209,US,"Creamy, lush and somewhat robust, this dry sparkler offers a thick mousse and touch of richness in its mix of nutty bread dough, green apple, pear and lime.",Sonoma Brut,90,22.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Gloria Ferrer NV Sonoma Brut Sparkling (Sonoma County),Sparkling Blend,Gloria Ferrer,white,yes
3312,Spain,"Ginger ale and Sprite are the first things that come to mind when you give it a sniff. The palate shows ripe and sweet orange, tangerine and pink grapefruit, while the back end is lean and citrusy but far short of complex. Good in a standard way.",Reserva Raventós Brut,87,15.0,Catalonia,Cava,,Michael Schachner,@wineschach,Codorníu NV Reserva Raventós Brut Sparkling (Cava),Sparkling Blend,Codorníu,white,yes
3465,Italy,"Beautifully pale pink in color with delicate shadings of peach and copper, this is an extremely elegant rosé sparkler from the Franciacorta area of northern Italy. The aromas are simple and straightforward, focusing on rose petal, cranberry and peach. The mouthfeel is crisp and easy.",Rosé,88,28.0,Lombardy,Franciacorta,,,,Fratelli Berlucchi 2005 Brut Rosé Millesimato Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi,rose,yes
3493,US,"Topaz Imperial is Sparkling Pointe's first nonvintage blend of the three traditional Champagne grape varieties. While intensely aromatic of ripe red berries and plums, it maintains an elegant dryness throughout. Rich on the palate with a soft, delicate mousse, it lingers long on an earthy, mushroom-scented finish.",Topaz Imperial,87,33.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Sparkling Pointe 2007 Topaz Imperial Sparkling (North Fork of Long Island),Sparkling Blend,Sparkling Pointe,white,yes
3500,US,"This frankly sweet sparkler smells like toasted almonds and pistachios, and tastes rich, round, floral and nutty. It has a good, fine bead, nice balance from the wine's acidity, and feels smooth and broad in texture.",Sweet Cuvée,88,14.0,California,California,California Other,Jim Gordon,@gordone_cellars,Korbel NV Sweet Cuvée Sparkling (California),Sparkling Blend,Korbel,white,yes
3594,Australia,"Pale straw with a touch of green to its hue, this is a soft, easygoing Moscato redolent of oranges and pineapples. Finishes fresh and clean despite considerable sweetness.",Emeri Moscato,86,13.0,Australia Other,South Eastern Australia,,Joe Czerwinski,@JoeCz,De Bortoli NV Emeri Moscato Sparkling (South Eastern Australia),Sparkling Blend,De Bortoli,white,yes
3595,Australia,"A pleasant, sweet little sipper, with more richness than many Australian Moscatos, balanced through a slight touch of bitterness on the finish. Orange and spice notes are joined by just a faint hint of berry fruit.",Emeri Pink Moscato,86,13.0,Australia Other,South Eastern Australia,,Joe Czerwinski,@JoeCz,De Bortoli NV Emeri Pink Moscato Sparkling (South Eastern Australia),Sparkling Blend,De Bortoli,white,yes
3596,US,"Pungent and spicy, with a sulfurous opening. Once the SO2 blows off, the minty, licorice flavors poke through.",Brut,86,12.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Domaine Ste. Michelle NV Brut Sparkling (Columbia Valley (WA)),Sparkling Blend,Domaine Ste. Michelle,white,yes
3615,France,"Delicate notes of wood-grilled apples, walnut skin and lightly toasted brioche take center stage on this sparkler. Balanced and creamy in the mouth, with a nice streak of ruby red grapefruit pith unfolding on the clean finish.",Toques et Clochers Brut,86,20.0,Languedoc-Roussillon,Crémant de Limoux,,Lauren Buzzeo,@laurbuzz,Sieur d'Arques 2007 Toques et Clochers Brut Sparkling (Crémant de Limoux),Sparkling Blend,Sieur d'Arques,white,yes
3695,Italy,"Fragrant and floral, this blend of 55% Chardonnay, 30% Pinot Nero and 15% Pinot Bianco offers aromas of lemon blossom, white flowers and toasted almond. The palate shows an impressive depth of flavors, including yellow apple, lemon cream pie and peach alongside an elegant mousse. The creamy flavors are brightened by lively acidity.",Vintage Collection Brut,91,75.0,Lombardy,Franciacorta,,Kerin O’Keefe,@kerinokeefe,Ca' del Bosco 2009 Vintage Collection Brut Sparkling (Franciacorta),Sparkling Blend,Ca' del Bosco,white,yes
3705,Italy,"Made without adding the customary sweetening dosage, this elegant blend of Chardonnay, Pinot Bianco and Pinot Nero opens with floral aromas of passion fruit, ripe pear and walnut. The subtle palate delivers citrus, Golden Delicious apple and toasted walnut alongside brisk acidity and a fine mousse.",Pas Dosé Vintage,91,45.0,Lombardy,Franciacorta,,Kerin O’Keefe,@kerinokeefe,Fratelli Berlucchi 2010 Pas Dosé Vintage Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi,white,yes
3728,Spain,"This smells wild and yeasty, like sourdough bread blended with a hot summer field. Flavors of white fruits and melon are briny, while this closes with dry white-fruit flavors and peppery notes.",Gran Brut,86,14.0,Catalonia,Cava,,Michael Schachner,@wineschach,Castillo Rocio NV Gran Brut Sparkling (Cava),Sparkling Blend,Castillo Rocio,white,yes
3737,Spain,"Aromas of citrus and corn chips are a bit ponderous but do the job in advance of a citrusy, drawn-in palate. Briny grapefruit and orange flavors finish solid but salty.",Brut Nature,86,10.0,Catalonia,Cava,,Michael Schachner,@wineschach,Dominio de la Vega NV Brut Nature Sparkling (Cava),Sparkling Blend,Dominio de la Vega,white,yes
3771,France,"Lively and fresh, it is full of mousse and ripe peach and pear fruits. It has acidity, a light touch of sweetness and a hint of bottle age. Drink now as an apéritif, but it is better with food.",Brut Réserve,86,,Alsace,Crémant d'Alsace,,Roger Voss,@vossroger,Pierre Sparr NV Brut Réserve Sparkling (Crémant d'Alsace),Sparkling Blend,Pierre Sparr,white,yes
3789,Austria,"Gentle aromas of apple and fresh citrus give way to some autolytic yeastiness. Altogether, this is a very restrained but elegant sparkler, with soft mousse and a refreshing streak of acidity.",Edition Adele Blanc de Blancs Brut,88,25.0,Österreichischer Sekt,,,Anne Krebiehl MW,@AnneInVino,Szigeti 2011 Edition Adele Blanc de Blancs Brut Sparkling (Österreichischer Sekt),Sparkling Blend,Szigeti,white,yes
3805,Spain,"Bready, yeasty, oxidized aromas open this up. In the mouth, this is elegant to an extent, with residual acidity keeping things alive. Flavors of white grapefruit finish round and smooth.",Reserva Brut,88,15.0,Catalonia,Cava,,Michael Schachner,@wineschach,Mont-Ferrant 2008 Reserva Brut Sparkling (Cava),Sparkling Blend,Mont-Ferrant,white,yes
3906,France,"It's the delicious, clean, crisp fruit that's so good about this wine. It is bright with acidity and crisp apple flavors along with a lemon tang texture giving a fine bite. Stylish and fresh, it is a fine apéritif wine in style.",Brut,87,21.0,Loire Valley,Crémant de Loire,,Roger Voss,@vossroger,Sauvion NV Brut Sparkling (Crémant de Loire),Sparkling Blend,Sauvion,white,yes
3913,France,"A fresh, citrus flavored wine with attractive fruitiness and a crisp texture. There is a yeasty edge that should vanish and leave just fruit. Because it is mainly made from Chenin Blanc, there is a nutty, honeyed aftertaste.",Platine Brut,87,22.0,Loire Valley,Crémant de Loire,,Roger Voss,@vossroger,Louis de Grenelle NV Platine Brut Sparkling (Crémant de Loire),Sparkling Blend,Louis de Grenelle,white,yes
3949,Australia,"Yellow Tail's sparkler is an aromatic blend of Semillon, Traminer, Viognier and Trebbiano that manages to be largely neutral on the palate at the same time it's perfumed on the nose. Frothy and off dry.",Bubbles Sparkling White Wine,83,10.0,Australia Other,South Eastern Australia,,Joe Czerwinski,@JoeCz,Yellow Tail NV Bubbles Sparkling White Wine Sparkling (South Eastern Australia),Sparkling Blend,Yellow Tail,white,yes
4016,Spain,"Dusty, yeasty aromas of red apple skins, cherry and chocolate lead to a solid and true palate with a good bubble bead, moderate elegance and full flavors of plum, red apple, cherry and spice. This is full-bodied Cava with a smooth, robust finish.",Rosé,88,24.0,Catalonia,Cava,,Michael Schachner,@wineschach,Llopart 2010 Brut Reserva Rosé Sparkling (Cava),Sparkling Blend,Llopart,rose,yes
4032,France,"A blend of half and half Chardonnay and Aligoté, this is a mineral textured wine that is shot through with acidity and green fruits. It is crisp, light and bright, and refreshingly ready to drink.",Blanc de Blancs Brut,88,25.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Cave de Bissey NV Blanc de Blancs Brut  (Crémant de Bourgogne),Sparkling Blend,Cave de Bissey,white,yes
4041,US,"Aromas of herb, pear, apple skin are followed by spritely fruit flavors that linger on the finish.",Blanc de Noir,88,70.0,Washington,Lake Chelan,Columbia Valley,Sean P. Sullivan,@wawinereport,Karma Vineyards 2013 Blanc de Noir Sparkling (Lake Chelan),Sparkling Blend,Karma Vineyards,white,yes
4119,Italy,"Linear and refreshing, this vibrant sparkler offers aromas of ripe citrus, yeasty bread crust and a whiff of Mediterranean brush. A blend of Chardonnay and Pinot Nero, the sleek, polished palate delivers ripe lemon, nectarine, rosemary and a mineral note alongside bright acidity. It finishes clean and dry.",Brut Metodo Classico,90,,Sicily & Sardinia,Sicilia,,Kerin O’Keefe,@kerinokeefe,Donnafugata 2012 Brut Metodo Classico Sparkling (Sicilia),Sparkling Blend,Donnafugata,white,yes
4125,Italy,"Crisp and quenching, this opens with aromas of white spring flower, ripe orchard fruit and a whiff of cake spice. The fresh, silky palate doles out ripe apple, pear and citrus zest alongside an elegant perlage. Bright acidity lifts the juicy fruit flavors. It's savory and incredibly easy to drink.",Extra Brut Metodo Classico,90,49.0,Piedmont,Alta Langa,,Kerin O’Keefe,@kerinokeefe,Fontanafredda 2011 Extra Brut Metodo Classico Sparkling (Alta Langa),Sparkling Blend,Fontanafredda,white,yes
4126,Italy,"Toasted bread crust, citrus blossom, honey and a balsamic note are some of the aromas you'll find on this wine which is a blend of Chardonnay, Pinot Bianco and Pinot Nero. The palate offers Golden Delicious apple, nectarine, hazelnut and dried herb alongside firm, persistent bubbles.",Freccianera Brut Vintage Metodo Classico,90,40.0,Lombardy,Franciacorta,,Kerin O’Keefe,@kerinokeefe,Fratelli Berlucchi 2011 Freccianera Brut Vintage Metodo Classico Sparkling (Franciacorta),Sparkling Blend,Fratelli Berlucchi,white,yes
4174,US,"Dark, brooding tones of oak, caramel and hazelnut form around medium acidity and a full-figured body of voluptuous texture in this Blanc de Blancs, a combination of 95% Chardonnay and 5% Pinot Grigio.",Blanc de Blancs Reserve,87,42.0,California,Napa County,Napa,Virginie Boone,@vboone,Mumm Napa 2011 Blanc de Blancs Reserve Sparkling (Napa County),Sparkling Blend,Mumm Napa,white,yes
4285,Spain,"Lemon-lime aromas are clean but basic. A tangy juice-like palate tastes of briny citrus fruits, while the finish shows standard lime and green-apple flavors.",Cordon Negro Brut,85,12.0,Catalonia,Cava,,Michael Schachner,@wineschach,Freixenet NV Cordon Negro Brut Sparkling (Cava),Sparkling Blend,Freixenet,white,yes
4399,US,"Made predominantly from Pinot Noir, this is an easygoing, approachable sparkling wine, offering dry creamy layers of green apple, pear and strawberry. It also has a rich inviting mousse embedded with vanilla and marzipan.",Sonoma Brut,88,22.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Gloria Ferrer NV Sonoma Brut Sparkling (Sonoma County),Sparkling Blend,Gloria Ferrer,white,yes
4406,Spain,"Yeasty aromas of sourdough bread blend with notes of white fruits, clover and flowers. An easygoing palate is short on tension. White-fruit flavors exhibit a hint of green, while pear and green melon notes are present on the finish.",Selecció Brut,88,17.0,Catalonia,Cava,,Michael Schachner,@wineschach,Mas Pere NV Selecció Brut Sparkling (Cava),Sparkling Blend,Mas Pere,white,yes
4437,US,"With its juicy, concentrated peach, nectarine and apple flavors, the Célèbre is Dr. Frank's more approachable, easy-going sparkling. It's fruity, forward and delicately sweet yet maintains steadfast acidity and a soft, foamy mouthfeel.",Célèbre,89,21.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Dr. Konstantin Frank NV Célèbre Sparkling (Finger Lakes),Sparkling Blend,Dr. Konstantin Frank,white,yes
4557,Spain,"With dusty, candied aromas, the bouquet on this semisweet Cava is scattered all over the map. In the mouth, it's inoffensive, however the wine's candied, melony flavors are cloying and overtly sugary. This is too clumsy and candied to be taken seriously.",Demi Sec,80,14.0,Catalonia,Cava,,Michael Schachner,@wineschach,Paul Cheneau NV Demi Sec Sparkling (Cava),Sparkling Blend,Paul Cheneau,white,yes
