,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
3497,France,"A wine that is so perfumed, consummate pleasure to drink. It is soft as well as rich, the spice packed into a rounded structure. Drink now.",Tradition,87,,Alsace,Alsace,,Roger Voss,@vossroger,Emile Beyer 2009 Tradition Gewurztraminer (Alsace),Gewürztraminer,Emile Beyer,white,no
3734,France,"Earthy aromas mingle with mandarin peel on the nose. The palate becomes broader with its earthy notes and grainy texture, with some definition from citrus pith. Drink soon.",Gewürztraminer,86,21.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Joseph Cattin 2015 Gewurztraminer (Alsace),Gewürztraminer,Joseph Cattin,white,no
3783,France,"Typically spicy, this wine is all about intense perfumes. Very soft, ripe and rounded, it will be better as a sweet apéritif than with food.",Gewürztraminer,86,20.0,Alsace,Alsace,,Roger Voss,@vossroger,Henri Schoenheitz 2012 Gewurztraminer (Alsace),Gewürztraminer,Henri Schoenheitz,white,no
3829,France,"Mango aromas drive this rich wine, full of honey as well as spicy fruits. It is not so much weighty as intense, with a sense of warmth. Now mature and ready to drink, it still retains a youthful fruit character.",Osterberg Grand Cru,93,40.0,Alsace,Alsace,,Roger Voss,@vossroger,Louis Sipp 2008 Osterberg Grand Cru Gewurztraminer (Alsace),Gewürztraminer,Louis Sipp,white,no
3845,France,"Pale gold-colored wine from an exceptional vineyard. The warmth of the volcanic soil gives richness to the fruit while still keeping some feeling of dryness. It has weight, dried spice and pepper. Honeyed fruits show right at the end. Drink from 2014.",Rangen de Thann Grand Cru Clos Saint-Théobald,93,60.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Schoffit 2009 Rangen de Thann Grand Cru Clos Saint-Théobald Gewurztraminer (Alsace),Gewürztraminer,Domaine Schoffit,white,no
4298,US,"A beautifully dry Gewürz that shows the variety's exotic, spicy personality, and frames it in a crisp texture of acidity and minerality. Brims with stimulating flavors of lychee, peaches, mangos, apples, honeysuckle flower and just about every spice you can name. Right up there with the best.",Estate Vineyard,89,21.0,California,Sonoma Valley,Sonoma,,,Gundlach Bundschu 2008 Estate Vineyard Gewürztraminer (Sonoma Valley),Gewürztraminer,Gundlach Bundschu,white,no
4576,Portugal,"This is a typically perfumed Gewürztraminer with the twist of a cool ocean climate. That coolness allows plenty of acidity to come into this dry, fruity wine and adds a floral character. With its crispness, it is bright as well as aromatic. Drink now.",Gewürztraminer,85,,Lisboa,,,Roger Voss,@vossroger,Casa Santos Lima 2015 Gewurztraminer (Lisboa),Gewürztraminer,Casa Santos Lima,white,no
4601,US,"Though richly perfumed with rose petals and elderflower, the flowery aromatics are reined in by bright lemon and citrus peel notes. The palate is plush and rich with flavors evocative of earl grey tea served with rose petal jam, with a gentle acidity to keep things fresh.",Gewürztraminer,87,17.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Atwater 2008 Gewürztraminer (Finger Lakes),Gewürztraminer,Atwater,white,no
4606,Chile,"A highly aromatic wine. Lychee is the prime scent along with white flowers, and the palate is oily but right, with lychee, ginger, spice and orange flavors. Plump but short on the finish, but clean as a whole. Very nice for Chilean Gewürz.",Visión,87,13.0,Casablanca Valley,,,,,Cono Sur 2009 Visión Gewürztraminer (Casablanca Valley),Gewürztraminer,Cono Sur,white,no
4735,US,"The effusive, floral, fragrant nose opens into phenomenal tangerine and satsuma orange flavors, enlivened with spice and a wonderful, refreshing mouthfeel (from barrel fermentation). Best Buy.",Oak Ridge Vineyard,90,12.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,Canoe Ridge 1999 Oak Ridge Vineyard Gewürztraminer (Washington),Gewürztraminer,Canoe Ridge,white,no
4960,Italy,"Here's a gorgeous wine to pair with foie gras or pâté. A Riserva expression of Gewürztraminer, it opens with a bright golden color and segues to intense aromas of honey, candied peach, yellow rose, lemon curd and natural rubber. In the mouth, the wine is rich, opulent and long-lasting.",Brenntal Riserva,90,23.0,Northeastern Italy,Alto Adige,,,,Cantina Cortaccia 2009 Brenntal Riserva Gewürztraminer (Alto Adige),Gewürztraminer,Cantina Cortaccia,white,no
4978,US,"This unusual dry Gewürztraminer puts the flavor focus squarely on grapefruit and pineapple, with a bone-dry acid underpinning. It has moderate concentration and length, with alcohol rated at just 12.5%.",Dry,88,13.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Bonair 2007 Dry Gewürztraminer (Yakima Valley),Gewürztraminer,Bonair,white,no
5037,France,"Not overly sweet, this offers a spicy character on top of a touch of honey and fresh lemon flavors. It's surprisingly and attractively delicate for a Gewurztraminer, and ready to drink now.",Kessler Grand Cru,91,38.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaines Schlumberger 2010 Kessler Grand Cru Gewurztraminer (Alsace),Gewürztraminer,Domaines Schlumberger,white,no
5261,France,"Intensely rich, this wine is packed with flavors of spice, gingerbread and lychees. It has a full, rounded character with an intense spiciness that is anchored to a more structured texture. Drink now and until 2018.",Gewürztraminer,88,25.0,Alsace,Alsace,,Roger Voss,@vossroger,Trimbach 2010 Gewurztraminer (Alsace),Gewürztraminer,Trimbach,white,no
5276,France,"With up-front spiciness, this is an attractive, light and fragrant wine. There is no complexity, just pleasant off-flavors of honey and lychees. Drink now.",Cuvée Saint-Jacques,88,20.0,Alsace,Alsace,,Roger Voss,@vossroger,Frédéric Mallo 2010 Cuvée Saint-Jacques Gewurztraminer (Alsace),Gewürztraminer,Frédéric Mallo,white,no
5443,US,"Pungently perfumed, all lemon, mandarin orange and spice, this Gewürztraminer is moderately textured and aromatically pretty, an interesting companion to spicy food but also the myriad of flavors found around a holiday meal.",Gewürztraminer,88,16.0,California,Potter Valley,,Virginie Boone,@vboone,McFadden 2009 Gewürztraminer (Potter Valley),Gewürztraminer,McFadden,white,no
5594,US,"From this longstanding grape grower and Napa-based producer is a Mendocino-sourced Gewürztraminer that's beautifully gold in color and full of pretty tropical aromas. Balanced, with good acidity, this is a Gewürztraminer that's light on its feet and still retains the right amount of spice.",Gewürztraminer,88,29.0,California,Mendocino,,Virginie Boone,@vboone,Madrigal 2010 Gewürztraminer (Mendocino),Gewürztraminer,Madrigal,white,no
6516,US,"Hints of chalk dust and savory stem and leaf notes detract from the bright peach, grapefruit and flower notes on both the nose and palate. Dry in style, but its a shade sugary on the attack.",Gewürztraminer,83,16.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Silver Thread 2011 Gewurztraminer (Finger Lakes),Gewürztraminer,Silver Thread,white,no
6560,US,"Savory, dusty notes of bramble wood, earth and mineral lend an unusually rustic shadow to this Gewürztraminer. It's quite lean on the palate but brisk lemon and tangerine flavors are refreshing.",Gewürztraminer,85,40.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Bedell 2013 Gewürztraminer (North Fork of Long Island),Gewürztraminer,Bedell,white,no
6691,France,"Clos Saint Landelin is a portion of the Vorbourg Grand Cru vineyard wholly owned by Muré. This rich wine is comfortably excessive, very full of spice and lychee flavors. Medium dry in character with a dry core, it is still young and could age. Drink from 2017.",Clos Saint Landelin Vorbourg Grand Cru,93,45.0,Alsace,Alsace,,Roger Voss,@vossroger,René Muré 2012 Clos Saint Landelin Vorbourg Grand Cru Gewurztraminer (Alsace),Gewürztraminer,René Muré,white,no
6987,Romania,"This medium-sweet wine brings aromas of acacia flowers and lemon lime zest to the fore. In the mouth there are flavors of honeycomb, lemon and acacia flower. The finish is delightful and slightly sweet.",Treasure of Transylvania Medium Sweet,86,8.0,Tarnave,,,Jeff Jenssen,@worldwineguys,Jidvei 2016 Treasure of Transylvania Medium Sweet Gewurztraminer (Tarnave),Gewürztraminer,Jidvei,white,no
7021,France,"Profound enough for serious contemplation but with enough broad fruit appeal to serve to a crowd. There's loads of upfront Asian spice and lychee, afloat on a luxurious, sensually textured palate. Notes of geranium and macadamia nuts keep the taste buds entertained and carry over to the lingering finish. The noticeable residual sugar suggests pairing with something slightly sweet, like Tilapia in a mango salsa. Drink now to 2011.",Wintzheim,92,48.0,Alsace,Alsace,,,,Domaine Zind-Humbrecht 2007 Wintzheim Gewurztraminer (Alsace),Gewürztraminer,Domaine Zind-Humbrecht,white,no
7155,France,"Medium gold color. Pronounced aromas of candied citrus and stone fruit. Only moderate flavor intensity across the palate with dominant citrus notes and hints of pear and peach. Simple, and slightly one-dimensional with a warm, shortish finish.",Gewürztraminer,84,13.0,Alsace,Alsace,,,,Peter Weber 2007 Gewürztraminer (Alsace),Gewürztraminer,Peter Weber,white,no
7238,US,"Delicate aromas of apple blossoms and fresh pears belie a surprisingly textured, mouthfilling Gewürztraminer, with concentrated stone-fruit flavors and a bristling minerality. Drink now.",Estate Bottled,87,15.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Lamoreaux Landing 2011 Estate Bottled Gewürztraminer (Finger Lakes),Gewürztraminer,Lamoreaux Landing,white,no
7276,US,"This dry wine from one of Anderson Valley's storied vineyard properties is full bodied, with a wonderfully rich texture and subtly fruity and layered flavors. Try this in place of a Chardonnay with cheese or seafood for a change of pace.",Ferrington Vineyard,89,19.0,California,Anderson Valley,,Jim Gordon,@gordone_cellars,Philo Ridge 2013 Ferrington Vineyard Gewürztraminer (Anderson Valley),Gewürztraminer,Philo Ridge,white,no
7309,France,"Ripe aromatic peach notes dominate the nose. The palate brings this out in much fuller force, helped along by a dollop of residual sweetness and balanced by a pleasantly bitter zesty phenolic edge. The off-dry flavors are generous while the body is balanced and rounded.",Collines de Granit,90,,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Charles Frey 2016 Collines de Granit Gewurztraminer (Alsace),Gewürztraminer,Domaine Charles Frey,white,no
7312,France,"The nose is a little subdued. The palate comes in with a creamy poised richness that holds ripe peach, rose petal and grapefruit zest. There is a pleasant streak of bitterness that channels the richness of the concentrated fruit. The finish is just off dry, clean and zesty.",Tradition,90,33.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Pfister 2015 Tradition Gewurztraminer (Alsace),Gewürztraminer,Domaine Pfister,white,no
7417,France,"Those who seek out Gewürztraminer for its intense, exotic nose will want to look elsewhere. Despite the subtle aromatic profile, the rich palate is bursting with flavors of rose water, spice and cloves. It finishes fairly dry, with just a hint of residual sugar.",Reserve,86,17.0,Alsace,Alsace,,,,Pierre Sparr 2006 Reserve Gewurztraminer (Alsace),Gewürztraminer,Pierre Sparr,white,no
7488,US,"This is an odd duck for Gewürz; lacking any of the floral character generally associated with that grape. It's lemony and slightly sweet, with good acid. It makes a pleasant, if generic white wine to accompany spicy noodles or light seafood.",Gewürztraminer,83,10.0,Oregon,Southern Oregon,Southern Oregon,Paul Gregutt,@paulgwine ,Bridgeview 2006 Gewürztraminer (Southern Oregon),Gewürztraminer,Bridgeview,white,no
7669,US,"There's a hint of caramelized sugar on the nose of this off-dry Gewürztraminer that gives an edge to all the succulent sweet pear nectar and apple blossoms notes that permeate the palate. Elegantly floral, it finishes with a touch of characteristic orange and clove spice.",Sunrise Hill Vineyard Semi-Dry,85,15.0,New York,Cayuga Lake,Finger Lakes,Anna Lee C. Iijima,,Knapp 2010 Sunrise Hill Vineyard Semi-Dry Gewürztraminer (Cayuga Lake),Gewürztraminer,Knapp,white,no
7746,US,"Vibrant aromas of lychee, white flowers and spice give way to off-dry fruit flavors, with the concentration seeming a bit light. Still, it delivers a lot of appeal.",Twin Vineyards,88,16.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Pacific Rim 2015 Twin Vineyards Gewürztraminer (Yakima Valley),Gewürztraminer,Pacific Rim,white,no
7789,US,"Light golden brown in color, this richly aromatic wine offers notes of brown sugar, dried pineapple, papaya and lychee. A whopping 270.8g/L residual sugar, it's thick, honeyed and sugary sweet with cinnamon, honey and granulated brown sugar flavors that linger on the finish.",Estate Grown Late Harvest,92,35.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Gordon Estate 2012 Estate Grown Late Harvest Gewürztraminer (Columbia Valley (WA)),Gewürztraminer,Gordon Estate,white,no
7840,US,"This is one of Columbia's strengths, turning out perfectly crafted white wines at budget prices. The Gewürz is off-dry, rich and roundly fruity, loaded with mouthfilling, lipsmacking flavors. Chill it to cut the sweetness and you have the perfect wine for spicy noodle dishes.",Gewürztraminer,87,7.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Winery 2001 Gewürztraminer (Columbia Valley (WA)),Gewürztraminer,Columbia Winery,white,no
7841,US,"A popular style, fruity and forward, with the emphasis on citrus, grapefruit and apricot, rather than floral qualities. Sweet fruit set against tangy acid makes it a versatile food wine too.",Gewürztraminer,87,8.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2001 Gewürztraminer (Columbia Valley (WA)),Gewürztraminer,Chateau Ste. Michelle,white,no
8340,France,"This wine is at just the right moment of maturity. It's on the dry side, but with just a touch of rich honey flavor. It is ripe, full in the mouth, finely perfumed and ready to drink now.",Gewürztraminer,87,20.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Allimant-Laugner 2010 Gewurztraminer (Alsace),Gewürztraminer,Domaine Allimant-Laugner,white,no
8479,France,"Certainly rich, but this wine is also about purity of spicy fruit, bringing out the fresher side of the variety as well as the intensity.",Gewürztraminer,88,28.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Zind-Humbrecht 2009 Gewürztraminer (Alsace),Gewürztraminer,Domaine Zind-Humbrecht,white,no
8541,US,"While ripe nectarine and grapefruit notes are bold on the nose, the palate of this medium-bodied Gewürztraminer is a bit demure. It's a refreshing easy-drinking white, however, offering delicate hints of lychee, citrus and guava flavor. Drink now through 2019.",Gewürztraminer,87,19.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Thirsty Owl Wine Company 2015 Gewürztraminer (Finger Lakes),Gewürztraminer,Thirsty Owl Wine Company,white,no
8648,France,"Medium sweet in style, this is as much about ripe tropical and pineapple fruits as about spice and richness. It's an opulent, full-bodied wine, showing its spice right up front. At the same time, it is well balanced, hinting at acidity at the end. Drink from 2015.",Vieilles Vignes,89,19.0,Alsace,Alsace,,Roger Voss,@vossroger,Jean-Marc Bernhard 2011 Vieilles Vignes Gewurztraminer (Alsace),Gewürztraminer,Jean-Marc Bernhard,white,no
8656,France,"Gold in color, this is a mature wine interesting for its roasted almond and spice flavors, very ripe and rich. Drink this full-bodied wine now.",Cuvée des Comtes d'Eguisheim,88,43.0,Alsace,Alsace,,Roger Voss,@vossroger,Leon Beyer 2007 Cuvée des Comtes d'Eguisheim Gewurztraminer (Alsace),Gewürztraminer,Leon Beyer,white,no
8985,US,"This exceptional wine explodes in classic, characteristic aromas of rose water, dried rose petals and orange blossom, so floral and sublime. Edgy in taste, with a trace of salt, it exhibits no oak, celebrating instead an exuberance of fresh pear and grapefruit.",Dutton Ranch Green Valley Vineyard,93,25.0,California,Green Valley,Sonoma,Virginie Boone,@vboone,Dutton-Goldfield 2014 Dutton Ranch Green Valley Vineyard Gewürztraminer (Green Valley),Gewürztraminer,Dutton-Goldfield,white,no
9187,US,"From a winery focused on Alsatian wines since starting in 1983, this tremendous Gewürztraminer is redolent with grilled lemon peels, lilac and a chalky minerality. On the elegant and tasty palate, there are white rocks, roasted nectarines, yellow apples and noticeable salinity.",Gewürztraminer,92,20.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Claiborne & Churchill 2013 Gewurztraminer (Central Coast),Gewürztraminer,Claiborne & Churchill,white,no
