,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
1088,US,"The aromas of this wine leap from the glass, with notes of orange peel, potpourri, smoked meat, spice, fresh herb, stem, ash and plum. It's expressive, but still wound up. The flavors are focused, concentrated and savory, bringing a sense of intensity and richness but also lightness. The balance is exquisite.",Cailloux Vineyard,94,85.0,Oregon,Walla Walla Valley (OR),Oregon Other,Sean P. Sullivan,@wawinereport,Cayuse 2014 Cailloux Vineyard Syrah (Walla Walla Valley (OR)),Syrah,Cayuse,red,no
1104,France,"This is as perfumed an example of Syrah as you'll find from the Southern Rhône. Hints of herbs, spice and violets accent blueberry fruit in this charming wine. It's medium in body—not that rich but or layered but supple, silky and easily accessible. Drink this through the end of 2015.",Les Piliers,90,15.0,Rhône Valley,Costières de Nîmes,,Joe Czerwinski,@JoeCz,Michel Gassier 2012 Les Piliers Syrah (Costières de Nîmes),Syrah,Michel Gassier,red,no
1216,US,"From the Barton family's estate vineyard, this is a very dark Syrah with aromas of blackberry, balsamic, lavender and thyme flowers. There's a rich blueberry flavor at the core of the palate, where cocoa shavings, tense tannins and a lilac florals combine for a multi-layered wine.",Paradise City,93,60.0,California,Paso Robles Willow Creek District,Central Coast,Matt Kettmann,@mattkettmann,Barton 2013 Paradise City Syrah (Paso Robles Willow Creek District),Syrah,Barton,red,no
1219,US,"Scott Sampler's experimentation with extra long macerations seem to imbue even more of a sense of place to his wines. In this case, that translates to very purple aromas of grape Jolly Ranchers, violet oil and warm black licorice. An exotic Indian-candy spice shows on the tip of the sip, leading into rich blueberry and fresh purple-flower flavors, with coffee and cocoa on the finish.",Fauve Thompson Vineyard,93,75.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Central Coast Group Project 2013 Fauve Thompson Vineyard Syrah (Santa Barbara County),Syrah,Central Coast Group Project,red,no
1222,US,"Extremely lively peppercorn aromas meet with black plum, blackberry, dried violets and lavender on the nose of this bottling by vineyard manager Ruben Solorzano. The palate is spicy with cracked pepper, rosemary oil and pine needles, which mix with the blackberry and elderberry fruits. Roasted lamb flavors also make an appearance against tannins that rise up in the finish.",Syrah,93,55.0,California,Ballard Canyon,Central Coast,Matt Kettmann,@mattkettmann,Hecho por Ruben 2014 Syrah (Ballard Canyon),Syrah,Hecho por Ruben,red,no
1298,US,"This complex, flavorful wine walks on the wild side with a bit of funky barnyard in the aromas and flavors. It's dry, moderately tannic, rather light in body, and brings spicy black pepper, grilled beef and ripe plum flavors.",Estate Grown,89,36.0,California,Fair Play,Sierra Foothills,Jim Gordon,@gordone_cellars,Cedar Creek 2011 Estate Grown Syrah (Fair Play),Syrah,Cedar Creek,red,no
1324,US,"Made from 100% estate grapes, this wine is shy in aroma but happily light and bright on the palate. It's delicate yet framed by firm tannins, showing blueberry and toasty oak flavors and nuanced acidity.",Ampelos Vineyard,90,35.0,California,Sta. Rita Hills,Central Coast,Virginie Boone,@vboone,Ampelos 2013 Ampelos Vineyard Syrah (Sta. Rita Hills),Syrah,Ampelos,red,no
1325,US,"Tangy boysenberry and elderberry fruit shows on the nose of this sultry bottling, along with thyme, potpourri and licorice. The flavors are more cooked than fresh, recalling charred blackberry, dried blueberry, leather and licorice. It's a hearty wine that consumes the entire palate.",Mayhem,90,56.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Ascencion 2014 Mayhem Syrah (Paso Robles),Syrah,Ascencion,red,no
1333,US,"Meat, compost and leather notes mark the entry of this Syrah blended with smaller amounts of Mourvèdre and Petite Sirah. Light black pepper and red fruit flavors are sustained by a soft, round texture and lingering finish.",Syrah,90,38.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Crux 2013 Syrah (Russian River Valley),Syrah,Crux,red,no
1371,US,"Intriguing all around, this displays earthy notes of truffle and meat on the nose, and balanced flavors of full raspberry and spicy caramel on the palate. Though a touch angular, the wine has elegance and good fruit.",Syrah,86,28.0,Pennsylvania,Pennsylvania,,Susan Kostrzewa,@suskostrzewa,Chaddsford 2005 Syrah (Pennsylvania),Syrah,Chaddsford,red,no
1376,US,"More tannic, drier and more acidic than most fine coastal Syrahs, this one from the Sierra Foothills is marked by its firm structure.The black currant, licorice, beef jerky and tobacco flavors are complex. Best now.",Terra d'Oro,86,18.0,California,Amador County,Sierra Foothills,,,Montevina 2005 Terra d'Oro Syrah (Amador County),Syrah,Montevina,red,no
1464,US,"From a warm-climate zone in a cool vintage, this wine is fascinatingly savory. Black and white pepper, game meat, crushed graphite and espresso aromas promise an awesome sip. It delivers with black peppercorn, green olive, black plum skin and elderberry flavors.",Syrah,93,38.0,California,Arroyo Seco,Central Coast,Matt Kettmann,@mattkettmann,Mesa Del Sol 2011 Syrah (Arroyo Seco),Syrah,Mesa Del Sol,red,no
1479,Chile,"Big, bold, wild and dark, with mild burnt aromas backed by broad blackberry and plum flavors. This represents the fruity, thick style of Syrah, with additional notes of black olive and savory meat pie. It's not flawless but its pounding fruit character will earn its share of fans.",Reserva,85,9.0,Maule Valley,,,Michael Schachner,@wineschach,Chilensis 2006 Reserva Syrah (Maule Valley),Syrah,Chilensis,red,no
1539,US,Barrel toast and smoky gunpowder scents give this wine a savory edginess before revealing medium-bodied layers of baked blackberry and cherry.,Syrah,85,11.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Cline 2015 Syrah (Sonoma County),Syrah,Cline,red,no
1583,US,"Certainly the finest Grand Ciel Syrah to date, this is a full-flavored, complete wine, loaded with pure fruit flavors of berry and cassis. The details pile on—a whiff of stone, a hint of chocolate, suggestions of spice, all in perfect proportion.",Grand Ciel Vineyard,95,60.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Doyenne 2008 Grand Ciel Vineyard Syrah (Red Mountain),Syrah,Doyenne,red,no
1586,US,"Ripe, luscious black cherries and berries are framed by whispers of bramble and tannin in this enticingly fruity, forward Syrah. A showcase of fresh, primary fruit, it's juicy and delightfully gulp-worthy. Drink now through 2017.",Sawmill Creek Vineyards,88,34.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Billsboro 2013 Sawmill Creek Vineyards Syrah (Finger Lakes),Syrah,Billsboro,red,no
1672,US,"Quady North's Flagship is what the owners consider the best lot of wine of the year. Generously slathered in toasty new oak, this very limited (two barrel) reserve from the estate's Frank's Vineyard is not the blockbuster of the previous vintage, but shows exceptional winemaking skills. Black cherry fruit is wrapped in woody tannins, a yin-yang combination that works by dissonance rather than harmony.",Flagship,90,65.0,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Quady North 2007 Flagship Syrah (Applegate Valley),Syrah,Quady North,red,no
1675,France,"Like many of the '07 Hermitages, this isn't a huge wine, but instead shows a nice sense of proportion, marrying hickory smoke with touches of cracked peppercorns, cedar and roasted beef. Drink now–2020.",Syrah,90,126.0,Rhône Valley,Hermitage,,Joe Czerwinski,@JoeCz,Tardieu-Laurent 2007  Hermitage,Syrah,Tardieu-Laurent,red,no
1687,Italy,"Sweet pipe tobacco and red cherry open the nose of this plush Syrah from Maremma, Tuscany. Soft, chewy tannins make this inky red wine appropriate to pair with grilled porcini mushrooms or veal in cream sauce.",Pieve dei Monaci,90,,Tuscany,Maremma,,,,Pieve Vecchia 2007 Pieve dei Monaci  (Maremma),Syrah,Pieve Vecchia,red,no
1698,Italy,"As much as Tuscany and Syrah seem to be a match made in heaven, this wine is lower in overall intensity and rather neutral in aromas. Pretty cherry-berry and fine wood nuances are measured and understated. Firm structure and tannins, with a tart cherry note on the close.",Solista,86,85.0,Tuscany,Toscana,,,,Terralsole 2005 Solista Syrah (Toscana),Syrah,Terralsole,red,no
1734,US,"Whereas many Syrahs from this vintage from the Rocks District show more fruit than usual, this wine is clearly rooted in the stones. It's aromatically expressive with black olive, crushed flowers, mineral, black pepper and an earthy funk. Flavors are silky soft in feel, with a well-balanced mixture of fruit and savory notes that leads to a lingering finish.",Some Days Are Stones Stoney Vine Vineyard,92,40.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Two Vintners 2012 Some Days Are Stones Stoney Vine Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Two Vintners,red,no
1735,US,"This blend of Les Collines (60%), Lewis (20%) and Portteus (20%) vineyards, which saw 25% new French oak, offers blueberry and huckleberry along with herb and dark chocolate accents. It's supple and soft in feel, deft but with depth to the fruit flavors.",Syrah,92,40.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Va Piano 2012 Syrah (Columbia Valley (WA)),Syrah,Va Piano,red,no
1739,US,"The aging program for this Syrah, which comes from a vineyard near the intersection of the Carmel and Salinas valleys, results in a solidly balanced wine. Pepper, boysenberry and game consume the nose, with blackberry fruit, mint, tobacco and a greenish bitterness keeping the palate interesting.",Syrah,92,29.0,California,Arroyo Seco,Central Coast,Matt Kettmann,@mattkettmann,Mesa Del Sol 2009 Syrah (Arroyo Seco),Syrah,Mesa Del Sol,red,no
1769,Chile,"Flat boysenberry and plum aromas are jammy and a bit floral. This feels clipped and rugged, with reedy plum and raspberry flavors that finish short.",Grand Reserve,84,15.0,Cachapoal Valley,,,Michael Schachner,@wineschach,Château Los Boldos 2013 Grand Reserve Syrah (Cachapoal Valley),Syrah,Château Los Boldos,red,no
1792,US,"Half was whole-cluster fermented, yielding dense scents and flavors with black olive, herb and a touch of mocha. Cranberry, raspberry and cherry fruit flavors are smooth and detailed, and the tannins firm and polished.",Syrah,91,29.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Amavi 2011 Syrah (Walla Walla Valley (WA)),Syrah,Amavi,red,no
1853,US,"Volatile and sharp, this well-aged (though current) release tastes of vanilla, maple syrup and cut tobacco. After lengthy aging (48 months) in 60% new oak, the wood flavors have taken over.",Syrah,83,25.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,EdenVale 2007 Syrah (Rogue Valley),Syrah,EdenVale,red,no
1875,Italy,"One of the nicest Syrahs to come from Italy, Marchesale is a rich, inky wine with intense aromas of cherry, blueberry, cola, chocolate and leather. Balanced softness and freshness characterize the finish.",Marchesale,93,80.0,Tuscany,Toscana,,,,Terre del Marchesato 2008 Marchesale Syrah (Toscana),Syrah,Terre del Marchesato,red,no
1877,Italy,"This 100% Syrah from sunny coastal Tuscany offers extreme softness and richness with chocolate, cherry liqueur, blueberry and smoked bacon fat. Pair this rich wine with game meat or stew.",Syrah,93,,Tuscany,Toscana,,,,Campo al Noce 2008 Syrah (Toscana),Syrah,Campo al Noce,red,no
1882,US,"A delicious Syrah in the classic mold of Columbia Valley fruit. Solid and sappy, it's a mouthful of bright berry flavors, penetrating into layers of licorice, coffee and chocolate. The liquorous finish is rich and balanced, with a hint of heat.",Syrah,93,28.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Dunham 2008 Syrah (Columbia Valley (WA)),Syrah,Dunham,red,no
1914,US,"Good and dry, with tough tannins that make it hard to drink now. With blackberry, currant, molasses and dark chocolate flavors, it seems like an ager, but may not have the concentration for the long haul. Try again in 2–3 years.",Les Fauves White Hawk Vineyard,87,50.0,California,Santa Barbara,Central Coast,,,Calicaro 2010 Les Fauves White Hawk Vineyard Syrah (Santa Barbara),Syrah,Calicaro,red,no
1938,Chile,"A green, minty wave of challenging aromas comes with black olive, coconutty oak and graphite. The palate is bullish, scratchy in feel and tannic, with feral, herbal flavors of blackberry, juniper and wild herbs. Herbal and wild are the best words to describe this Syrah.",Gran Reserva,87,19.0,Maipo Valley,,,Michael Schachner,@wineschach,Casa Rivas 2010 Gran Reserva Syrah (Maipo Valley),Syrah,Casa Rivas,red,no
1983,Italy,"This Syrah offers bright tones of leather, cured meat and blackberry. Smooth and long-lasting, the palate boasts loads of bright berries.",Schietto,88,19.0,Sicily & Sardinia,Sicilia,,,,Principi di Spadafora 2007 Schietto Syrah (Sicilia),Syrah,Principi di Spadafora,red,no
1987,Spain,"Berry and cherry aromas are surprisingly sturdy and clean. Freshness is maintained on the palate, which is honest enough to offer modest tannic bite. Lightly spiced plum and raspberry flavors change little on an easy finish.",Flirty Bird,85,4.0,Central Spain,Vino de la Tierra de Castilla,,Michael Schachner,@wineschach,Felix Solis 2013 Flirty Bird Syrah (Vino de la Tierra de Castilla),Syrah,Felix Solis,red,no
2001,Spain,"Dusty aromas of red cherry are muddled by oaky notes of plastic and latex. A jumpy, bright palate is rudimentary, as are lightly spiced plum and raspberry flavors. A fresh, dry, basic finish seems appropriate.",Oak Aged,84,10.0,Central Spain,Vino de la Tierra de Castilla,,Michael Schachner,@wineschach,Mureda 2012 Oak Aged Syrah (Vino de la Tierra de Castilla),Syrah,Mureda,red,no
2042,US,"Earns a high score for sheer richness and decadance. Huge in blackberry, blueberry, cassis, dark chocolate, bacon, pepper and oak flavors, wrapped into big, velvety tannins. Impresses for its size, but is totally dry, and retains balance and elegance. Now–2015.",Syrah,92,25.0,California,Paso Robles,Central Coast,,,Falcone 2008 Syrah (Paso Robles),Syrah,Falcone,red,no
2077,US,"Opulence is the reserve Syrah, a firm and juicy wine with dark, smoky, wild berry flavors. It's gamy and brambly, chewy and tart, and it has the length and polish to sustain your interest through glass after glass.",Opulence,90,40.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,Coeur d'Alene 2006 Opulence Syrah (Washington),Syrah,Coeur d'Alene,red,no
2191,US,"Black-cherry-cola aromas along with lots of licorice and Dr Pepper spice show on the nose of this bottling from a relatively new winery in northeast Paso Robles. There is slight sweetness to the palate, with baked cherry and baking-spice flavors. Accents of dried blackberry, leather, dried meat and purple flower add complexity.",Reserve,89,35.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Record Family Wines 2014 Reserve Syrah (Paso Robles),Syrah,Record Family Wines,red,no
