,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
9987,Italy,"Here's a sweet and luscious Barbera d'Alba with bright, thick concentration and immediate aromas of blackberry, cassis and cherry. There is an obvious wood element here that adds tones of spice, vanilla and tobacco. The high density and richness of the wine leaves purplish glycerin trails on the side of the glass.",Giuli,89,,Piedmont,Barbera d'Alba,,,,Cascina Ballarin 2007 Giuli  (Barbera d'Alba),Barbera,Cascina Ballarin,red,no
9988,Italy,"Thick, black and extracted, this dense Barbera d'Asti Superiore opens with intense aromas of black fruit and fresh oak. Definitely give this wine at least two more years in the bottle for those smoky wood notes to find balance. At this young stage, the wine tastes new, chewy and raw.",Del Beneficio,89,,Piedmont,Barbera d'Asti Superiore,,,,Castello di Razzano 2007 Del Beneficio  (Barbera d'Asti Superiore),Barbera,Castello di Razzano,red,no
9989,Italy,"Pretty coffee notes are offset by ripe aromas of raspberry, black cherry and chocolate: There is nice softness and density in this wine that is balanced against the natural acidity of the fruit. Pair this wine with cheesy pasta al forno.",La Tota,89,28.0,Piedmont,Barbera d'Asti,,,,Marchesi Alfieri 2007 La Tota  (Barbera d'Asti),Barbera,Marchesi Alfieri,red,no
10161,Italy,"Aromas of espresso, French oak, blackberry and exotic spice lead the way. The firm palate offers raw black cherry, coconut and oak-driven spice alongside racy acidity and fine-grained tannins. It closes on a note of roasted coffee bean.",Peiregal,87,36.0,Piedmont,Barbera d'Alba,,Kerin O’Keefe,@kerinokeefe,Marchesi di Barolo 2013 Peiregal  (Barbera d'Alba),Barbera,Marchesi di Barolo,red,no
10165,Italy,"Aromas of mature plum, toasted oak, menthol and dried herb lead the nose. The firm palate offers blackberry jam, dried black cherry, Oriental spice and licorice alongside grainy tannins that leave an astringent, mouth-drying finish.",Barbera,87,23.0,Piedmont,Barbera d'Alba Superiore,,Kerin O’Keefe,@kerinokeefe,Negretti 2012  Barbera d'Alba Superiore,Barbera,Negretti,red,no
10823,Italy,"This has subdued prune and tilled soil aromas. The simple, informal palate offers Morello cherry and black pepper flavors alongside loose-knit tannins. Drink soon.",Barbera,85,13.0,Piedmont,Barbera d'Asti,,Kerin O’Keefe,@kerinokeefe,San Silvestro 2014  Barbera d'Asti,Barbera,San Silvestro,red,no
10886,US,"Bold and pretty at the same time, this has oodles of crushed berry aromas. Ripe fruit flavors that recall black cherry and boysenberry come with hints of toasted oak and a silky smooth texture. It's full bodied but not too stiff or tannic, just concentrated and almost sweet in its richness.",Seleccion,90,36.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Borjón 2012 Seleccion Barbera (Amador County),Barbera,Borjón,red,no
10887,Italy,"Mouthwatering aromas of dark berry, cooking spice and cured meat lead the nose on this bold wine. The savory palate doles out layers of mature black cherry, blackberry, ground black pepper and savory herb alongside firm acidity and velvety tannins. Drink through 2021.",Barbera,90,30.0,Piedmont,Barbera d'Alba Superiore,,Kerin O’Keefe,@kerinokeefe,Brezza 2011  Barbera d'Alba Superiore,Barbera,Brezza,red,no
10906,Italy,"Aromas of ripe plum, black cherry, leather and ground white pepper follow through to the smooth, full-bodied palate along with a mineral accent. Supple tannins and fresh acidity provide the framework while a licorice note signals the close.",Barbera,90,30.0,Piedmont,Barbera d'Alba,,Kerin O’Keefe,@kerinokeefe,Cantina del Pino 2012  Barbera d'Alba,Barbera,Cantina del Pino,red,no
11221,Italy,"Aromas of blackberry, toast, chopped mint and a whiff of dried rose lead the nose. The juicy palate doles out fleshy wild cherry, ripe blackberry, clove and anise alongside fresh acidity and round tannins. You'll also notice the warmth of alcohol on the close.",La Ladra,88,14.0,Piedmont,Barbera d'Asti Superiore,,Kerin O’Keefe,@kerinokeefe,Tenute dei Vallarino 2012 La Ladra  (Barbera d'Asti Superiore),Barbera,Tenute dei Vallarino,red,no
11237,Italy,"Young and vibrant, this opens with aromas of red rose, wild berry and aromatic herbs. The bright, savory palate delivers black cherry, juicy raspberry, star anise and clove alongside racy, refreshing acidity.",Bricco Rio Sordo,88,18.0,Piedmont,Barbera d'Alba,,Kerin O’Keefe,@kerinokeefe,Musso 2013 Bricco Rio Sordo  (Barbera d'Alba),Barbera,Musso,red,no
11239,US,"Raspberry, white pepper, iron, dust and a Earl Grey tea element peek out from the delicate and restrained nose. Plums and red fruits mark the tip of the sip, but it clings to a gravelly, brick-laden center line of minerality, proving pleasantly peppery as well.",Walker,88,40.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Palmina 2010 Walker Barbera (Santa Ynez Valley),Barbera,Palmina,red,no
11240,Italy,"This opens with savory tones of cured meat and Spanish cedar followed by notes of blackberry and maraschino. The mouthfeel is sweet, succulent and rich.",Quass,88,,Piedmont,Barbera d'Alba,,,,Pecchenino 2008 Quass  (Barbera d'Alba),Barbera,Pecchenino,red,no
11270,US,"Light in color, smooth, soft with a trace of astringency to the background, it shows off Barbera's marriage of acidity and denseness. It's a heavier version for sure, with spice and rustic black cherry.",Cooper Ranch,86,25.0,California,Shenandoah Valley (CA),Sierra Foothills,Virginie Boone,@vboone,Easton 2011 Cooper Ranch Barbera (Shenandoah Valley (CA)),Barbera,Easton,red,no
11577,US,"The only varietally labeled Barbera from the Rocks District, this offers intriguing notes of currant, savory herb, pipe tobacco and moist earth. The palate is light in body, with a mix of fruit and savory flavors that carry through to the cranberry-inflected finish.",Jack's Vineyard,91,35.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Casa Smith 2013 Jack's Vineyard Barbera (Walla Walla Valley (WA)),Barbera,Casa Smith,red,no
11652,Italy,"This is a simple but delicious Barbera loaded with ripe plum and black cherry flavors punctuated by licorice and pepper notes. Soft and round, this is ready to enjoy now. Pair it with pasta topped with cream sauces or grilled chicken dishes.",Barilot,87,25.0,Piedmont,Barbera d'Alba,,Kerin O’Keefe,@kerinokeefe,Manzone 2011 Barilot  (Barbera d'Alba),Barbera,Manzone,red,no
11770,US,"Soft and simple, this bears cola, cherry pie, red currant and pepper flavors that finish sweet-tasting. This is a fine choice to drink with pizza and Mexican food.",Barbera,84,32.0,California,Paso Robles,Central Coast,,,Peacock Cellars 2010 Barbera (Paso Robles),Barbera,Peacock Cellars,red,no
11794,Italy,"Underbrush, dark berry and tilled soil aromas come together along with a whiff of iris. On the brisk palate, dried sage, anise and orange peel accent the tart cherry core. Bracing acidity provides the backbone.",Ciabot Camerano,87,19.0,Piedmont,Barbera d'Alba,,Kerin O’Keefe,@kerinokeefe,Marcarini 2013 Ciabot Camerano  (Barbera d'Alba),Barbera,Marcarini,red,no
12465,Italy,"The subtle nose, with an alluring fusion of mineral, bing cherry, toffee and black earth scents promises a bit more than the palate can deliver. The fruit turns a bit stewed in the mouth though firm acidity bolsters the package and the finish is short and a bit jagged but flavorful.",Rumanota,84,,Piedmont,Piedmont,,,,Romana Carlo 2004 Rumanota Barbera (Piedmont),Barbera,Romana Carlo,red,no
12633,Italy,"Here is a freshly aromatic and vibrant Barbera d'Asti that offers elements of red berry, chopped herbs and white stone backed by spice and hazelnut. The wine is crisp and brightens up the mouth with its red berry flavors.",Cavalé,88,26.0,Piedmont,Barbera d'Asti Superiore,,,,Cantine Sant'Agata 2006 Cavalé  (Barbera d'Asti Superiore),Barbera,Cantine Sant'Agata,red,no
12679,US,"A raw, rough, oaky flavor overwhelms the light and simple red fruit. Disjointed, with a bitter streak in the finish.",Barbera,83,27.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Le Chateau 2008 Barbera (Columbia Valley (WA)),Barbera,Le Chateau,red,no
12986,US,"There's a funky herbal, slightly green quality to this wine, possessed of plenty acidity, as the variety is known for, yet muted in its typical floral aromatics and bright fruit.",Destination Series,84,30.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Kunde 2011 Destination Series Barbera (Sonoma Valley),Barbera,Kunde,red,no
13500,Israel,"This Barbera has an almost Pinot-like character to it, with hints of coffee, earthy tobacco and mushroom to the red cherry fruit profile. It's lightweight and easy drinking, with a softly woody finish. Drink now.",Barbera,85,18.0,Upper Galilee,,,Lauren Buzzeo,@laurbuzz,Galil Mountain 2008 Barbera (Upper Galilee),Barbera,Galil Mountain,red,no
13835,Italy,"Fresh and easy drinking, this informal wine opens with aromas of dark cherries, blackberries and a whiff of clove that carry over to the straightforward palate. It's straightforward but well made.",Baby,86,,Piedmont,Barbera d'Asti,,Kerin O’Keefe,@kerinokeefe,Cantine Sant'Agata 2014 Baby  (Barbera d'Asti),Barbera,Cantine Sant'Agata,red,no
13849,Italy,"Aromas of baked plum, forest floor, roasted coffee bean and toasted oak lead the nose. The dense, one-dimensional palate delivers blackberry jam, licorice, peppermint and espresso alongside grainy tannins. The the heat of alcohol dominates the midpalate and the finish, throwing this off balance.",Il Bergantino,86,36.0,Piedmont,Barbera d'Asti,,Kerin O’Keefe,@kerinokeefe,Bricco Mondalino 2012 Il Bergantino  (Barbera d'Asti),Barbera,Bricco Mondalino,red,no
13870,Italy,"With a bright red Vespa on its label, Rapido Red is a racy little wine (with a screwcap) that delivers tight, compact aromas of wild berry, currants and red licorice. The wine is clean and easy in the mouth and is absolutely perfect for pizza night.",Barbera,85,12.0,Piedmont,Piedmont,,,,Rapido Red 2006 Barbera (Piedmont),Barbera,Rapido Red,red,no
13871,Italy,"The bouquet is fragrant and pulsating with vibrant hues of raspberry, blueberry and white almond skin. Barbera d'Asti is known for its natural freshness and the integrity of its small berry flavors. This well-priced wine has both.",Baby,85,10.0,Piedmont,Barbera d'Asti,,,,Cantine Sant'Agata 2007 Baby  (Barbera d'Asti),Barbera,Cantine Sant'Agata,red,no
13876,Italy,"Here's a playful, easy red that only sees stainless steel with candied fruit, fresh herbs, crushed anise seed and an all-round fresh and fruity feel. Easy to drink with lively spicy and zest on the finish.",San Nicolao,85,,Piedmont,Barbera d'Asti,,,,Terre da Vino 2005 San Nicolao  (Barbera d'Asti),Barbera,Terre da Vino,red,no
