,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
1985,US,"A blend of Grenache, Syrah, Cinsault and Counoise, this is bone dry and brisk in acidity, with complex flavors of mineral, herb, sour cherry candy, red currant and white pepper. Although production was only 2,000 cases, this wine is worth the search.",Rhône de Robles,88,18.0,California,Paso Robles,Central Coast,,,Robert Hall 2011 Rhône de Robles Red (Paso Robles),Rhône-style Red Blend,Robert Hall,red,no
2035,US,"This Syrah, Grenache and Mourvèdre blend shows hot alcohol and superripe flavors of blackberries, cassis, dark chocolate and raisins. It's a big, rich, thick wine that sticks to the gums, almost syrupy, but fully dry. Decant it and drink with stews, casseroles, barbecue.",Aurelio's Selection,87,35.0,California,Paso Robles,Central Coast,,,Star Angel by Montes 2009 Aurelio's Selection Red (Paso Robles),Rhône-style Red Blend,Star Angel by Montes,red,no
2066,US,"You want black pepper? You'll get plenty of it in this dry, interesting Rhône blend of Mourvèdre and Syrah. It has briary flavors of wild blackberries, with an edge of leather, tobacco and herbs, and is thoroughly dry. Pretty tannic, too. An interesting wine, and one to watch.",River of Skulls Dalton Vineyard,90,35.0,California,Calaveras County,Sierra Foothills,,,Twisted Oak 2007 River of Skulls Dalton Vineyard Red (Calaveras County),Rhône-style Red Blend,Twisted Oak,red,no
2206,US,"With 58% Mourvèdre, 20% Syrah, 20% Grenache and 2% Counoise grapes from the dry-farmed, head-pruned Old Oak Vineyard (formerly Sheep Camp Creek), this wine shows dried black cherries, pencil lead, uncrushed cloves and nutmeg on the nose. The palate is flatter, with cooked cherries as well as other dried purple and red fruits.",Oveja Negra,88,48.0,California,Paso Robles Willow Creek District,Central Coast,Matt Kettmann,@mattkettmann,Lone Madrone 2013 Oveja Negra Red (Paso Robles Willow Creek District),Rhône-style Red Blend,Lone Madrone,red,no
2506,US,"Purple fruit aromas of blueberry, blackberry and boysenberry are given complexity with Indian spice, hot asphalt and beef char on the nose of this blend of 88% Syrah and 12% Grenache. The palate is full of crushed herbs, from oregano to thyme to marjoram, with just a tiny shred of cranberry fruit and lots of pine sap and even bell pepper.",Nefarious,88,44.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Asuncion Ridge 2012 Nefarious Red (Paso Robles),Rhône-style Red Blend,Asuncion Ridge,red,no
2571,US,"Mourvèdre and Syrah each make up a third of this wine with the rest Grenache and Viognier. The latter (12%) shows itself prominently on the aromas, with perfumed notes of purple flowers and orange peel that are followed by purple fruit, vanilla, coffee and spice. The palate offers elegant, yet sweet and flavorful pomegranate and cranberry flavors with pleasing spice accents.",Reserve M-S-G-V,89,30.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,14 Hands 2013 Reserve M-S-G-V Red (Horse Heaven Hills),Rhône-style Red Blend,14 Hands,red,no
2669,France,"Ripe, jammy black-fruit sensations dominate the nose and mouth of this wine, with lush, expressive notes of blackberry, black raspberry and boysenberry preserves. The texture is like crushed satin, with medium-plus yet fine tannins and a cocoa-kissed finish. Enjoyable now, but should develop additional complexities after 2016.",Serge & Nicolas,90,24.0,Languedoc-Roussillon,Maury Sec,,Lauren Buzzeo,@laurbuzz,Domaine Cabirau 2011 Serge & Nicolas Red (Maury Sec),Rhône-style Red Blend,Domaine Cabirau,red,no
2674,France,"This is vibrant and expressive, with upfront purple-flower fragrances of violet and iris mixed with fruity tones of boysenberry and raspberry sauce. The crushed-silk texture offers medium tannins, ample acidity and skin-driven fruit flavors. Roasted coffee bean and sweet smoke accents mark the lingering finish.",Rhône-style Red Blend,90,24.0,Languedoc-Roussillon,Côtes du Roussillon Villages Caramany,,Lauren Buzzeo,@laurbuzz,Les Villages de Terroir Catalan 2010 Red (Côtes du Roussillon Villages Caramany),Rhône-style Red Blend,Les Villages de Terroir Catalan,red,no
2938,US,"Despite some black cherry richness, there's a green, minty, stalky note of unripeness in this blend of Grenache, Syrah and Mourvèdre that limits its appeal. Decanting doesn't help and neither will aging.",Tete-a-Tete,84,18.0,California,Sierra Foothills,Sierra Foothills,,,Terre Rouge 2007 Tete-a-Tete Red (Sierra Foothills),Rhône-style Red Blend,Terre Rouge,red,no
2972,US,"Like a trip through an orchard, this Syrah, Grenache and Mourvèdre blend bursts with flavors of cherries, raspberries, blackberries, tangerines, kumquats, dates, golden mangoes, yellow currants, the list goes on and on. It's a little on the sweet side, while grippy tannins give the palate handrails to negotiate this fruity ride.",Morpheus,85,32.0,California,Paso Robles,Central Coast,,,Kaleidos 2004 Morpheus Red (Paso Robles),Rhône-style Red Blend,Kaleidos,red,no
3022,US,"“Rhône times three” seems to be the code name for this classy blend of Grenache, Mourvèdre and Syrah. It takes the best from each grape, creating a rich, pure, high-acid wine with a zingy berry flavor, plus a mineral underpinning and earthy, coffee-soaked tannins.",Rx-3 Red Wine,92,30.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Nefarious 2010 Rx-3 Red Wine Red (Columbia Valley (WA)),Rhône-style Red Blend,Nefarious,red,no
3189,US,"This is quite a dynamic and layered wine, especially for the bargain price, with deep and hearty blackberry, caramel, rust, lavender and potpourri on the nose. The berry-led palate is rustic and unrefined, with feral flavors, peppery spice and decent acidity.",Rhône-style Red Blend,90,12.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Now Presenting... 2014 Red (Paso Robles),Rhône-style Red Blend,Now Presenting...,red,no
3195,France,"This blend of 60% Grenache, 30% Syrah and 10% Cinsault would be a crowd favorite if more than 700 cases were available in the U.S. The black cherry fruit is punched up by hints of herbs and cracked pepper, there's ample weight but great freshness and zest, and the finish is long and complex, showing off hints of licorice, pepper and dusty earth. Drink now–2020.",Haut de Brun,90,15.0,Rhône Valley,Côtes du Rhône,,Joe Czerwinski,@JoeCz,Alain Jaume et Fils 2014 Haut de Brun Red (Côtes du Rhône),Rhône-style Red Blend,Alain Jaume et Fils,red,no
3340,France,"This blend of 70% Grenache and 30% Syrah is a chunky, slightly rustic style of Côtes-du-Rhône. It starts off with tar and herb aromas, then turns plummy and chocolaty on the palate. Drink now–2017.",Linteau,84,13.0,Rhône Valley,Côtes du Rhône,,Joe Czerwinski,@JoeCz,L. Tramier & Fils 2012 Linteau Red (Côtes du Rhône),Rhône-style Red Blend,L. Tramier & Fils,red,no
3603,France,"A Syrah-dominant blend with 20% Grenache and 20% Cinsault, this wine exhibits some greenness to the skin-driven red fruit flavors. Herbal notes of rosemary and thyme sprigs add depth to the nose and mouth, while a touch of mocha graces the clean finish.",Le Cinq Montpeyroux,86,22.0,Languedoc-Roussillon,Coteaux du Languedoc,,Lauren Buzzeo,@laurbuzz,Le Mas de Bertrand 2008 Le Cinq Montpeyroux Red (Coteaux du Languedoc),Rhône-style Red Blend,Le Mas de Bertrand,red,no
3815,France,"Les Cimels is a solid, entry-level Costières de Nîmes blend of Syrah, Carignan and Grenache. Blackberry fruit dominates this full-bodied red, picking up intriguing tarry notes and glancing those with crisp, citrusy acids. Long and mouthwatering on the finish.",Les Cimels,88,20.0,Rhône Valley,Costières de Nîmes,,Joe Czerwinski,@JoeCz,Château d'Or et de Gueules 2012 Les Cimels Red (Costières de Nîmes),Rhône-style Red Blend,Château d'Or et de Gueules,red,no
3834,France,"The name is an oblique reference to Shiraz, which forms the basis of this cuvée. It's inky in hue and rather reticent on the nose at first. But swirl it vigorously and be rewarded with layers of cassis, blackberry and black pepper. Full bodied, rich and tannic, its blueberry and cassis fruit lingers on the long, mouthwatering finish. Drink 2015–2025.",Persia,93,30.0,Rhône Valley,Ventoux,,Joe Czerwinski,@JoeCz,Domaine de Fondrèche 2009 Persia Red (Ventoux),Rhône-style Red Blend,Domaine de Fondrèche,red,no
3966,US,"A Châteauneuf-du-Pape-style Rhône blend that really nails it for satisfaction. Rich and fruity, spicy, yet with great structure. Defines the vintner's art of blending, comprised of five varieties sourced from a dozen vineyards. Fun and serious at the same time.",M5,90,24.0,California,Santa Barbara County,Central Coast,,,Margerum 2007 M5 Red (Santa Barbara County),Rhône-style Red Blend,Margerum,red,no
4056,US,"One of the Chronic brothers' most beloved bottlings, this blend of 46% Syrah, 27% Grenache, 22% Petite Sirah, 3% Mourvèdre and 2% Tannat shows vibrant and fresh aromas of boysenberries, cola and lavender on the nose. It's easy to enjoy once sipped, with red currant, red plum and cranberry flavors gaining depth from oregano and marjoram herbs.",Sofa King Bueno,88,22.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Chronic Cellars 2014 Sofa King Bueno Red (Paso Robles),Rhône-style Red Blend,Chronic Cellars,red,no
4069,US,"Here is a hefty, concentrated, satisfying wine to pair with big proteins. A dense red-black color, with aromas of blackberry jam and dried plums lead to bold fruit flavors, full body and a thick, nicely tannic texture. The intense plum and blackberry character lasts through the lingering finish.",Clone 877.4.369.362,90,29.0,California,El Dorado,Sierra Foothills,Jim Gordon,@gordone_cellars,Miraflores 2012 Clone 877.4.369.362 Red (El Dorado),Rhône-style Red Blend,Miraflores,red,no
4159,US,"This blend of 70% Syrah, 25% Grenache and 5% Mourvèdre is a beautiful shade of purple in the glass, and offers aromas of black plum and milk chocolate. The mouthfeel is silky, with zesty acidity that rises through blueberry and boysenberry flavors toward the caramel-layered finish.",Square Root Heart Hill Vineyard Estate Grown,92,50.0,California,Paso Robles Willow Creek District,Central Coast,Matt Kettmann,@mattkettmann,Niner 2013 Square Root Heart Hill Vineyard Estate Grown Red (Paso Robles Willow Creek District),Rhône-style Red Blend,Niner,red,no
4530,US,"This blend is based on Grenache. It has white sugar, raspberry, caramel and spice flavors that finish as luscious as a candy bar.",Osiris,82,32.0,California,Paso Robles,Central Coast,,,Kaleidos 2008 Osiris Red (Paso Robles),Rhône-style Red Blend,Kaleidos,red,no
4610,France,"From the family behind Bosquet des Papes in Châteauneuf, this is a solid Côtes du Rhône, with modest tannins but decent structure and typical notes of leather, dried cherries, chocolate and cinnamon. Drink it over the next few years.",Rhône-style Red Blend,87,16.0,Rhône Valley,Côtes du Rhône,,Joe Czerwinski,@JoeCz,Domaine Nicolas Boiron 2008 Red (Côtes du Rhône),Rhône-style Red Blend,Domaine Nicolas Boiron,red,no
4985,France,"Moderately intense menthol, black licorice and African violets aromas on the nose. The mouth, full of ripe plum and dark cherries accented by notes of cocoa and fresh mint leaves, has a lovely balance and silky texture. Ends on a somewhat simple yet clean finish.",La Baronne,88,11.0,Languedoc-Roussillon,Corbières,,Lauren Buzzeo,@laurbuzz,Domaine Lignères 2003 La Baronne Red (Corbières),Rhône-style Red Blend,Domaine Lignères,red,no
5135,US,"A blend of Syrah (68%), Grenache (29%) and Viognier, this wine brings pungent, directly appealing aromas of smoked meat, blue fruit, black olive, orange peel and high-toned flowers. The blue and black-fruit and smoked-meat flavors are silky and well constructed with a finish that lingers.",Vaucluse Lawrence Vineyards,92,35.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Gård 2014 Vaucluse Lawrence Vineyards Red (Columbia Valley (WA)),Rhône-style Red Blend,Gård,red,no
5142,US,"A savory rather than fruity blend of 60% Syrah and 40% Grenache, this bottling offers black pepper, anise and light violet alongside boysenberry and elderberry fruit on the nose. The palate tightens up into underripe cherry, thyme, marjoram and bay leaf, with very dry elderberry fruit tones.",Pendulum,92,35.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Baker & Brain 2013 Pendulum Red (Monterey County),Rhône-style Red Blend,Baker & Brain,red,no
5174,France,"Bright and woodsy, this Syrah-dominant red is intriguing for its tapestry of earth and mushroom flavors interwoven with mixed berry fruit. There's enough acidity in the medium, yeast-scented finish to stand up to hearty red meats. Drink up.",Rhône-style Red Blend,87,13.0,Provence,Côtes de Provence,,,,Domaine Saint Andrieu 2007 Red (Côtes de Provence),Rhône-style Red Blend,Domaine Saint Andrieu,red,no
5195,US,"This early peek at Margerum's 2012 Rhône-style red wines holds the promise of future great releases from the acclaimed vintage. The wine, a blend of Syrah, Mourvèdre, Cinsault and Counoise, is enormous in ripe red cherries, red currants, cola and oak flavors, and while the acidity is fine, it's soft enough to drink now.",M5,90,27.0,California,Santa Barbara County,Central Coast,,,Margerum 2012 M5 Red (Santa Barbara County),Rhône-style Red Blend,Margerum,red,no
5271,France,"Very perfumed, this wine is exotic and rich with fruit, but also remarkably dry. Drink from 2017.",Rhône-style Red Blend,88,,Provence,Bandol,,Roger Voss,@vossroger,Domaine Sorin 2011 Red (Bandol),Rhône-style Red Blend,Domaine Sorin,red,no
5317,France,"Like many of the Perrin & Fils wines, this one is firmly structured, its cherry and cocoa flavors ending on a dusty, tannic note. But the fruit is attractive, and even boasts some complexity in the wisps of garrigue on the nose. Probably best from 2013–2017.",Rhône-style Red Blend,87,15.0,Rhône Valley,Côtes du Rhône Villages,,Joe Czerwinski,@JoeCz,Perrin & Fils 2009 Red (Côtes du Rhône Villages),Rhône-style Red Blend,Perrin & Fils,red,no
5352,US,"There's a slightly reductive barnyard funk on the nose of this blend of 53% Syrah, 34% Grenache and 13% Petite Sirah, as well as damp morel mushrooms and concentrated blackberries. It's tarry on the palate, with more blackberries in a slightly burned balsamic-reduction sauce.",Rhône-style Red Blend,89,34.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Refugio Ranch 2012 Red (Santa Ynez Valley),Rhône-style Red Blend,Refugio Ranch,red,no
5445,France,"An herbal, perfumed wine, showing concentrated tannins and firm black fruit flavors. The wine has a dense structure, filled with acidity as well as final richness. Age for 2–3 years.",Le Pont,88,22.0,Provence,Bandol,,Roger Voss,@vossroger,Ravoire et Fils 2009 Le Pont Red (Bandol),Rhône-style Red Blend,Ravoire et Fils,red,no
5486,France,"Solid and tannic with a stalky character both from young fruit and acidity. There is structure, black currant fruits and dense, dry tannins. The wine needs to age for at least 3–4 years.",Rouge de Léoube,86,27.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château Léoube 2011 Rouge de Léoube Red (Côtes de Provence),Rhône-style Red Blend,Château Léoube,red,no
5556,France,"Big, spicy wine with its dark tannins and black fruit. Dark chocolate flavors go with the fruit, a rich and complex array of flavors that bring in herbs and spices as well as wood. Age for another 1–2 years.",Les Clos,90,60.0,Provence,Les Baux de Provence,,Roger Voss,@vossroger,Henri Milan 2006 Les Clos Red (Les Baux de Provence),Rhône-style Red Blend,Henri Milan,red,no
5772,US,"Dried cherries, cocoa dust, flinty gunmetal, worn leather and pressed rose petals show on the nose of this blend of Petite Sirah, Syrah and Grenache. The palate surrounds a dense core of minted blackberry fruit, with lifting dill and a chunk of fudge rounding out a very nice flavor set.",Ame de la Vigne,92,41.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Le Vigne 2012 Ame de la Vigne Red (Paso Robles),Rhône-style Red Blend,Le Vigne,red,no
5846,US,"This wine is a blend of 52% Syrah, 26% Mourvèdre and 22% Grenache. Aromas of black licorice, herb, barrel spice and cassis are out front. The palate is chock-full of black fruit flavors that bring a dry, lightly astringent feel.",Glacial,88,45.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Andrew Rich 2014 Glacial Red (Columbia Valley (WA)),Rhône-style Red Blend,Andrew Rich,red,no
6073,US,"This blend of 40% Mourvèdre, 30% Syrah, 21% Grenache and 9% Counoise shows a dense core of fruit on the fresh, tart nose, with blueberry, blackberry and boysenberry, as well as lava rocks and a licorice lift. The palate is all about texture, with good acidity and grip containing the purple fruit flavors",Espirit de Tablas,89,55.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Tablas Creek 2012 Espirit de Tablas Red (Paso Robles),Rhône-style Red Blend,Tablas Creek,red,no
6378,US,"Slate, raspberry and black plum aromas mark the nose of this blend of 39% Grenache, 38% Syrah, 13% Mourvèdre and 10% Petite Sirah. Pronounced gravel-like minerality leads the palate, which frames cranberry fruit with grippy tannins.",Cold Fusion,87,32.0,California,South Coast,South Coast,Matt Kettmann,@mattkettmann,Hawk Watch Winery 2013 Cold Fusion Red (South Coast),Rhône-style Red Blend,Hawk Watch Winery,red,no
6710,France,"Another terrific value from the Costières de Nîmes, this features exquisite scents of grilled herbs—think thyme, rosemary, lavender—with ripe blueberries and roasted meat. It's open-knit and velvety on the palate already, so drink it now through 2018.",Les Cimels,91,18.0,Rhône Valley,Costières de Nîmes,,Joe Czerwinski,@JoeCz,Château d'Or et de Gueules 2013 Les Cimels Red (Costières de Nîmes),Rhône-style Red Blend,Château d'Or et de Gueules,red,no
6714,France,"This wine offers a complex, intoxicating bouquet: espresso, charred meat and black olive notes meld seamlessly together, adding notes of blueberries and pastry crust on the palate. It's not overly weighty, remaining fresh through the long, silky finish.",Rhône-style Red Blend,91,15.0,Rhône Valley,Costières de Nîmes,,Joe Czerwinski,@JoeCz,Domaine de la Petite Cassagne 2013 Red (Costières de Nîmes),Rhône-style Red Blend,Domaine de la Petite Cassagne,red,no
6732,US,"This wine is dry and crisp and enormously complex. It flatters the palate with waves of blackberries, cherries, currants, tangerines, bacon, white pepper and sweet vanilla oak, and the all-important tannin structure is fine. It's 94% Syrah, while 6% Viognier brings the perfect bite of acidity and citrus.",Sixer,94,35.0,California,Happy Canyon of Santa Barbara,Central Coast,,,Coquelicot 2008 Sixer Red (Happy Canyon of Santa Barbara),Rhône-style Red Blend,Coquelicot,red,no
