,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
1377,Portugal,"Ripe, fruity wine with quince and pineapple flavors, layered through with apple skin tannins. It could do with six months aging, but it will certainly be ready to drink by the fall.",Cister da Ribeira,86,11.0,Douro,,,Roger Voss,@vossroger,Quinta de Ventozelo 2007 Cister da Ribeira White (Douro),Portuguese White,Quinta de Ventozelo,white,no
1527,Portugal,There is an attractive spiciness to this clean warm wine. White currants and acidity add to the approachability of a wine that is ready to drink.,Defesa Branco,86,14.0,Alentejano,,,Roger Voss,@vossroger,Herdade do Esporão 2016 Defesa Branco White (Alentejano),Portuguese White,Herdade do Esporão,white,no
1542,Portugal,"This is a delicious and ripe-fruited wine. Dominated by Fernão Pires, it has an apple-puree texture: smooth and creamy. The wine has an edge of light acidity at the end to give it a lift. Drink now.",Casa do Lago Branco,85,10.0,Lisboa,,,Roger Voss,@vossroger,DFJ Vinhos 2016 Casa do Lago Branco White (Lisboa),Portuguese White,DFJ Vinhos,white,no
1551,Portugal,"The blend of Fernão Pires and Arinto is a classic for the region. It gives a light and perfumed wine with a creamy texture and plenty of balancing acidity. Bright and fruity, the wine has just a final tang to add crispness. Drink now.",Casa Ermelinda Freitas Monte da Baía Branco,85,12.0,Península de Setúbal,,,Roger Voss,@vossroger,Wines & Winemakers 2016 Casa Ermelinda Freitas Monte da Baía Branco White (Península de Setúbal),Portuguese White,Wines & Winemakers,white,no
1555,Portugal,This is a soft wine with its creamy fruits assimilated into the tangy texture. There is plenty of acidity to give this wine its cool character as well as its citrus and green-apple flavors. Drink now.,Arca Nova Branco,85,9.0,Vinho Verde,,,Roger Voss,@vossroger,Quinta das Arcas 2016 Arca Nova Branco White (Vinho Verde),Portuguese White,Quinta das Arcas,white,no
1619,Portugal,"Crisp, bright and fruity, this is a refreshing and ripe wine. With attractive citrus acidity and a bright aftertaste, the wine is ready to drink.",Adega de Borba Branco,85,8.0,Alentejo,,,Roger Voss,@vossroger,Adega Cooperativa de Borba 2016 Adega de Borba Branco White (Alentejo),Portuguese White,Adega Cooperativa de Borba,white,no
1620,Portugal,"The very local Tamarez grapes make an appearance in this lemon-colored and flavored wine. It is fruity, soft and bright with acidity. Drink now.",Brado Branco,85,6.0,Alentejano,,,Roger Voss,@vossroger,Adega Cooperativa de Borba 2016 Brado Branco White (Alentejano),Portuguese White,Adega Cooperativa de Borba,white,no
1663,Portugal,"This wine is smooth and soft, with an attractive creamy texture and light acidity. Yellow fruits and stewed pears are lifted by a mineral texture. The wine is named after the vineyard rather than after the literal Portuguese meaning of “scantily dressed.” Drink now.",Pouca Roupa Branco,85,13.0,Alentejano,,,Roger Voss,@vossroger,J. Portugal Ramos 2015 Pouca Roupa Branco White (Alentejano),Portuguese White,J. Portugal Ramos,white,no
1812,Portugal,"A blend of Arinto and Tamarez, this wine is light and fruity, with attractive acidity and flavors of apricots sprayed with lemons. It has a light texture and a fresh, lively aftertaste. Drink now.",Selection Branco,85,11.0,Tejo,,,Roger Voss,@vossroger,Quinta da Lapa 2014 Selection Branco White (Tejo),Portuguese White,Quinta da Lapa,white,no
1821,Portugal,"Grassy, green aromas give this a herbal, crisp taste. It is tight and tangy, with green fruit aromas and a fresh aftertaste. Drink now.",Alves Vieira Branco,85,13.0,Alentejano,,,Roger Voss,@vossroger,Espaço Rural 2014 Alves Vieira Branco White (Alentejano),Portuguese White,Espaço Rural,white,no
2017,Portugal,"This attractive blend of Chardonnay, Arinto and Vital is fresh, fruity, packed with apple and lemon flavors and totally ready to drink. There's a great line in acidity, a crisp texture and a green, lively aftertaste.",3 Castas,87,,Tejo,,,Roger Voss,@vossroger,Fiuza 2013 3 Castas White (Tejo),Portuguese White,Fiuza,white,no
2091,Portugal,"Named after local nobility in the city of Borba, this is a popular brand in Portugal. In its white manifestation, the wine is soft, very clean, with pear and cinnamon flavors, the texture just moving toward fat, but working well as a food wine.",Marquês de Borba,87,12.0,Alentejo,,,Roger Voss,@vossroger,J. Portugal Ramos 2006 Marquês de Borba White (Alentejo),Portuguese White,J. Portugal Ramos,white,no
2273,Portugal,"Crisp. dry and fruity, this wine has a light touch of citrus and fresh acidity. Fruity with a slight sparkle, it's an ideal apéritif.",Azul Portugal Escolha,85,11.0,Vinho Verde,,,Roger Voss,@vossroger,Wines & Winemakers 2012 Azul Portugal Escolha White (Vinho Verde),Portuguese White,Wines & Winemakers,white,no
2381,Portugal,"This is the lightest in a series of wines featuring the Avesso grape. Herbal, crisp and with plenty of acidity, it's also fruity and ready to drink.",Avesso & Azal,87,13.0,Vinho Verde,,,Roger Voss,@vossroger,Casa de Vilacetinho 2016 Avesso & Azal White (Vinho Verde),Portuguese White,Casa de Vilacetinho,white,no
2397,Portugal,"From vines grown in the upper Douro Superior, this is crisp while also having ripe apple and apricot fruitiness. It is a lively wine, tangy with orange zest and a touch of spice. Drink now.",Castello d'Alba Branco,87,12.0,Douro,,,Roger Voss,@vossroger,Rui Roboredo Madeira 2016 Castello d'Alba Branco White (Douro),Portuguese White,Rui Roboredo Madeira,white,no
2787,Portugal,"Soft, round and gentle, this has a creamed apple flavor. It has a full, ripe character, with just an edge of green herb and spice.",Boa Memória Branco,84,,Alentejano,,,Roger Voss,@vossroger,Monte Seis Reis 2010 Boa Memória Branco White (Alentejano),Portuguese White,Monte Seis Reis,white,no
2799,Portugal,"This is a lively, off-dry wine with intense acidity to accompany its crisp apple and citrus flavors. Very fruity, it's ready to drink now. Screwcap.",Trevo,84,9.0,Vinho Verde,,,Roger Voss,@vossroger,Quinta do Portal 2011 Trevo White (Vinho Verde),Portuguese White,Quinta do Portal,white,no
2921,Portugal,"Light and bright, this has a crisp prickle on the tongue, along with canned grapefruit and tight apple-skin flavors. It is almost dry, which gives the wine a mineral texture that adds a bite. Drink now.",QM Blue,86,9.0,Vinho Verde,,,Roger Voss,@vossroger,Quintas de Melgaço 2013 QM Blue White (Vinho Verde),Portuguese White,Quintas de Melgaço,white,no
3298,Portugal,"Fresh green-apple aromas and some ripe, mango flavors, this is well rounded, showing some acidity, but more of open, fresh fruits. This is a wine that will be perfect to drink over the next few months.",Monte Alentejano,87,,Alentejano,,,Roger Voss,@vossroger,DFJ Vinhos 2006 Monte Alentejano White (Alentejano),Portuguese White,DFJ Vinhos,white,no
3308,Portugal,"One of the principle grapes of the Alentejo, Antão Vaz blends easily with the Arinto of neighboring Ribatejo. There is an attractive citrus element to this wood-aged wine, soft, open, but remaining fresh, the tropical fruit flavors well under control.",Antão Vaz-Arinto,87,,Alentejo,,,Roger Voss,@vossroger,Alentex 2006 Antão Vaz-Arinto White (Alentejo),Portuguese White,Alentex,white,no
3401,Portugal,"This is a gentle, ripe wine that has pineapple and peach flavors and fresh fruitiness. It is smooth with balanced acidity and a zesty aftertaste. Drink now.",Quartilho Branco,84,13.0,Tejo,,,Roger Voss,@vossroger,Quinta do Casal Branco 2014 Quartilho Branco White (Tejo),Portuguese White,Quinta do Casal Branco,white,no
3402,Portugal,"A young, fresh blend of Arinto and Fernão Pires, the wine is fruity, light and with a crisp, bright aftertaste. Drink now.",Portuguese White,84,10.0,Tejo,,,Roger Voss,@vossroger,Quinta do Casal Monteiro 2015 White (Tejo),Portuguese White,Quinta do Casal Monteiro,white,no
3407,Portugal,"There is an attractive, light prickle on the tongue of this fresh, crisp and fruity wine. It is dry, tensely tangy with a green, zesty character. Drink now.",Seafood & Co,84,12.0,Vinho Verde,,,Roger Voss,@vossroger,Wine with Spirit 2014 Seafood & Co White (Vinho Verde),Portuguese White,Wine with Spirit,white,no
3411,Portugal,"The wine is fruity, although with a yeasty character that leaves a bready taste. It has acidity, ripe yellow fruits and the fruitiness may come to dominate although that is not certain.",Monsaraz Branco,83,9.0,Alentejo,,,Roger Voss,@vossroger,Cooperativa Reguengos de Monsaraz 2014 Monsaraz Branco White (Alentejo),Portuguese White,Cooperativa Reguengos de Monsaraz,white,no
3413,Portugal,"A blend of Moscatel and Arinto, this is light and thin with only the vaguest hint of citrus fruit acidity. It should be drunk now.",Castelo do Sulco Colheita,83,8.0,Lisboa,,,Roger Voss,@vossroger,Parras Vinhos 2014 Castelo do Sulco Colheita White (Lisboa),Portuguese White,Parras Vinhos,white,no
3421,Portugal,"This light, bright wine comes from the north of the Vinho Verde region. It has freshly squeezed lemon juice with a touch of lime zest as well as spice. The lightest prickle on the tongue gives the wine a final lift.",QM Terra Antiga,86,,Vinho Verde,,,Roger Voss,@vossroger,Quintas de Melgaço 2014 QM Terra Antiga White (Vinho Verde),Portuguese White,Quintas de Melgaço,white,no
3427,Portugal,"Both mineral and herbaceous, this is a crisp, taut and textured wine. It shows a tangy character, lemon zest and bright acidity. It's still too young, so drink from the end of 2015.",Rede Branco,86,11.0,Douro,,,Roger Voss,@vossroger,Quinta da Rede 2013 Rede Branco White (Douro),Portuguese White,Quinta da Rede,white,no
3585,Portugal,"This wood-aged white is richly endowed with yellow and crisp apple fruits. Balanced with the toast and spice, they give a ripe, opulent wine that is ready to drink.",Vertice Grande Reserva Branco,89,26.0,Douro,,,Roger Voss,@vossroger,Caves Transmontanas 2014 Vertice Grande Reserva Branco White (Douro),Portuguese White,Caves Transmontanas,white,no
3606,Portugal,"An herbal wine, crisp and green with an attractive citrus edge. Some yellow fruits show while it is the acidity and taut mineral character that is dominant.",Evel Branco,86,13.0,Douro,,,Roger Voss,@vossroger,Real Companhia Velha 2010 Evel Branco White (Douro),Portuguese White,Real Companhia Velha,white,no
3621,Portugal,"A perfumed wine with wood aging flavors over citrus. From the Vinho Verde region, it's a curious hybrid of a wine, neither crisp enough nor rich enough.",Monte Cascas Reserva Branco,82,24.0,Minho,,,Roger Voss,@vossroger,Casca Wines 2009 Monte Cascas Reserva Branco White (Minho),Portuguese White,Casca Wines,white,no
3945,Portugal,"A soft Vinho Verde, with white fruit flavors, only light acidity and some final sweetness. An attractive apéritif.",Clemens Reserva,83,14.0,Vinho Verde,,,Roger Voss,@vossroger,Wines & Winemakers 2010 Clemens Reserva White (Vinho Verde),Portuguese White,Wines & Winemakers,white,no
4090,Portugal,"Named for the 14th-century English princess who married the Portuguese king, this is a soft and rounded style of Vinho Verde. It has yellow fruits, melon and pear flavors and a full texture. Drink this food-friendly wine now.",Filipa de Lencastre,86,,Vinho Verde,,,Roger Voss,@vossroger,Casa de Vila Nova 2013 Filipa de Lencastre White (Vinho Verde),Portuguese White,Casa de Vila Nova,white,no
4092,Portugal,A blend of Arinto and Fernão Pires gives a citrus-flavored wine that is fruity and ready to drink. There's an attractive texture of orange zest as well as pepper and spice.,Casaleiro Reserva,86,,Tejo,,,Roger Voss,@vossroger,Caves Velhas 2014 Casaleiro Reserva White (Tejo),Portuguese White,Caves Velhas,white,no
4093,Portugal,"Both mineral and herbaceous, this is a crisp, taut and textured wine. It shows a tangy character, lemon zest and bright acidity. It's still too young, so drink from the end of 2015.",Rede Branco,86,11.0,Douro,,,Roger Voss,@vossroger,Quinta da Rede 2013 Rede Branco White (Douro),Portuguese White,Quinta da Rede,white,no
4097,Portugal,"Always an easy, light and fruity wine, this is full of peach and apple flavors. It is lightly textured with tangy orange zest and full of fresh, crisp acidity. The wine is ready to drink.",Marquês de Borba Branco,86,15.0,Alentejo,,,Roger Voss,@vossroger,J. Portugal Ramos 2014 Marquês de Borba Branco White (Alentejo),Portuguese White,J. Portugal Ramos,white,no
4108,Portugal,"Lemon and freshly squeezed lime give this attractive wine a crisp, bright texture that is rounded out at the end with perfumed flavors from the Moscatel in the blend. This fruity, textured wine needs a few more months before drinking. Drink from late 2015.",Tons de Duorum,86,12.0,Douro,,,Roger Voss,@vossroger,Duorum 2014 Tons de Duorum White (Douro),Portuguese White,Duorum,white,no
4134,Portugal,"A blend of Chardonnay and Arinto, this wood-aged wine is rich and packed with both toast and fruit flavors. Vanilla and apple and citrus acidity are generously pulled together by the mineral texture and ripe structure. The wine will be best from 2017.",Reserva Branco,90,15.0,Tejo,,,Roger Voss,@vossroger,Casal da Coelheira 2015 Reserva Branco White (Tejo),Portuguese White,Casal da Coelheira,white,no
4218,Portugal,"This crisply fruity wine is primarily composed of the local Loureiro grape. It is light, bright, dry and full of citrus flavors. Drink now.",Animus Branco,87,11.0,Vinho Verde,,,Roger Voss,@vossroger,Vicente Faria Vinhos 2016 Animus Branco White (Vinho Verde),Portuguese White,Vicente Faria Vinhos,white,no
4702,Portugal,"A full ripe and refreshingly fruity wine, this is full of grapefruit, apricot and ripe pear flavors. It has a touch of spice and a firmly mineral character. Drink now.",Vinha do Putto Branco,87,14.0,Bairrada,,,Roger Voss,@vossroger,Campolargo 2013 Vinha do Putto Branco White (Bairrada),Portuguese White,Campolargo,white,no
4721,Portugal,"This is an attractive, perfumed wine that is a blend of Síria, Arinto and Viognier. It's the Viognier that gives the perfumed character that makes it so distinctive. It's fruity, lightly textured and ready to drink.",Terra d'Alter,87,10.0,Alentejano,,,Roger Voss,@vossroger,Terras de Alter 2014 Terra d'Alter White (Alentejano),Portuguese White,Terras de Alter,white,no
4839,Portugal,"This is fresh, fruity and with an attractive creamy texture. The crisp apple comes from the high-acid Rabigato grape that's softened by Viosinho and Gouveio. That makes for a balanced, light wine that is ready to drink.",Crasto,87,18.0,Douro,,,Roger Voss,@vossroger,Quinta do Crasto 2014 Crasto White (Douro),Portuguese White,Quinta do Crasto,white,no
4903,Portugal,"This is, as always, a delicious wine. With intense green and yellow fruits that are both fresh and perfumed, it is ripe and rich. Refreshing acidity is balanced by rounded fruit flavors that carry through to the finish. Drink now.",Reserva Branco,91,,Alentejano,,,Roger Voss,@vossroger,Monte da Ravasqueira 2013 Reserva Branco White (Alentejano),Portuguese White,Monte da Ravasqueira,white,no
4905,Portugal,"Wood aged for a year, this wine is now rich and smooth. It has the lightest touch of toast to balance the apple fresh acidity and squeezed lemon juice. The wine has a mineral, taut texture that will allow it to age longer. Drink from late 2016.",Palpite Reserva Branco,91,40.0,Alentejano,,,Roger Voss,@vossroger,Fitapreta Vinhos 2013 Palpite Reserva Branco White (Alentejano),Portuguese White,Fitapreta Vinhos,white,no
4917,Portugal,"This delicious blend of Alvarinho and Trajadura comes from the northern part of the Vinho Verde region. The flavors are ripe yet crisp, with notes of apple and pink grapefruit. The acidity is prominent, yet well integrated into the rich fruitiness. Drink now.",Varanda do Conde,91,,Vinho Verde,,,Roger Voss,@vossroger,Provam 2014 Varanda do Conde White (Vinho Verde),Portuguese White,Provam,white,no
4925,Portugal,"The second white wine of Poeira, this is all fruit. It has crisp acidity, citrus and green plum flavors along with a brilliant, steely texture. It is much too young to drink with its structure and tight character, so enjoy from late 2016.",Pó de Poeira,91,,Douro,,,Roger Voss,@vossroger,Poeira 2014 Pó de Poeira White (Douro),Portuguese White,Poeira,white,no
4938,Portugal,"A blend of six varieties, this is a perfumed wine, with flavors of wood aging to go with the yellow fruits. and a soft, rounded mouthfeel.",Branco,86,9.0,Dão,,,Roger Voss,@vossroger,Quinta das Maias 2010 Branco White (Dão),Portuguese White,Quinta das Maias,white,no
5199,Portugal,"A wood-aged wine, with the wood flavors well balanced with crisp acidity. Lemon, peach and melon flavors mellifluously combine to give a rounded wine with a tang. It shows a strong mineral-textured aftertaste, a product of the granite soil of the vineyard. Drink this richly flavored wine now.",Branco Reserva,90,33.0,Trás-os-Montes,,,Roger Voss,@vossroger,Quinta de Arcossó 2011 Branco Reserva White (Trás-os-Montes),Portuguese White,Quinta de Arcossó,white,no
5380,Portugal,"Light and bright, this is a totally approachable wine, crisp and lemon scented. With a lively texture, it dances out of the glass, a wine to drink now.",Rufo Branco,85,,Douro,,,Roger Voss,@vossroger,Lemos & Van Zeller 2012 Rufo Branco White (Douro),Portuguese White,Lemos & Van Zeller,white,no
5411,Portugal,"Vineyards just across the hills from the Douro have produced this ripe wine. It has fine acidity that gives freshness to the apple, peach and ripe pear fruits. The aftertaste is bright, tight with minerality and citrus. Drink now.",Branco,88,13.0,Vinho Verde,,,Roger Voss,@vossroger,Casa do Valle 2015 Branco White (Vinho Verde),Portuguese White,Casa do Valle,white,no
5413,Portugal,"Viosinho and Gouveio, two classic Douro white grapes are blended in this ripe wood-aged wine. It has spice as well as rounded fruit, giving the wine a ripe character that is balanced with final citrus acidity. Drink now.",Monte Cascas Reserva,88,17.0,Douro,,,Roger Voss,@vossroger,Casca Wines 2015 Monte Cascas Reserva White (Douro),Portuguese White,Casca Wines,white,no
5517,Portugal,A soft and indistinct wine that is fat and has only the merest hint of fruit. It is round with some fresh acidity at the end.,Vale das Donas,83,10.0,Tejo,,,Roger Voss,@vossroger,Quinta do Cavalinho 2014 Vale das Donas White (Tejo),Portuguese White,Quinta do Cavalinho,white,no
5809,Portugal,"A wine that is so soft, its texture only just brushes the palate. White fruits and lemon juice give a gentle, balanced character that is light and quite ready to drink.",Serras de Azeitão Seleção do Enólogo Branco,84,11.0,Península de Setúbal,,,Roger Voss,@vossroger,Bacalhôa Wines of Portugal 2013 Serras de Azeitão Seleção do Enólogo Branco White (Península de Setúbal),Portuguese White,Bacalhôa Wines of Portugal,white,no
5810,Portugal,"Apricots and peaches dominate this fresh and lively wine. It is ripe and crisp with a herbal texture. Full of up-front fruit, it can be drunk now, with its lightly perfumed aftertaste.",Quinta da Soalheira Branco,84,13.0,Douro,,,Roger Voss,@vossroger,Borges 2013 Quinta da Soalheira Branco White (Douro),Portuguese White,Borges,white,no
5812,Portugal,"Earthy, youthful aromas lead to a wine that's ripe while still finding its fruity character. The potential for the citrus and apricot flavors is there and should develop by mid-2015.",Oscar's Branco,84,12.0,Douro,,,Roger Voss,@vossroger,Quevedo 2013 Oscar's Branco White (Douro),Portuguese White,Quevedo,white,no
5826,Portugal,"Soft and smooth, this is a rounded, apple and pear flavored wine. With a streak of lemon acidity at the end, it has just the right amount of freshness. Drink now.",Alabastro Branco,84,8.0,Alentejano,,,Roger Voss,@vossroger,Caves Aliança 2013 Alabastro Branco White (Alentejano),Portuguese White,Caves Aliança,white,no
5832,Portugal,"This is a ripe yellow fruit and mango-flavored wine. It is all fruit, rich and deliciously refreshing. The 10% of Moscatel in the blend has had an enormous effect on the perfumed character of the wine. At the end, the acidity keeps it fruity and crisp.",Coroa d'Ouro Branco,88,18.0,Douro,,,Roger Voss,@vossroger,Poças 2016 Coroa d'Ouro Branco White (Douro),Portuguese White,Poças,white,no
5833,Portugal,"Grown in high-elevation vineyards at 1,800 feet, this crisp white is a blend of five of the familiar Douro varieties, emphasizing brightness as well as soft fruitiness. Its acidity and white stone-fruit flavors are already well integrated, giving a balanced, lightly mineral wine. Drink from 2018.",Sete Vales Branco,88,12.0,Douro,,,Roger Voss,@vossroger,Quinta de Porrais 2016 Sete Vales Branco White (Douro),Portuguese White,Quinta de Porrais,white,no
6024,Portugal,"A blend of the two major grapes of the region, Alvarinho and Loureiro, and grown at the home estate of the producer, this is delicious Vinho Verde. It is dry, crisp, light and piercingly bright, perfect either as an apéritif or with seafood. Drink now.",Quinta da Aveleda,90,10.0,Vinho Verde,,,Roger Voss,@vossroger,Aveleda 2016 Quinta da Aveleda White (Vinho Verde),Portuguese White,Aveleda,white,no
6103,Portugal,"This wine is tight and mineral textured. Still young, taut and nervy, orange zest flavors are blended with apple and grapefruit acidity. There is a juicy concentration that develops in the glass and will become more dominant as the wine ages. Drink from 2017.",Monte Cascas Branco,87,13.0,Douro,,,Roger Voss,@vossroger,Casca Wines 2014 Monte Cascas Branco White (Douro),Portuguese White,Casca Wines,white,no
6104,Portugal,"This is a fragrant, lemon flavored wine, with a fine balance between acidity and rich apple and pear flavors. It's young, although certainly drinkable now, while it will be better from 2016.",Monte Cascas Colheita,87,,Douro,,,Roger Voss,@vossroger,Casca Wines 2014 Monte Cascas Colheita White (Douro),Portuguese White,Casca Wines,white,no
6209,Portugal,"This is an off-dry and lightly structured wine that has a crisp, mineral texture. It is bright, with citrus and apple notes that are cut by tangy lemon peel. The finish is tight and direct; drink now.",Pluma,85,,Vinho Verde,,,Roger Voss,@vossroger,Casa de Vila Verde 2014 Pluma White (Vinho Verde),Portuguese White,Casa de Vila Verde,white,no
6219,Portugal,"Light, fruity and off dry, this is a fresh and crisp wine. It has sweetened lemon juice flavors that are cut by intense, young acidity. Balanced and ready to drink now.",Salsus Lua Cheia em Vinhas Velhas,85,10.0,Vinho Verde,,,Roger Voss,@vossroger,Wines & Winemakers 2014 Salsus Lua Cheia em Vinhas Velhas White (Vinho Verde),Portuguese White,Wines & Winemakers,white,no
6228,Portugal,"Spicy and light at heart, this is a perfumed wine that the winemaker reckons will go with Asian food. Apples, a touch of green herbs and peaches abound in this refreshing, drinkable wine. Drink now.",Casa do Lago Branco,85,10.0,Lisboa,,,Roger Voss,@vossroger,DFJ Vinhos 2014 Casa do Lago Branco White (Lisboa),Portuguese White,DFJ Vinhos,white,no
6253,Portugal,"This is a seriously wood-aged wine with a juicy character that comes as much from the French oak flavors as the fruit. It has weight and richness, with hints of the yellow fruits to come. The wine is ripe, full-bodied and needs to age. Drink from 2016.",Marquesa da Alorna Reserva Branco,90,25.0,Tejo,,,Roger Voss,@vossroger,Quinta da Alorna 2012 Marquesa da Alorna Reserva Branco White (Tejo),Portuguese White,Quinta da Alorna,white,no
6384,Portugal,"This wine is produced from two of the quintas owned by Ramos-Pinto. It's fruity and crisp, packed with bright fruit and lively acidity, and finishes on tangy citrus with a riper, creamy texture. Drink from late 2017.",Duas Quintas Branco,86,12.0,Douro,,,Roger Voss,@vossroger,Ramos-Pinto 2015 Duas Quintas Branco White (Douro),Portuguese White,Ramos-Pinto,white,no
6389,Portugal,"This is an attractive, soft blend of Arinto, Viosinho and Antão Vaz. With white fruit flavors and a warm, ripe texture, it's crisp, fruity and ready to drink.",Portuguese White,86,18.0,Alentejano,,,Roger Voss,@vossroger,Dona Maria-Júlio Bastos 2015 White (Alentejano),Portuguese White,Dona Maria-Júlio Bastos,white,no
6480,Portugal,"This is a soft, bland wine, with light fruit flavors, a creamy texture and a final tang of lemon zest. Drink now.",Terra Grande Branco,83,10.0,Alentejano,,,Roger Voss,@vossroger,Parras Wines 2014 Terra Grande Branco White (Alentejano),Portuguese White,Parras Wines,white,no
6622,Portugal,This blend of Antão Vaz and Verdelho is rich and creamy with spice and green plum flavors given a boost by vanilla and ginger flavors. There's a fine perfumed aftertaste from the Verdelho.,Rapariga da Quinta Branco,88,15.0,Alentejano,,,Roger Voss,@vossroger,Luis Duarte 2012 Rapariga da Quinta Branco White (Alentejano),Portuguese White,Luis Duarte,white,no
6908,Portugal,"Grown on granite soil that is shot through with quartz, this is the epitome of a mineral, structured wine. On top of that texture, the wine has ripe lemon and green plum fruits that are full of juicy flavor. The wine is so fresh it could do with a few months aging. Drink from late 2016.",Beyra Reserva Quartz,87,17.0,Beira Interior,,,Roger Voss,@vossroger,Rui Roboredo Madeira 2014 Beyra Reserva Quartz White (Beira Interior),Portuguese White,Rui Roboredo Madeira,white,no
6920,Portugal,"A fascinating blend of the local grape Maria Gomes and Chardonnay, this spicy, fragrant wine is full of ripe fruit notes and vibrant acidity. It remains light at heart despite all the complexity. It could be drunk now, but will be better from 2016.",Reserva da Familia,93,30.0,Bairrada,,,Roger Voss,@vossroger,Aveleda 2013 Reserva da Familia White (Bairrada),Portuguese White,Aveleda,white,no
6972,Portugal,"This ripe wine is full of apple and pear fruit with a touch of citrus. It is full, the acidity just pointing up the richness. There are almond flavors as well as spice from the wood aging. Drink from 2018.",Premium,86,13.0,Douro,,,Roger Voss,@vossroger,Adega Vila Real 2016 Premium White (Douro),Portuguese White,Adega Vila Real,white,no
7044,Portugal,"With a light prickle on the tongue, this is a fresh and fruity wine that has sweetness balanced by a citric edge. It's crisp and ready to drink.",Casal da Seara,84,6.0,Vinho Verde,,,Roger Voss,@vossroger,Campelo 2014 Casal da Seara White (Vinho Verde),Portuguese White,Campelo,white,no
