,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
2096,Italy,This delightful Pinot Grigio offers remarkable clarity and precision and generous tones of stone fruit and citrus while being creamy and rich in density. Pair it with your favorite seafood recipes.,Sot Lis Rivis,87,29.0,Northeastern Italy,Isonzo del Friuli,,,,Ronco del Gelso 2006 Sot Lis Rivis Pinot Grigio (Isonzo del Friuli),Pinot Grigio,Ronco del Gelso,white,no
2103,Italy,"Although Pinot Grigios are white wines, you could consider this a rosé instead because of its luminous copper color. The wine boasts a thick, creamy consistency and has a generous, plush feel in the mouth. It's a special and carefully crafted wine.",Amplius,87,22.0,Northeastern Italy,Colli Orientali del Friuli,,,,Comelli 2006 Amplius Pinot Grigio (Colli Orientali del Friuli),Pinot Grigio,Comelli,white,no
2106,Italy,"This is a fuller and creamier rendition of Pinot Grigio with pretty aromas of honey, peach blossom and melon that give the wine a fragrant aromatic lift. It leaves a lean but smooth impression in the mouth and ends with bright citrus flavors. Imported by MW Imports.",Villa Canlungo,87,19.0,Northeastern Italy,Collio,,,,Eugenio Collavini 2007 Villa Canlungo Pinot Grigio (Collio),Pinot Grigio,Eugenio Collavini,white,no
2150,US,"Most of the action is on the outside of this gaudy bottle. However, this light and slightly sweet wine has appley, floral flavors and a soft, easy texture.",Pinot Grigio,84,12.0,California,California,California Other,Jim Gordon,@gordone_cellars,La Catrina NV Pinot Grigio (California),Pinot Grigio,La Catrina,white,no
2546,New Zealand,"Made in a frankly commercial, off-dry style, this is dangerously quaffable. Pronounced apple, pear and melon flavors are balanced by moderate acidity and a hint of ginger on the finish. Drink now.",Pinot Grigio,89,14.0,Marlborough,,,Joe Czerwinski,@JoeCz,Brancott 2015 Pinot Grigio (Marlborough),Pinot Grigio,Brancott,white,no
2623,US,"Soft and sweet, with canned apricot and syrupy peach flavors.",Coastal Series,82,10.0,California,California,California Other,,,Jenica Peak 2006 Coastal Series Pinot Grigio (California),Pinot Grigio,Jenica Peak,white,no
2691,Italy,"Unexpectedly thick and mouthfilling, with generous peach aromas and flavors underscored by mustard greens and citrus. Clean and refreshing on the finish. Best Buy.",Pinot Grigio,87,9.0,Northeastern Italy,Delle Venezie,,Joe Czerwinski,@JoeCz,Geretto 2001 Pinot Grigio (Delle Venezie),Pinot Grigio,Geretto,white,no
2702,Italy,"An open-knit, friendly nose features lots of nectarine and ripe apple scents. Medium-weight, with plenty of stone fruit on the palate, it finishes with a cleansing burst of peppery spice. Try as an apéritif.",Pinot Grigio,87,15.0,Northeastern Italy,Isonzo del Friuli,,Joe Czerwinski,@JoeCz,Bortoluzzi 2001 Pinot Grigio (Isonzo del Friuli),Pinot Grigio,Bortoluzzi,white,no
2717,Italy,"This luscious, balanced Pinot Grigio isn't overly complex, but scores for its cactus pear and toasted almond aromas and flavors and its peppery, refreshing finish. It's medium-bodied, with just a hint of unreleased CO2 to enliven it.",Vigneto Ai Palazzi,87,15.0,Veneto,Piave,,Joe Czerwinski,@JoeCz,Masottina 2001 Vigneto Ai Palazzi Pinot Grigio (Piave),Pinot Grigio,Masottina,white,no
2748,Romania,"Pineapple, citrus blossom, and white peach aromas prepare your palate for tastes of green apple, lemon zest and apricots. The finish is crisp and acidic.",Legendary Estate Series,86,9.0,Romania,,,Jeff Jenssen,@worldwineguys,Cramele Recas 2014 Legendary Estate Series Pinot Grigio (Romania),Pinot Grigio,Cramele Recas,white,no
3086,US,"Another fine effort in a continuing series of outstanding PGs from Hogue. This is tart and stylish, loaded with citrus and bracingly acidic. Flavors meld lemon, lime, lemon verbena, orange peel and a slice of pear.",Pinot Grigio,88,11.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Hogue 2009 Pinot Grigio (Columbia Valley (WA)),Pinot Grigio,Hogue,white,no
3414,Italy,"The nose isn't very expressive but you can detect whiffs of adhesive bandage, medicinal herb, apple skin and mineral that carry over to the diluted, rather bitter palate. Brisk acidity underscores the wine's lean character.",Drago,83,16.0,Northeastern Italy,Trentino,,Kerin O’Keefe,@kerinokeefe,Lechthaler 2014 Drago Pinot Grigio (Trentino),Pinot Grigio,Lechthaler,white,no
3679,Australia,"This seems to be an attempt at an Italianate style, with modest alcohol levels (11%) and the accompanying lack of fruit expression. It's largely neutral, with hints of underripe pear and white pepper that combine with chalky notes on the finish.",Pinot Grigio,84,9.0,Australia Other,South Eastern Australia,,Joe Czerwinski,@JoeCz,Jacob's Creek 2009 Pinot Grigio (South Eastern Australia),Pinot Grigio,Jacob's Creek,white,no
3900,Italy,"This opens with aromas of hay, pressed yellow flower and orchard fruit. The direct palate offers yellow apple skin, toasted nut and a mineral note alongside invigorating acidity.",Pinot Grigio,87,24.0,Northeastern Italy,Friuli Colli Orientali,,Kerin O’Keefe,@kerinokeefe,Poggiobello 2014 Pinot Grigio (Friuli Colli Orientali),Pinot Grigio,Poggiobello,white,no
3902,Italy,"Gold with copper hues, this opens with aromas of wildflower, tangerine zest and a whiff of crushed stone. The vibrant palate offers rennet apple, lime, ginger drop and a hint of mineral alongside mouthwatering acidity.",Santa Lucia,87,16.0,Northeastern Italy,Collio,,Kerin O’Keefe,@kerinokeefe,Primosic 2014 Santa Lucia Pinot Grigio (Collio),Pinot Grigio,Primosic,white,no
3910,Italy,"Fresh and fruity, this lively white offers aromas and flavors of green Anjou pear, Granny Smith apple and white peach. Zesty acidity gives it a crisp, tangy finish.",Ritratti,87,19.0,Northeastern Italy,Trentino,,Kerin O’Keefe,@kerinokeefe,La Vis 2014 Ritratti Pinot Grigio (Trentino),Pinot Grigio,La Vis,white,no
3918,Italy,"The nose of this lively white is a combination of delicate aromas of wildflower and orchard fruit while the bright palate offers tart Granny Smith apple, tangerine and a hint of crushed stone. Vibrant acidity carries through to the crisp finish.",Pinot Grigio,87,20.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Nals Margreid 2014 Pinot Grigio (Alto Adige),Pinot Grigio,Nals Margreid,white,no
3926,Italy,"Delicate but alluring scents of spring flower and orchard fruit lift out of the glass. The palate is linear and rather lean but still refreshing, offering pear, yellow apple and mineral alongside bracing acidity. It closes crisp and clean.",Pinot Grigio,87,20.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,St. Pauls 2014 Pinot Grigio (Alto Adige),Pinot Grigio,St. Pauls,white,no
3927,Italy,"Fresh and lively, this opens with aromas of jasmine, tropical fruit and a whiff of flint. The vibrant palate offers crunchy Granny Smith and candied lemon alongside brisk acidity. A mineral note energizes the crisp finish.",Pinot Grigio,87,,Northeastern Italy,Collio,,Kerin O’Keefe,@kerinokeefe,Tenuta di Angoris 2014 Pinot Grigio (Collio),Pinot Grigio,Tenuta di Angoris,white,no
3936,US,"Overtly sweet, with a white sugar edge to the citrus fruits, this is basically a dessert wine. Earns extra credit for cleanness and crisp acidity.",Pinot Grigio,83,11.0,California,California,California Other,,,Robert Mondavi 2010 Pinot Grigio (California),Pinot Grigio,Robert Mondavi,white,no
4089,Italy,Aromas of exotic fruit and fragrant white flower lead the nose. The straightforward palate offers tart green apple and juicy citrus alongside lively acidity.,Villa Marchesi,86,11.0,Northeastern Italy,Friuli Grave,,Kerin O’Keefe,@kerinokeefe,Cantina di Bertiolo 2014 Villa Marchesi Pinot Grigio (Friuli Grave),Pinot Grigio,Cantina di Bertiolo,white,no
4789,US,"On the sugary side, with sweetened pineapple, green apple and peach flavors that are brightened with crisp acidity. If you like your white wines on the sweet side, this is a good price.",Pinot Grigio,85,9.0,California,California,California Other,,,Bella Ragazza 2010 Pinot Grigio (California),Pinot Grigio,Bella Ragazza,white,no
4791,Italy,"There's a chalky, almost sweet element to the mouthfeel that recalls Pez candy or lemon soda. The fruit aromas are bright, intense and make up for the streamlined mouthfeel.",15er,85,15.0,Northeastern Italy,Alto Adige,,,,Castelfeder 2010 15er Pinot Grigio (Alto Adige),Pinot Grigio,Castelfeder,white,no
4800,Italy,"Fresh, informal and fun (in a screwcap bottle), this organically farmed Pinot Grigio delivers bright aromas of cut grass, exotic fruit and citrus. It's an easy wine with a carefree attitude.",Pinot Grigio,85,12.0,Veneto,Veneto,,,,TerrAmore 2010 Pinot Grigio (Veneto),Pinot Grigio,TerrAmore,white,no
4811,Italy,"Simple, clean and fresh, this no-fuss Pinot Grigio would pair nicely against Chinese take-out or an outdoor salad lunch. It shows clean aromas of citrus and white peach.",Pinot Grigio,85,14.0,Veneto,Valdadige,,,,Montresor 2010 Pinot Grigio (Valdadige),Pinot Grigio,Montresor,white,no
4823,US,"A fine unoaked Pinot Grigio that shows the crispness, delicate body and richness you want in this variety. The citrus, honeysuckle and vanilla flavors could be drier, but lots of people will enjoy that edge of sugar.",Amore,85,24.0,California,Cienega Valley,Central Coast,,,Pietra Santa 2007 Amore Pinot Grigio (Cienega Valley),Pinot Grigio,Pietra Santa,white,no
5114,US,"Pinot Grigios like this helped make the variety one of America's most popular wines. While it's basically dry and crisp in acidity, it offers jammy green apple, lemon and lime Lifesaver candy and vanilla notes that appeal to consumers.",Private Selection,86,11.0,California,Central Coast,Central Coast,,,Robert Mondavi 2012 Private Selection Pinot Grigio (Central Coast),Pinot Grigio,Robert Mondavi,white,no
5344,Italy,"This pretty Pinot Grigio opens with creamy aromas of melon, stone fruit and pear. It has a full, generous and persistent personality.",Pinot Grigio,87,24.0,Northeastern Italy,Colli Orientali del Friuli,,,,Conte d'Attimis-Maniago 2011 Pinot Grigio (Colli Orientali del Friuli),Pinot Grigio,Conte d'Attimis-Maniago,white,no
5385,Argentina,"Creamy aromas of vanilla cookies and melon lead to a plump palate with just enough vital acidity to keep things fresh. Citrusy flavors lean toward clementines and grapefruit, while the finish is peachy but  also pithy in flavor.",Pinot Grigio,85,13.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Alma Andina 2013 Pinot Grigio (Mendoza),Pinot Grigio,Alma Andina,white,no
5489,Italy,"Ecco Domani delivers consistent, easy-drinking wines that work well on informal occasions, but don't necessarily offer personality or territorial typicity. But we don't always want intellectual wines. If you are hankering for bright citrus and peach with mouth-cleansing acidity, this is a great choice.",Collezione,86,12.0,Northeastern Italy,Delle Venezie,,,,Ecco Domani 2011 Collezione Pinot Grigio (Delle Venezie),Pinot Grigio,Ecco Domani,white,no
5537,US,"This medium-bodied wine has very subtle aromas and flavors, a fairly smooth texture, and an ever-so-slightly buttery accent. It offers a slim personality to enjoy.",Pinot Grigio,82,11.0,California,California,California Other,Jim Gordon,@gordone_cellars,Insomnia 2013 Pinot Grigio (California),Pinot Grigio,Insomnia,white,no
5584,Italy,"Pineapple, banana, peach and apricot are followed by a dusty mineral quality that adds extra dimension. This is a tasty, fruit-forward wine that closes with tingling, spicy crispness.",Ai Palazzi,87,,Veneto,Piave,,,,Masottina 2005 Ai Palazzi Pinot Grigio (Piave),Pinot Grigio,Masottina,white,no
5721,Italy,"Structured and elegant, this lovely Pinot Grigio opens with delicate scents of white Alpine flower, citrus and a whiff of herb. The bright palate offers creamy white peach, crisp green apple and juicy nectarine while a mineral note backs up the finish. Bright acidity provides lift and balance.",Pinot Grigio,90,19.0,Northeastern Italy,Alto Adige Valle Isarco,,Kerin O’Keefe,@kerinokeefe,Abbazia di Novacella 2015 Pinot Grigio (Alto Adige Valle Isarco),Pinot Grigio,Abbazia di Novacella,white,no
5885,US,"This is a challenging wine, but it takes bravery to make Pinot Grigio like a red wine, using amphorae and terra cotta along the way. It's pink, but not a rose. Zesty aromas of tangerine, wet stone and grapefruit skins also show a bit of yeast. There is strong kumquat tang to the sip, which is fairly sour without the ripeness one might expect from the color.",Ramato Quattro Bassi Ranch Vineyard,88,35.0,California,San Luis Obispo,Central Coast,Matt Kettmann,@mattkettmann,Giornata 2015 Ramato Quattro Bassi Ranch Vineyard Pinot Grigio (San Luis Obispo),Pinot Grigio,Giornata,white,no
6206,Argentina,"Initial grassy aromas of hay and wheat usher in scents of peach, melon and saline water. This is a bit pulpy on the palate, but with cutting acidity. Melon, apple cider and nectarine flavors finish with friendly but nondescript white-fruit flavors.",Santa Celina,85,14.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,François Lurton 2014 Santa Celina Pinot Grigio (Mendoza),Pinot Grigio,François Lurton,white,no
6243,Italy,"This fragrant white opens with aromas of white spring flower, jasmine, citrus, pear and a hint of alpine herb. The vibrant, elegant palate delivers layers of creamy Granny Smith apple, nectarine zest and steely mineral balanced by bright acidity.",Castel Ringberg,90,25.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Elena Walch 2013 Castel Ringberg Pinot Grigio (Alto Adige),Pinot Grigio,Elena Walch,white,no
6339,US,"Another clean and tasty bottling from this label's numbered series, this shows light nectarine and lemon aromas on the nose. The texture is grippy and bright in acidity, offering crunchy Asian pear flavors that prove quite refreshing, with decent length.",152,91,12.0,California,San Bernabe,Central Coast,Matt Kettmann,@mattkettmann,Noble Vines 2016 152 Pinot Grigio (San Bernabe),Pinot Grigio,Noble Vines,white,no
6534,US,"This blend of 75% Pinot Grigio and 15% Vermentino is a light, simple quaff with some snap to it and not much on the finish.",Hybrid,83,8.0,California,Lodi,Central Valley,Virginie Boone,@vboone,Peltier 2011 Hybrid Pinot Grigio (Lodi),Pinot Grigio,Peltier,white,no
6558,Chile,A pink-meets-tan color is the greeting on this peachy Pinot Grigio that smells like fresh applesauce. A spunky palate of stone fruit and moderate acidity deals additional notes of waxy melon.,Reserva,85,12.0,Maule Valley,,,Michael Schachner,@wineschach,Sierra Batuco 2015 Reserva Pinot Grigio (Maule Valley),Pinot Grigio,Sierra Batuco,white,no
6883,Italy,"White flower, orchard fruit and citrus aromas emerge on this lively white. The bright, crisp palate delivers crunchy rennet apple and lime zest alongside racy acidity that leaves a clean finish.",Pinot Grigio,87,19.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Cantina Cortaccia 2014 Pinot Grigio (Alto Adige),Pinot Grigio,Cantina Cortaccia,white,no
6901,Italy,"This opens with delicate aromas of white peach, vanilla and toasted oak that carry over to the palate along with candied lemon drop and apple. Zesty acidity gives it a tangy finish.",Riserva,87,19.0,Northeastern Italy,Trentino,,Kerin O’Keefe,@kerinokeefe,Mezzacorona 2014 Riserva Pinot Grigio (Trentino),Pinot Grigio,Mezzacorona,white,no
6902,Italy,"Heady aromas of yellow stone fruit, grapefruit and a touch of light baking spice lead the way. The full-bodied palate shows apricot, yellow peach, mineral and a hint of nutmeg alongside lively acidity that leaves a tangy finish.",Pinot Grigio,87,10.0,Northeastern Italy,Trentino,,Kerin O’Keefe,@kerinokeefe,Mezzacorona 2015 Pinot Grigio (Trentino),Pinot Grigio,Mezzacorona,white,no
6910,Italy,"Vibrant and crisp, this offers delicate aromas of acacia flower and citrus. The bright, linear palate shows crunchy green apple, tangerine zest and a hint of white almond alongside racy acidity.",Pinot Grigio,87,12.0,Northeastern Italy,Delle Venezie,,Kerin O’Keefe,@kerinokeefe,Kris 2014 Pinot Grigio (Delle Venezie),Pinot Grigio,Kris,white,no
6976,US,"Apple, melon and a touch of vanilla give a tasty spectrum of aromas and flavors to this medium-bodied wine. It's light enough to sip easily but has a bit of depth to the flavors that makes it interesting.",Pinot Grigio,86,10.0,California,California,California Other,Jim Gordon,@gordone_cellars,Belle Ambiance 2016 Pinot Grigio (California),Pinot Grigio,Belle Ambiance,white,no
7301,Italy,"One of Friuli Venezia Giulia's little known denominations, the Carso growing zone, with its rocky soil, is turning out some fine whites like this elegant Pinot Grigio. Round, creamy but also loaded with finesse, it delivers aromas and flavors of ripe pear, creamy apple and juicy lemon while a stony mineral note graces the finish.",Pinot Grigio,90,20.0,Northeastern Italy,,,Kerin O’Keefe,@kerinokeefe,Castelvecchio 2015 Pinot Grigio,Pinot Grigio,Castelvecchio,white,no
7314,US,"Made in the sweet, sugary style that many consumers like, this is almost like an off-dry dessert wine. Tastes like a citrus and peach power drink, with alcohol.",Pinot Grigio,82,10.0,California,Amador County,Sierra Foothills,,,Montevina 2006 Pinot Grigio (Amador County),Pinot Grigio,Montevina,white,no
7592,Italy,"Light and lean pear fruit, with subtle lime notes and a hint of sweetness appearing on the finish.",Pinot Grigio,83,9.0,Veneto,Veneto,,Joe Czerwinski,@JoeCz,San Giuseppe 2002 Pinot Grigio (Veneto),Pinot Grigio,San Giuseppe,white,no
7598,Italy,"Shows the ill effects of age on this style of wine already. The vibrant, fresh fruit is fading, being replaced by some dusty spice notes.",Sortesele,83,12.0,Northeastern Italy,Trentino,,Joe Czerwinski,@JoeCz,Santi 2001 Sortesele Pinot Grigio (Trentino),Pinot Grigio,Santi,white,no
7609,Italy,"A deep gold color sends up warning flags, and the flavors bear that out. Has simple apple flavors with a touch of shellac and no depth. Kosher.",Pinot Grigio,82,10.0,Veneto,Veneto,,Joe Czerwinski,@JoeCz,Bartenura 2000 Pinot Grigio (Veneto),Pinot Grigio,Bartenura,white,no
8409,New Zealand,"This low-alcohol offering exhibits less weight and richness as a result. Still, it's a pleasant, lean white that relies on lemony flavors to provide crisp refreshment.",Flight Song,85,16.0,Marlborough,,,Joe Czerwinski,@JoeCz,Brancott 2014 Flight Song Pinot Grigio (Marlborough),Pinot Grigio,Brancott,white,no
9041,Italy,"Here's a polished Pinot Grigio with character. It's loaded with creamy green apple, Bartlett pear and nectarine sensations accented with spicy notes of cinnamon and ginger that add depth. Crisp acidity generates freshness and it has a lingering finish.",Pinot Grigio,91,20.0,Northeastern Italy,Collio,,Kerin O’Keefe,@kerinokeefe,Gradis'ciutta 2013 Pinot Grigio (Collio),Pinot Grigio,Gradis'ciutta,white,no
9051,Italy,"This structured Pinot Grigio shows the true potential of this popular grape. It opens with fragrances of pear, mineral, smoke and aromatic herbs. These carry over to the creamy palate, alongside juicy apple, white peach, lemon zest, pastry filling and clove. Crisp acidity keeps it fresh and balanced.",Pinot Grigio,91,26.0,Northeastern Italy,Collio,,Kerin O’Keefe,@kerinokeefe,Russiz Superiore 2012 Pinot Grigio (Collio),Pinot Grigio,Russiz Superiore,white,no
9147,Chile,"Minerally and neutral on the nose, this tastes fresh and crisp like a green apple, with dry flavors of white fruit and bitter almond. It retains that almond character on the finish, which turns even drier and more bitter.",Reserva,83,14.0,Central Valley,,,Michael Schachner,@wineschach,Arauco 2011 Reserva Pinot Grigio (Central Valley),Pinot Grigio,Arauco,white,no
9415,US,"This is a thin, tart wine, with simple apricot, citrus, honey and peach flavors that finish sour and dry.",Pinot Grigio,83,11.0,California,Monterey County,Central Coast,,,Castle Rock 2011 Pinot Grigio (Monterey County),Pinot Grigio,Castle Rock,white,no
9427,US,"Aromas of bees wax and clover honey come with some volatility. The palate tastes a touch bitter and high pitched, and the acidity feels flat. A note of honey-infused breakfast tea surfaces on the palate.",Pinot Grigio,82,24.0,Virginia,Virginia,,,,Doukénie 2011 Pinot Grigio (Virginia),Pinot Grigio,Doukénie,white,no
9494,US,"Just a touch of oak adds a welcome creamy smokiness to this dry, crisply acidic wine. It's superrich in ripe lychee, Mandarin orange, sweet lime and spice flavors. Refreshing and clean, it's a nice cocktail sipper.",Pinot Grigio,87,22.0,California,Carneros,Napa-Sonoma,,,Benessere 2009 Pinot Grigio (Carneros),Pinot Grigio,Benessere,white,no
9745,Italy,"White spring flower and apple aromas lead the way on this enjoyable white. The soft fresh palate doles out ripe Bartlett pear, citrus and a hint of mineral that lifts the finish.",Pinot Grigio,89,,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Cantina Produttori San Michele Appiano 2015 Pinot Grigio (Alto Adige),Pinot Grigio,Cantina Produttori San Michele Appiano,white,no
9834,Italy,"Cavit's Bottega Vinaia line offers an extremely likeable and creamy wine that will more than satisfy adoring fans of Italian Pinot Grigio. The layered aromas are both opulent and pristine and recall acacia flower, yellow fruit, butterscotch and honey—loads of honey. In the mouth, it is lean and fresh with perky spice on the finish.",Pinot Grigio,88,17.0,Northeastern Italy,Trentino,,,,Bottega Vinaia 2006 Pinot Grigio (Trentino),Pinot Grigio,Bottega Vinaia,white,no
10070,Italy,"This 100% Pinot Grigio opens with aromas of lemon, green apple and white peach that carry over to the juicy palate along with an almond note. Bright acidity gives it a refreshing finish.",Pinot Grigio,88,16.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Tiefenbrunner 2015 Pinot Grigio (Alto Adige),Pinot Grigio,Tiefenbrunner,white,no
11112,US,"Light aromas of pear, white flowers and melon lead to dry, medium-bodied fruit flavors. It doesn't bring much complexity but still offers plenty of appeal.",Pinot Grigio,87,11.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Anew 2015 Pinot Grigio (Columbia Valley (WA)),Pinot Grigio,Anew,white,no
