,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
536,US,"Merlot (63%) takes the lead on this blend followed by Cabernet Sauvignon (23%) and Cabernet Franc. The aromas seem somewhat wound up at present, with notes of wood spice, vanilla and fresh herb. The palate is über-smooth, showing a fine sense of balance and polish.",Bordeaux-style Red Blend,91,50.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Northstar 2013 Red (Walla Walla Valley (WA)),Bordeaux-style Red Blend,Northstar,red,no
573,France,"Fruity and ripe, the wine also has some solid structure to give it a core of dark tannins. The black-currant fruits are developing well, bringing their crispness to the party. Drink this wine from 2018.",Bordeaux-style Red Blend,89,14.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Bois Chantant 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Bois Chantant,red,no
575,France,"This is a juicy wine with its red fruits and attractive acidity. The wood aging still shows, perhaps too strongly, but that fruit is already a major factor in the success of the wine. Drink from 2019.",Bordeaux-style Red Blend,89,14.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de l'Aubrade 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de l'Aubrade,red,no
576,France,"From a Grand Cru estate, this second wine shows the same rich fruit and generous structure as the winery's first wine. It's just softer with an approachable character and generous black fruits that will enable it to mature relatively quickly. Drink from 2020.",Les Terrasses de Pressac,89,37.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château de Pressac 2014 Les Terrasses de Pressac  (Saint-Émilion),Bordeaux-style Red Blend,Château de Pressac,red,no
578,France,"A ripe perfumed wine with fine tannins as well as dense fruit. Blackberry flavors are up there along with the acidity and crisp aftertaste. It's a wine with a good future, ready to drink from 2018.",Château Jean de Bel Air,89,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Maison Noble Saint Martin 2015 Château Jean de Bel Air  (Bordeaux),Bordeaux-style Red Blend,Château Maison Noble Saint Martin,red,no
698,US,"Aromas of dark chocolate, dried and fresh herbs, raspberries and black cherry predominate on this blend of Cabernet Sauvignon, Merlot, Cabernet Franc and Malbec. Creamy, rich and focused, it has a pleasing sense of texture and vanilla flavors that carry across the finish. It's truly a standout wine at this price.",Little Bear Creek,91,20.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Woodinville Wine Cellars 2012 Little Bear Creek Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Woodinville Wine Cellars,red,no
792,France,The 45% Cabernet Sauvignon in this wine gives it structure and aging potential. It is a ripe wine that is also stylish with attractive acidity and plenty of black-currant fruitiness. The wine is developing well and it should be ready to drink from 2018.,La Sérénité des Grands Chênes,90,30.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Bernard Magrez 2012 La Sérénité des Grands Chênes  (Médoc),Bordeaux-style Red Blend,Bernard Magrez,red,no
795,France,"This is the second wine from one of the group of chateaus with Corbin in their names. It is a tight wine, firm with tannins and with a concentrated texture and flavors of over-extraction. That said, the wine will probably develop over time into something serious with a dark, dense aftertaste.",Divin de Corbin,90,35.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Corbin 2014 Divin de Corbin  (Saint-Émilion),Bordeaux-style Red Blend,Château Corbin,red,no
796,France,"This is a perfumed wine, with mint flavors as well as blackberry fruits. There is still a dominant structure of tannins and the wood aging that will allow the wine to age well. The fruits give the wine weight while the aftertaste has great swathes of acidity. Drink from 2019.",Bordeaux-style Red Blend,90,45.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Haut-Logat 2014  Haut-Médoc,Bordeaux-style Red Blend,Château Haut-Logat,red,no
797,France,"Produced from 30-year-old vines, this 55% Cabernet Sauvignon wine is firm with tannins as well as black-currant fruit. It is balanced with the potential to become a fruity wine with a soft texture. The acidity will keep it crisp and on point. Drink from 2018.",Bordeaux-style Red Blend,90,20.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Château La Branne 2014  Médoc,Bordeaux-style Red Blend,Château La Branne,red,no
798,France,"With ripe Merlot dominating this fine, blackberry flavored wine, it is fruity and rich. The acidity gives a crisper edge to the wine while the tannins come from a dry core. It is a wine in progress, full of potential and likely to be ready to drink from 2018.",Bordeaux-style Red Blend,90,17.0,Bordeaux,Fronsac,,Roger Voss,@vossroger,Château Mayne Vieil 2014  Fronsac,Bordeaux-style Red Blend,Château Mayne Vieil,red,no
799,France,"This 23-acre-estate is situated in the south of the Margaux appellation, close to classed growth Château Giscours. While not classified, it still has the ability to produce a fine ripe wine that also has great structure. Acidity and firm tannins are very present along with concentrated blackberry fruits. Drink this fine wine from 2019.",Rose,90,45.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Mille-Roses 2012  Margaux,Bordeaux-style Red Blend,Château Mille-Roses,rose,no
878,France,"Full-bodied wine, spiced with nutmeg and toast and give richness by sweet blackberry juice flavors. It is densely structured, rich with great fruit character as well as a powerful drive of rich tannins. Age this wine at least four years and more.",Bordeaux-style Red Blend,90,35.0,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château Bel-Air Ortet 2009  Saint-Estèphe,Bordeaux-style Red Blend,Château Bel-Air Ortet,red,no
879,France,"A solid effort, with attractive, balanced black currant fruits and ripe acidity. The wine layers fruit and integrated tannins. It feels chunky and dense, finishing dry.",Bordeaux-style Red Blend,90,45.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Ferrière 2009  Margaux,Bordeaux-style Red Blend,Château Ferrière,red,no
892,US,"A riot of licorice, cassis, toast and berry, this 83% Cabernet Sauvignon/17% Petit Verdot Bordeaux-style blend is currently showing a lot of barrel flavors, with subdued but not insignificant fruit. Medium-grained tannins give the finish some gravitas.",Stone Tree Vineyard Intuition Reserve,90,58.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Bergevin Lane 2008 Stone Tree Vineyard Intuition Reserve Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Bergevin Lane,red,no
910,Argentina,"Flat in color, with a dull luster, this smells mulchy and earthy, with dampness to the nose. A thick, medicinal palate is dealing severe tannins embedded into a syrupy texture. Flavors of fig, raisin and earth are a little spent.",Grand Vin,87,30.0,Mendoza Province,Vista Flores,,Michael Schachner,@wineschach,Antucura 2011 Grand Vin Red (Vista Flores),Bordeaux-style Red Blend,Antucura,red,no
932,France,"The wood flavors are still prominent in this spicy wine. Heavily influenced by rich Merlot, the wine is lightly structured and more about juicy red fruits. Tannins in the back give enough shape, although it will be ready to drink from early 2017.",Tradition,87,14.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Petits Arnauds 2014 Tradition  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château les Petits Arnauds,red,no
933,France,"While the wine is firm and tannic at this early stage, it does have the potential to bring out a more fruity character. The red-berry fruits and acidity are there, promising a fresh wine from 2018.",Bordeaux-style Red Blend,87,16.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Mougneaux 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Mougneaux,red,no
934,France,"Ripe fruit and balanced acidity allow this wine to make room for touches of wood aging. It has spice, a smoky character and attractive finishing freshness. Drink from 2017 when the wine will be fully balanced.",Vieilles Vignes,87,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Saintongey 2014 Vieilles Vignes  (Bordeaux),Bordeaux-style Red Blend,Château Saintongey,red,no
935,France,"From a estate in the Marmet family since 1990, the wine has ripe Merlot flavors that give a generous character. Big, bold fruitiness dominates this wine whose structure is firm while smooth. Drink starting from 2019.",Vieilles Vignes,87,14.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Ségonzac 2014 Vieilles Vignes  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Ségonzac,red,no
939,US,"This wine puts jammy aromas, very ripe flavors, full body and deep, dark fruit flavors on a broad, soft texture.",Melange d'Amis Reserve,87,55.0,California,Livermore Valley,Central Coast,Jim Gordon,@gordone_cellars,Cuda Ridge Wines 2013 Melange d'Amis Reserve Red (Livermore Valley),Bordeaux-style Red Blend,Cuda Ridge Wines,red,no
960,France,"This is a fragrant, spicy wine that is shot through with red fruits and fine acidity. The 95% Merlot and 5% Cabernet Sauvignon blend is still firm with its tannins although the acidity and bright fruit are well in balance. Drink from 2018.",Bordeaux-style Red Blend,87,18.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Cap Saint-Martin 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Cap Saint-Martin,red,no
961,France,This is a ripe wine and full of fruit. It has structure as well with its firm tannins and smoky backdrop. It will broaden out well and give a rich wine from 2018.,Bordeaux-style Red Blend,87,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Bel 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Bel,red,no
963,France,"From a large 177-acre estate in the southern Graves, this wine shows plenty of stalky, black currant fruits, fresh acidity and spice from wood. It has just the right characters for a food Bordeaux, dry core of tannins and vivid fruit around.",Bordeaux-style Red Blend,85,11.0,Bordeaux,Graves,,Roger Voss,@vossroger,Château Pavillon de Boyrein 2006  Graves,Bordeaux-style Red Blend,Château Pavillon de Boyrein,red,no
991,France,"A remarkably rich, spicy, attractive red. It obviously has new wood, but its use is judicious, leaving the mint, black berry and soft tannins of the fruit to come through well.",Les Mirlandes,88,,Southwest France,Vin de Pays des Côtes de Gascogne,,Roger Voss,@vossroger,Domaine de Mirail 2005 Les Mirlandes Red (Vin de Pays des Côtes de Gascogne),Bordeaux-style Red Blend,Domaine de Mirail,red,no
1003,France,The richness of vintage 2003  shows in this wine's layers of dried fruits on top of sweet tannins and a dense concentration. There is some licorice flavor arriving as the wine matures.,Vieilles Vignes,88,26.0,Southwest France,Montravel,,Roger Voss,@vossroger,Château Puy-Servain 2003 Vieilles Vignes  (Montravel),Bordeaux-style Red Blend,Château Puy-Servain,red,no
1019,US,"Estate bottled, this assemblage of 77% Cabernet Sauvignon, 13% Cabernet Franc and 10% Petit Verdot opens with a flurry of coconut flake and herb, followed by ripe, rich layers of dark berry and black tea. The wine has power yet also possesses an elegance that stands out, finishing with a taste of dark caramel.",Elivette,88,125.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Spring Mountain Vineyard 2011 Elivette Red (Napa Valley),Bordeaux-style Red Blend,Spring Mountain Vineyard,red,no
1041,New Zealand,"In marked contrast to the plush, sexy 2010, the 2011 Patriarch is a stern taskmaster. The aromas and flavors of cherry, cedar and dried herbs are pleasant, but carry with them a worring dry astringency. Try drinking this over the near term, with rare beef to help ameliorate the tannin's effects.",The Patriarch Premium,87,70.0,Hawke's Bay,,,Joe Czerwinski,@JoeCz,Babich 2011 The Patriarch Premium Red (Hawke's Bay),Bordeaux-style Red Blend,Babich,red,no
1126,France,"Based in the heart of the Haut-Médoc, this property has produced a wine that shows a dry character, with bitter extraction and too much wood. There are just hints of juicy fruit that will need time to come through. It could well stay dry and firm always.",Bordeaux-style Red Blend,84,20.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château du Retout 2013  Haut-Médoc,Bordeaux-style Red Blend,Château du Retout,red,no
1127,France,The producer has probably used too much wood for the fruit and density of this wine. The toastiness does not allow any fruit to show through.,Bordeaux-style Red Blend,84,18.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Château la Gravette Lacombe 2013  Médoc,Bordeaux-style Red Blend,Château la Gravette Lacombe,red,no
1128,France,"This wine is lean with acidity playing over the red-currant fruits, leaving a character that's light and tight. While the wine will soften it's not likely to show any more weight or richness.",Bordeaux-style Red Blend,84,,Bordeaux,Médoc,,Roger Voss,@vossroger,Château Méric 2013  Médoc,Bordeaux-style Red Blend,Château Méric,red,no
1132,France,"This soft, jammy and fruity wine is ready to drink, with black-currant flavors that are ripe and rounded. Only the lightest tannins gives any structure to this wine that is immediately accessible.",Bordeaux-style Red Blend,84,14.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château les Joyeuses 2014  Bordeaux,Bordeaux-style Red Blend,Château les Joyeuses,red,no
1133,France,Too enthusiastic use of wood has left this wine bereft of fruit and unbalanced.,Bordeaux-style Red Blend,84,20.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Château Monfort Bellevue 2012  Médoc,Bordeaux-style Red Blend,Château Monfort Bellevue,red,no
1134,France,"This wine is structured and stalky without the fruit weight, reflecting the difficult vintage. A smoky character comes through the acidity to leave a dry aftertaste. Through 2016, it will soften a little, although always missing the fruit. The blend is 55% Merlot, 25% Cabernet Ssauvignon and 20% Cabernet Franc.",Bordeaux-style Red Blend,84,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Vrai Caillou 2013  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Vrai Caillou,red,no
1145,France,"This fresh wine has plenty of acidity as well as some firm tannins. It is still young, waiting to fill out with riper fruit flavors. The aftertaste just repeats the acidity.",La Tour du Gouverneur,83,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Les Vignerons Réunis de Monségur 2014 La Tour du Gouverneur  (Bordeaux),Bordeaux-style Red Blend,Les Vignerons Réunis de Monségur,red,no
1149,France,"Lean and tannic, this wine has chocolate and bitter coffee flavors from over-extraction. The fruit is suppressed at this stage, with a bitter aftertaste.",Bordeaux-style Red Blend,83,30.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Château les Lattes 2013  Médoc,Bordeaux-style Red Blend,Château les Lattes,red,no
1168,US,"In keeping with the winery's other red wine releases, the Cedarosa matches tart berry fruits to lush barrel flavors of butter and toast. It's approachable and somewhat monolithic.",Cedarosa,86,26.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Lost River 2005 Cedarosa Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Lost River,red,no
1195,Argentina,"Leathery aromas of horseradish and stewed berries lead to a rooty, syrupy palate. Flavors of cola, chocolate and raisin are creamy as a whole. This tastes ripe on the finish, with raisin and oxidized notes. This Merlot-Cabernet-Malbec blend has its strong points but comes across baked and raisiny.",Calcura,87,20.0,Mendoza Province,Vista Flores,,Michael Schachner,@wineschach,Antucura 2011 Calcura Red (Vista Flores),Bordeaux-style Red Blend,Antucura,red,no
1211,US,"This blend works in commingling 58% Cabernet Sauvignon, 17% Merlot, 17% Cabernet Franc and 4% each of Malbec and Petit Verdot, all from the producer's vineyard. Caramel sparks a richness against which herbal, woody tannins speak. The body expansive and full, and the finish awash in spicy clove.",Vermejo Deux Chevaux Vineyard,93,115.0,California,Yountville,Napa,Virginie Boone,@vboone,Tamber Bey 2014 Vermejo Deux Chevaux Vineyard Red (Yountville),Bordeaux-style Red Blend,Tamber Bey,red,no
1220,France,"This smooth, rich and fine wine is maturing well. It has a good balance of ripe fruit and acidity. Bitter coffee and spice notes add complexity while not detracting from the fruit. Drink from 2020.",Bordeaux-style Red Blend,93,40.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Tour Grand Faurie 2009  Saint-Émilion,Bordeaux-style Red Blend,Château Tour Grand Faurie,red,no
1238,France,"A wine that aims to bring out the casual side of Bordeaux, this is friendly, accessible, without losing the essential dry tannins and fresh black currant flavors typical of the region. If only all branded Bordeaux was like this.",Jacques Sans Souci,88,9.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Barrière Frères 2006 Jacques Sans Souci  (Bordeaux),Bordeaux-style Red Blend,Barrière Frères,red,no
1240,France,"Yes, it has 2003 ripeness, but there is also some restraint here. The tannins are still defiantly young, the fruit packed with black plum jelly flavors. It promises 2–3 years' aging.",Bordeaux-style Red Blend,88,40.0,Bordeaux,Montagne-Saint-Émilion,,Roger Voss,@vossroger,Château la Grande Barthe 2003  Montagne-Saint-Émilion,Bordeaux-style Red Blend,Château la Grande Barthe,red,no
1244,US,"Tasted at the age of 38 months, Erba's Bordeaux blend is a dense, tannicly dry wine. It has well-ripened flavors of blackberries, currants, mocha and cedar. If you drink it now, decant. Best before 2011, before the fruit falls out.",Mountainside Vineyards Proprietary Red Wine,88,50.0,California,Napa Valley,Napa,,,Erba 2005 Mountainside Vineyards Proprietary Red Wine Red (Napa Valley),Bordeaux-style Red Blend,Erba,red,no
1310,US,"This blend of 50% Cabernet Sauvignon, 37% Merlot, 8% Petite Sirah and 5% Cabernet Franc shows aromas of sweet plum, cherry jam, grape candy and chocolate spices. The palate presents a medium level of density, with flavors of Bing cherry, ollallieberry and dried oregano, thyme and marjoram.",Reflections of Still Waters,89,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Still Waters 2010 Reflections of Still Waters Red (Paso Robles),Bordeaux-style Red Blend,Still Waters,red,no
1331,France,"This ripe wine from a very fine vintage in Bergerac, is fully structured while also having a fine black-currant fruitiness. Half-and-half Merlot and Cabernet Franc, it has a perfumed edge along with rich juicy acidity and fruits. Drink this fine wine from late 2017.",Bordeaux-style Red Blend,90,13.0,Southwest France,Bergerac,,Roger Voss,@vossroger,Château le Payral 2015 Red (Bergerac),Bordeaux-style Red Blend,Château le Payral,red,no
1351,France,"New wood dominates this soft wine. The fruit is round and smoky, featuring notes of black cherries and red plums that fall behind a toasty caramel sweetness. It needs several months for the wood influence to integrate.",Bordeaux-style Red Blend,86,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Bois Noir 2009  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Bois Noir,red,no
1352,France,"Spicy, creamy new-wood aromas introduce a wine that is heavily dominated by woody tannins. The wine is very dry, its fruit a mere whisper in the background. Give this five years and the fruit may come forward, though that's not a guarantee.",Bordeaux-style Red Blend,86,,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château du Moulin Rouge 2010  Haut-Médoc,Bordeaux-style Red Blend,Château du Moulin Rouge,red,no
1356,France,"Dry and firm, this is smothered with hard-edged tannins that give the wine a tough character. It will soften a little bit, but not completely.",Château Grand Martinet,86,75.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Horeau-Beylot 2009 Château Grand Martinet  (Saint-Émilion),Bordeaux-style Red Blend,Horeau-Beylot,red,no
1364,France,"Here's a solid, dark wine, with an old wood character. It has weight, a black plum flavor and dark tannins. This feels old and hard.",Bordeaux-style Red Blend,86,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château de Ferrand 2008  Saint-Émilion,Bordeaux-style Red Blend,Château de Ferrand,red,no
1419,US,"Richly aromatic, on the strength of the nose alone this could pass for something from Napa's Rutherford Bench. The blue and purple fruit notes and dusty tannins all say California, but the laser-like definition, minerality and natural acidity prove it's Washington fruit all the way. Strikingly dense and complex, with decades of life ahead.",Ciel du Cheval Vineyard Reserve,93,50.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Tamarack Cellars 2009 Ciel du Cheval Vineyard Reserve Red (Red Mountain),Bordeaux-style Red Blend,Tamarack Cellars,red,no
1430,US,"Caldwell managed to wrest plenty of blackberry and cherry fruit into this Cabernet Sauvignon-based blend, even though the vintage was a tough one. The wine, aged in 80% new French oak, is elaborate and opulent, but the tannins are strong, giving the palate a lockdown astringency. It should age well though and your window of drinking begins in 2019.",Silver,92,120.0,California,Napa Valley,Napa,,,Caldwell 2011 Silver Red (Napa Valley),Bordeaux-style Red Blend,Caldwell,red,no
1434,South Africa,"A blend of 69% Cabernet Sauvignon, 22% Cabernet Franc and 9% Merlot, this is a dense and brooding wine, with dark notes of cassis, licorice, black plum, date and cigar-box spice on the nose and in the mouth. The palate is firmly structured, with medium tannins and balanced alcohol that lend the wine a crushed-velvet texture. Glimmers of charred oak and toasted spice linger long on the finish. Delicious now, but should develop more layer and nuance with time; drink through 2018.",Paul Sauer,92,50.0,Simonsberg-Stellenbosch,,,Lauren Buzzeo,@laurbuzz,Kanonkop 2008 Paul Sauer Red (Simonsberg-Stellenbosch),Bordeaux-style Red Blend,Kanonkop,red,no
1486,Hungary,"The rich, spicy and savory nose evoke the food for which the country is known, and this wine would undoubtedly pair well with full-bodied, spiced meats and stews. Its full, spicy nose leads into dependable flavors of red berry, wooded spice and pepper, with a slightly bitter, smoked edge. Not a terribly complex wine, but solid and tasty nonetheless.",Cuvée Barrique,85,48.0,Villány,,,Susan Kostrzewa,@suskostrzewa,Bock 2000 Cuvée Barrique Red (Villány),Bordeaux-style Red Blend,Bock,red,no
1495,US,"A blend of Cabernet Franc and Merlot, with a splash of Cabernet Sauvignon, this tannic, dry wine has flavors of cherries, vanilla and smoky oak. It may develop some additional complexities over time.",Trompettes,85,65.0,California,Mount Veeder,Napa,,,Rubissow 2004 Trompettes Red (Mount Veeder),Bordeaux-style Red Blend,Rubissow,red,no
1516,France,"Aromatic hints of new wood translate onto the smooth palate. It has smoke and black currant flavors, with tannins that are already well integrated. Attractive acidity gives this a final lift. Keep it for 5–6 years.",Bordeaux-style Red Blend,92,16.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Château Blaignan 2010  Médoc,Bordeaux-style Red Blend,Château Blaignan,red,no
1558,France,"A massive wine for Margaux, packed with tannins and ripe fruit. It has more Cabernet Sauvignon than usual, giving intense black currant flavors with enticing acidity balanced by the sweetness of the fruit. Ripe swathes of this opulent fruit are also elegant and structured.",Bordeaux-style Red Blend,98,1900.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Margaux 2009  Margaux,Bordeaux-style Red Blend,Château Margaux,red,no
1559,France,"A beautiful wine, with the firmest tannins surrounded by perfumed fruit. It is dense, of course, but this density is balanced with great elegance, blackberry fruits, sweetness and final juicy acidity. The wine is structured, a powerhouse of concentration while preserving this complete style.",Bordeaux-style Red Blend,98,380.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Palmer 2009  Margaux,Bordeaux-style Red Blend,Château Palmer,red,no
1560,US,"A stunning Pirouette—63% Cabernet Sauvignon, 22% Merlot, 9% Cab Franc and 6% Petit Verdot. Full and magnificently rich, it is loaded with dense and thrilling fruit flavors of black cherry and cassis. A streak of iron and a hint of citrus keep the wine evolving through a long, beautifully balanced finish. Retasted after being open for 24 hours, the wine was as fresh and thrilling as on the first day.",Red Wine,98,50.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Pirouette 2008 Red Wine Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Pirouette,red,no
