,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
296,Chile,"Rooty and leafy on the nose, with red berry aromas peeking through some obvious oak. The palate offers cherry and raspberry flavors along with sweetness, and things are backed by vanilla and chocolate. Good, tasty and oaky, with proper layering.",Grey [Glacier] Single Block Trinidad Vineyard,87,20.0,Maipo Valley,,,Michael Schachner,@wineschach,Ventisquero 2008 Grey [Glacier] Single Block Trinidad Vineyard Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Ventisquero,red,no
297,US,"This is a soft, gentle Cabernet for drinking now. It's pleasantly rich, offering blackberry, cherry, chocolate and cedar flavors, wrapped into easy tannins.",Cabernet Sauvignon,87,15.0,California,Napa Valley,Napa,,,Aquinas 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Aquinas,red,no
298,Chile,"Foresty and dark on the bouquet, with aromas of licorice, prune, forest and foxiness. The palate is full and tannic, while flavors run sweet, creamy and slightly syrupy, with chocolate and spiced fig notes. Finishes rich and rough, with dry herbs and true Chilean Cab flavors of olive and oregano.",Cabernet Sauvignon,87,19.0,Aconcagua Valley,,,Michael Schachner,@wineschach,Arboleda 2009 Cabernet Sauvignon (Aconcagua Valley),Cabernet Sauvignon,Arboleda,red,no
312,US,"A good wine to drink now for its sweet, ripe berry and mocha flavors and smoky coat of oak. It has smooth tannins and a spicy finish. Give it a good decant to let it breathe for a few hours.",Cabernet Sauvignon,87,40.0,California,Napa Valley,Napa,,,Mount Veeder 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Mount Veeder,red,no
314,US,"With rich, sweet blackberry and cocoa flavors, this is a very nice Cabernet for drinking with a good meal. It's a little rough around the edges, with jaggy tannins. Ready now.",Cabernet Sauvignon,87,28.0,California,Napa Valley,Napa,,,Robert Mondavi 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Robert Mondavi,red,no
323,Chile,"Mildly minty and woody on the nose, with grass, wintergreen and cheese aromas as well as red fruit. The palate is tight and grabby, with a blast of citric acid that gives the plum and raspberry flavors a tart, decidedly “red” personality. Snappy and crisp on the finish, making it a fresh, lean style of Cabernet.",Gran Araucano,86,35.0,Colchagua Valley,,,Michael Schachner,@wineschach,J. & F. Lurton 2006 Gran Araucano Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,J. & F. Lurton,red,no
362,US,"As impressive as the woman—a pioneer in the Napa Valley—was herself, this 100% varietal wine from the estate property high atop Diamond Mountain is powerfully elegant, intense yet refined. It begins with a high-toned, graceful entry that's rich in blueberry and chocolate, the oak smooth and integrated, with a suggestion of hand-rolled tobacco. Drink now through 2022.",Jamie,95,200.0,California,Diamond Mountain District,Napa,Virginie Boone,@vboone,J. Davies 2012 Jamie Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,J. Davies,red,no
370,US,"Mint again, with earth and tobacco; one taster found traces of bell pepper. Coffee and brown sugar further soften a supple, mature mouthfeel. Drink now.",Cherryblock Vineyard,88,160.0,California,Sonoma Valley,Sonoma,,,Sebastiani 1991 Cherryblock Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Sebastiani,red,no
382,Chile,"With its herbal, traditional aromas, this New World Cabernet could impersonate and Old World model. The palate is tight and firm, with lively tannins and bracing acids. The flavors run toward plum and chocolate, and there's a bitter hint on the back palate. The finish is plummy and dark.",Estate Grown Reserve,88,15.0,Maipo Valley,,,Michael Schachner,@wineschach,Carmen 2000 Estate Grown Reserve Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Carmen,red,no
390,Chile,"Right off the bat this wine is pure and smooth. The nose is pretty, with cranberry and cassis. Next up is a palate of pure red fruit and only a light shading of oak. The finish draws applause for its clarity and buttery nuances. It's what a good Chilean Cabernet should be; it's ripe and easy to drink, yet fairly solid and impressive. Best Buy.",Reserve,88,12.0,Maipo Valley,,,Michael Schachner,@wineschach,Casa Julia 2001 Reserve Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Casa Julia,red,no
411,US,"A nice Cabernet for this everyday price. Dry and smooth, it shows interesting flavors of black currants, plums, herbs and spice, with a touch of smoky oak.",Split Oak Vineyard,85,12.0,California,California,California Other,,,Morro Bay 2006 Split Oak Vineyard Cabernet Sauvignon (California),Cabernet Sauvignon,Morro Bay,red,no
440,US,"This wine is a blend of fruit from five different vineyards scattered across the valley. The aromas of barrel spice, black cherry, dried leaves, herbs and flowers still seem quite locked up. The flavors are generous and full with palate coating milk chocolate and cherry flavors with a finish that lingers.",Cabernet Sauvignon,89,38.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Walla Walla Vintners 2013 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Walla Walla Vintners,red,no
446,US,"Fresh blueberry and grape aromas meet with black plum, asphalt and turned earth on the nose of this bottling by Steve Dooley of Stephen Ross Cellars. Fresh blackberry juice, black pepper and dill show on the palate that is coated with decent acidity and a good tannic structure.",Cabernet Sauvignon,88,20.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Flying Cloud 2014 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Flying Cloud,red,no
475,US,"This 100% Cabernet Sauvignon was grown in the well-known Beckstoffer Georges III Vineyard. It's at a funny stage of development, with primary cherry and blackberry fruit starting to fade, while sage, dill, green olive and dried fruit notes are emerging. The tannins remain robust, while the acidity is just about perfect for Napa Valley. Awkward now, but with a promising future, it should emerge from the doldrums after 2017.",Clone 6,92,130.0,California,Rutherford,Napa,,,Bell 2009 Clone 6 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Bell,red,no
486,US,"This smooth, lush Cabernet is brimming with blackberry, black currant, blueberry cedar and spice flavors. It's classic Cabernet. You'll find quite a scour of acidity running through the middle, which suggests this wine should pair with rich, fatty meats.",L de Lyeth,87,13.0,California,Sonoma County,Sonoma,,,Lyeth 2010 L de Lyeth Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Lyeth,red,no
513,US,"Big tannins support the layers of extracted, concentrated fruit that leans red into cherry, cassis and currant. Char and vanilla speak for the oak.",El Adobo Ranch Vineyard,91,90.0,California,Chiles Valley,Napa,Virginie Boone,@vboone,Conn Creek 2013 El Adobo Ranch Vineyard Cabernet Sauvignon (Chiles Valley),Cabernet Sauvignon,Conn Creek,red,no
534,US,"Black plum, charred wood, coffee syrup and cracked black pepper show on the excellently bright nose of this bottling. The flavors are equally intriguing, with umami touches of charred beef along with rosemary, bay leaf, olie and more black pepper.",Di Domenico,91,38.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Le Vigne 2014 Di Domenico Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Le Vigne,red,no
537,US,"A 100% varietal wine, this offers upfront structure and gravelly texture, its tannins robust. The medium-bodied ripeness allows plenty of room for dried herb and cedar, accents to the bolder notions of black raspberry jam and coffee.",Cabernet Sauvignon,91,110.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Padis 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Padis,red,no
543,US,"Strong elements of black pepper and smoky oak beg for steak to be paired with this 100% varietal wine. It showcases sizable weight and a solid tannic structure, with supple expressions of black cherry and chocolate that linger long on the rich finish. This bold beauty should hold well through 2023.",Cañon Creek Vineyard,93,75.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Midsummer Cellars 2013 Cañon Creek Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Midsummer Cellars,red,no
545,US,"This is a gorgeous wine, blended with 8% Merlot, 1% Petit Verdot and 1% Malbec, and aged entirely in new French oak. Juicy waves of cassis and red currant are accented by dark chocolate, ultimately showcasing a lush, plush yet structured palate. It's decadent now, but should age well through 2022.",Les Sommets,93,85.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Les Belles Collines 2012 Les Sommets Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Les Belles Collines,red,no
555,US,"Discovery Vineyard Cab makes up most of this wine, with just a splash of Champoux vineyard Franc to fill it out. Very pretty, very focused aromas of spice box, red and black fruit and herb are followed by a fruit-forward, shamelessly appealing yet still elegant, balanced palate that puts a premium on purity, with a well integrated structure surrounding it all.",Cabernet Sauvignon,93,75.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Passing Time 2013 Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Passing Time,red,no
566,US,"Softened by 6% Merlot, this lovely concoction opens with a waft of smoky cigar box, becoming a bold, loud expression of the variety dotted in classic notes of cassis and cedar. A luxuriously velvety texture is the standout, though, supported by great structure and length.",If Six Was Nine Reserve,93,53.0,California,Napa Valley,Napa,Virginie Boone,@vboone,World's End 2013 If Six Was Nine Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,World's End,red,no
568,US,"This is a lovely wine, classically rendered in cedar, herb and red cherry. The dried herb and forest floor elements persist on the palate, with bursts of acidity giving it life and lingering persistence, the tannins well-integrated.",Reserve,93,70.0,California,Howell Mountain,Napa,Virginie Boone,@vboone,W.H. Smith 2012 Reserve Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,W.H. Smith,red,no
595,US,"This is a true pan-Washington Cabernet, with fruit coming from 12 different vineyards scattered across the Columbia Valley. It's 100% varietal as aromas of char, toast, black cherry meats, herb, cranberry and spice are followed by elegantly styled dark-fruit flavors. The tannins bring a bit of heft and grip.",Cabernet Sauvignon,89,30.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,L'Ecole No. 41 2014 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,L'Ecole No. 41,red,no
599,US,"An easy Cabernet, soft and fruity, great for drinking now, at a pretty good price. It's dry and gentle in the mouth, with some real complexity, combining ripe cherries and blackberries with suggestions of dried herbs, cocoa and tobacco.",Cabernet Sauvignon,87,20.0,California,Alexander Valley,Sonoma,,,Michael Pozzan 2010 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Michael Pozzan,red,no
602,US,"There's plenty of ripe berry-cherry fruit, fine acids and big tannins on this Cab, but it just doesn't have the stuffing for the long haul. It is, however, a satisfying Cabernet, offering lots of elegance for drinking now and over the next few years.",Cabernet Sauvignon,87,69.0,California,Oak Knoll District,Napa,,,Paoletti 2010 Cabernet Sauvignon (Oak Knoll District),Cabernet Sauvignon,Paoletti,red,no
644,US,"Boosted by 5% Petit Verdot, this bottling shows lush aromas of fudge, black plum, black currant, soy and black pepper. The palate is dense and thick with more black fruit as well as caramel, purple flowers, milk chocolate and mint-chip ice cream, proving concentrated and decadent.",Estate Grown,92,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Niner 2013 Estate Grown Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Niner,red,no
649,US,"With a smidgen of Petit Verdot, this dark, tight and leathery wine is exalted in tobacco, graphite and tar, still youthfully awkward and shy. The flavors lean savory into meaty aspects of currant and clove, waiting to find companionship in fruit. Drink now after a decant, or cellar through 2023.",Three Twins Vineyard Fallen Feather,92,75.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Stone The Crows 2013 Three Twins Vineyard Fallen Feather Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Stone The Crows,red,no
659,US,"This wine brings aromas of blackberry, dates and spice. The palate displays abundant cherry flavors with lightly chalky tannins.",Cabernet Sauvignon,90,45.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Va Piano 2012 Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Va Piano,red,no
660,US,"Syrupy thick at first, decadent enough for a king, this rich red is defined by vanilla French toast and blackberry jam aromas and flavors. It finds balance midway through on the palate, veering into crisper red tones of cranberry and rhubarb. Time will help mellow things out. Cellar through 2020.",Le Roi Soleil,90,80.0,California,Mount Veeder,Napa,Virginie Boone,@vboone,Y Rousseau 2012 Le Roi Soleil Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,Y Rousseau,red,no
663,US,"Ripe black cherry and vanilla swirl around notes of cedar and dusty tannins, combining seamlessly on the palate. From an appellation not known for the variety, it does justice to mountain fruit and power, finishing with substance.",Rockpile Vineyard,90,65.0,California,Rockpile,Sonoma,Virginie Boone,@vboone,Paradise Ridge 2012 Rockpile Vineyard Cabernet Sauvignon (Rockpile),Cabernet Sauvignon,Paradise Ridge,red,no
670,US,"Dark berry, herb and fig aromas lead to dense, full and palate-coating dark fruit flavors. It checks all the boxes for varietal correctness, concentration and value.",Eco Made with Organic Grapes,90,13.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Snoqualmie 2013 Eco Made with Organic Grapes Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Snoqualmie,red,no
674,US,"From a knoll in Carneros, oft thought of as chilly for Cabernet, this wine exhibits cooler aspects of the variety, from pencil lead and cedar to dried herb. It is complemented by fruitier characteristics of cassis and plum, finishing in dusty, structured tannins. Cellar through 2017–2020.",Estate,90,38.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Truchard 2012 Estate Cabernet Sauvignon (Carneros),Cabernet Sauvignon,Truchard,red,no
679,US,"Brooding aromas of barrel spice, black cherry, coffee bean and herb lead to tart, focused fruit and barrel flavors that linger.",Sagemoor,90,35.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Barrister 2012 Sagemoor Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Barrister,red,no
684,US,"This wine is aromatically reserved with notes of milk chocolate, char, berry, barrel spices and high-toned herbs. It's silky and polished in feel, with richness and elegance to the coffee flavors.",Canoe Ridge Vineyard,90,30.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle 2012 Canoe Ridge Vineyard Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Chateau Ste. Michelle,red,no
688,US,"This appealing wine displays aromas of cherry, plum, cocoa, pencil lead and Mounds Bar. It's reserved in style with tart cranberry and cherry flavors, showing a good sense of acid balance along with grainy tannins.",Reserve 34,91,90.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Mosquito Fleet 2011 Reserve 34 Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Mosquito Fleet,red,no
721,Argentina,"Saucy berry and tea aromas are herbal, earthy and stewed. This feels full but syrupy. Flavors of cooked berry, molasses and mocha finish sweet and soupy, with only a touch of acidic offset.",Cabernet Sauvignon,85,14.0,Mendoza Province,Tupungato,,Michael Schachner,@wineschach,Domaine Bousquet 2015 Cabernet Sauvignon (Tupungato),Cabernet Sauvignon,Domaine Bousquet,red,no
730,US,"This wine looks, smells and tastes on the light side. Herb and red-cherry aromas precede rather lean flavors from cherry to clove and dill, and a brisk texture with some tannic grip.",Cabernet Sauvignon,85,16.0,California,California,California Other,Jim Gordon,@gordone_cellars,Jack's House 2013 Cabernet Sauvignon (California),Cabernet Sauvignon,Jack's House,red,no
768,Australia,"A good value in easy-to-drink Cabernet, McWilliam's 2008 is plummy and chocolaty, with soft tannins and a velvety finish. A bit simple perhaps, but definitely satisfying. Drink now.",Cabernet Sauvignon,87,11.0,Australia Other,South Eastern Australia,,Joe Czerwinski,@JoeCz,McWilliam's Hanwood Estate 2008 Cabernet Sauvignon (South Eastern Australia),Cabernet Sauvignon,McWilliam's Hanwood Estate,red,no
787,US,"Robust black fruit forms around a dense, leathery core of concentration and richness before allowing room for softer, intertwined tannins to add structure and more depth. Chocolate marks the finish of this big, bold wine.",Rutherford Estate Vineyard,90,125.0,California,Rutherford,Napa,Virginie Boone,@vboone,St. Supéry 2013 Rutherford Estate Vineyard Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,St. Supéry,red,no
790,US,"The variety is unmistakable, with notes of dried herb, dark cherry and espresso. The jammy fruit flavors are rich, with lightly grainy tannins and coffee notes on the finish. It shows a fine sense of balance.",Signature,90,17.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Barnard Griffin 2014 Signature Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Barnard Griffin,red,no
800,US,"With black cherry, blueberry, milk chocolate and balsamic reduction offsetting the light dill herbaceousness, this wine offers surprising depth for the affordable price. The texture is soft, yet the tannins stand up to the black cherry, charcoal and black-pepper flavors.",Cabernet Sauvignon,90,20.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Chessman 2014 Cabernet Sauvignon (Santa Ynez Valley),Cabernet Sauvignon,Chessman,red,no
810,US,"This wine opens with a confectionary nose, slowly unleashing its thick, concentrated richness of dark cherry and cassis on the palate. Between the layers are grippy tannins and shakes of meaty leather and black pepper. This could stand some time in a decanter or swirling in the glass before enjoying.",Cabernet Sauvignon,90,125.0,California,Rutherford,Napa,Virginie Boone,@vboone,Aiken 2013 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Aiken,red,no
