,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
2040,France,"With 14 years age, this Champagne shows plenty of beautifully mature fruit. At the same time, its petrol and toast aromas and flavors are balanced by soft richness, a rounded citric and pear flavor and a gentle, ripe aftertaste.",Carte d'Or Brut 1.5 liters,92,,Champagne,Champagne,,Roger Voss,@vossroger,Drappier 1995 Carte d'Or Brut 1.5 liters  (Champagne),Champagne Blend,Drappier,white,yes
2041,France,"This is a balanced wine, moving easily between rich fruit and a tight mineral and grapefruit texture. There is a hint of toast to give extra weight. Worth aging for several years.",Millésime Exception Brut,92,70.0,Champagne,Champagne,,Roger Voss,@vossroger,Drappier 2002 Millésime Exception Brut  (Champagne),Champagne Blend,Drappier,white,yes
2079,France,"Following the elegant Deutz tradition, this wine has a character that is light as a feather, but still anchored into vivid red fruits and tight acidity, leavened by a softness. The final taste is soft, but well integrated.",Rosé,90,85.0,Champagne,Champagne,,Roger Voss,@vossroger,Deutz 2005 Rosé Brut  (Champagne),Champagne Blend,Deutz,rose,yes
2089,France,"If you want to taste ripe Pinot Noir in Champagne, this grand cru blend (with 40% Chardonnay, 60% Pinot Noir) from Soutiran is where to come. The wine has weight, delicious white fruits and kiwi, and a textured mouthfeel. It is concentrated, certainly in a food wine style.",Brut Grand Cru,90,60.0,Champagne,Champagne,,Roger Voss,@vossroger,Soutiran NV Brut Grand Cru  (Champagne),Champagne Blend,Soutiran,white,yes
2997,France,"Although this is a nonvintage wine, it is a blend around 2012, hence the number in the name. Dominated by Pinot Noir, this ripe, full-bodied wine has a tangy texture boosted by acidity that contrasts with rich red apple and crisp pear flavors that give richness. Drink now.",R.012 Brut,91,50.0,Champagne,Champagne,,Roger Voss,@vossroger,Lallier NV R.012 Brut  (Champagne),Champagne Blend,Lallier,white,yes
3016,France,"This retains so much freshness, with just a hint of toast showing at the back of a wine that otherwise projects minerality, a tight structure and intense citrus acidity. It should be aged for several more years.",Millésime Brut,92,55.0,Champagne,Champagne,,Roger Voss,@vossroger,Charles Ellner 2002 Millésime Brut  (Champagne),Champagne Blend,Charles Ellner,white,yes
3246,France,"There are flavors of peanuts as well as the more usual white fruits in this wine that is rounded and soft, with gentle acidity. The wine, fresh at the end, is ready to drink.",Brut,86,56.0,Champagne,Champagne,,Roger Voss,@vossroger,Liebart-Régnier NV Brut  (Champagne),Champagne Blend,Liebart-Régnier,white,yes
3264,France,"Rounded, soft and smoothly creamy, this is a ripe wine dominated by Pinot Meunier. It's an open wine, fruity and ready to drink.",Tradition Brut,86,,Champagne,Champagne,,Roger Voss,@vossroger,Piot-Sévillano NV Tradition Brut  (Champagne),Champagne Blend,Piot-Sévillano,white,yes
3501,France,"A soft and fruity style of rosé from a small Aube producer, this is ripe with red berry fruit and bright with acidity and orange zest tang. Dominated by Chardonnay, its color coming from still Pinot Noir wine, it's ready to drink now.",Rosé,88,35.0,Champagne,Champagne,,Roger Voss,@vossroger,Lété-Vautrain NV Brut Royal Rosé  (Champagne),Champagne Blend,Lété-Vautrain,rose,yes
3516,France,"This is the producer's nonvintage cuvée—a crisp, apple-flavored wine dominated by the softness of Pinot Meunier. It's fruity with an attractive and zesty acidity. A great apéritif-style Champagne.",Grande Réserve Brut,88,24.0,Champagne,Champagne,,Roger Voss,@vossroger,Baron-Fuenté NV Grande Réserve Brut  (Champagne),Champagne Blend,Baron-Fuenté,white,yes
3519,France,"From its cellar in Aÿ, this small négociant buys grapes from a range of villages. This signature wine is soft with a crisp background and delicate acidity. Rounded and full of white fruit on the finish, it's ready to drink.",Brut Régence,88,55.0,Champagne,Champagne,,Roger Voss,@vossroger,Brimoncourt NV Brut Régence  (Champagne),Champagne Blend,Brimoncourt,white,yes
3525,France,"This nonvintage cuvée is dominated by Pinot Noir and Pinot Meunier. That gives richness as well as a crisp lemon and tangy orange character. Ripe and full, it's balanced and ready to drink.",Brut Art Déco,88,45.0,Champagne,Champagne,,Roger Voss,@vossroger,Collet NV Brut Art Déco  (Champagne),Champagne Blend,Collet,white,yes
3687,France,"Pale in color, this is dominated by its taut, nervy structure. Crisp red currant and red apple flavors give the fruitiness. A ripe, full-bodied mouthfeel brings out a softer, riper aftertaste.",Rosé,91,90.0,Champagne,Champagne,,Roger Voss,@vossroger,Ruinart NV Brut Rosé  (Champagne),Champagne Blend,Ruinart,rose,yes
3693,France,"Already showing some toasty maturity, this blend of Chardonnay and Pinot Noir is delicate, yeasty and rounded. Coming from northern Burgundy, it has a cool climate feel, textured with orange zest and the crispest acidity. It is ready to drink, although another few years in bottle will improve it even more.",Egarade,91,26.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Bailly-Lapierre 2011 Egarade  (Crémant de Bourgogne),Champagne Blend,Bailly-Lapierre,white,yes
3699,France,"This is an elegant Champagne, with a burgeoning sense of maturity as well as fresh acidity. Flavors of ripe pear are cut with a light touch of lemon while the overall texture is soft and on the sweet side of Brut. It could age a few more years, so drink now and until 2019.",Memory Brut,91,90.0,Champagne,Champagne,,Roger Voss,@vossroger,Veuve Doussot 2006 Memory Brut  (Champagne),Champagne Blend,Veuve Doussot,white,yes
4121,France,"This well-balanced nonvintage Champagne from this major producer in the Aube region is dominated by Pinot Noir, giving rich character and structure. Red apple and ripe melon flavors mean everything is in place, making for a wine that is deliciously ready to drink.",Carte d'Or Brut,90,49.0,Champagne,Champagne,,Roger Voss,@vossroger,Drappier NV Carte d'Or Brut  (Champagne),Champagne Blend,Drappier,white,yes
4127,France,"This is the driest wine in an already-dry range of Champagnes. With no dosage, it is crisp, tight and mineral. The high proportion of Pinot Meunier in the blend brings out the the flavors of white fruits and the crisp texture. The bottling is still young and will be better from 2017.",Extra Brut,90,60.0,Champagne,Champagne,,Roger Voss,@vossroger,Billecart-Salmon NV Extra Brut  (Champagne),Champagne Blend,Billecart-Salmon,white,yes
4129,France,"Taking advantage of recent warm vintages, Boizel has joined other producers in taking its range drier. This extra brut is full of crisp apple and lemon flavors. It is dry, although the acidity is balanced by the ripe fruitiness and mineral aftertaste. Drink this bottling (disgorged January 2016) from 2018.",Ultime Extra Brut,90,63.0,Champagne,Champagne,,Roger Voss,@vossroger,Boizel NV Ultime Extra Brut  (Champagne),Champagne Blend,Boizel,white,yes
4138,France,"In the crisp, balanced style of the producer, this nonvintage Champagne is light, poised and elegant. It is satisfyingly mature with good acidity and minerality. Lively and perfumed, it is ready to drink.",Brut Réserve,90,50.0,Champagne,Champagne,,Roger Voss,@vossroger,Billecart-Salmon NV Brut Réserve  (Champagne),Champagne Blend,Billecart-Salmon,white,yes
4151,France,"Now approaching its peak, this vintage blend balances the three primary Champagne grapes in equal proportion. It's ripe, yet still crisp, with attractive hints of toast and a full, rich, creamy background. Full-bodied and beautiful, it's ready to drink.",Instantanée Extra Brut,92,55.0,Champagne,Champagne,,Roger Voss,@vossroger,Huré Frères 2008 Instantanée Extra Brut  (Champagne),Champagne Blend,Huré Frères,white,yes
4288,France,"Mumm's new generation of Cordon Rouge bottlings is a pleasure. The wine has depth and great full swathes of pear and red apple fruit flavors. It is well integrated, with initial softness tightened up with acidity and yeast flavors.",Cordon Rouge Brut,89,31.0,Champagne,Champagne,,Roger Voss,@vossroger,G. H. Mumm NV Cordon Rouge Brut  (Champagne),Champagne Blend,G. H. Mumm,white,yes
4669,Australia,"Delicate and light-bodied with plenty to love in the nose, including irresistible notes of bread dough, strawberry and lemon which turn to fresh cherries in the mouth. The finish is focused and very crisp—just a few paces short of tart, actually. This wine screams for raw oysters.",Brut Méthode Traditionelle Sparkling Wine,89,20.0,Tasmania,Tasmania,,,,42°S NV Brut Méthode Traditionelle Sparkling Wine  (Tasmania),Champagne Blend,42°S,white,yes
4815,France,"The main nonvintage Champagne from Drappier is open, fresh and very easy. The fruit shows pears and apricots, tightened up by some green apple skins. The general feel is softness. An enjoyable apéritif Champagne.",Carte d'Or Brut,85,,Champagne,Champagne,,Roger Voss,@vossroger,Drappier NV Carte d'Or Brut  (Champagne),Champagne Blend,Drappier,white,yes
4827,France,"Soft, light, frothy apéritif style, pleasantly balanced with pear flavors. The aftertaste is soft, but the balance remains. Attractive, uncomplicated.",Premier Cru Brut,85,,Champagne,Champagne,,Roger Voss,@vossroger,Mansard NV Premier Cru Brut  (Champagne),Champagne Blend,Mansard,white,yes
5688,France,"Almonds and toasted bread combine with lemon and honey flavors in this well-balanced off-dry wine. The acidity reminds you this is Champagne, while keeping fruit and softness right up front.",Opale Demi-Sec,88,,Champagne,Champagne,,Roger Voss,@vossroger,Louis Barthélémy NV Opale Demi-Sec  (Champagne),Champagne Blend,Louis Barthélémy,white,yes
5689,France,"A soft wine that is full of strawberry fruits to go with a sweet citrus edge. The wine has good acidity, in a light apéritif style with pure final raspberry juice.",Rosé,88,57.0,Champagne,Champagne,,Roger Voss,@vossroger,Mailly Grand Cru NV Brut Rosé  (Champagne),Champagne Blend,Mailly Grand Cru,rose,yes
5934,US,"Hints of blossom and berry perfume this blanc de noirs sparkler made from Pinot Noir blended with a touch of Pinot Meunier grapes. It's quite mouth-filling and foamy, with a lingering chewy mousse, but fresh apple, pear and lemon flavors are pristine and elegant.",Blanc de Noirs Methode Champanoise Estate Bottled,88,35.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Château Frank 2009 Blanc de Noirs Methode Champanoise Estate Bottled  (Finger Lakes),Champagne Blend,Château Frank,white,yes
5935,US,Whispers of brioche and spice lend warmth to concentrated flavors of pressed apple and pear in this traditional Champagne blend. It's intensely frothy and foamy on the palate but bright lemon-lime acidity tightens up the finish.,Brut Methode Champanoise Estate Bottled,88,25.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Château Frank 2009 Brut Methode Champanoise Estate Bottled  (Finger Lakes),Champagne Blend,Château Frank,white,yes
6027,France,"Rich, complex and quite leesy, it has a mature aroma and texture to it—it’s almost thick and doughy. The fruit is in the orange and grapefruit range, with a bit of pear poking through. It’s a good idiosyncratic Champagne, but it may not be for everyone, as it definitely has a mature style all its own.",Special Cuvée Brut,89,45.0,Champagne,Champagne,,,,Bollinger NV Special Cuvée Brut  (Champagne),Champagne Blend,Bollinger,white,yes
6029,France,"Really nicely balanced, this is a big, sleek cruiser with lemon, earth and green-apple aromas and flavors. Full, yet trim and clean, it shows the tautness of youth but has fine essential fruit and a lengthy, crisp finish. Possesses excellent, if somewhat unopened elements, and may well rate higher if cellared for a few years",Demoiselle Cuvée 21,89,120.0,Champagne,Champagne,,,,Vranken 1995 Demoiselle Cuvée 21  (Champagne),Champagne Blend,Vranken,white,yes
6032,France,"Dough, vanilla, apple and citrus aromas open to a smooth palate offering similar flavors with smoky, spicy accents. Quite fizzy; there’s a slightly soft quality to it, and a tangy element enters on the finish of this charming easy drinker.",Premier Cru Blanc de Blancs Brut,89,48.0,Champagne,Champagne,,,,De Saint Gall 1995 Premier Cru Blanc de Blancs Brut  (Champagne),Champagne Blend,De Saint Gall,white,yes
6033,US,"Light straw in color, with fine bubbles and pure, fine aromas of peach and strawberry. In the mouth, it’s exceptionally rich and creamy. It’s not quite as sweet as an extra dry Champagne, but it’s definitely heading in that direction.",Russian Cuvée,89,26.0,California,Sonoma County,Sonoma,,,Iron Horse 1995 Russian Cuvée  (Sonoma County),Champagne Blend,Iron Horse,white,yes
6037,US,"Has bright, focused aromas, including lime and raspberry, with nutty, smoky bread dough and yeast. Very clean, with a pronounced kiss of sweet berry fruit. Finishes slightly sweet.",Brut de Noirs,88,30.0,California,Sonoma Valley,Sonoma,,,Robert Hunter 1994 Brut de Noirs  (Sonoma Valley),Champagne Blend,Robert Hunter,white,yes
6038,US,"An elegant, pale-golden color leads to subtle but refined aromas of bread dough and lime, and a tantalizing hint of—what? Mint? Raspberry? White chocoloate? The same flavors commingle in the mouth. It’s very dry and acidic now. A year or so might soften it.",Brut,88,20.0,California,Anderson Valley,,,,Roederer Estate NV Brut  (Anderson Valley),Champagne Blend,Roederer Estate,white,yes
6039,France,"Toast and yeast on the otherwise lime-scented bouquet. Clean citrus and green-apple flavors lead into a zesty, smooth soda-like finish. Overall it’s just a nice, clean, bright Champagne, one that has the right level of dryness and zip.",Cordon Rouge Brut,88,30.0,Champagne,Champagne,,,,G. H. Mumm NV Cordon Rouge Brut  (Champagne),Champagne Blend,G. H. Mumm,white,yes
6043,US,"Starts with a nice gold-straw color and lots of fine, tiny bubbles. The aroma is rich and creamy, marked by pear and apple notes, vanilla and bread dough. Very dry, with evident ripe fruit and a dry, leesy finish. The texture’s a bit rough, but this may age out in a few years.",Blanc De Blancs,88,25.0,California,Anderson Valley,,,,Handley 1994 Blanc De Blancs  (Anderson Valley),Champagne Blend,Handley,white,yes
6048,US,"From a bubbly specialist comes this fancy wine, a blend of 75% Pinot Noir and 25% Chardonnay. Has very forward fruity aromas that are a combo of both varietals. It’s a bit rough, as though the bubbles aren’t fine enough, but that’s comparing it to the best French vintage Champagne, which costs a whole lot more.",Brut,88,25.0,California,Anderson Valley,,,,Handley 1995 Brut  (Anderson Valley),Champagne Blend,Handley,white,yes
6050,US,"Marked by strong, bright citrus and vanilla aromas, and a waft of freshly kneaded bread dough and toast, this charming wine has limeade flavors with a toasty finish. It’s dry and has class and refinement.",Royal Cuvee Brut,88,22.0,California,Carneros,Napa-Sonoma,,,Gloria Ferrer 1992 Royal Cuvee Brut  (Carneros),Champagne Blend,Gloria Ferrer,white,yes
6055,France,"A bold, pure nose of strawberries and cherries is bright and lively, spiced with a faint green-herb note. A bit soft and even sweet-tasting, but that only adds to its easy-drinking charm.",Rosé,88,44.0,Champagne,Champagne,,,,Moët & Chandon NV Brut Rosé  (Champagne),Champagne Blend,Moët & Chandon,rose,yes
6071,France,"Ripe and immediately attractive, this is an apple and lime flavored wine. Weight from the Pinots in the blend gives a rich, full-bodied backdrop. There is just a hint of toast in this bottling, showing it is very ready to drink.",Qualité Extra Brut,89,45.0,Champagne,Champagne,,Roger Voss,@vossroger,Charles Ellner NV Qualité Extra Brut  (Champagne),Champagne Blend,Charles Ellner,white,yes
6129,France,"Beautifully balanced, this wine is both fresh and creamy. It is still young and at its crispest, needing some time. Acidity, citrus and green plum fruits are there along with a tight, mineral texture. The future will bring out more of the wine's creamy character and soften it. Drink from 2017.",Ivoire et Ebène Premier Cru Brut,92,70.0,Champagne,Champagne,,Roger Voss,@vossroger,Aubry 2011 Ivoire et Ebène Premier Cru Brut  (Champagne),Champagne Blend,Aubry,white,yes
6130,France,"Grapes from Grand Cru vineyards on the Montagne de Reims and Côte des Blancs go into this elegant wine. A crisp, tight, mineral character is balanced by the crisp apple flavor and fresh acidity. This bottling has some age so is quite ready to drink.",Esprit Grand Cru Brut,92,100.0,Champagne,Champagne,,Roger Voss,@vossroger,Baron-Fuenté NV Esprit Grand Cru Brut  (Champagne),Champagne Blend,Baron-Fuenté,white,yes
6168,France,"A rich, soft, well- balanced wine. There is crispness, but this is given character by toast from some good bottle age, at least in the sample tasted here. The wine is suffused with white fruit flavors, which give a soft, creamy aftertaste.",Brut de Nominé,89,63.0,Champagne,Champagne,,Roger Voss,@vossroger,Jacquart NV Brut de Nominé  (Champagne),Champagne Blend,Jacquart,white,yes
6169,France,"This is only just rosé, its onion skin color as pale as possible. The wine has some red fruit flavors, but it is more about toast, yeast and a lively, smooth finish. Worth considering with salamis or ham, as well as salmon.",Pink Brut,89,,Champagne,Champagne,,Roger Voss,@vossroger,Louis Barthélémy NV Pink Brut  (Champagne),Champagne Blend,Louis Barthélémy,white,yes
6335,France,"Produced in the Aube region, this ripe full wine is rich and generous. With apple and pear fruitiness and a smooth creamy mousse, the wine has just the right amount of bottle aging. Drink now.",L'Eloquente Brut,91,50.0,Champagne,Champagne,,Roger Voss,@vossroger,Jean de la Fontaine NV L'Eloquente Brut  (Champagne),Champagne Blend,Jean de la Fontaine,white,yes
6338,France,"With an attractive toasty aroma, this wine is rich and delicious. It is one of this producer's nonvintage blends, a very superior marriage between Grand Cru grapes from the Côte des Blancs and Montagne de Reims. With apple, toast and lemon flavors it is dry and ready to drink.",Brut Nature Grand Cru,91,55.0,Champagne,Champagne,,Roger Voss,@vossroger,Lombard et Cie NV Brut Nature Grand Cru  (Champagne),Champagne Blend,Lombard et Cie,white,yes
6426,France,"A blend of 66% Pinot Noir and 34% Chardonnay, this is opulent and full bodied, with toast and wood flavors. Rich and ripe, this beautiful wine is generous and still young, with just a touch of bitterness at the end.",La Grande Année Brut,96,155.0,Champagne,Champagne,,Roger Voss,@vossroger,Bollinger 2004 La Grande Année Brut  (Champagne),Champagne Blend,Bollinger,white,yes
6449,France,"Equal parts Pinot Noir and Chardonnay, this is a powerfully rich wine based on the 1998 and 1997 vintage. It is full, packed with citrus, peach and apricot flavors mingling with a beautiful, generous creamy texture. This is a glorious Champagne, a worthy homage to Louis Tarlant who pioneered the family's Champagne in the early 20th century.",Hommage à Louis Tarlant Brut,94,,Champagne,Champagne,,Roger Voss,@vossroger,Tarlant NV Hommage à Louis Tarlant Brut  (Champagne),Champagne Blend,Tarlant,white,yes
6477,France,"The minerality is a reminder that the grapes come from an area near Chablis. It has a tangy, zingy character, with a nervy edge that promises aging, but it also provides fruity, apple-driven pleasure now.",Vive-la-Joie Brut,91,30.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Bailly-Lapierre 2007 Vive-la-Joie Brut  (Crémant de Bourgogne),Champagne Blend,Bailly-Lapierre,white,yes
6807,France,"This is very crisp, touched by red berry fruits but more dominated by tight, structured tannins. There's a balanced mix of acidity, texture and a hint of wood flavor, giving the Champagne a very wine-like feel.",Rosé,89,,Champagne,Champagne,,Roger Voss,@vossroger,Tarlant NV Rosé Zéro Extra Brut  (Champagne),Champagne Blend,Tarlant,rose,yes
6834,France,"This is a bone-dry Champagne, with a crispness and mineral texture that promises long aging to a wine that also demands food. Its green apple and citrus flavors are powerfully dominant. Allied to the acidity, this is a young, taut, nervy wine ready for many years' aging.",Millésime Premier Cru Extra Brut,91,160.0,Champagne,Champagne,,Roger Voss,@vossroger,Yann Alexandre 2004 Millésime Premier Cru Extra Brut  (Champagne),Champagne Blend,Yann Alexandre,white,yes
6853,France,"This bright elegant Champagne is from a family firm now run by three sisters. With its balance between acidity and ripe apple flavors, it is poised between bone dry and a richer Brut style. The wine is fruity although with a crisp mineral aftertaste. Drink now.",L'Universelle Brut,89,65.0,Champagne,Champagne,,Roger Voss,@vossroger,Baron Albert NV L'Universelle Brut  (Champagne),Champagne Blend,Baron Albert,white,yes
6860,France,"This blend of Pinot Noir and Pinot Meunier is full bodied and rich. Red-berry aromas are followed on the palate with tangy apricot and strawberry fruitiness. It is a ripe wine, ready to drink.",Charles VII Grande Cuvée des Lys Blanc de Noirs Brut,89,50.0,Champagne,Champagne,,Roger Voss,@vossroger,Canard-Duchêne NV Charles VII Grande Cuvée des Lys Blanc de Noirs Brut  (Champagne),Champagne Blend,Canard-Duchêne,white,yes
6875,France,This is a fruity crisp wine that is finely balanced. It has a dry edge to it of bright white and citrus fruits along with a floral character that is enticing and open. The wine is lively and ready to drink.,Tradition Brut,89,45.0,Champagne,Champagne,,Roger Voss,@vossroger,Legras & Haas NV Tradition Brut  (Champagne),Champagne Blend,Legras & Haas,white,yes
7092,Chile,"Undurraga has never been know for sparkling wines, and this brut isn't going to help much. It smells okay, with applesauce and lemon-lime stirring intrigue. But the palate and feel are off. It's foamy in the mouth, with undefined white-fruit flavors. Not ready for prime time.",Brut,81,12.0,Maipo Valley,,,Michael Schachner,@wineschach,Undurraga NV Brut  (Maipo Valley),Champagne Blend,Undurraga,white,yes
7105,France,"While labeled Extra Brut, this wine is on the sweeter side of this description. An attractive tang of lemon zest goes with the smooth creamed-apple flavors. The aftertaste is fresh and fruity, ready to drink.",Extra Brut,87,57.0,Champagne,Champagne,,Roger Voss,@vossroger,Collet NV Extra Brut  (Champagne),Champagne Blend,Collet,white,yes
7107,France,"Mumm's nonvintage cuvée is a soft Champagne, although now drier than in the past with attractive apple and pear flavors that are cut by citrus. It is lightly textured, hinting at almonds and with perfumed acidity at the end. This bottling is ready to drink.",Cordon Rouge Brut,87,40.0,Champagne,Champagne,,Roger Voss,@vossroger,G. H. Mumm NV Cordon Rouge Brut  (Champagne),Champagne Blend,G. H. Mumm,white,yes
7117,France,"Billed as Extra Brut, the wine in fact tastes closer to the sweeter Brut because there is so much attractive apple and crisp pear fruitiness. The aftertaste is balanced, soft and creamy.",Extra Brut,87,40.0,Champagne,Champagne,,Roger Voss,@vossroger,Jacquart NV Extra Brut  (Champagne),Champagne Blend,Jacquart,white,yes
