,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
1345,US,"Intense and loaded with scents and flavors of fully ripe fruit, this parades down the tree fruit and tropical fruit avenues, with peach, apricot, papaya and mango in the lead. It's a delicious bottle, with just enough acidity to keep it bright and lively.",Viognier,90,22.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Grizzly Peak 2015 Viognier (Rogue Valley),Viognier,Grizzly Peak,white,no
1381,US,"A little sugary-sweet, but the acidity is so crisp and clean, it balances things out. The pineapple, papaya, peach jam, honeysuckle and vanilla flavors are really delicious.",Tumbas Vineyard,86,18.0,California,Shenandoah Valley (CA),Sierra Foothills,,,Stonehouse 2006 Tumbas Vineyard Viognier (Shenandoah Valley (CA)),Viognier,Stonehouse,white,no
1420,US,"Sourced entirely from the Sagemoor vineyard, this richly endowed Viognier smothers the palate in a lush mix of fat, candied citrus and tropical fruits. Honeysuckle and orange pekoe tea flavors trickle into the lingering, lip-smacking finish.",Viognier,93,24.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Tamarack Cellars 2012 Viognier (Columbia Valley (WA)),Viognier,Tamarack Cellars,white,no
1431,US,"This brings bracing minerality into the forefront, in a terroir-driven wine with excellent penetration and depth. A fresh mix of citrus and stone, this elevates Viognier into the top echelons of Washington white wines.",Stoneridge Vineyard,92,30.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Charles Smith 2012 Stoneridge Vineyard Viognier (Columbia Valley (WA)),Viognier,Charles Smith,white,no
1646,Argentina,"Lime and tangerine aromas are light and dusty, with a yeasty note. This feels mostly sound but basic, with leesy, melony flavors. On the finish, this loses intensity and turns bready in flavor and soft in feel.",Mil Piedras,85,13.0,Mendoza Province,Vista Flores,,Michael Schachner,@wineschach,Benvenuto de la Serna 2015 Mil Piedras Viognier (Vista Flores),Viognier,Benvenuto de la Serna,white,no
1710,US,"This Central Coast vineyard has produced an extraordinarily rich, vibrant Viognier, brimming with tropical fruit, wildflower, honey and vanilla-spice flavors. It benefits from crisp acidity, and finishes clean and off-dry.",Vista Verde Vineyard,86,25.0,California,San Benito County,Central Coast,,,Vinum Cellars 2006 Vista Verde Vineyard Viognier (San Benito County),Viognier,Vinum Cellars,white,no
2155,Argentina,"Briny, cidery aromas are a touch stale. This has a basic citrusy mouthfeel along with flavors of orange and tangerine that turn mildly bitter and pithy on the finish.",Ampakama,84,11.0,Other,San Juan,,Michael Schachner,@wineschach,Casa Montes 2015 Ampakama Viognier (San Juan),Viognier,Casa Montes,white,no
2156,US,"The aromas are light, with notes of white flowers, green herbs and peach. The flavors are tart and elegant in style, seeming quite watery in concentration.",Falcon Series Estate,84,21.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Kestrel 2015 Falcon Series Estate Viognier (Yakima Valley),Viognier,Kestrel,white,no
2220,US,"This is tropical, boisterous rendition of the grape, with heavy tuberose, white lily, peach and apple-blossom aromas. The palate combines honeysuckle, ripe apple flesh and pineapple-guava flavors.",Viognier,88,24.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Zinke 2013 Viognier (Santa Barbara County),Viognier,Zinke,white,no
2281,US,"Light to the point of being a bit dilute, this Viognier has a cotton-candy character, like spun sugar around rhubarb. The tart, not quite fully ripe fruit brings it to a quick, acidic finish.",Viognier,85,20.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Emerson 2012 Viognier (Willamette Valley),Viognier,Emerson,white,no
2436,US,"This demonstrates Viognier's typical full, fleshy, intensely flavored palate, with tropical flavors of kiwi and bitter papaya seed, plus an ultraripe note of honeydew and a hint of flower.",Vinecroft Vineyard,85,25.0,Virginia,Virginia,,,,Pearmund 2011 Vinecroft Vineyard Viognier (Virginia),Viognier,Pearmund,white,no
2471,US,"Rich in flavor and texture, this smells like white peach and buttered popcorn with a hint of chalky earthiness. The taste is creamy and reminiscent of honey and toasted almonds. It is medium bodied, but lush and almost thick in mouthfeel, with flavors that linger on the finish.",Viognier,90,15.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Hansen Cellars 2012 Viognier (Lodi),Viognier,Hansen Cellars,white,no
2622,US,"You'll find sweet and sour flavors in this wine, like in a LifeSaver lemon candy. The best part is the acidity, which is tart, and keeps the wine balanced.",Viognier,82,12.0,California,Lodi,Central Valley,,,Congress Springs 2006 Viognier (Lodi),Viognier,Congress Springs,white,no
2848,US,The flower and peach aromas are quite subdued for the variety. The stone-fruit flavors provide more generosity while still displaying elegance.,Barrel Select,88,24.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Hawkins Cellars 2015 Barrel Select Viognier (Columbia Valley (WA)),Viognier,Hawkins Cellars,white,no
2881,US,"From rocky estate soils, Terre Rouge's Viognier opens with delicious aromas of honeysuckle, mango and guava, lightly put together with a jolt of wet stone. Rich in mouthfeel, the finish is woodsy, like the finest herb garden.",Viognier,91,25.0,California,Fiddletown,Sierra Foothills,Virginie Boone,@vboone,Terre Rouge 2011 Viognier (Fiddletown),Viognier,Terre Rouge,white,no
2937,US,"Slightly sweet, with a honeyed edge to the rich pear, apple, peach and tropical fruit flavors. Just-in-time acidity fortunately provides balance.",Viognier,84,16.0,California,Amador County,Sierra Foothills,,,Sobon Estate 2008 Viognier (Amador County),Viognier,Sobon Estate,white,no
3048,US,"Warm yellow apple, light custard and white peach combine for a creamy nose on this bottling from the Riboli family's new estate vineyard. The sip starts with a sizzle of acidity and then shows flavors of caramelized green apples and a touch of banana, proving both a tad tart and a tad rich.",Stefano Vineyard,88,20.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,San Simeon 2015 Stefano Vineyard Viognier (Paso Robles),Viognier,San Simeon,white,no
3104,Chile,"An interesting and unsual wine for Chile. Hailing from grafted vines originally planted to Chenin Blanc in 1956, this Viognier is superfloral, with oily aromas along with apple blossom, nectarine and apricot. The palate has nice natural acidity and sweet flavors of melon, mango and citrus. A little big and unfocused and sweet, but still intriguing and nicely made.",Visión,88,13.0,Colchagua Valley,,,,,Cono Sur 2009 Visión Viognier (Colchagua Valley),Viognier,Cono Sur,white,no
3193,France,"This wine seems broad across the palate, but not quite as deep as some Condrieus. The fruit is understated, resembling gently toasted marshmallow and maybe a touch of baked pineapple, rather than flamboyant apricot and spice. Plan on serving it with fish or chicken rather than something rich or extravagant.",Amour de Dieu,90,90.0,Rhône Valley,Condrieu,,Joe Czerwinski,@JoeCz,Jean-Luc Colombo 2013 Amour de Dieu  (Condrieu),Viognier,Jean-Luc Colombo,white,no
3286,US,"Picked late and fermented on native yeast, this Viognier brings some snap and spice to its scents and flavors. The lime and quinine quality recalls a good gin and tonic; it definitely leans to the herbal rather than the tropical side of Viognier, but is crisp and refreshing.",Viognier,87,23.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Morrison Lane 2006 Viognier (Walla Walla Valley (WA)),Viognier,Morrison Lane,white,no
3464,France,"It's said that Viognier is difficult to grow, but then how can bargains such as this continue to exist? For $10, you get truffled pear aromas rounded out by the addition of melon, decent concentration and a long, dusty-minerally finish. Drink now.",Viognier,88,10.0,Rhône Valley,Vin de Pays des Cévennes,,Joe Czerwinski,@JoeCz,Domaine de Gournier 2008 Viognier (Vin de Pays des Cévennes),Viognier,Domaine de Gournier,white,no
3677,US,"Tastes frankly sweet, with sugary flavors of pineapple marmalade, vanilla custard and butterscotch. It's clean in acids and spicy in the finish. If this is your style, enjoy.",Viognier,84,18.0,California,Lodi,Central Valley,,,Longevity 2009 Viognier (Lodi),Viognier,Longevity,white,no
3812,US,"Vivid fruit flavors light up this extroverted Viognier, starting in the aroma and lasting through the long finish. It tastes like apricot, orange, pineapple, vanilla and cream. Good acidity keeps it lively and fresh, balancing the full body.",Reserve,88,17.0,California,California,California Other,Jim Gordon,@gordone_cellars,Cedar View Winery 2013 Reserve Viognier (California),Viognier,Cedar View Winery,white,no
3861,US,"A great Viognier, rich and exotic, showing the powerful fruit you want from this variety, in a balanced, elegant way. With a sweet, buttercream mouthfeel, it's brisk in acidity, with powerful flavors of tangerines, pineapples, golden mango and exotic spices, finished with smoky, sweet oak.",Estate,92,28.0,California,Sta. Rita Hills,Central Coast,,,Zotovich Cellars 2010 Estate Viognier (Sta. Rita Hills),Viognier,Zotovich Cellars,white,no
4013,US,"The aromas are surprisingly light for the variety with notes of ripe pear and peach. It's full bodied with sweet fruit flavors and a rounded, creamy feel leading to a warm finish.",Viognier,88,15.0,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Jones of Washington 2013 Viognier (Wahluke Slope),Viognier,Jones of Washington,white,no
4167,US,"This wine is textbook New World Viognier—bright, focused and balanced, with sassy fruit flavors of citrus and apricot. The aromatics conjure up subtle notes of citrus rind and jasmine flowers, and the overall length and concentration are as good as it gets.",Estate,92,30.0,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Cristom 2015 Estate Viognier (Eola-Amity Hills),Viognier,Cristom,white,no
4332,Australia,"Vanilla and fresh lumber notes lead the way, but gardenia and stone fruits emerge in the mouth and lead to a long, creamy finish remniscent of a peach milkshake. A final kick of acidity keeps the whole thing balanced.",Single Vineyard,88,24.0,South Australia,McLaren Vale,,,,Yangarra Estate Vineyard 2007 Single Vineyard Viognier (McLaren Vale),Viognier,Yangarra Estate Vineyard,white,no
4408,US,"This wine is lovely in aromatics of honeysuckle, as dense compact layers of ripe apricot highlight a full-bodied profile of concentrated flavor.",Viognier,88,32.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,McKahn 2016 Viognier (Russian River Valley),Viognier,McKahn,white,no
4476,US,"This is an aromatic wine, with vibrant yet still subtle notes of flowers, peach, citrus, lemon curd and wet stone. The fruit and savory flavors dance lightly on the palate, showing a lovely sense of finesse and grace. The balance is impeccable.",Cailloux Vineyard,91,75.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Cayuse 2014 Cailloux Vineyard Viognier (Walla Walla Valley (WA)),Viognier,Cayuse,white,no
4572,Portugal,"This is a wood-fermented wine, spicy and lightly perfumed. The wood aging does dominate the yellow fruits and acidity that still need time. Drink this wine from late 2017.",Viognier,85,17.0,Lisboa,,,Roger Voss,@vossroger,Adega Mãe 2014 Viognier (Lisboa),Viognier,Adega Mãe,white,no
4599,US,"This 100% Viognier shows the variety's exotic side, with delicious tropical fruit, citrus, pear, melon, lychee and smoky oak flavors. It's a bit one-dimensional, but appeals for its fresh acids and richness.",Saralee's Vineyard,87,30.0,California,Russian River Valley,Sonoma,,,Arrowood 2008 Saralee's Vineyard Viognier (Russian River Valley),Viognier,Arrowood,white,no
4769,US,"Generous, sweetly perfumed aromas of melon and lemon oil lead into a wine with precision and penetration. Spicy, candied ginger complements the citrus and tropical fruit, and barrel fermentation gives it a gently buttery mouthfeel.",Viognier,90,24.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,Coeur d'Alene 2012 Viognier (Washington),Viognier,Coeur d'Alene,white,no
4837,US,"Orange, nectarine, canned pear and honeysuckle show on the nose of this quaffable bottling. The palate is nicely creamy but not overly thick, with banana cream and pear-mousse flavors that grow increasingly tropical as the sip lingers.",Pear Valley Vineyard,87,21.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Pear Valley 2014 Pear Valley Vineyard Viognier (Paso Robles),Viognier,Pear Valley,white,no
4904,Portugal,"Named after a mistress of King João V of Portugal, this beautiful, ripe wine is packed with apricot and juicy mango flavors as well as just the right amount of acidity. It's a rich wine, full in the mouth and generous. The finish has some freshness, although it is the broad flavors that stand out. Drink from 2016.",Dona Maria Amantis Reserva,91,23.0,Alentejano,,,Roger Voss,@vossroger,Dona Maria-Júlio Bastos 2012 Dona Maria Amantis Reserva Viognier (Alentejano),Viognier,Dona Maria-Júlio Bastos,white,no
4935,US,"This late-harvest Viognier looks like a still wine as it comes out of the bottle, exploding with honey and wildflowers on the nose. Its fruitiness is restrained somewhat and would stand out paired with a crème brûlée—though on its own, the alcohol is overpowering.",Estate grown,86,28.0,California,Sierra Foothills,Sierra Foothills,Virginie Boone,@vboone,Naggiar 2009 Estate grown Viognier (Sierra Foothills),Viognier,Naggiar,white,no
5002,South Africa,"Minerally slate and sultry apricot and peach start this elegant white. A waxy palate and soft, feminine flavors of honeysuckle and flowers—as well as a burst of fruit—give the wine a rich but pretty character.",Viognier,88,14.0,Coastal Region,,,Susan Kostrzewa,@suskostrzewa,Brampton 2007 Viognier (Coastal Region),Viognier,Brampton,white,no
5349,Italy,"This full-bodied Viognier opens with aromas of toasted oak, butterscotch, vanilla and mature apricot. On the richly textured palate, notes of vanilla, nut and toast precede creamy white peach and lemon drop.",Giovin Re,89,50.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Michele Satta 2013 Giovin Re Viognier (Toscana),Viognier,Michele Satta,white,no
5398,US,"Tropical in scent, this is an easygoing, medium-bodied wine that is laced with bright acids. Baked cod doused with lime would make a solid pairing.",Viognier,85,20.0,Virginia,Virginia,,,,Tarara 2012 Viognier (Virginia),Viognier,Tarara,white,no
5547,US,"Like the label says, this Viognier is sweet, with honey, apricot, orange and vanilla cream flavors, brightened with fine acidity. Give it more concentration, and the score would soar. Still, it's a very nice dessert wine for the price.",Oley Late Harvest Sweet,90,19.0,California,Russian River Valley,Sonoma,,,Novy 2010 Oley Late Harvest Sweet Viognier (Russian River Valley),Viognier,Novy,white,no
5687,US,"Shows the exotic fruitiness of Viognier, with a blast of tangerines, pineapples, Meyer lemons, limes and green apples, with flowery honeysuckle and jasmine notes. The wine shows subtle oak notes, but is mainly notable for its forward flavors, elegant dryness and crisply bright acidity.",Viognier,88,15.0,California,Sonoma Valley,Sonoma,,,Kunde 2008 Viognier (Sonoma Valley),Viognier,Kunde,white,no
5829,Argentina,"This smells flowery but also flabby and oily. The palate has a creamy, tropical feel to it and flavors of melon, papaya and powdered sugar. A soft, lightly bitter-tasting finish could use more pop, scour and balance.",Serbal,84,13.0,Mendoza Province,Tupungato,,Michael Schachner,@wineschach,Bodega Atamisque 2013 Serbal Viognier (Tupungato),Viognier,Bodega Atamisque,white,no
5840,US,"From one of the Riboli family's new estate vineyards, this bottling is a clean but quite ripe style of Viognier, with blousy aromas of tuberose, coconut and guava. It's tighter on the palate, with honeydew, key lime and guava sorbet flavors.",Stefano Vineyard,88,20.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,San Simeon 2016 Stefano Vineyard Viognier (Paso Robles),Viognier,San Simeon,white,no
6254,Portugal,"Viognier in Portugal brings out the grape's ripe side along with layers of rich spice. This wine is full, layered with toast and almonds as well as superripe intense fruit. Powerful, complex and dense, the wine is still very young and should be aged. Drink from 2017.",Madrigal,90,40.0,Lisboa,,,Roger Voss,@vossroger,Quinta do Monte d'Oiro 2013 Madrigal Viognier (Lisboa),Viognier,Quinta do Monte d'Oiro,white,no
6267,US,"This tastes like a more concentrated and sweeter version of Stottle's dry Viognier from the same vintage and vineyard. Deeply concentrated, complex and creamy, it's loaded with citrus and stone fruits, honey and butterscotch, yet remains lifted by defining acidity.",Lucille Late Harvest,94,18.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Stottle 2011 Lucille Late Harvest Viognier (Yakima Valley),Viognier,Stottle,white,no
6295,Argentina,"Maderized in color, this Viognier shows powdery aromas of lychee and tropical fruits. The body is round, plump and soft, while flavors of pear, almond paste, lychee and chemical turn more flat and bitter the longer this sits.",Reserva 3S,84,16.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Sottano 2013 Reserva 3S Viognier (Mendoza),Viognier,Sottano,white,no
6341,US,"Apricot, peach, orange blossom and honey flavors all come together in this ultrasmooth, ripe but well-balanced wine. Zingy acidity blends with the rich fruitiness to keep it lively and refreshing, even while the viscosity coats the palate.",Viognier,91,27.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Paskett 2016 Viognier (Lodi),Viognier,Paskett,white,no
6413,South Africa,"This wine gives a big, ripe nose and flavors of apricot, honey and melon, with balanced fruit and acid and a clean but rounded character. Full bodied and complex with a lingering finish.",Viognier,85,10.0,Western Cape,,,Susan Kostrzewa,@suskostrzewa,Blue Cove 2007 Viognier (Western Cape),Viognier,Blue Cove,white,no
6526,US,"Smelling grapey on the nose, this has additional notes of white currant, toast and white stone fruit. It starts soft, with flavors that are rather low in concentration. The medium-bodied mouthfeel turns zesty as the wine advances across the palate, finishing with touches of honeyed toast and apple.",La Boheme,83,25.0,Virginia,Virginia,,,,Three Fox 2010 La Boheme Viognier (Virginia),Viognier,Three Fox,white,no
6544,US,"Honey is the dominant star in this bottling, drizzled all over yellow apples on the nose. The golden liquid also shows strong on the palate, with flavors of pears and apples soaked in honey water.",Viognier,85,30.0,California,Santa Clara Valley,Central Coast,Matt Kettmann,@mattkettmann,Sarah's Vineyard 2013 Viognier (Santa Clara Valley),Viognier,Sarah's Vineyard,white,no
6549,US,"Extremely showy white tuberose flowers and tropical candied guava fruit combine into a bubblegum-like nose on this wine. The palate is overwhelmingly tropical, bordering on treacly in presentation.",Halo Cass Vineyard,85,38.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Ascension Cellars 2014 Halo Cass Vineyard Viognier (Paso Robles),Viognier,Ascension Cellars,white,no
6552,Chile,"This Viognier from the outlands region of Elqui is minerally but low on fruit aromas. A fresh, linear palate offers lettuce, lime and other limited green-leaning flavors, while the finish is lasting and firm, with zesty acidity.",Reserva,85,10.0,Elqui Valley,,,Michael Schachner,@wineschach,Falernia 2014 Reserva Viognier (Elqui Valley),Viognier,Falernia,white,no
6627,US,"The aromas are light for a Viognier, with notes of flowers, herbs and peach. Still, it brings a lot of appeal, with broad fruit flavors accented by residual sugar (0.4%), showing a bit of heat on the finish.",Viognier,88,23.0,Oregon,Southern Oregon,Southern Oregon,Sean P. Sullivan,@wawinereport,Season 2012 Viognier (Southern Oregon),Viognier,Season,white,no
6786,US,"Kudos to Oak Grove for making such a nice wine at this everyday price. Drinks crisp in acidity and dry, with an ultraclean, spicy finish. Flavorwise, you'll find grilled nectarines and pineapples, with a touch of vanilla. This is a tremendous value.",Reserve,89,8.0,California,California,California Other,,,Oak Grove 2007 Reserve Viognier (California),Viognier,Oak Grove,white,no
6918,US,"Minute quantities of these rare Viogniers are produced, which is a shame, because they are distinctive and enlightening. Deep gold and intensely aromatic with brilliant floral notes, this is a beautifully balanced wine, with the acidity and skin flavors to put a crisp frame around the ripe peach and apricot fruit.",Our Muse,93,40.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Amalie Robert 2012 Our Muse Viognier (Willamette Valley),Viognier,Amalie Robert,white,no
7162,US,"Thin and tart, sharp citrus rind scents and flavors; then an unexpectedly sugary note in the finish.",Bitner Vineyard,83,15.0,Idaho,,,Paul Gregutt,@paulgwine ,Fujishin 2009 Bitner Vineyard Viognier,Viognier,Fujishin,white,no
7421,US,"Creamy and fruity, this Viognier has forward flavors of pineapples, limes, ripe green apples, vanilla, honey and cinnamon spice, balanced with crisp acidity, and totally dry on the finish. It's an easy, enjoyable wine.",Viognier,86,26.0,California,Sonoma County,Sonoma,,,Meadowcroft 2007 Viognier (Sonoma County),Viognier,Meadowcroft,white,no
7450,France,"Light scents of fresh grass, white flowers, waxy melon and sweet orange dance in the bouquet of this easy-drinking white. Those notes continue through to the fruity palate, with a pleasant roundness to the midpalate. Drink now.",Viognier,86,10.0,Languedoc-Roussillon,Pays d'Oc,,Lauren Buzzeo,@laurbuzz,Wild Pig 2016 Viognier (Pays d'Oc),Viognier,Wild Pig,white,no
7481,US,"This thin, light effort carries flavors of baby aspirin, or orange candy. It's one dimensional, bearing little varietal character.",Viognier,83,15.0,Oregon,Southern Oregon,Southern Oregon,Paul Gregutt,@paulgwine ,Bridgeview 2006 Viognier (Southern Oregon),Viognier,Bridgeview,white,no
7526,US,"This 100% varietal wine makes the case for Viognier in this appellation, expressing Golden Delicious apple and pear around a fresh, medium build of viscous texture, lemon and wild honey. Pretty and aromatic, it's a classically fine-formed white, made in small quantities.",Louvau Vineyard,92,30.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Meadowcroft 2014 Louvau Vineyard Viognier (Dry Creek Valley),Viognier,Meadowcroft,white,no
7599,US,"Simple and watery, with vaguely fruity flavors of peaches and citrus. Very dry, with adequate acidity.",Viognier,83,9.0,California,California,California Other,,,Pepperwood Grove 2001 Viognier (California),Viognier,Pepperwood Grove,white,no
7655,US,"A sweet-and-sour wine that mixes sour lemon candy with honey cough-drop elements. There is also an underlying streak of baby aspirin flavor, and the different aspects of the wine are not quite pulled together.",Viognier,85,18.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Smasne Cellars 2010 Viognier (Columbia Valley (WA)),Viognier,Smasne Cellars,white,no
7786,US,"This perfumey white dances in intense and creamy layers of stone fruit and vanilla, remaining vibrant and balanced from start to finish. The generous fruit is grown in the relatively cooler Oak Knoll section of the Napa Valley. This should develop further over time and in the glass.",Viognier,92,41.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Darioush 2013 Viognier (Napa Valley),Viognier,Darioush,white,no
7968,US,"The nose on this wine is very peachy, boosted in the ripe department by banana, honeysuckle and tuberose. The palate is also rich and forward, with dried apricots and buttered peaches. It's well made, just quite tropical, and would complement roasted chicken.",Viognier,86,21.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Pear Valley 2013 Viognier (Paso Robles),Viognier,Pear Valley,white,no
8168,US,Vivid herb and mineral aromas and equally vibrant citrus and herb flavors give this wine a bright personality. It has enough body and near-sweetness to match all that energy and find balance.,Viognier,87,12.0,California,Clarksburg,Central Valley,Jim Gordon,@gordone_cellars,The White Knight 2015 Viognier (Clarksburg),Viognier,The White Knight,white,no
8328,Chile,"Dusty, smooth aromas of spiced apple are easy to like. This is sticky, with just enough acidity to maintain freshness. Flavors of peach, honey and nutmeg are sweet and spicy, while the finish is upright and feels lively.",Late Harvest,87,13.0,Cachapoal Valley,,,Michael Schachner,@wineschach,Anakena 2012 Late Harvest Viognier (Cachapoal Valley),Viognier,Anakena,white,no
8355,US,"Lees, peach and cream aromas are followed by dry stone-fruit flavors. It runs a little hot.",Lawrence Vineyards,87,22.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Armstrong Family 2015 Lawrence Vineyards Viognier (Columbia Valley (WA)),Viognier,Armstrong Family,white,no
8401,US,"A clean and crisp style of Viognier, which comes in all forms these days, this bottling is light yet expressive on the nose with yellow grapefruit, lemon ice and a touch of chamomile tea. The palate is very grippy with crushed rocks, and also rich with buttered pear in the creamy, almost buttery midpalate, yet somehow remains lean and laser-focused.",Sanford & Benedict Vineyard,92,36.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Sanford 2013 Sanford & Benedict Vineyard Viognier (Sta. Rita Hills),Viognier,Sanford,white,no
8414,US,"Vanilla candle wax, pollen and peaches-and-cream aromas are inviting and warm. The luscious body of juicy stone fruit is overcome by soapy floral notes on the midpalate, yet the persistent acid manages to clean up the flavors on the finish.",Reserve,85,25.0,Texas,Texas,,Alexander Peartree,,Brennan 2014 Reserve Viognier (Texas),Viognier,Brennan,white,no
