,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
3689,Portugal,"Kopke has an impressive quantity of old tawnies, some of which will have ended up in this wine. It certainly seems older than its 20 years with strong wood flavors, smoky toast and beautiful mature acidity. It is very ready to drink, a fine mature tawny.",20-Years-Old Tawny,91,56.0,Port,,,Roger Voss,@vossroger,Kopke NV 20-Years-Old Tawny  (Port),Port,Kopke,red,no
3710,Portugal,"Beautifully perfumed, this has ripe blackberry flavors and a relatively dry character. The spirit is now well balanced, giving a backbone to the violet aromas and spicy character of this still-young LBV. It is good to drink now for its fruit, but it will improve and show more complex flavors after 2017–2018.",RPLBV Late Bottled Vintage,91,27.0,Port,,,Roger Voss,@vossroger,Ramos-Pinto 2009 RPLBV Late Bottled Vintage  (Port),Port,Ramos-Pinto,red,no
3722,Portugal,"A ripe wine from the Real Companhia Velha, this shows a rich character, its tannins ripe and generous. It's not a huge wine, but it does show a fine, full-bodied flavor of sweet plum. The final feeling is smooth and opulent.",Vintage,88,60.0,Port,,,Roger Voss,@vossroger,Royal Oporto 2009 Vintage  (Port),Port,Royal Oporto,red,no
4136,Portugal,"Produced from a field blend of Douro varieties, and foot trodden in open granite fermenters, this is a wine that has an excellent future. It also has such delicious juicy black fruits that it could be drunk soon. Ideally, though, keep this ripe sweet wine until 2026.",Vintage,90,60.0,Port,,,Roger Voss,@vossroger,Quinta das Carvalhas 2013 Vintage  (Port),Port,Quinta das Carvalhas,red,no
4139,Portugal,"Delaforce is a long-established brand that first appeared in the US in the 1930s though it came on the European market in 1878. The wine is sweet with that fascinating old wood character of an aged tawny. Toffee, spice and dried fruits give it a wide range of flavors. The wine, ripe and balanced, is ready to drink.",Curious & Ancient 20 Years,90,60.0,Port,,,Roger Voss,@vossroger,Delaforce NV Curious & Ancient 20 Years  (Port),Port,Delaforce,red,no
4317,Portugal,"A 10-year-old that tastes older than its indicated age. There is a strong wood-aged feel to it, the toast and vanilla from wood coming through well. It is also on the dry side, giving it spice rather than molasses. The finish is dense, concentrated.",10-Year-Old Tawny,89,,Port,,,Roger Voss,@vossroger,Gilberts NV 10-Year-Old Tawny  (Port),Port,Gilberts,red,no
4318,Portugal,"An elegant Port, its fruit and firm tannins blending effortlessly with blackberry jelly and spice flavors. It is halfway between a sweet and dry style, the sweetness coming from prunes, the dryness from firm tannins. This could probably age a few years in the bottle.",Late Bottled Vintage,89,26.0,Port,,,Roger Voss,@vossroger,Poças 2001 Late Bottled Vintage  (Port),Port,Poças,red,no
4646,Portugal,"This is very dense, with concentrated, dusty tannins and powerful blackberry flavors. It is rich and full of blackberry fruits along with acidity and a beautiful perfumed aftertaste. Drink from 2027.",Vintage,94,65.0,Port,,,Roger Voss,@vossroger,Quinta dos Murças 2015 Vintage  (Port),Port,Quinta dos Murças,red,no
4836,Portugal,"This is a sweet, soft Port, with plenty of fruit. Sultana and orange jelly flavors are cut with some spirit. The wine leans much more towards fruit than wood, unusual for a 20-year old. The wine, like all aged tawnies, is ready to drink.",20 Anos Tawny,87,50.0,Port,,,Roger Voss,@vossroger,Messias NV 20 Anos Tawny  (Port),Port,Messias,red,no
5394,Portugal,"Almost black in color, this is a big, bold and rich ruby. Dark berry fruits are sustained by a sweet, jammy character. The tannins do give the wine structure, but the rich sweetness dominates. Drink now.",Reserva Ruby,85,18.0,Port,,,Roger Voss,@vossroger,Quinta das Carvalhas NV Reserva Ruby  (Port),Port,Quinta das Carvalhas,red,no
5450,Portugal,"Full, rich and fruity wine, enticingly aromatic, with strawberry fruits and an easy, just tannic edge. The wine is soft, ripe, the fruits finely balanced with acidity.",Bin 27 Finest Reserve,88,,Port,,,Roger Voss,@vossroger,Fonseca NV Bin 27 Finest Reserve  (Port),Port,Fonseca,red,no
5453,Portugal,"An attractively ripe wine, although with its fair share of tannins and stalky fruit. It has a good richness as well as aromatic spice and violets. The final balance is ripe and structured.",Reserve Ruby,88,,Port,,,Roger Voss,@vossroger,Vista Alegre NV Reserve Ruby  (Port),Port,Vista Alegre,red,no
5454,Portugal,"A dry wine, firmly tannic, although also with acidity and black currant fruit. Spices and licorice add interest, while the tannins finish this attractive wine.",Six Grapes Reserve,88,58.0,Port,,,Roger Voss,@vossroger,W. & J. Graham's NV Six Grapes Reserve  (Port),Port,W. & J. Graham's,red,no
5814,Portugal,The wine shows considerable wood aging flavors as well as the sweet toffee and fruit flavors. The wood spice is too dominant and throws the rest of the wine out of balance.,10-Years-Old Tawny,84,36.0,Port,,,Roger Voss,@vossroger,Quinta do Portal NV 10-Years-Old Tawny  (Port),Port,Quinta do Portal,red,no
6007,Portugal,"The wine is rich, exuding ripe black fruits as well as dried prune. It balances the fruit with some firm tannins that will allow the wine to age for a few years. For now, it is opulent, finely balanced, and leaves a fine perfumed aftertaste from the Touriga Nacional in the blend.",Late Bottled Vintage,90,26.0,Port,,,Roger Voss,@vossroger,Offley 2013 Late Bottled Vintage  (Port),Port,Offley,red,no
6013,Portugal,"This Port was bottled unfiltered which means there are the right conditions for it to age. It is rich and dense with jammy black fruits and ripe tannins. Dried black plums and dates are backed up by a dry core and by fine acidity. Drink this rich wine now, but it will be much better from 2019.",Late Bottled Vintage,90,30.0,Port,,,Roger Voss,@vossroger,Sandeman 2013 Late Bottled Vintage  (Port),Port,Sandeman,red,no
6255,Portugal,"Rich and structured, this is concentrated with tannins as well as generous sweet black fruits. The tannins and the accompanying acidity mean the wine should age. Drink now, although it will be better from 2016.",Late Bottled Vintage,90,30.0,Port,,,Roger Voss,@vossroger,Quinta do Portal 2009 Late Bottled Vintage  (Port),Port,Quinta do Portal,red,no
6303,Portugal,"This is a dry style of white Port, with an aromatic character that goes through to the palate. The spirit and wine don't taste properly integrated, giving a fiery feel without much fruit. The aftertaste is bitter.",White,83,17.0,Port,,,Roger Voss,@vossroger,Quinta da Maritávora NV White  (Port),Port,Quinta da Maritávora,red,no
6348,Portugal,"Now golden in color, this intense wine is very fine indeed. Acidity, concentration and wood from the long aging all come together to give a Port that is dry while very rich, with just a hint of orange marmalade flavor. Drink now.",30 Year Old White,93,99.0,Port,,,Roger Voss,@vossroger,Quevedo NV 30 Year Old White  (Port),Port,Quevedo,red,no
7098,Portugal,"Fresh and perfumed, this wine has fine acidity along with bright berry flavors. The freshness suggests it is still young and needs to broaden out with its juicy, black currant aftertaste. In style it is dry, balance by a bright final acidity.",Late Bottled Vintage,87,25.0,Port,,,Roger Voss,@vossroger,Cockburn's 2009 Late Bottled Vintage  (Port),Port,Cockburn's,red,no
7108,Portugal,"This wine is bright, fruity and packed with berries and juicy black cherries. The acidity gives a fresh character that balances the sweetly ripe fruits. Ready to drink, this is a deliciously fruity wine.",Late Bottled Vintage,87,,Port,,,Roger Voss,@vossroger,Poças 2010 Late Bottled Vintage  (Port),Port,Poças,red,no
7139,Portugal,"In the hands of master blender Dirk Niepoort, even a straight tawny style has depth of flavor and intensity. The wine has red fruit, layered with concentrated acidity, a hint of wood aging, and remains fresh and fruity.",Tawny,88,19.0,Port,,,Roger Voss,@vossroger,Niepoort NV Tawny  (Port),Port,Niepoort,red,no
7195,Portugal,"This wine has acidity and juicy black-currant fruits. It is relatively light in structure, giving a delicious wine with attractive fruits that's ready to drink from 2024.",Bicentenary Vintage,90,80.0,Port,,,Roger Voss,@vossroger,Cockburn's 2015 Bicentenary Vintage  (Port),Port,Cockburn's,red,no
7215,Portugal,"The wine has a jammy character that gives it concentration. It is sweet although with enough acidity. The blackberry jelly flavors are firmed out with some fine tannins, certainly plenty to promise good aging. Drink from 2025.",Vintage,90,66.0,Port,,,Roger Voss,@vossroger,Quinta do Crasto 2015 Vintage  (Port),Port,Quinta do Crasto,red,no
7558,Portugal,"A great, concentrated wine, rich, with a burnt almond character and delicious acidity. It keeps some freshness while showing a fine sense of maturity.",Roncão 20-Year-Old Tawny,90,48.0,Port,,,Roger Voss,@vossroger,Borges NV Roncão 20-Year-Old Tawny  (Port),Port,Borges,red,no
8411,US,Stewed fig and blackberry aromas meet a dried herb accent on the nose. The full-bodied palate brings additional notes of blueberry jam blended with tarragon and marjoram. It's an easy sipper for a ruby Port-style wine made from Chambourcin.,Cathermsn's,85,16.0,Michigan,Lake Michigan Shore,,Alexander Peartree,,St. Julian NV Cathermsn's Port (Lake Michigan Shore),Port,St. Julian,red,no
8644,Portugal,"Full, rounded and rich, this wine shows some wood flavors as well as complex tannins and acidity. There's a funky edge to it that suggests a rustic character. At the end, though, the acidity of the vintage dominates.",Vintage,89,,Port,,,Roger Voss,@vossroger,Quinta Vale Dona Maria 2011 Vintage  (Port),Port,Quinta Vale Dona Maria,red,no
8649,Portugal,"While there is an initial barnyard edge, once that blows off, it reveals a dense and solid wine, packed with ripe black fruit and sweet tannins. The acidity brings out spice and edgy, mineral characters.",Vintage,89,,Port,,,Roger Voss,@vossroger,Kopke 2011 Vintage  (Port),Port,Kopke,red,no
9008,Portugal,"Firm and dry, this LBV from a fine Port year is structured, showing dry tannins as well as ripe, dry fruits. That means the richness is restrained, giving elegance, perfumes of violets and finishing with some tight acidity.",Late Bottled Vintage,88,26.0,Port,,,Roger Voss,@vossroger,Ramos-Pinto 2003 Late Bottled Vintage  (Port),Port,Ramos-Pinto,red,no
9573,Portugal,"Strong sweet raisin flavors give fruitiness. It is bright, with a streak of acidity that brings out red fruits as well as soft tannins. The aftertaste has a burnt quality, with intense acidity right at the end.",10-Year-Old Tawny,86,,Port,,,Roger Voss,@vossroger,Quinta da Romaneira NV 10-Year-Old Tawny  (Port),Port,Quinta da Romaneira,red,no
9582,Portugal,"Soft and light, this is attractively fruity although it lacks great depth of flavor. It is balanced, ripe and sweet, with touches of the wood aging and acidity coming through more strongly at the end.",10-Year-Old Tawny,86,55.0,Port,,,Roger Voss,@vossroger,Niepoort NV 10-Year-Old Tawny  (Port),Port,Niepoort,red,no
9583,Portugal,"The wine has a dark, still-young color. Freshness brings out bright red and dried fruits as well as acidity. It's attractive, soft and fruity, a young-tasting 10-Years-Old.",Barão de Forrester 10-Year-Old Tawny,86,24.0,Port,,,Roger Voss,@vossroger,Offley NV Barão de Forrester 10-Year-Old Tawny  (Port),Port,Offley,red,no
10334,Portugal,"Fine grain tannins, with an aroma of light smoke and tobacco over juicy, soft fruit. It has great structure, with a firm core, round and fruity. Well balanced, it suggests aging possibilities.",Quinta da Pisca Vintage,90,90.0,Port,,,Roger Voss,@vossroger,Niepoort 2008 Quinta da Pisca Vintage  (Port),Port,Niepoort,red,no
10346,Portugal,"Poised between sweetness and acidity, there is a good jammy character here, edged by tannins and layered with herbs and spice. A fine wine, with some aging potential.",Vintage,90,54.0,Port,,,Roger Voss,@vossroger,Quinta da Gaivosa 2008 Vintage  (Port),Port,Quinta da Gaivosa,red,no
10347,Portugal,"An attractively perfumed wine that shows a fine balance between fresh acidity and soft, sweet fruits. It is light in texture, open rather than concentrated. There is a rich black cherry final character.",Vintage,90,,Port,,,Roger Voss,@vossroger,Quinta da Romaneira 2008 Vintage  (Port),Port,Quinta da Romaneira,red,no
10876,Portugal,"Full-bodied and smoky, this is a ripely fruity wine. The berry fruit is dominant, providing structure as well as richness. Strong spice and dark wood characters bring out the fruitiness of the wine, while the tannins come later.",Vintage,91,,Port,,,Roger Voss,@vossroger,Andresen 2011 Vintage  (Port),Port,Andresen,red,no
10974,Portugal,"This is rich, with an old wood feel and a sweet, still-fruity character. With its acid balance, this is fresh, round and perfumed.",20-Years Old Tawny,90,,Port,,,Roger Voss,@vossroger,Barros NV 20-Years Old Tawny  (Port),Port,Barros,red,no
10987,Portugal,"The wine has a jammy character that gives it concentration. It is sweet although with enough acidity. The blackberry jelly flavors are firmed out with some fine tannins, certainly plenty to promise good aging. Drink from 2025.",Vintage,90,66.0,Port,,,Roger Voss,@vossroger,Quinta do Crasto 2015 Vintage  (Port),Port,Quinta do Crasto,red,no
11063,Portugal,"Taking the fashion for statement bottles to a logical extension, this wine comes in a spectacular triangular-shaped bottle. The wine inside is a fine aged tawny, poised between fresh and dried fruits. It is, like any aged tawny, ready to drink.",10 Years Tawny,89,25.0,Port,,,Roger Voss,@vossroger,Martha's Wines NV 10 Years Tawny  (Port),Port,Martha's Wines,red,no
11392,Portugal,"The first vintage under Delaforce's new owners, Real Companhia Velha, this has a sweet surface, with a perfumed blackberry flavor. There is a touch of spice and a final geranium accent.",Vintage,87,,Port,,,Roger Voss,@vossroger,Delaforce 2009 Vintage  (Port),Port,Delaforce,red,no
11428,Portugal,"Deep old gold in color, this wine speaks of its years in wood. While it has retained its fruit, it has also rich toast, sultanas and considerable sweetness that is balanced by the intense acidity at the back. It's a beautiful wine, ready to drink like any aged tawny.",20 Year Old Tawny,91,60.0,Port,,,Roger Voss,@vossroger,Quinta das Carvalhas NV 20 Year Old Tawny  (Port),Port,Quinta das Carvalhas,red,no
11967,Portugal,"Lean, bitter chocolate-flavored wine. The structure dominates, pierced with acidity and tight tannins. Firm, structured and dry, it has weight enough to suggest it will age.",Vintage,91,60.0,Port,,,Roger Voss,@vossroger,Quinta Nova de Nossa Senhora do Carmo 2008 Vintage  (Port),Port,Quinta Nova de Nossa Senhora do Carmo,red,no
12079,Portugal,"Full, rich and on the dry side, this is loaded with ripe berry flavors, and it has a core of firm tannins and a touch of acidity. It finishes dry.",Collector Reserva,86,20.0,Port,,,Roger Voss,@vossroger,Ramos-Pinto NV Collector Reserva  (Port),Port,Ramos-Pinto,red,no
12533,Portugal,"Made from foot-trodden grapes, this is a rich, structured style of Reserva Port. Higher-than-usual alcohol does give a burn on the palate. but get past that and there's an impressive array of dried fruits, ripe damsons and a structure that will allow the wine to age. It will drink at its best from 2017.",Reserva Porto Lote no 12,88,20.0,Port,,,Roger Voss,@vossroger,Quinta Vale Dona Maria NV Reserva Porto Lote no 12  (Port),Port,Quinta Vale Dona Maria,red,no
12860,Portugal,"Toffee and vanilla aromas give an intensely sweet, molasses and caramel flavored wine in an almost syrup-like consistency. It is very ripe, with some honey, balanced with a surprisingly fresh citrus character.",Branco Colheita,91,125.0,Port,,,Roger Voss,@vossroger,Wiese & Krohn 1964 Branco Colheita  (Port),Port,Wiese & Krohn,red,no
12862,Portugal,"Beautifully balanced wine, showing slight age and maturity but also flavors of spice and orange marmalade. It has just the same balance between freshness and maturity as a 10-year old tawny, and gives as much pleasure.",10 Anos White,91,,Port,,,Roger Voss,@vossroger,J. H. Andresen NV 10 Anos White  (Port),Port,J. H. Andresen,red,no
12867,Portugal,"This small, independent producer has made a rich, unctuous, mouth-filling wine, with intense fruit and honey flavors, only just hinting at the spirit. A big, ripe wine, intensely flavored.",White,91,,Port,,,Roger Voss,@vossroger,J. H. Andresen NV White  (Port),Port,J. H. Andresen,red,no
12872,Portugal,"Mature, definitely dry in character, with attractive wood acidity. Dark gold in color, it has just enough sweetness, but the style is certainly a sipping Port, not a mixer, giving an intriguing finishing austerity.",Dry White,91,16.0,Port,,,Roger Voss,@vossroger,Wiese & Krohn NV Dry White  (Port),Port,Wiese & Krohn,red,no
12896,Portugal,"With its fine aged-wood and fruit character, this is a sweet yet complex wine. Toast, almonds, a hint of spirit and the palate and delicate acidity all combine easily in a harmonious wine whose closest comparison is with a great amontillado.",20-Year-Old White,91,,Port,,,Roger Voss,@vossroger,Burmester NV 20-Year-Old White  (Port),Port,Burmester,red,no
12920,Portugal,"A full, yet fresh wine, with considerable acidity as well as tight black-currant fruit and a firm core of dry tannins. As it opens, the tannins strengthen, yielding a wine that has power as well as fruitiness.",Vintage,91,,Port,,,Roger Voss,@vossroger,Quinta da Prelada 2011 Vintage  (Port),Port,Quinta da Prelada,red,no
13080,US,"This Livermore producer has sourced from Livermore and Amador County—both Portuguese varieties and Cabernet Sauvignon—to make this Port-style wine, a mouthful of caramel toffee melted and toasty. A hint of marshmallow's there too.",Late Bottled Vintage Port,85,40.0,California,California,California Other,Virginie Boone,@vboone,Cedar Mountain 2000 Late Bottled Vintage Port Port (California),Port,Cedar Mountain,red,no
13336,Portugal,"This is a smooth and rich wine, with generous fruit alongside spice and ripe, black plum fruit accents. Ready to drink, it shows surprising balance between a perfumed character and an unctuous palate.",Late Bottled Vintage,90,23.0,Port,,,Roger Voss,@vossroger,W. & J. Graham's 2009 Late Bottled Vintage  (Port),Port,W. & J. Graham's,red,no
13587,US,"This strong dessert wine is made from 100% Petite Sirah grapes from a particular site and was bottled in 2013. Salty, mushroom and earth aromas drift upward from the glass followed by a thickness of sour-sweet dark chocolate and raisins.",Royal Escort Paladini Vineyard,87,72.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Prager 2010 Royal Escort Paladini Vineyard Port (Napa Valley),Port,Prager,red,no
13588,US,"Made entirely from Cabernet Sauvignon grapes and aged just over 10 years in barrel, Noble Companion is thick and hot, opening with a tawny taste of roasted pecans, viscous on the palate. It was bottled in 2015.",Noble Companion 10-Year-Old Tawny,87,75.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Prager NV Noble Companion 10-Year-Old Tawny Port (Napa Valley),Port,Prager,red,no
14023,Portugal,"This is a fresh and fruity wine, full of red fruits that are laced with raisins and prunes. The acidity cuts through the richness balancing the natural sweetness. It has an attractive crisp aftertaste.",Passadouro Porto Tawny Reserve,88,19.0,Port,,,Roger Voss,@vossroger,Quinta do Passadouro NV Passadouro Porto Tawny Reserve  (Port),Port,Quinta do Passadouro,red,no
14661,Portugal,"A smooth, rich, almost toffee-flavored wine, this has ripe black-plum and raisin notes, with hints of pepper and dark chocolate. From what has become Cockburn's flagship quinta, this is a delicious wine for  medium-term aging.",Quinta dos Canais Vintage,92,50.0,Port,,,Roger Voss,@vossroger,Cockburn's 2009 Quinta dos Canais Vintage  (Port),Port,Cockburn's,red,no
15322,Portugal,"On the dry side, this has plenty of fruit for an aged tawny, although it does actually taste older than its 10-years indication. That gives it a good depth of flavor as well as wood acidity that shines through at the end.",10-Years-Old Aged Tawny,89,31.0,Port,,,Roger Voss,@vossroger,Croft NV 10-Years-Old Aged Tawny  (Port),Port,Croft,red,no
15464,US,"Dark and viscous, this greets the nose with expected aromas of raisin and prune, but rises above with nutmeg, cardamom, clove and sleek graphite notes. The first impression on the palate is sweet plum nectar, but the grippy tannins prove seductive and the ripping acidity keeps it quaffable. The fascinating finish is all about chocolate-covered nuts.",Vista Verde Vineyard,93,40.0,California,San Benito County,Central Coast,Matt Kettmann,@mattkettmann,Williams Selyem 2009 Vista Verde Vineyard Port (San Benito County),Port,Williams Selyem,red,no
15618,Portugal,"Despite some floral notes, this tight, dry wine is all structure. Its power comes from the dry center, showing intense acidity. Very dry, firm and hard-edged.",Bioma Vintage,92,,Port,,,Roger Voss,@vossroger,Niepoort 2011 Bioma Vintage  (Port),Port,Niepoort,red,no
15621,Portugal,"A dry wine, very concentrated and dense. It's solid and tannic, full of acidity and black fruit. It is firmly structured, the texture showing bite and dryness. A wine that will need long-term aging.",Vintage,92,,Port,,,Roger Voss,@vossroger,Quinta do Crasto 2011 Vintage  (Port),Port,Quinta do Crasto,red,no
15628,Portugal,"Black currant acidity cuts sharply through this wine, giving structure and a very fresh character. Made for Broadbent by Niepoort, it is firm, very dry, dark and dense. This is a wine that will certainly need all the aging it can get.",Vintage,92,,Port,,,Roger Voss,@vossroger,Broadbent 2011 Vintage  (Port),Port,Broadbent,red,no
15632,Portugal,"This powerful, fruity wine is full of ripe berry and plum fruit. It's delicious, its fruitiness right to the fore. The firm tannins are behind, giving a solid texture. This is a Port with a long-term future and an attractive medium-term.",Vintage,92,78.0,Port,,,Roger Voss,@vossroger,Duorum 2011 Vintage  (Port),Port,Duorum,red,no
15727,Portugal,"With fragrant violet and red-fruit aromas, this is an enticing wine. Its structure and its concentration bring out its richness and dense black fruits. The wine is elegant, on the dry side of Ports with some firm tannins as well as fine ripe fruits and acidity. Drink this now or (better yet) wait until 2020.",Late Bottled Vintage,91,26.0,Port,,,Roger Voss,@vossroger,Ferreira 2013 Late Bottled Vintage  (Port),Port,Ferreira,red,no
15926,Portugal,"This rich wine is balanced and ripe, with spice, sweet sultana and raisin fruitiness and a light shot of acidity. The aftertaste brings out fresh red fruits that are cut by the spirit and acidity to leave a full feeling in the mouth.",Quinta do Porto 10-Year-Old Tawny,91,32.0,Port,,,Roger Voss,@vossroger,Ferreira NV Quinta do Porto 10-Year-Old Tawny  (Port),Port,Ferreira,red,no
16311,Portugal,"The liquorous old gold color of this wine indicates the long barrel aging. It is rich with spice, dried fruits and old wood flavors all finely interwoven. The wine, which originated in a field blend of old vines, has a final shot of acidity to bring it to life.",30 Years Old Tawny,94,70.0,Port,,,Roger Voss,@vossroger,Churchill's NV 30 Years Old Tawny  (Port),Port,Churchill's,red,no
16331,Portugal,"This 1967 is part of Taylor Fladgate's regular releases of aged Colheita. It is showing a perfect moment in which the fruit finally passes into old gold maturity. The wine still has hints of sultanas, but now it's the fine wood and spice character that is equally important. The wine, of course, is ready to drink and will not age further.",Single Harvest,94,300.0,Port,,,Roger Voss,@vossroger,Taylor Fladgate 1967 Single Harvest  (Port),Port,Taylor Fladgate,red,no
16524,Portugal,"This is a superb blend of aged tawny Ports, blended to celebrate the company's 325th anniversary. Filled with rich fruit, it has great depth and spicy richness although it is also impressively fresh. Dried fruits and red plums are lifted with a hint of smoky wood and good acidity. Like any tawny Port, it is ready to drink.",325 Anniversary,97,40.0,Port,,,Roger Voss,@vossroger,Taylor Fladgate NV 325 Anniversary  (Port),Port,Taylor Fladgate,red,no
16533,Portugal,"Beautifully perfumed, this is a ripe and structured wine. It has fine dusty tannins, intense blackberry fruits and a dark-licorice aftertaste. Acidity keeps the wine fruity and fresh although with those firm tannins, it will need time. Drink from 2027.",Quinta da Roeda,95,55.0,Port,,,Roger Voss,@vossroger,Croft 2015 Quinta da Roeda  (Port),Port,Croft,red,no
16537,Portugal,This wine is ripe with tannins and powerful with ripe fruit. A solid character gives it density. The tannins and the richness of the wine are ripe and concentrated with fruit. Drink from 2026.,Quinta da Vargellas Vintage,95,58.0,Port,,,Roger Voss,@vossroger,Taylor Fladgate 2015 Quinta da Vargellas Vintage  (Port),Port,Taylor Fladgate,red,no
16540,Portugal,"Powerful, dusty tannins dominate this ripe wine. With its great blackberry fruits, currants and juicy acidity, it is already balanced. The power comes from the dry tannins and the rich, concentrated fruits. Drink from 2026.",Dalva Vintage,95,52.0,Port,,,Roger Voss,@vossroger,C. da Silva 2015 Dalva Vintage  (Port),Port,C. da Silva,red,no
16683,Portugal,"This wine has geranium aromas and a fruity character. Its tannins are dry and disjointed from the fruit. Unbalanced at this stage, it needs time to balance.",Late Bottled Vintage,85,,Port,,,Roger Voss,@vossroger,Quevedo 2011 Late Bottled Vintage  (Port),Port,Quevedo,red,no
16997,Portugal,"A fruity tawny, with cherry-jelly flavors plus attractive acidity that balances the sweet, simple, forward flavors. Perhaps drink it as an apéritif, easy and fragrant.",Pátria Tawny,84,17.0,Port,,,Roger Voss,@vossroger,Messias NV Pátria Tawny  (Port),Port,Messias,red,no
17104,Portugal,"This is a rich, smooth wine that has ripe fruit and plenty of smooth plum flavors. It has some spice, balanced acidity and a fine dense texture. The wine, with its fresh aftertaste is ready to drink.",Late Bottled Vintage,92,18.0,Port,,,Roger Voss,@vossroger,Quarles Harris 2010 Late Bottled Vintage  (Port),Port,Quarles Harris,red,no
17294,US,"Opulento is made entirely- with authentic Portuguese varieties, based on 60% Touriga Nacional. It's truly Port-like in flavor, showing deep notes of black cherry and cassis fruit. Smooth and supple, this is thoroughly delicious and should not be missed.",Opulento Dessert Wine Touriga-Souzao-Tinto Cão,94,20.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Brian Carter Cellars 2009 Opulento Dessert Wine Touriga-Souzao-Tinto Cão Port (Yakima Valley),Port,Brian Carter Cellars,red,no
17460,US,"Tremendously sweet in blackberry, chocolate and vanilla oak flavors, with a fine bite of acidity. It's a satisfying dessert wine for drinking with chocolate, or try pecan pie, but it would score far higher if it were richer.",Petite Sirah,88,32.0,California,California,California Other,,,Prager 2006 Petite Sirah Port (California),Port,Prager,red,no
17654,Portugal,"This balances dried fruits and rich red berries with toast and a layers of dryness from the wood aging. It is opulent, generous and well balanced. As with all aged tawnies, drink now.",RP 20 Tawny 20 Years Old,92,70.0,Port,,,Roger Voss,@vossroger,Ramos-Pinto NV RP 20 Tawny 20 Years Old  (Port),Port,Ramos-Pinto,red,no
