,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
1715,Israel,"Raspberry and cherry mingle with essence of mocha, tomato and pepper. Solid structure, full flavors and smooth tannins create a clean yet gripping texture, finishing strong and lengthy.",Kosher Reserve,85,23.0,Galilee,,,Lauren Buzzeo,@laurbuzz,Recanati 2004 Kosher Reserve Shiraz (Galilee),Shiraz,Recanati,red,no
1723,Australia,"Tart blackberry and vanilla flavors mark this bold Shiraz that shows its 14.5% alcohol. There's a rubbery note on the nose that's a bit distracting but should be taken care of by a quick decanting, while black olive and coffee notes emerge on the slightly warm finish.",Nine Gums Vineyard,85,30.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Brick Road 2005 Nine Gums Vineyard Shiraz (McLaren Vale),Shiraz,Brick Road,red,no
1886,Australia,"Big, bold and structured, this is a dry yet mouthwatering beast of a Shiraz, its blackberry, mocha and black olive notes held in check by firm tannins. Give it 3–4 years in the cellar, then drink it over the next several years.",Reserve,93,50.0,South Australia,Padthaway,,Joe Czerwinski,@JoeCz,Henry's Drive Vignerons 2008 Reserve Shiraz (Padthaway),Shiraz,Henry's Drive Vignerons,red,no
1934,Australia,"Mint marks the nose of this otherwise darkly attractive wine. Notes of mocha and plum nicely set up the wine, as do the supple tannins, but then there's a jarring edge of prickly acidity that cuts across the palate and disrupts the flow. There are some nice parts here that don't quite come together.",Reiver,87,53.0,South Australia,Barossa Valley,,Joe Czerwinski,@JoeCz,Mitolo 2009 Reiver Shiraz (Barossa Valley),Shiraz,Mitolo,red,no
2256,Australia,"Not a wine for the faint of heart. Alluring notes of raspberry, blackberry, smoke and coconut set the scene for powerful flavors of strawberry and black pepper in the mouth. Tannins are abundant but polished. The finish is a bit of a disappointment, with a whisper of astringency and a huge hit of coconut. Still, well done and fairly priced. Drink with steak.",Shiraz,87,16.0,South Australia,McLaren Vale,,,,Ballast Stone Estate Wines 2006 Shiraz (McLaren Vale),Shiraz,Ballast Stone Estate Wines,red,no
2594,Australia,"Made in a superripe, dense, almost fudge-like style, The Ripper tastes like a plummy, chocolaty Christmas cake with slightly coarse tannins on the finish. It's Port-like in flavor, but without the heat from elevated alcohol. Drink it over the next few years.",The Ripper,90,20.0,Western Australia,Geographe,,Joe Czerwinski,@JoeCz,Hope Estate 2010 The Ripper Shiraz (Geographe),Shiraz,Hope Estate,red,no
2598,Australia,"An easy-drinking introduction to Shiraz from Western Australia's Great Southern region, the 2010 Omrah offers gentle cherry and cedar notes accented by hints of chocolate and roasted meat. It's medium to full bodied, with a round, supple mouthfeel that ends in a wash of softly dusty tannins.",Omrah,90,20.0,Western Australia,Western Australia,,Joe Czerwinski,@JoeCz,Plantagenet 2010 Omrah Shiraz (Western Australia),Shiraz,Plantagenet,red,no
2631,Australia,"A drink-now style of warming Shiraz, with plenty of weight and richness, soft tannins and flavors that artfully combine sour plum, cracked pepper, rare beef and chocolate. Drink it over the next few years.",Usual Suspects,90,20.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Hesketh 2008 Usual Suspects Shiraz (McLaren Vale),Shiraz,Hesketh,red,no
2981,Australia,"You've got to like oak to appreciate this wine, which is presently dominated by scents of vanilla, mocha and toasted coconut. It's full bodied and velvety in texture, with hints of black cherry lurking in the background.",Special Select,91,50.0,South Australia,Coonawarra,,Joe Czerwinski,@JoeCz,Penley Estate 2012 Special Select Shiraz (Coonawarra),Shiraz,Penley Estate,red,no
2982,Australia,"Mouthfilling and round, this wine's savory notes of roasted meat, mocha and cracked pepper frame plummy fruit. Vanilla creeps in on the long, supple finish. Drink now through 2025.",Hyland,91,20.0,South Australia,Coonawarra,,Joe Czerwinski,@JoeCz,Penley Estate 2013 Hyland Shiraz (Coonawarra),Shiraz,Penley Estate,red,no
2993,Australia,"A solid value, the 2013 Pillar Box offers oodles of blackberry and plum fruit, framed by vanilla and accented by mocha. It's creamy-velvety in texture, with a rich long finish. Drink now through 2025.",Pillar Box,91,22.0,South Australia,Padthaway,,Joe Czerwinski,@JoeCz,Henry's Drive Vignerons 2013 Pillar Box Shiraz (Padthaway),Shiraz,Henry's Drive Vignerons,red,no
3099,Australia,"From a cooler region than its Bin 28 stablemate, Penfolds' 2007 Bin 128 is a medium-bodied Shiraz that features touches of peppery spice, raspberry-cherry fruit and a darker edge of chocolate and coffee. The tannins are supple without being soft, giving this a drinking window that should extend through 2017 or so.",Bin 128,88,26.0,South Australia,Coonawarra,,Joe Czerwinski,@JoeCz,Penfolds 2007 Bin 128 Shiraz (Coonawarra),Shiraz,Penfolds,red,no
3135,Australia,"Full-bodied and firm, this dark-fruited Shiraz an be consumed now with rare beef or lamb, or cellared 2–3 years. Cola and blackberry fruit dominate, with notes of chocolate and cedar chiming in on the finish.",Shiraz,89,17.0,Western Australia,Margaret River,,Joe Czerwinski,@JoeCz,Wildberry Estate 2005 Shiraz (Margaret River),Shiraz,Wildberry Estate,red,no
3288,Australia,"Smoky, cedary notes nicely complement the blueberry fruit in this McLaren Vale Shiraz. It's pretty full on the palate, with a slightly syrupy texture that extends the flavors through a mouthwatering finish. Drink now-2012.",Uncut,87,24.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Gemtree 2006 Uncut Shiraz (McLaren Vale),Shiraz,Gemtree,red,no
3554,Australia,"This luxury cuvée from Thorne Clarke combines ripe berries with cinnamon and clove, then adds dollops of vanilla and chocolate, yet never seems overly sweet. Likewise, it's full bodied and rich, yet never goes over the top, maintaining a sense of freshness and structure. Drink now–2020, and possibly beyond.",William Randell,92,50.0,South Australia,Barossa,,Joe Czerwinski,@JoeCz,Thorn Clarke 2010 William Randell Shiraz (Barossa),Shiraz,Thorn Clarke,red,no
3588,Israel,"Dark ruby in color, this wine offers raspberry and strawberry aromas. It's bright on entry, with a network of tannins that slowly emerge amidst black cherry, black currant, juniper and tomato leaf flavors. The zippy finish is marked by a splash of clementine flavor.",Estate,89,18.0,Galilee,,,Mike DeSimone,@worldwineguys,Dalton 2014 Estate Shiraz (Galilee),Shiraz,Dalton,red,no
3598,Australia,"Really dark, vibrant purple in color, with oak-inflected notes of cedar, vanilla and chocolate layered over black cherries. It's on the soft, slightly sweet side, but offers an easy-to-drink mouthful of sparkling Shiraz.",The Scarlet Letter Sparkling,86,20.0,South Australia,Padthaway,,Joe Czerwinski,@JoeCz,Henry's Drive Vignerons NV The Scarlet Letter Sparkling Shiraz (Padthaway),Shiraz,Henry's Drive Vignerons,red,no
3952,Australia,"Herbal and green peppercornish, with dark berry flavors and herbal-vegetal notes. Light and crisp; complex for the price.",DB Family Selection,83,9.0,Australia Other,South Eastern Australia,,Joe Czerwinski,@JoeCz,De Bortoli 2008 DB Family Selection Shiraz (South Eastern Australia),Shiraz,De Bortoli,red,no
4232,US,"Fleshy black plums and berries burst from nose to palate of this juicy lip-smacking Long Island Shiraz. It's approachably plush and round with a pleasantly clingy mouthfeel. A backdrop of sweet spice and fine, feather-tipped tannins extend the finish.",Shiraz,88,23.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Suhru 2013 Shiraz (North Fork of Long Island),Shiraz,Suhru,red,no
4942,Australia,"This value-priced label has turned out a notably successful 2009 Shiraz, combining red currants with enough meaty, savory elements to possess real interest. It's medium in body and fleshy yet crisp, making it very drinkable over the near term.",Shiraz,86,10.0,Australia Other,South Eastern Australia,,Joe Czerwinski,@JoeCz,Bulletin Place 2009 Shiraz (South Eastern Australia),Shiraz,Bulletin Place,red,no
4979,Italy,"Thick and brawny, this Sicilian Shiraz boasts a deep purple hue and presents in-your-face aromas of prune, cedar, blueberry and white peppercorn. The consistency is chunky and chewy, like play dough, but drying mineral tones help cap those jammy fruit flavors.",Accademia del Sole,88,,Sicily & Sardinia,Sicilia,,,,Calatrasi 2005 Accademia del Sole Shiraz (Sicilia),Shiraz,Calatrasi,red,no
5290,Australia,"This medium-bodied Shriaz displays a soft, creamy, inviting mouthfeel and a piquant counterpoint in its flavors of tart cherries and mulling spices. It's an easy-drinking wine that ends on a cranberry note.",Shiraz,88,13.0,New South Wales,Hunter Valley,,Joe Czerwinski,@JoeCz,Hope Estate 2009 Shiraz (Hunter Valley),Shiraz,Hope Estate,red,no
5301,Australia,"Despite the inexpensive price tag, this is a solid Shiraz, offering ripe black cherry fruit and touches of tree bark and orris root. It's medium-bodied, yet features a velvety texture and plenty of length on the finish. Drink now–2015.",Shiraz,88,10.0,Australia Other,Central Ranges,,Joe Czerwinski,@JoeCz,Rolling 2009 Shiraz (Central Ranges),Shiraz,Rolling,red,no
5831,Australia,"A well-structured steak wine, this Shiaz wraps chocolate, lush berry and meaty aromas and flavors into a full body, with chewy tannins and a savory, juicy finish.",The Bolter,88,16.0,South Australia,South Australia,,,,Mr. Riggs 2014 The Bolter Shiraz (South Australia),Shiraz,Mr. Riggs,red,no
6049,Australia,"Fruit-forward is the best way to describe this juicy, totally accessible red. Rich berry flavors, just a faint meaty-leathery note for a touch of complexity, and a smooth even finish complete the package. Best Buy.",Shiraz,88,10.0,South Australia,South Australia,,,,Heritage Road 1998 Shiraz (South Australia),Shiraz,Heritage Road,red,no
6359,Australia,"Named for one of Barossa's top vineyards, this blends fruit from Barossa, McLaren Vale, Clare Valley and Langhorne Creek into a splendid warm-climate Shiraz. It's full bodied, dense and dusty in texture, with rich dark-fruit flavors of dates, blackberries and blueberries. Hints of baking spices and mocha from the barrel-aging should integrate nicely over the next several years. Drink 2017–2025.",Bin 28 Kalimna,93,30.0,South Australia,South Australia,,Joe Czerwinski,@JoeCz,Penfolds 2012 Bin 28 Kalimna Shiraz (South Australia),Shiraz,Penfolds,red,no
6373,Australia,"This is another top-flight example of how good the 2012 vintage was for South Australian Shiraz. The oak here is so subtle as to not factor into the wine's scents of raspberry and cracked pepper. Hints of spice and vanilla mark the palate, gently accenting red berry fruit before ending in a flood of silky tannins. Drink now–2030.",Entity,93,40.0,South Australia,Barossa,,Joe Czerwinski,@JoeCz,John Duval Wines 2012 Entity Shiraz (Barossa),Shiraz,John Duval Wines,red,no
6673,India,"The nose carries notes of cassis, blackberry and bell pepper. An approachable, yet complex wine, the palate shows flavors of black cherry, bacon, black pepper, vanilla and espresso bean. Rich tannins linger without burdening the taste buds. Pleasant notes of smoke and salt linger on the finish.",Dindori Reserve,93,20.0,Nashik,,,Mike DeSimone,@worldwineguys,Sula 2011 Dindori Reserve Shiraz (Nashik),Shiraz,Sula,red,no
6792,South Africa,"A gorgeous nose of plums, chocolate and red fruit leads on this affordable Shiraz from the Cape. In the mouth, the wine is a combination of savory spice and tobacco, plum and chocolate. Mouthfilling and full of dimension, the wine has enough structure to age, and will pair well with smoked meats, stews and heartier fare.",Shiraz,89,15.0,Western Cape,,,Susan Kostrzewa,@suskostrzewa,Guardian Peak 2006 Shiraz (Western Cape),Shiraz,Guardian Peak,red,no
6804,South Africa,"This is a decadent and plush wine, with ripe-fruit notes of brambly raspberry and blueberry accented by hints of pepper, vanilla and sweet spice. A streak of juicy acidity lifts the palate, and soft tannins allow for easy drinking now.",Number One Constitution Road,89,30.0,Robertson,,,Lauren Buzzeo,@laurbuzz,Robertson Winery 2009 Number One Constitution Road Shiraz (Robertson),Shiraz,Robertson Winery,red,no
6944,Australia,"Not quite as impressive as some other vintages, the 2002 Print Shiraz boasts plenty of color but lacks some nuance and freshness. Aromas of baking spices are tinged with coffee, anise and dates, while the flavors of dried fruit and chocolate dominate the palate. It's big and mouthfilling, with 15% alcohol.",Print,89,35.0,Victoria,Central Victoria,,Joe Czerwinski,@JoeCz,Mitchelton 2002 Print Shiraz (Central Victoria),Shiraz,Mitchelton,red,no
6986,Australia,"There's a fair lick of dried wood notes on this straightforward sipper. The fruity strawberry and blueberry core is plush and pleasing, as is the soft grip of tannins at the backend.",Stamp of Australia,86,8.0,Australia Other,South Eastern Australia,,,,Hardys 2014 Stamp of Australia Shiraz (South Eastern Australia),Shiraz,Hardys,red,no
7426,South Africa,"Approachable, fresh flavors of red plum, toast, tobacco and apple peels finish with a cedary zing. The body of this wine is lightweight, with good acids and particulate tannins with a fair grip.",Shiraz,86,33.0,Western Cape,,,,,Havana Hills 1999 Shiraz (Western Cape),Shiraz,Havana Hills,red,no
7435,South Africa,"The balance of this wine has slightly spritzy acidity in the lead, wrapped with sheer tannins. Rich aromas of earth, leather and toast are contrasted by the bright fruit which is a sweet candylike strawberry-cherry at the forepalate.",African Tradition Collection - Elephant,86,12.0,Paarl,,,,,Niel Joubert 2000 African Tradition Collection - Elephant Shiraz (Paarl),Shiraz,Niel Joubert,red,no
7785,Australia,"This wine starts off a bit tarry at first, with scents of asphalt and roasted meat that then give way to brighter notes of blackberry and vanilla. On the palate, it's full, supple and rich, with a finish marked by hints of campfire and cherry.",The Blind Tiger Single Vineyard,92,85.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,D'Arenberg 2010 The Blind Tiger Single Vineyard Shiraz (McLaren Vale),Shiraz,D'Arenberg,red,no
7822,Australia,"A young wine, dark purple in color, whose aromas are dominated now by oak. The sweet, sappy vanilla scents mask the grapes, but not in the mouth, where jammy berry fruit is powerfully ripe. Fortunately, the wine is dry, with lively acids. —S.H.",Miamba,87,15.0,South Australia,Barossa Valley,,,,Grant Burge 1999 Miamba Shiraz (Barossa Valley),Shiraz,Grant Burge,red,no
7826,US,"This pretty wine shows how well this variety thrives in Lodi. There's a mushu pork note, with peppery plum aromas and flavors that are delicious, and yet the wine is bone dry. Adequate acids and tannins make for balance. It may not be a complex wine but it's a thoroughly enjoyable one. Best Buy.",Shiraz,87,10.0,California,Lodi,Central Valley,,,Peirano 1998 Shiraz (Lodi),Shiraz,Peirano,red,no
7829,Australia,"This full-bodied effort goes down surprisingly easy. Aromas of shoe polish, black plums and a dash of black pepper presage flavors of blackberry, plum and brandied spice cake. Finishes with warm notes of chocolate and spice. —J.C.",Shiraz,87,21.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Kangarilla Road 2000 Shiraz (McLaren Vale),Shiraz,Kangarilla Road,red,no
7831,Australia,"It seems as if the emphasis is more on the oak than on the fruit. But the oak is darn tasty—toasty, vanillin and bringing all sorts of dried-spice complexities to the table. The wine is creamy and full enough to support the oak, even if the cherry-berry flavors do take a back seat. —J.C.",Wilgha,87,34.0,South Australia,Coonawarra,,Joe Czerwinski,@JoeCz,Hollick 1998 Wilgha Shiraz (Coonawarra),Shiraz,Hollick,red,no
7916,Australia,"Representative of the solid values that may be found from Australia for about $20, this medium- to full-bodied Shiraz offers a blend of cherry and plum flavors, with savory elements of mocha and roasted meat. It's slightly dusty on the finish, making it food-friendly, ending with hints of cocoa and coffee. Drink now–2018.",Catapult,90,20.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Wirra Wirra 2012 Catapult Shiraz (McLaren Vale),Shiraz,Wirra Wirra,red,no
7951,Australia,"Features some superb elements that come off as a bit disjointed—perhaps it just needs some time? High-toned cherry fruit picks up some herbal notes and peppery cinnamon flavors, then finishes crisp, with hints of orange pekoe tea.",Clarendon,88,30.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Oliverhill 2006 Clarendon Shiraz (McLaren Vale),Shiraz,Oliverhill,red,no
8187,Chile,"The price on this high-end Chilean Shiraz keeps climbing, but on the plus side so does the quality. This is the best La Cumbre Errazuriz has made; it's sweet on the nose, with marzipan, earth, sautéed mushroom and big black-fruit aromas. The palate is round and rewarding, with huge blackberry and raspberry flavors. Deep, leathery, meaty and impressive. Drink now through 2011.",La Cumbre,91,80.0,Aconcagua Valley,,,Michael Schachner,@wineschach,Errazuriz 2006 La Cumbre Shiraz (Aconcagua Valley),Shiraz,Errazuriz,red,no
8241,South Africa,"Here's a dense and concentrated selection at an attractive price point, with direct aromas and flavors of black plum, boysenberry, bramble and violet. The palate is slightly lush and creamy, but texturized by medium tannins and spicy accents of licorice and toast on the close.",Vintage Selection,89,20.0,Western Cape,,,Lauren Buzzeo,@laurbuzz,Spier 2011 Vintage Selection Shiraz (Western Cape),Shiraz,Spier,red,no
8932,Australia,"Dark and rich, with aromas of cola and coffee and flavors of plum and cola. This is full-bodied, its 14.5% alcohol balanced by fruit intensity and richly textured tannins and the long finish. Drink 2010–2020.",D Block Reserve,91,50.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Shingleback 2005 D Block Reserve Shiraz (McLaren Vale),Shiraz,Shingleback,red,no
8937,Australia,"A dark and hearty McLaren Vale Shiraz, with plenty of weight and tannin and concentrated cola, black olive and leather flavors. Hints of mulberry, cedar and vanilla lighten it just enough, but this wine could use another few years before entering its prime drinking window. Finishes long and richly tannic. Drink 2010–2020.",Lloyd Reserve,91,75.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Coriole 2005 Lloyd Reserve Shiraz (McLaren Vale),Shiraz,Coriole,red,no
9251,Australia,"This doesn't appear to be the strongest recent vintage of this wine, but it remains a benchmark for McLaren Vale Shiraz. Hints of vanilla and tobacco leaf add nuance to a mix of berries ranging from red raspberry to black currant, but there's also a hint of bruised fruit and a green toughness to the tannins. Give it some time in the cellar. Drink 2020–2030.",Amery Vineyard Block 6,91,120.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Kay Brothers 2014 Amery Vineyard Block 6 Shiraz (McLaren Vale),Shiraz,Kay Brothers,red,no
9808,Australia,"It will be interesting to see if the release of this luxury-level Shiraz (the second vintage) has any impact on the perception of Casella's other brands: Yellow Tail and Peter Lehmann. Even at nine years of age, this is impressively dark and intense, with minty notes, cedar and vanilla and meaty, umami-like flavors that linger on the long, silky finish. Drink now.",1919,93,100.0,South Australia,Wrattonbully,,Joe Czerwinski,@JoeCz,Casella 2007 1919 Shiraz (Wrattonbully),Shiraz,Casella,red,no
9929,Australia,"From a top subsection of McLaren Vale, this well-crafted Shiraz features a nice balance of sweet and savory notes. Ripe blackberry and plum flavors are matched by nuances of cedar, spice and meat. This creamy-textured Shiraz seems to be already approaching maturity; drink it now through 2012.",Angel Gully,90,50.0,South Australia,Clarendon,,Joe Czerwinski,@JoeCz,Joseph 2003 Angel Gully Shiraz (Clarendon),Shiraz,Joseph,red,no
10509,South Africa,"A zippy, spicy nose offering minerality, earthiness and red berries starts this pert Zinfandel. The wine offers balanced tannins, fruit and a fresh acidity. Friendly and fun.",Shiraz,87,10.0,Olifants River,,,Susan Kostrzewa,@suskostrzewa,Diamond River 2005 Shiraz (Olifants River),Shiraz,Diamond River,red,no
10831,Australia,"Gemtree's Obsidian Shiraz ratchets up the intensity from its usual offerings, adding structure and richness to straight-ahead aromas and flavors of cherries, coffee and vanilla. The wood sticks out a little on the finish, so give it another year or two in the bottle, then drink it over the next 10.",Obsidian,90,50.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Gemtree 2004 Obsidian Shiraz (McLaren Vale),Shiraz,Gemtree,red,no
10835,Australia,"Matured 18 months in French oak, this rich, velvety-textured Shiraz shows plenty of vanilla influence as a result. But there's also plenty of ripe blackberry fruit, and the overall impression is of a lush, fruity wine that would make a lovely steakhouse red.",Eight Songs,90,38.0,South Australia,Barossa,,Joe Czerwinski,@JoeCz,Peter Lehmann 2004 Eight Songs Shiraz (Barossa),Shiraz,Peter Lehmann,red,no
10901,Australia,"This is a meaty, dark-fruited Shiraz. Seductive notes of caramelized beef and brown sugar dominate, while the wine's texture is a bit coarse, turning astringent on the finish. Try in 2017.",The Bamboo Scrub Single Vineyard,90,85.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,D'Arenberg 2010 The Bamboo Scrub Single Vineyard Shiraz (McLaren Vale),Shiraz,D'Arenberg,red,no
11098,Australia,"The blackberry, vanilla and toasty oak elements are nicely balanced on the nose and in the mouth. Deep fruit shines, and the supple mouthfeel is very appealing. Finishes long, with a compelling back-end bouquet that completes the package in fine style.",Reserve,91,18.0,South Australia,Barossa Valley,,,,Jacob's Creek 1998 Reserve Shiraz (Barossa Valley),Shiraz,Jacob's Creek,red,no
11698,Chile,"On the nose, this presents itself as borderline overripe, with raisin, prune and licorice aromas. A chunky mouthfeel housing chewy tannins is—based on the bouquet—expected, as are blackberry, raisin and chocolate flavors. A lasting, heavy finish with moderate acidity closes out this ripe, chunky Syrah.",Gran Reserva Corte,86,20.0,Colchagua Valley,,,Michael Schachner,@wineschach,Santa Luz 2013 Gran Reserva Corte Shiraz (Colchagua Valley),Shiraz,Santa Luz,red,no
11831,Australia,"A thread of dusty mushroom underlies some pretty raspberry and cream notes in this full-bodied Shiraz, adding an astringent note to the finish. Drink now–2025.",The Amaranthine Single Vineyard,88,85.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,D'Arenberg 2010 The Amaranthine Single Vineyard Shiraz (McLaren Vale),Shiraz,D'Arenberg,red,no
11874,Australia,"Yalumba has been pushing the organic envelope in recent years, and this Shiraz is a winner. It's full bodied and supple nearly to the point of creaminess, but delivers mixed berry, vanilla and baking-spice flavors, all with a certain amount of elegance. Drink now–2022.",Made With Organic Grapes,90,18.0,South Australia,South Australia,,Joe Czerwinski,@JoeCz,Yalumba 2015 Made With Organic Grapes Shiraz (South Australia),Shiraz,Yalumba,red,no
12416,Australia,"A full, not overly extracted style of Shiraz with deep aromas of licorice, earth, tar, prunes and a lovely creamy note. Plum and blackberry flavors with soy and smoke accents fill the palate, and as the wine closes it displays good length with fruit and spice flavors.",Reserve,88,46.0,South Australia,Padthaway,,,,Stonehaven 1996 Reserve Shiraz (Padthaway),Shiraz,Stonehaven,red,no
12636,South Africa,"Aromas of red berry, wild cherry, clove and cinnamon give this Shiraz a stylish start. Flavors of red fruit, spice and anise are integrated and smooth. Well structured but drinkable now. The lingering finish offers pepper, anise and spice.",Que Sera,88,15.0,Robertson,,,Susan Kostrzewa,@suskostrzewa,Enon 2005 Que Sera Shiraz (Robertson),Shiraz,Enon,red,no
13084,South Africa,"There's a touch of heat to the nose of this Shiraz that slightly overwhelms the black plum and berry aromas. In the mouth, initial licorice and mulled boysenberry flavors transition nicely into the short but peppery close.",Shiraz,85,13.0,Stellenbosch,,,Lauren Buzzeo,@laurbuzz,Helderberg Wijnmakerij 2009 Shiraz (Stellenbosch),Shiraz,Helderberg Wijnmakerij,red,no
13263,US,"A huge, thick Syrah that couldn't possibly be fruitier. It explodes in blackberry and cherry jam, dark chocolate and toasty oak flavors, wrapped into sturdy tannins, leading to a finish of brown sugar and spices. Not for the faint-hearted, but a seriously great barbecue wine.",Vintage Select,89,45.0,California,Alexander Valley,Sonoma,,,Wattle Creek 2010 Vintage Select Shiraz (Alexander Valley),Shiraz,Wattle Creek,red,no
13456,Australia,"An excellent value, Hardys' Oomoo Shiraz can run with a pack twice its price, offering earth and cola aromas and a deep undercurrent of blackberries. It's full-bodied, mouthfilling yet structured. Adds flavors of black olives to the mix, along with velvety tannins and mouthwatering acids on the finish.",Oomoo,90,15.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,Hardys 2004 Oomoo Shiraz (McLaren Vale),Shiraz,Hardys,red,no
