,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
6638,Italy,"There's an evident note of tart grapefruit that segues almost immediately to sweeter tones of peach and honeydew melon. That slight sweetness is backed by creamy foam and soft, smooth perlage.",Extra Dry 47,88,24.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,,,Bortolotti 2012 Extra Dry 47  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Bortolotti,white,no
6854,Italy,"Delicate scents evoking jasmine, citrus and exotic fruit mingle together on this creamy sparkler. On the off-dry palate, crisp acidity and persistent bubbles lift white peach, yellow pear and candied nectarine.",Miravel Extra Dry,89,20.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Bellenda 2016 Miravel Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,Bellenda,white,no
6855,Italy,"Aromas of white flower, crushed rock and pear lift out of the glass. Dry and refreshing, the palate offers yellow apple, acacia and a hint of citrus alongside crisp acidity.",Grand Cuvée del Fondatore Motus Vitae Rive San Pietro di Barbozza Brut Nature,89,26.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Bortolomiol 2015 Grand Cuvée del Fondatore Motus Vitae Rive San Pietro di Barbozza Brut Nature  (Valdobbiadene Prosecco Superiore),Glera,Bortolomiol,white,no
6859,Italy,Green apple and honeysuckle aromas follow through to the fresh polished palate along with nectarine drop and white peach. Bright acidity lifts the rich flavors while a creamy mousse lends finesse.,Extra Dry,89,19.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Terre di San Venanzio Fortunato NV Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,Terre di San Venanzio Fortunato,white,no
6874,Italy,"Creamy and crisp, this boasts enticing scents of hawthorn and black locust flower while the tangy palate evokes tangerine, white peach and green apple. Vibrant acidity brightens the fruit flavors.",Fagher Brut,89,18.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Le Colture NV Fagher Brut  (Valdobbiadene Prosecco Superiore),Glera,Le Colture,white,no
6882,Italy,"Aromas suggesting yellow stone fruit and acacia flower drift out of the glass. On the creamy palate, delicate hints of beeswax and almond underscore ripe apricot, apple and candied nectarine. Bright acidity lifts the rich flavors.",Dry,89,,Veneto,Valdobbiadene Superiore di Cartizze,,Kerin O’Keefe,@kerinokeefe,Adami NV Dry  (Valdobbiadene Superiore di Cartizze),Glera,Adami,white,no
7100,Italy,"Aromas of spring flowers and fresh orchard fruit lead the nose on this bright, fun sparkler. The palate doles out green apple, pear and citrus alongside zesty acidity and invigorating bubbles.",GeG,87,31.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,De Faveri 2014 GeG  (Valdobbiadene Prosecco Superiore),Glera,De Faveri,white,no
7116,Italy,"Peach and passion fruit aromas lead the way on this sparkler. The frothy palate shows tropical fruit, Granny Smith apple and kiwi alongside racy acidity and brisk, medium-sized bubbles that lend a fun vibe.",Villa Luigia Extra Dry,87,,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Il Follo 2014 Villa Luigia Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,Il Follo,white,no
7118,Italy,"This opens with aromas of spring flowers, tropical fruit and a whiff of peach. The vibrant palate delivers creamy Granny Smith apple, underripe pear and a citrus note alongside bright acidity and a creamy mousse.",Extra Dry,87,18.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,La Gioiosa NV Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,La Gioiosa,white,no
7119,Italy,"This opens with floral aromas of jasmine, wisteria and a whiff of exotic fruit. The off-dry palate doles out white peach, pineapple, Granny Smith apple and candied citrus zest, accompanied by a frothy mousse and bright acidity.",Cuvée Oris,87,22.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Villa Sandi NV Cuvée Oris  (Valdobbiadene Prosecco Superiore),Glera,Villa Sandi,white,no
7122,Italy,"Pear and peach aromas lead the nose while the brisk palate offers lemon, lime, grapefruit and a mineral note. Zesty acidity and vigorous, persistent bubbles provide the racy framework.",Viti di San Mor Brut,87,,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Zardetto 2014 Viti di San Mor Brut  (Valdobbiadene Prosecco Superiore),Glera,Zardetto,white,no
7512,Italy,"This elegant sparkler opens with alluring aromas of fragrant jasmine, wisteria and white peach. Thanks to 80-year old vines, the linear palate has both finesse and concentration, offering ripe yellow apple, Bartlett pear, energizing mineral tones and a saline note alongside a creamy mousse.",Dosaggio Zero,92,30.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Ca' dei Zago 2013 Dosaggio Zero  (Valdobbiadene Prosecco Superiore),Glera,Ca' dei Zago,white,no
7618,Italy,"Honeysuckle and orchard-fruit aromas lead the nose while the bright enjoyable palate offers ripe pear, green apple and candied citrus peel. It's easygoing, with fresh acidity and soft continuous bubbles.",Tasi Brut,87,22.0,Veneto,Prosecco,,Kerin O’Keefe,@kerinokeefe,Gino Fasoli 2016 Tasi Brut  (Prosecco),Glera,Gino Fasoli,white,no
7629,Italy,"Aromas and flavors of green apple, pear and a hint of citrus drop come together on this bright easygoing sparkler. Lively acidity keeps it fresh.",Saomì Brut,87,16.0,Veneto,Prosecco Treviso,,Kerin O’Keefe,@kerinokeefe,La Tordera 2016 Saomì Brut  (Prosecco Treviso),Glera,La Tordera,white,no
7636,Italy,"Bright and crisp, this bright sparkler has aromas of lime and apple that follow through to the lively palate. Vibrant acidity gives it a refreshing finish.",San Fermo Brut,87,20.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Bellenda 2016 San Fermo Brut  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Bellenda,white,no
7637,Italy,"This soft sparkler offers sensations of green apple, white peach and a hint of lemon drop. Bright acidity gives it a refreshing finish.",Brut,87,22.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Borgoluce NV Brut  (Valdobbiadene Prosecco Superiore),Glera,Borgoluce,white,no
7640,Italy,"White spring flower and apple aromas lift out of the glass. On the palate, bracing acidity and brisk bubbles offset ripe pear and a hint of thyme.",Brut,87,18.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Althéa 2016 Brut  (Valdobbiadene Prosecco Superiore),Glera,Althéa,white,no
7641,Italy,"Aromas of ripe pear, yellow apple and a hint of almond follow over to the linear bone-dry palate. It's exceedingly fresh, with brisk acidity and a vigorous perlage.",Rive di Col San Martino Brut 26° Primo,87,22.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Andreola 2016 Rive di Col San Martino Brut 26° Primo  (Valdobbiadene Prosecco Superiore),Glera,Andreola,white,no
7642,Italy,"Pressed acacia flower, orchard fruit and yeasty bread-dough aromas waft out of the glass. On the lean racy palate, tangy acidity underscores yellow apple, tangerine and bitter almond before a crisp close.",Cosmo E' Col Fondo,87,20.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Bellenda NV Cosmo E' Col Fondo  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Bellenda,white,no
8007,Italy,"Matiú Brut is a very beautiful Prosecco with delicate floral and peach aromas offset by fresh, tonic effervescence. Pair this wine with crab cakes or shrimp cocktail.",Matiú Brut,87,20.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,,,L'Antica Quercia 2009 Matiú Brut  (Conegliano Valdobbiadene Prosecco Superiore),Glera,L'Antica Quercia,white,no
8137,Italy,"Aromas of pring flower, gold apple and Anjou pear lead into the crisp refreshing palate along with a hint of nectarine. Tart acidity gives it a bright, juicy finish.",Brut,87,18.0,Veneto,Prosecco Treviso,,Kerin O’Keefe,@kerinokeefe,Ornella Molon NV Brut  (Prosecco Treviso),Glera,Ornella Molon,white,no
9134,Italy,"There is only a handful of Kosher sparkling Proseccos out there, and this is one of them. Lively and bright, the wine shows citrus, stone fruit and dried hay aromas.",Banero,84,8.0,Veneto,Prosecco,,,,Banero NV Banero  (Prosecco),Glera,Banero,white,no
9408,Italy,This sparkling wine has a delicate fragrance of spring flowers and flavors of white fruit. Simple but well made and refreshing.,075 Carati,83,15.0,Veneto,Prosecco,,Kerin O’Keefe,@kerinokeefe,Piera Martellozzo NV 075 Carati  (Prosecco),Glera,Piera Martellozzo,white,no
9759,Italy,"White spring flower and mature orchard fruit aromas lead the nose on this appealing sparkler. On the palate, notes of candied nectarine zest and lemon drop accent ripe green apple and pear.",Glera,89,,Veneto,Valdobbiadene Superiore di Cartizze,,Kerin O’Keefe,@kerinokeefe,Zardetto 2015  Valdobbiadene Superiore di Cartizze,Glera,Zardetto,white,no
9889,Italy,"Subtle aromas of wild flower and white stone fruit set the tone on this bright sparkler. On the fresh creamy palate, green apple, white peach and a note of candied nectarine zest reign.",Dry,88,40.0,Veneto,Valdobbiadene Superiore di Cartizze,,Kerin O’Keefe,@kerinokeefe,Merotto NV Dry  (Valdobbiadene Superiore di Cartizze),Glera,Merotto,white,no
10683,Italy,"This opens with aromas of honeysuckle and yellow stone fruit. On the simple off-dry palate, fresh acidity backs up ripe apricot and sweet white peach.",Extra Dry,85,14.0,Veneto,Prosecco,,Kerin O’Keefe,@kerinokeefe,Cantine Maschio NV Extra Dry  (Prosecco),Glera,Cantine Maschio,white,no
10688,Italy,"Here's an extremely simple sparkler with a shy nose and flavors suggesting acacia, apple and a hint of green melon. Brisk acidity provides the backdrop.",Brut,84,20.0,Veneto,Prosecco,,Kerin O’Keefe,@kerinokeefe,Cavazza NV Brut  (Prosecco),Glera,Cavazza,white,no
10689,Italy,"Aromas of green apple, toasted almond and adhesive bandage carry over to the palate. It's vigorous, with brisk acidity and a bitter finish.",Doro Nature,84,25.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Le Vigne di Alice 2016 Doro Nature  (Valdobbiadene Prosecco Superiore),Glera,Le Vigne di Alice,white,no
10691,Italy,This extremely simple off-dry sparkler has light floral scents and flavors of mature yellow apple and canned pineapple. Brisk acidity and vigorous bubbles offer an edgy backdrop.,Extra Dry,84,13.0,Veneto,Prosecco,,Kerin O’Keefe,@kerinokeefe,Nobilissima NV Extra Dry  (Prosecco),Glera,Nobilissima,white,no
10694,Italy,"This extremely informal sparkler doesn't reveal any aromas while the shy simple palate offers suggestions of yellow apple skin and citrus. It's brisk, with firm acidity and vigorous bubbles.",Rive di Ogliano,84,25.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Baldi NV Rive di Ogliano  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Baldi,white,no
10695,Italy,"Aromas of mature citrus zest and a whiff of medicinal herb carry over to the extremely informal but brisk palate along with bitter yellow-apple skin. It's simple and vivacious, with vigorous bubbles.",Rive di Collalto Brut,84,,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Biancariva NV Rive di Collalto Brut  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Biancariva,white,no
10698,Italy,"Aromas of nut and yellow apple skin follow over to the lean palate along with brisk acidity. It's vigorous, with steely bubbles.",Mirabello,84,11.0,Veneto,Prosecco,,Kerin O’Keefe,@kerinokeefe,Adria Vini NV Mirabello  (Prosecco),Glera,Adria Vini,white,no
10702,Italy,"Here's an extremely simple, slightly sweet sparkler that offers suggestions of white peach, pear and a candied note. Fresh acidity gives the finish a slight boost.",Extra Dry,84,10.0,Veneto,Prosecco,,Kerin O’Keefe,@kerinokeefe,Amore di Amanti NV Extra Dry  (Prosecco),Glera,Amore di Amanti,white,no
10704,Italy,"Acacia flower, almond and yellow apple aromas carry through to the lean, simple palate along with a confectionery note. Pour this at informal get-togethers.",Glera,84,14.0,Veneto,Prosecco,,Kerin O’Keefe,@kerinokeefe,Cavazza NV  Prosecco,Glera,Cavazza,white,no
10707,Italy,"This informal, slightly sweet sparkler offers yellow pear, glazed almond and candied-citrus flavors. Vigorous bubbles and brisk acidity make up the bracing backdrop.",Prima Cuvée Extra Dry,84,18.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Bellenda NV Prima Cuvée Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,Bellenda,white,no
10908,Italy,"Fermented in the bottle, this beautiful wine opens with delicate scents of citrus blossom, white stone fruit and a whisper of thyme. Loaded with finesse, the bright silky palate displays Anjou pear, Rennet apple and lemon zest alongside an elegant perlage. Crisp acidity gives it a pristine refreshing finish.",Private,93,75.0,Veneto,Valdobbiadene Superiore di Cartizze,,Kerin O’Keefe,@kerinokeefe,Bisol 2014 Private  (Valdobbiadene Superiore di Cartizze),Glera,Bisol,white,no
11523,Italy,"Here's a simple, easy sparkling wine with some sweet flavors of peach and apricot backed by drying mineral tones and chopped garden herbs. The quality of the perlage is foamy and soft.",Le Dolcirive Extra Dry,86,,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,,,Costaruél NV Le Dolcirive Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Costaruél,white,no
11524,Italy,"This is a very likeable and approachable Prosecco with bright aromas of white flower, citrus and peach. The wine is tonic, crisp and balanced and because this is a Brut expression, the wine is dry and fresh.",Brut Perlé,86,,Veneto,Prosecco,,,,Dal Din NV Brut Perlé  (Prosecco),Glera,Dal Din,white,no
11594,Italy,"This is a very simple Prosecco brut with straight lines of citrus and peach backed by foamy perlage. The wine opens with a bright, luminous color and fresh acidity.",Brut,83,,Veneto,Prosecco,,,,Zonin NV Brut  (Prosecco),Glera,Zonin,white,no
11595,Italy,"Made from organic grapes, this is a cheerful Prosecco with apricot, honey and butterscotch delivered in a simple and uncomplicated manner. The mouthfeel is thin and sharp.",Fields Brut,83,12.0,Veneto,Prosecco,,,,Pizzolato NV Fields Brut  (Prosecco),Glera,Pizzolato,white,no
12310,Italy,"Here's a Prosecco Brut that stands tall in this category of sparkling wine thanks to the pristine and intense nature of its bouquet. You'll get dusty mineral, fruit and flowers and the mouthfeel is exceedingly crisp and clean.",Prior Brut,87,18.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,,,Bortolomiol NV Prior Brut  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Bortolomiol,white,no
12322,Italy,Cuvée di Boj offers distinctively herbal characteristics such as cut grass and dried basil leaf. The mouthfeel is smooth and creamy and there's a touch of sweetness here that adds to the overall softness of this cheerful sparkling wine.,Cuvée di Boj,87,15.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,,,Valdo NV Cuvée di Boj  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Valdo,white,no
12323,Italy,"Here's a special sparkling wine from Villa Sandi with intense notes of peachy fruit, sweet apple and pear. This Dry style wine tastes extra sweet and would make an excellent pairing partner with any fruit-based dish, whether sweet or salty (like prunes wrapped in prosciutto).",Oris Cuvée Dry,87,19.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,,,Villa Sandi NV Oris Cuvée Dry  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Villa Sandi,white,no
12608,Italy,"Making wine since 1936, Marsuret's San Boldo Brut opens with sharp notes of white pepper and dried hay followed by citrus, peach and white flower. The wine shows thin lines with a watery consistency.",San Boldo Brut,86,16.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,,,Marsuret 2012 San Boldo Brut  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Marsuret,white,no
13065,Italy,"Fragrant and refined, this elegant sparkler offers enticing scents of hawthorn, wild flower and sliced pear. The vibrant balanced palate doles out citrus, crisp apple and a hint of ginger set against firm acidity and a soft, foaming mousse. It has clean dry finish.",Vigneto Rive Alte Extra Dry,90,16.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Mongarda 2016 Vigneto Rive Alte Extra Dry  (Valdobbiadene Prosecco Superiore),Glera,Mongarda,white,no
13628,Italy,"Citrus, Alpine herb and green-apple aromas carry through to the vibrant linear palate along with lemon zest, Anjou pear and a yeasty hint of bread crust. It's extremely refreshing, with crisp acidity a dry finish.",Col Fondo,91,15.0,Northeastern Italy,Colli Trevigiani,,Kerin O’Keefe,@kerinokeefe,Mongarda NV Col Fondo Glera (Colli Trevigiani),Glera,Mongarda,white,no
13986,Italy,"Made only in small quantities, this newest addition to Bisol's sparkling line up is indeed impressive. Refermented in the bottle and made with no added dosage, it offers ripe apple, bread crust, chopped herbs, mineral and citrus sensations. It seamlessly combines elegance, structure and depth with sheer drinking pleasure.",Private Non Dosato,94,,Veneto,Valdobbiadene Superiore di Cartizze,,Kerin O’Keefe,@kerinokeefe,Bisol 2012 Private Non Dosato  (Valdobbiadene Superiore di Cartizze),Glera,Bisol,white,no
14651,Italy,"This Brut style Prosecco from Gancia (one of the most historic producers of this popular Italian sparkling wine) offers fresh floral aromas backed by drying mineral tones and pulpy notes of peach and apricot. The finish is crisp, cleansing and tonic.",Brut,86,11.0,Veneto,Prosecco,,,,Gancia NV Brut  (Prosecco),Glera,Gancia,white,no
15096,Italy,This simple sparkler opens with fresh citrus and peach followed by bright acidity and smooth effervescence. Those easy-drinking and refreshing qualities make this Prosecco the perfect summer sipper.,Extra Dry,84,15.0,Veneto,Prosecco,,,,Enza NV Extra Dry  (Prosecco),Glera,Enza,white,no
17085,Italy,"This elegant sparkler opens with alluring aromas of fragrant jasmine, wisteria and white peach. Thanks to 80-year old vines, the linear palate has both finesse and concentration, offering ripe yellow apple, Bartlett pear, energizing mineral tones and a saline note alongside a creamy mousse.",Dosaggio Zero,92,30.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Ca' dei Zago 2013 Dosaggio Zero  (Valdobbiadene Prosecco Superiore),Glera,Ca' dei Zago,white,no
17547,Italy,Aromas of white spring flowers and ripe pear lead the way on this vibrant sparkler. The lively palate delivers crunchy green apple and citrus zest alongside persistent bubbles and bright acidity.,Glera,86,10.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Gancia NV  Valdobbiadene Prosecco Superiore,Glera,Gancia,white,no
17561,Italy,"This frothy, straightforward wine offers citrus zest, yellow apple and canned pears packed in syrup. Zesty acidity gives it a bright finish.",Dry,86,15.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,La Riva dei Frati NV Dry  (Valdobbiadene Prosecco Superiore),Glera,La Riva dei Frati,white,no
19039,Italy,"Here's a luminous sparkling wine that plays up its Italian good cheer. It's a simple and straightforward expression with characteristic aromas of cut grass, stone fruit and citrus that makes for an informal but very satisfying ensemble.",Extra Dry,84,15.0,Veneto,Prosecco,,,,Tiamo NV Extra Dry  (Prosecco),Glera,Tiamo,white,no
20189,Italy,"This Cartizze expression of Prosecco Superiore shows gorgeous fullness and softness with pretty layers of peach, nectarine and dry talc powder. The sparkler is smooth and creamy and renders a generous and soft feeling in the mouth.",Dry,90,39.0,Veneto,Valdobbiadene Superiore di Cartizze,,,,Bortolotti NV Dry  (Valdobbiadene Superiore di Cartizze),Glera,Bortolotti,white,no
20201,Italy,"Le Colture is one of the best producers of Prosecco Superiore and this Dry expression spells out why. The wine is soft and layered with pretty nuances of peach, white flower and fresh tangerine. You'll love those drying mineral notes at the end that contrast this sparkler's natural sweetness.",Dry,90,30.0,Veneto,Valdobbiadene Superiore di Cartizze,,,,Le Colture NV Dry  (Valdobbiadene Superiore di Cartizze),Glera,Le Colture,white,no
20215,Italy,"From the celebrated Cartizze cru, this delicate sparkling wine shows delicate tones of talc powder and honey backed by citrus and stone fruit. What sets the wine apart is the elegance and soft perlage it shows overall.",Dry,90,,Veneto,Valdobbiadene Superiore di Cartizze,,,,Ruggeri & C. NV Dry  (Valdobbiadene Superiore di Cartizze),Glera,Ruggeri & C.,white,no
