,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
3383,US,"Big and bold in character, this full-bodied and abundantly tannic wine looks black to the rim and smells like pencil shavings, leather and wood smoke. The flavors are dry but enticing, with dark chocolate, charred beef and black cherry. It needs until at least 2022 to peak.",Petite Sirah,92,42.0,California,Yorkville Highlands,North Coast,Jim Gordon,@gordone_cellars,Meyer Family Cellars 2012 Petite Sirah (Yorkville Highlands),Petite Sirah,Meyer Family Cellars,red,no
3424,US,"There's a slightly reductive quality on the nose of this wine, with rubber, tar, dill and hot lava rock notes. The palate shows roast beef char, sour cherry fruits and asphalt.",Petite Sirah,86,26.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Consilience 2012 Petite Sirah (Santa Barbara County),Petite Sirah,Consilience,red,no
3453,US,"Heady aromas like wood smoke, black pepper and new rubber tire lead to equally peppery, smoky flavors and a firm, nicely tannic texture. The wine is medium to full bodied and well concentrated.",Petite Sirah,88,14.0,California,California,California Other,Jim Gordon,@gordone_cellars,Greystone Cellars 2014 Petite Sirah (California),Petite Sirah,Greystone Cellars,red,no
3609,US,"The Zephyr Ridge vineyard provides the fruit for this brambly Petite Sirah. It was aged for 22 months in American oak, and has that roughshod character, a mix of wild berry, garrigue and clean earth.",Petite Sirah,86,20.0,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,@paulgwine ,Thurston Wolfe 2008 Petite Sirah (Horse Heaven Hills),Petite Sirah,Thurston Wolfe,red,no
3839,US,"Retro makes one of the best, most consistent Petite Sirahs in California. Even though they used to source their fruit from Howell Mountain and this bottling now is from Pope Valley and Calistoga, it still shows the same qualities of complex interest based on impeccable winemaking. It's an amazing wine, dry, full-bodied and tannic, with a complex range of berries, currants, herbs and white pepper. Truly a Petite Sirah for Cabernet lovers. Drink now–2020.",Petite Sirah,93,32.0,California,Napa Valley,Napa,,,Retro 2009 Petite Sirah (Napa Valley),Petite Sirah,Retro,red,no
3896,US,"Showing the hard tannins and dryness of a young Petite Sirah, this is the kind of wine you normally would cellar. But there's a little streak of green unripeness that suggests aging will lead nowhere. So drink it now with big, lusty fare.",Fazekas,86,34.0,California,Napa Valley,Napa,,,Enkidu 2006 Fazekas Petite Sirah (Napa Valley),Petite Sirah,Enkidu,red,no
3967,US,"This is a great value in a Petite Sirah that shows how well the variety performs in a great vintage in a warmer climate. With 20% Syrah, which seems to add richness and nobility, the wine is bone dry and elegant in mouthfeel, with complex blackberry, black currant, grilled beef, black pepper and cedar flavors. Drink now.",Family Vineyards,90,15.0,California,Dry Creek Valley,Sonoma,,,Pedroncelli 2007 Family Vineyards Petite Sirah (Dry Creek Valley),Petite Sirah,Pedroncelli,red,no
3985,US,"This is a heavy, bitterly tannic young wine that shows ripe blackberry and coffee flavors and spices. The raw astringency makes it tough now, fit only for greasy foods like barbecued ribs. It should age well for a long time, but will never quite overcome its rustic profile.",Petite Sirah,85,25.0,California,Paso Robles,Central Coast,,,X 2005 Petite Sirah (Paso Robles),Petite Sirah,X,red,no
4029,US,"Full bodied, dark and tannic, this is a big wine with aromas and flavors of grilled herbs, black pepper, wood and earth. It feels broad on the palate, has a firm, fine-grained texture and lingering peppery flavors.",Petite Sirah,88,23.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Andis 2011 Petite Sirah (Sierra Foothills),Petite Sirah,Andis,red,no
4084,US,"Complex tannins confound the palate at first, but mellow on the back side, inviting gregarious amounts of leather, black pepper and blackberry, a waft of cigar smoke in the mix, too. Fuller-bodied in style, the wine will benefit from time; cellar through 2020.",Petite Sirah,90,38.0,California,Rockpile,Sonoma,Virginie Boone,@vboone,Keating 2012 Petite Sirah (Rockpile),Petite Sirah,Keating,red,no
4422,US,"Very dark in color, this robust wine has enticing wood smoke and oak aromas, rich but dry fruit flavors like blackberry and blueberry, an abundance of muscular tannins in the firm texture and full but not overpowering body. It's very tight to drink now, so best consume it after 2022.",Petite Sirah,89,28.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Le Casque 2014 Petite Sirah (Sierra Foothills),Petite Sirah,Le Casque,red,no
4545,US,"Made from organic grapes, Green Truck's Petite has not a lot going on aromatically and exhibits very little in the way of the variety's profile, tasting like generic red wine.",Petite Sirah,81,14.0,California,Mendocino County,,Virginie Boone,@vboone,Green Truck 2010 Petite Sirah (Mendocino County),Petite Sirah,Green Truck,red,no
4634,US,"This is from a tremendous vineyard site near the top of the appellation, situated from 1,250 to 1,800 feet. It incorporates small additions of Zinfandel and Carignane into the whole, a picture of soft beguiling violet aromas that are followed by a velvety texture and underlying grip of tannin. Rich red fruit and a taste of licorice linger on the intense finish.",York Creek Vineyard,94,37.0,California,Spring Mountain District,Napa,Virginie Boone,@vboone,Elyse 2012 York Creek Vineyard Petite Sirah (Spring Mountain District),Petite Sirah,Elyse,red,no
4824,US,"Has Petite Sirah's inky black color and strong, thick tannins, and is very dry, with blackberry flavors that could be a little more intense. Unless you like your red wines right out of the cradle, this one really needs cellaring through at least 2010.",Petite Sirah,85,35.0,California,Sonoma County,Sonoma,,,Prospero 2006 Petite Sirah (Sonoma County),Petite Sirah,Prospero,red,no
4831,US,"Very soft, with low acidity and a texture as creamy as pudding, this Petite Sirah is made for early drinking. It's frankly delicious, with blackberry, currant, cherry, raspberry, chocolate and pepper-spice flavors that flood the mouth with opulence.",Petite Sirah,85,24.0,California,Sierra Foothills,Sierra Foothills,,,Ursa 2005 Petite Sirah (Sierra Foothills),Petite Sirah,Ursa,red,no
4832,US,"Edna Valley is a pretty chilly growing area, and you can taste the climate in the thick tannins and zingy acids that mark this Petite Sirah. It shows the variety's classic flavors of blackberries and currants, with notes of dried leather, tobacco, beefsteak and pepper.",Petite Sirah,85,22.0,California,Edna Valley,Central Coast,,,Wolff 2006 Petite Sirah (Edna Valley),Petite Sirah,Wolff,red,no
5421,US,"This wine has a bright cherry character in the aromas and flavors along with medium body and a dry, firm texture. Lighter than many of its peers, but still cloaked in lots of fine tannins, it will improve with time. Wait until 2020.",Ghielmetti Vineyard,88,28.0,California,Livermore Valley,Central Coast,Jim Gordon,@gordone_cellars,Fenestra 2012 Ghielmetti Vineyard Petite Sirah (Livermore Valley),Petite Sirah,Fenestra,red,no
5662,US,"Aromas of vanilla, baking spice, wood spice and pitch-black fruit are followed by power-packed fruit and barrel flavors. The oak is primary at present. Give it time to integrate. Best after 2021.",Petite Sirah,90,42.0,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Dusted Valley 2013 Petite Sirah (Wahluke Slope),Petite Sirah,Dusted Valley,red,no
5740,US,"This 100% varietal wine was aged in differing levels of oak, from 33% new French to once and twice-used (also French). It makes for a bold presence of thick soft black plum and licorice complemented by long-lasting texture and a length of leather.",Petite Sirah,90,35.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Frank Family 2012 Petite Sirah (Napa Valley),Petite Sirah,Frank Family,red,no
6145,US,"Black pepper, blackberry and beef char give a savory style to this bottling, which also has lighter touches of violets and other purple flowers. The palate shows espresso laid across ripe blueberry fruit that carries through the sip, framed by strong but judicious tannins, and spiced with a dill-tarragon character.",Petite Sirah,92,46.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Proulx 2013 Petite Sirah (Central Coast),Petite Sirah,Proulx,red,no
6147,US,"Zin specialist Artezin gets into the Petite Sirah game with this enormously ripe, fruity wine. Shows a modern, cult interpretation of the variety, with blackberry jam, licorice, candied violet, mocha and pepper spice flavors wrapped into huge, but very finely ground, tannins.",Garzini Ranch,89,36.0,California,Mendocino County,,,,Artezin 2006 Garzini Ranch Petite Sirah (Mendocino County),Petite Sirah,Artezin,red,no
6266,US,"Black and viscous, this gorgeous Petite Sirah is intriguing in every way. Opening with aromas of just-muddled mint and freshly baked bread, this wine tastes as if wildflowers and brambly blackberry stems were placed carefully in a leather satchel. No doubt this Petite will get even more interesting with age.",Eaglepoint Ranch,94,45.0,California,Mendocino County,,Virginie Boone,@vboone,Sirius 2010 Eaglepoint Ranch Petite Sirah (Mendocino County),Petite Sirah,Sirius,red,no
6296,US,"A vegetal note and excessive softness compromise this Petite Sirah. High alcohol gives it heat, while the blackberry and cherry fruit flavors are simple.",Petite Sirah,84,45.0,California,Paso Robles,Central Coast,,,Thacher 2011 Petite Sirah (Paso Robles),Petite Sirah,Thacher,red,no
6311,US,"Marked by flavors of white-sugared raspberry jam and buttered cinnamon toast, this is almost a dessert wine. It will satisfy fans of sweet red wines.",Petite Sirah,83,14.0,California,Central Coast,Central Coast,,,Cupcake 2012 Petite Sirah (Central Coast),Petite Sirah,Cupcake,red,no
6490,US,"Syrupy and with a distinct taste of raisins, this 100% varietal wine is overdone in terms of ripeness, with a lack of structure. The highlight is its tight hold on black pepper.",Petite Sirah,82,40.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Meeker 2012 Petite Sirah (Dry Creek Valley),Petite Sirah,Meeker,red,no
6721,US,"Intensely aromatic, this is a spicy, sublime and soft wine, elegant and unexpected, bright and alive and fresh instead of overbearing. Its rustic roots endear rather than distract, with an exuberance of blueberry at its core.",Petite Sirah,91,35.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Madrigal 2011 Petite Sirah (Napa Valley),Petite Sirah,Madrigal,red,no
6780,US,"Fans of inky black, tannicly thick and powerfully flavored Petite Sirahs will be dancing in the wine aisles over this one, from a smallish Delta appellation. It's bone dry, with intense black currant, chocolate, fig and smoky vanilla flavors, and should develop nuances for many years.",Petite Sirah,89,13.0,California,Clarksburg,Central Valley,,,Dancing Coyote 2006 Petite Sirah (Clarksburg),Petite Sirah,Dancing Coyote,red,no
7267,US,"An exuberant boysenberry jam aroma and richly layered berry and dark chocolate flavors give lots of taste pleasure to this full-bodied and impressively textured wine. It's a monster in terms of tannin and impact on the taste buds, but not over the top in alcohol. Best to drink from 2018 to 2025.",Estate,89,29.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Naggiar 2011 Estate Petite Sirah (Sierra Foothills),Petite Sirah,Naggiar,red,no
7338,US,"Inky black in color, with hard tannins, this Petite Sirah is drinkable now only because it's so soft in acidity and fruity. The candied black raspberry and cherry flavors have interesting notes of cloves, leather, violets and green herbs. The perfect food accompaniment will be grilled beef.",Petite Sirah,89,32.0,California,Paso Robles,Central Coast,,,Peachy Canyon 2011 Petite Sirah (Paso Robles),Petite Sirah,Peachy Canyon,red,no
7386,US,"Classic Petite Sirah, in the full-bodied richness, dryness, hard tannins and deep flavors of ripe dark berries and fruits, cocoa, grilled meat and black pepper. As good as that is, it also shows the impeccable balance of a fine Napa Valley red wine. Good now with robust meat stews and roasts, and it should develop for many years.",Barrel Select,92,32.0,California,Napa Valley,Napa,,,Elyse 2010 Barrel Select Petite Sirah (Napa Valley),Petite Sirah,Elyse,red,no
7438,US,"Dramatically dark, staining the glass with glycerine streaks, this wine  unabashedly celebrates its hot country origins. Considerable tannins  frame a core of berry fruit, with a zingy, peppery note that stimulates  the taste buds, but acidity is soft. At the same time, it retains a  rustic character typical of the varietal.",Artist Collection,86,35.0,California,Paso Robles,Central Coast,,,Imagery 2000 Artist Collection Petite Sirah (Paso Robles),Petite Sirah,Imagery,red,no
7514,US,"Dense and intense, with loads of fine-grained tannin, this is a deep, dark-colored wine with oodles of flavor and a very thick texture. As massive as it is in texture though, delicious flavors like blackberry, blueberry and dark chocolate come through and then linger on the finish. Drink from 2016 to 2026.",Naylor Vineyard,92,29.0,California,El Dorado,Sierra Foothills,Jim Gordon,@gordone_cellars,Cedarville Vineyard 2012 Naylor Vineyard Petite Sirah (El Dorado),Petite Sirah,Cedarville Vineyard,red,no
7608,Mexico,"Dark and earthy, slightly pruny and alcoholic, finishing on notes of tar and molasses.",Petite Sirah,83,8.0,Valle de Guadalupe,,,,,L.A. Cetto 1999 Petite Sirah (Valle de Guadalupe),Petite Sirah,L.A. Cetto,red,no
7719,US,"Relatively light for the variety, this wine has lots of tasty, almost jammy fruit flavors, medium tannins and a smooth but gripping texture. It's very good to drink now.",Petite Sirah,88,26.0,California,Red Hills Lake County,,Jim Gordon,@gordone_cellars,Boatique 2014 Petite Sirah (Red Hills Lake County),Petite Sirah,Boatique,red,no
7815,US,"A big, soft, juicy Petite Sirah filled with rich flavors of melted milk chocolate, blackberry jam, blueberries and peppery spices. Feels voluptuous in the mouth, almost like a liquid dessert, but it's nice and dry on the finish. Good value.",Petite Sirah,87,15.0,California,Paso Robles,Central Coast,,,Villa San Juliette 2007 Petite Sirah (Paso Robles),Petite Sirah,Villa San Juliette,red,no
8312,US,"This perennial head-turner lives up to its pedigree in this vintage, offering a full-bodied, lush and plush experience characterized by soft layers of dark cherry, blackberry, vanilla and a seasoning of cinnamon. The vines are head-trained within a block planted to many other varieties, 15% of which make their way into this wine.",Ne Cede Malis Estate Grown,92,115.0,California,Stags Leap District,Napa,Virginie Boone,@vboone,Stags' Leap Winery 2013 Ne Cede Malis Estate Grown Petite Sirah (Stags Leap District),Petite Sirah,Stags' Leap Winery,red,no
8316,US,"This wine is 100% varietal, aged entirely in French oak. Shy at first, it allows room for an earthy element of compost and is dark and brooding all around, with sizable, tamed, chalky tannin. Leather, black pepper, licorice and cinnamon all make an appearance, adding to the wine's complexity and likability.",Madrone Spring Vineyard,92,41.0,California,Rockpile,Sonoma,Virginie Boone,@vboone,Mauritson 2013 Madrone Spring Vineyard Petite Sirah (Rockpile),Petite Sirah,Mauritson,red,no
8408,US,"Dried black fruits, cedar, tobacco and just a few dried purple flowers show on this wine's slightly sour nose. The palate is a bit flat, with purple berries, tar and tobacco flavors that come and go quickly.",Brohaugh,85,35.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,EOS 2012 Brohaugh Petite Sirah (Paso Robles),Petite Sirah,EOS,red,no
8505,US,"Co-released with the 2007 Zin-Petite Sirah blend, this wine shows the same characteristics. It's dryish, tannic and rustic, with peppery flavors framing berries, currants and smoked meat. Give it a good decant before serving.",Zinfandel-,86,28.0,California,Sonoma County,Sonoma,,,Watkins Family 2008 Zinfandel- Petite Sirah (Sonoma County),Petite Sirah,Watkins Family,red,no
8513,US,"As sharp, fresh and fruity as a jar of raspberry, cherry and blackberry jam, melted into liquid and fortified with alcohol. Feels hot, too, despite an official alcohol reading of just 14%. The winery held this back for five years, an expensive investment in storage, but the wine just can't quite overcome its limitations.",Cupa Grandis Grand Barrel Reserve,86,60.0,California,Paso Robles,Central Coast,,,EOS 2005 Cupa Grandis Grand Barrel Reserve Petite Sirah (Paso Robles),Petite Sirah,EOS,red,no
8655,US,"Complex in Middle Eastern and baking spices, Occasio's Petite Sirah is meant to be a tribute to the Livermore Valley's early days of viticultural promise and it delivers in a modern way. With a juicy mouthfeel of red and black fruit, it retains vibrant acidity and finishes long.",Del Arroyo Vineyard,89,35.0,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Occasio 2010 Del Arroyo Vineyard Petite Sirah (Livermore Valley),Petite Sirah,Occasio,red,no
8662,US,"Decadent in coffee, toffee and caramel tones, the leathery mouthfeel of this wine is met head-to-head by a juiciness of ripe, dense blackberry fruit. An approachable Petite Sirah that will also please lovers of the variety's chewiness and concentration.",Seven Sinners,88,19.0,California,Lodi,Central Valley,Virginie Boone,@vboone,Nine North Wine Company 2010 Seven Sinners Petite Sirah (Lodi),Petite Sirah,Nine North Wine Company,red,no
9064,US,"Traces of charred oak in the aroma and a flood of extremely ripe dark-fruit flavors come with a sense of depth and concentration in this full-bodied, very firm and tannic but nevertheless polished wine. This is higher in alcohol than the last two vintages reviewed. It will benefit from more age or a high-protein pairing.",Petite Sirah,89,27.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Deaver 2013 Petite Sirah (Amador County),Petite Sirah,Deaver,red,no
9142,US,"There's lots to like in this soft, simple Petite Sirah. It shows the variety's full-bodied tannins, and its flavors of blackberry and cherry jam are ripe and juicy.",Petite Sirah,83,11.0,California,California,California Other,,,McManis 2011 Petite Sirah (California),Petite Sirah,McManis,red,no
9305,US,"From Olsen vineyard grapes, this is brawny, ripe, dark and oaky—what else would you expect? It's a take-no-prisoners red that is loaded with spicy blackberry fruit. Tannins are ripe and in proportion, and the fruit has that notable lift from vivid acidity that sets Washington reds apart.",Ring of Fire,92,42.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Sparkman 2012 Ring of Fire Petite Sirah (Yakima Valley),Petite Sirah,Sparkman,red,no
9685,US,"Very ripe, to the point of overripe. The blackberries and black currants veer into raisins, and there's a hint of raisinskin tartness that, combined with the strong tannins, adds to the tough mouthfeel. Will probably soften with age, without necessarily gaining complexity.",Envy Estate Vineyard,86,45.0,California,Napa Valley,Napa,,,Envy 2007 Envy Estate Vineyard Petite Sirah (Napa Valley),Petite Sirah,Envy,red,no
10012,US,"Made from 100% Petite Sirah grown in the estate vineyard, this is a massive wine. It's as big as Petite gets, filled with blackberry, blueberry, chocolate, black currant and new oak flavors. So ripe, it turns porty in the finish, but it's a good portiness, rich and heady. The official alcohol is 14.9%, but it tastes higher than that.",Petite Sirah,91,48.0,California,St. Helena,Napa,,,David Fulton 2010 Petite Sirah (St. Helena),Petite Sirah,David Fulton,red,no
10462,US,"The aromas of boysenberry, black pepper and roasting game are reminiscent of Syrah in this tasty bottling from brother-vintners David and William Vondrasek. The palate offers a lot of zing, followed by flavors of tobacco ash, olallieberry and peppery bacon.",Petite Sirah,90,35.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Artisan Uprising 2012 Petite Sirah (Paso Robles),Petite Sirah,Artisan Uprising,red,no
10610,US,"Blueberry pie, black plum, licorice and a touch of tobacco show on the inviting nose of this solid bottling from the Morgan Hill producer. The palate is very well integrated and delicious, with blackberry jam, vanilla cookies and strong espresso flavors, framed by sticky, prominent tannins.",Reserve,91,28.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Clos LaChance 2013 Reserve Petite Sirah (Central Coast),Petite Sirah,Clos LaChance,red,no
10734,US,"This has a very deep color, even for this notoriously dark varietal. Complex aromas blend rich fruit with smoky, peppery notes, followed by mouthcoating flavors like dark-chocolate-covered blackberries. It doesn't mess around with overtly sweet oak, but stays dry, concentrated and focused. Best after 2020.",Shake Ridge,91,58.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Aratás 2010 Shake Ridge Petite Sirah (Amador County),Petite Sirah,Aratás,red,no
10816,US,"This wine smells extra ripe, like raisins and black figs, and tastes rich, chocolaty and almost fat in texture. It has a sense of sweetness akin to brown sugar and mostly soft tannins. It is unusual for the varietal.",Petite Sirah,85,28.0,California,California,California Other,Jim Gordon,@gordone_cellars,Cedar View Winery 2014 Petite Sirah (California),Petite Sirah,Cedar View Winery,red,no
10941,US,"This inexpensive wine is enjoyable to drink for its raisin aromas, ample fruit flavors and comparatively soft, easy texture for the variety.",Family Reserve,86,8.0,California,California,California Other,Jim Gordon,@gordone_cellars,Oak Grove 2013 Family Reserve Petite Sirah (California),Petite Sirah,Oak Grove,red,no
11057,US,"Black pepper, lavender, blueberry, blackcurrant, grapseseed and smoked game make for a heady nose on this wine from a property just south of the Sana Ynez River. The palate offers tart black fruit and elderberry jam, with just enough pepper and purple flowers to round out the sip.",Petite Sirah,89,38.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Refugio Ranch 2013 Petite Sirah (Santa Ynez Valley),Petite Sirah,Refugio Ranch,red,no
11282,US,"With a strong undercurrent of bell pepper, this soft Petite Sirah has tense shadings of peppery spice and leather. Ready to drink now.",Nina's Cuvée,86,36.0,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Concannon 2010 Nina's Cuvée Petite Sirah (Livermore Valley),Petite Sirah,Concannon,red,no
