,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
743,US,"Ripe plum and plenty of vanilla and cherry provide the perception of sweetness in this wine. That sensation may stem from the pushing-the-envelope generosity of the ripe fruit or from the oak. or both. It makes for a full-bodied, heady experience.",Treborce Vineyard,85,33.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Pech Merle 2013 Treborce Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Pech Merle,red,no
756,US,"A good, rich, flashy Zinfandel. There's not much to get excited about, but it delivers Zin's personality in a most attractive way. It's spicy, rich and sweet in cherry, raspberry, cocoa, honey and spice flavors.",Zinfandel,87,35.0,California,Napa Valley,Napa,,,Kuleto Estate 2008 Zinfandel (Napa Valley),Zinfandel,Kuleto Estate,red,no
783,US,"This is dry, rich, heady, spicy and utterly delicious. As usual, it contains a splash of Petite Sirah. Already throwing some sediment, it's pretty tannic, with complex flavors of wild blackberry and blueberry, black currant, licorice, cola, bacon and plum sauce, with a hint of exotic pepper and spice. This great Zinfandel is a joy to drink.",Big River Ranch,92,38.0,California,Alexander Valley,Sonoma,,,Bella 2009 Big River Ranch Zinfandel (Alexander Valley),Zinfandel,Bella,red,no
854,US,"An interesting vein of tasty herb flavor runs through this full-bodied, plump and fruity wine. The aroma has hints of dill and sage, and these mingle with black cherry and blueberry on the palate. A sleek texture and long finish complete the picture.",Zinfandel,90,20.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Easton 2014 Zinfandel (Amador County),Zinfandel,Easton,red,no
929,US,"This full-bodied wine is in the classic mode, offering very ripe and even overripe aromas. Voluptuous berry flavors verge on sweet, and the rich texture comes without a lot of drying tannin.",Estate,87,20.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Bella Grace 2013 Estate Zinfandel (Amador County),Zinfandel,Bella Grace,red,no
1066,US,"Composed, complex and complete, this mellow wine is very comfortable in its skin. Touches of oak, tobacco, dried plum and cardamom fill the aroma, and ripe but not overripe black cherry, tamarind and cola flavors flood the palate, supported by fine-grained tannins and medium-full body.",Old Vine Reserve,94,38.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Scott Harvey 2012 Old Vine Reserve Zinfandel (Amador County),Zinfandel,Scott Harvey,red,no
1085,US,"From dry-farmed 40-year-old vines perched along the Rutherford Bench, this impressive offering is sanguine and elegantly balanced, a showcase of cranberry, raspberry and milk chocolate. Refined acidity contributes to an overall lightness, with dried herb and dust lingering on the finish.",Perspective Estate,94,38.0,California,Rutherford,Napa,Virginie Boone,@vboone,Tres Sabores 2014 Perspective Estate Zinfandel (Rutherford),Zinfandel,Tres Sabores,red,no
1107,US,"Fresh, gushing fruit flavors such as raspberry, red cherry and boysenberry fill out this expressive and well-balanced wine. It is sweetly fruity in aroma, full-flavored, full-bodied, firm and dry in texture but not heavy. It craves ribs or wood-fired pizza.",California Series,90,20.0,California,Yolo County,Central Valley,Jim Gordon,@gordone_cellars,Berryessa Gap 2011 California Series Zinfandel (Yolo County),Zinfandel,Berryessa Gap,red,no
1117,US,"Rich cherry and spicy black pepper introduce the nose to this wine from the Adelaida district. The flavors explore the more nuanced, not overly jammy side of the grape, with tart acidity and a good tannic backbone ensuring a long life. Decent now, but better to drink 2018–2022.",Reserve,90,56.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Daou 2012 Reserve Zinfandel (Paso Robles),Zinfandel,Daou,red,no
1143,US,"After 34 months in previously used French barrels, this wine has a brownish rim. It smells like pepper, clove and cinnamon and tastes like dried fruit. Considerable tannins contribute to an astringent mouthfeel.",Sacrlet's Flirtation,84,28.0,California,Mendocino,,Jim Gordon,@gordone_cellars,Spicy Vines 2011 Sacrlet's Flirtation Zinfandel (Mendocino),Zinfandel,Spicy Vines,red,no
1203,US,"This wine is very good in a ripe, almost-sweet style. It smells and tastes like blackberry pie, has full fruit flavors and a smooth, rich texture without noticeable tannins.",California Series,87,14.0,California,California,California Other,Jim Gordon,@gordone_cellars,Cambridge & Sunset 2014 California Series Zinfandel (California),Zinfandel,Cambridge & Sunset,red,no
1309,US,"This Zin speaks to compelling red fruit, plum and vanilla, with light oak presence. It's balanced yet still plenty big, showing off its well-worn roots within an historic vineyard. Before veering into syrupy territory, it pulls back, letting leathery cinnamon and black pepper have their say.",Rose,89,45.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Rosenblum 2011 Monte Rosso Vineyard Zinfandel (Sonoma Valley),Zinfandel,Rosenblum,rose,no
1373,US,"This mountain-grown Zin is dry, lusty, robust and briary, with peppery flavors of wild forest berries, leather and cola. You'll find firm acids, but the wine has a silky texture that's almost like Pinot Noir.",Reserve,86,20.0,California,El Dorado,Sierra Foothills,,,Lava Cap 2005 Reserve Zinfandel (El Dorado),Zinfandel,Lava Cap,red,no
1417,US,"The cool vintage was a challenge, which speaks well of the winery's vineyard team. Blended with 5% Petite Sirah, the wine is unusually complex and sumptuous, even by Dry Creek standards. The flavors are rich with wild summer blueberries and blackberries, and savory with pepper and other exotic spices.",Somers Ranch,93,38.0,California,Dry Creek Valley,Sonoma,,,Dry Creek Vineyard 2011 Somers Ranch Zinfandel (Dry Creek Valley),Zinfandel,Dry Creek Vineyard,red,no
1742,US,"A deep, dark color, unusually ripe and exotic aromas, and intense flavors recalling boysenberry syrup make this a monster Zin. It's not very tannic or astringent, but the body is so rich and the alcohol relatively high that it oozes power and concentration. This will be great after a meal with cheese or chocolate.",Block 10,92,45.0,California,Alexander Valley,Sonoma,Jim Gordon,@gordone_cellars,Bella 2012 Block 10 Zinfandel (Alexander Valley),Zinfandel,Bella,red,no
1849,US,"Both tart and tannic, it's unusually tight in personality, with a mouth-puckering texture, sharp fruit flavors and astringent finish. While there are too many soft and overripe Zins, this one goes pretty far the other way.",Fashauer Vineyard,83,38.0,California,Anderson Valley,,Jim Gordon,@gordone_cellars,Witching Stick 2012 Fashauer Vineyard Zinfandel (Anderson Valley),Zinfandel,Witching Stick,red,no
1946,US,"Made in a richer, riper style, this Zin brims with flavors of raspberries, cherries, red currants and brown sugar, like a Christmas fruitcake. The alcohol is quite high. Drink soon.",Hillside Estate,87,36.0,California,Dry Creek Valley,Sonoma,,,Collier Falls 2010 Hillside Estate Zinfandel (Dry Creek Valley),Zinfandel,Collier Falls,red,no
2097,US,"Forward and easy in cherry, currant, raspberry, tangerine zest, cola and peppery spice flavors, this Zin has a gentle texture. There's also a wealth of firm, dusty tannins that could help the wine age for a few years.",Cougar Hill,87,18.0,California,Amador County,Sierra Foothills,,,Sobon Estate 2006 Cougar Hill Zinfandel (Amador County),Zinfandel,Sobon Estate,red,no
2136,US,"This superripe, late-harvest style of wine smells like raisins and dried plums. It tastes so fruity and ripe that it's sweet, with a full body to match. It would be best as a dessert wine.",Zinfandel,84,42.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,2Plank 2014 Zinfandel (Amador County),Zinfandel,2Plank,red,no
2210,US,"Concentrated in toasted marshmallow and juicy blackberry, this is a large, full-bodied wine marked by puckering tannins that still need time to resolve. Powerfully built, it's big on flavor and intensity, with vanilla on the finish.",Reserve,88,40.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Murphy-Goode 2012 Reserve Zinfandel (Alexander Valley),Zinfandel,Murphy-Goode,red,no
2267,US,"Here's a lusty, rugged Zinfandel marked by strong, superripe flavors. The blackberries and plums veer into currants and raisins, and finish spicy and dry, while enormously high alcohol gives the impression of heat. But that's Zinfandel for you. Needs a grilled flank steak to play against.",Rowe Vineyard Old Vines,87,40.0,California,Sonoma Valley,Sonoma,,,St. Francis 2007 Rowe Vineyard Old Vines Zinfandel (Sonoma Valley),Zinfandel,St. Francis,red,no
2269,US,"Here's a big, bold Zinfandel that shows the variety's rustic, briary character. It's dry and tannic and rather high in alcohol, with flavors of wild, ripe forest berries, peppery spices, currants, bacon and sweet, smoky cedar. Nice now with BBQ.",Zinfandel,87,35.0,California,Dry Creek Valley,Sonoma,,,Adobe Road 2006 Zinfandel (Dry Creek Valley),Zinfandel,Adobe Road,red,no
2280,US,"There is loads of freshly crushed black pepper in this dry, robust Zin. It's almost enough to make you sneeze. You'll also find good blackberry fruit and heady alcohol. Drink up.",Zinfandel,85,17.0,California,Napa Valley,Napa,,,Dominican Oaks 2010 Zinfandel (Napa Valley),Zinfandel,Dominican Oaks,red,no
2349,US,"Fresh in zingy, ripe blackberry flavor, this well-made Zin has firm tannins and a dollop of peppery spice on the finish.",Vintner's Reserve,88,17.0,California,Mendocino County,,Virginie Boone,@vboone,Kendall-Jackson 2011 Vintner's Reserve Zinfandel (Mendocino County),Zinfandel,Kendall-Jackson,red,no
2357,US,"Perfumed in cinnamon-flowery aromatics, this well-valued Zin is softly spiced, lush and smooth, drinkable with black cherry flavor and plenty of personality.",Ancient Vine,88,15.0,California,Contra Costa County,Central Coast,Virginie Boone,@vboone,Cline 2012 Ancient Vine Zinfandel (Contra Costa County),Zinfandel,Cline,red,no
2385,US,"Quite sweet and quite delicious, this ripe and fruity wine has lots of black plum, dried cherry and raisin flavors, a soft texture and a lingering, berry-pie finish.",Ten Zin,87,30.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Deaver 2013 Ten Zin Zinfandel (Amador County),Zinfandel,Deaver,red,no
2446,US,"This wine delivers on richness of flavor without being overwhelming or overdone. Refined in soft tannins and a core of expressive, juicy blue and black berry fruit, it is seductive and smoky on the finish, sourced mainly from vineyards in the Dry Creek Valley.",Sonoma Heritage Vines,90,15.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Rancho Zabaco 2012 Sonoma Heritage Vines Zinfandel (Sonoma County),Zinfandel,Rancho Zabaco,red,no
2474,US,"Coming from one of the appellation's most consistent producers, this offers a tight, restrained nose of blackberry and licorice. It's also tight and bright on the palate, with refreshing flavors of black cherries and crushed rocks. An expert balance of tannins and acidity gives the mouth a clean wash.",Bailey Ranch Dry Farmed,90,38.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Lone Madrone 2011 Bailey Ranch Dry Farmed Zinfandel (Paso Robles),Zinfandel,Lone Madrone,red,no
2476,US,"This vineyard near the confluence of the Salinas and Carmel valleys is producing strong wines, in this case one offering aromas of roasted game, smoked blueberries and cracked slate. It's juicy but not jammy on the palate, showing a pleasant, bright blend of blackberry and cherry fruits.",Zinfandel,90,32.0,California,Arroyo Seco,Central Coast,Matt Kettmann,@mattkettmann,Mesa Del Sol 2010 Zinfandel (Arroyo Seco),Zinfandel,Mesa Del Sol,red,no
2626,US,"With 15.5% alcohol, this wine is too hot for balance. It also tastes unnecessarily sweet, with sugared raspberry, cherry and blackberry flavors.",Stone,82,27.0,California,Alexander Valley,Sonoma,,,Mazzocco 2005 Stone Zinfandel (Alexander Valley),Zinfandel,Mazzocco,red,no
2629,US,"Barbecue is your best bet with this rustic Zin. It's lusty in jammy blackberry, mulberry and vanilla spice flavors that finish with a definite sugariness.",Maverick,82,24.0,California,Amador County,Sierra Foothills,,,Four Vines 2005 Maverick Zinfandel (Amador County),Zinfandel,Four Vines,red,no
2630,US,"Except for the sweetness, this is a pretty good wine. It has rich tannins, decent acidity, and ripe flavors of blackberry, cherry and raspberry jam. But that white sugary taste is off-putting in a table wine.",Old Vine Cuvée,82,14.0,California,California,California Other,,,Four Vines 2005 Old Vine Cuvée Zinfandel (California),Zinfandel,Four Vines,red,no
2662,US,"As big as you expect a Howell Mountain Zin to be, offering rich, deep blackberry, currant, chocolate, licorice, bacon and cedar flavors that are sweet and dry at the same time. It's not just powerful in flavor, it's wonderful in structure, with refined tannins and balancing acidity. A minor criticism is some heat from alcohol, but that's the nature of ripe Zinfandel.",Old Vine,90,45.0,California,Howell Mountain,Napa,,,Howell Mountain Vineyards 2010 Old Vine Zinfandel (Howell Mountain),Zinfandel,Howell Mountain Vineyards,red,no
2727,US,"In many ways, this is a fascinating sip, but the components are a bit confusing altogether. Aromas of minty berries, tobacco, rustic leather and a very strong camphor scent introduce the nose, and then a lively, quite foamy acidity consumes the palate, where flavors of sweet berries are cut by garden herbs and pepper. It's a little too overpowering.",Old Vine,86,29.0,California,Cucamonga Valley,South Coast,Matt Kettmann,@mattkettmann,Joseph Filippi 2009 Old Vine Zinfandel (Cucamonga Valley),Zinfandel,Joseph Filippi,red,no
2794,US,"This is for you, if you like your Zins in a sweet, soft style. It tastes like the filling from a black­berry and cherry pie, dusted with exotic spices, like cinnamon and black pepper.",Zinfandel,84,20.0,California,Paso Robles,Central Coast,,,Twisted Sisters 2010 Zinfandel (Paso Robles),Zinfandel,Twisted Sisters,red,no
2798,US,The mouthfeel has sandpapery tannins and some green peppercorn notes alongside riper flavors of blackberries and sweet currants. It's a rustic Zin to drink with barbecue.,Old Vine,84,20.0,California,Dry Creek Valley,Sonoma,,,Plungerhead 2010 Old Vine Zinfandel (Dry Creek Valley),Zinfandel,Plungerhead,red,no
2812,US,"Robust and brawny, this substantial offering features concentrated layers of smoke, leather and sage-inflected tannins. It finishes in a wrapping of bittersweet chocolate.",Estate Grown and Produced,87,25.0,California,Oakville,Napa,Virginie Boone,@vboone,Oakville Winery 2013 Estate Grown and Produced Zinfandel (Oakville),Zinfandel,Oakville Winery,red,no
2936,US,"A luxurious mouthfeel and good concentration are this wine's chief attractions. Flavors are more earthy than fruity, with tones of compost and stewed prunes. Medium finish shows ripe but slightly drying tannins. Drink now.",Nevada Ridge First Crush,84,75.0,Nevada,Nevada,,,,Pahrump Valley Winery 2005 Nevada Ridge First Crush Zinfandel (Nevada),Zinfandel,Pahrump Valley Winery,red,no
2968,US,"Earthy, soft and dry, this Zin has tobacco, cherry, blackberry and spice flavors, with an edge of sweet leather and pine. It's a refreshingly simple country-style Zin that will be nice with barbecue.",Cobble Creek,85,26.0,California,Paso Robles,Central Coast,,,Castoro Cellars 2005 Cobble Creek Zinfandel (Paso Robles),Zinfandel,Castoro Cellars,red,no
2986,US,"Although one of the cheaper Zins in the winery's line-up, it is showing the best right now, so drink up. Black cherry, licorice, smoked beef and a deep hibiscus note make for a very heady nose. There is a dense yet soft character to the well-structured palate, where strong flavors of blueberry, crushed slate, tobacco, leather and wild herbs make a tasty convergence.",Summit Creek,91,19.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Opolo 2014 Summit Creek Zinfandel (Paso Robles),Zinfandel,Opolo,red,no
2990,US,"This rich, rewarding wine pleases in baked blueberry pie and a taste of raisin cake, its texture underlined in soft, integrated oak and a velvety density. Cinnamon, black pepper and toffee weave within the waves of ripeness.",Founding Farmers,91,32.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Robert Biale 2014 Founding Farmers Zinfandel (Napa Valley),Zinfandel,Robert Biale,red,no
3130,US,"At this price, and with a case production of 110,000, lots of Americans will consider themselves lucky to have a solid red wine like this. It's not terribly complicated, but offers easy flavors of cherries and oak.",Zinfandel,83,8.0,California,California,California Other,,,Woodbridge by Robert Mondavi 2012 Zinfandel (California),Zinfandel,Woodbridge by Robert Mondavi,red,no
3215,US,"Sourced from dry farmed, organic vines planted in 1918, Carol Shelton's Monga is a mouthful of a wine, layered with cinnamon spice, blueberry, chocolate and oak, and still very concentrated and dry, with room to grow and mellow.","Monga Zin, Lopez Vineyard",88,21.0,California,Cucamonga Valley,South Coast,Virginie Boone,@vboone,"Carol Shelton 2009 Monga Zin, Lopez Vineyard Zinfandel (Cucamonga Valley)",Zinfandel,Carol Shelton,red,no
3254,US,"Flavors of berry, vanilla and tar form around thick, rich tannins, giving this wine a puckering quality that may benefit from opening before enjoying. The finish is sturdy and robust in leathery black pepper.",Rose,86,55.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Rosenblum 2012 Winemaker Selection Zinfandel (Sonoma County),Zinfandel,Rosenblum,rose,no
3295,US,"With the '05, Bucklin is getting a handle on this old-vine field blend of two dozen varieties, which seems to do best in cooler years. It's a rustic-chic wine, with a brawny muscularity tamed by extreme dryness, and even though the alcohol is 15.6%, it doesn't feel too hot.",Old Hill Ranch,87,34.0,California,Sonoma Valley,Sonoma,,,Bucklin 2005 Old Hill Ranch Zinfandel (Sonoma Valley),Zinfandel,Bucklin,red,no
3376,US,"From century-old vines, this wine is potent and focused, with powerful, ripe fruit flavors and a texture that feels polished and precise. The aromas favor black cherry and black pepper, the flavors are fresh and mouth-filling, and the wine has firm acidity and tannins that make the texture appetizing.",Big River Ranch Vineyard Series,92,45.0,California,Alexander Valley,Sonoma,Jim Gordon,@gordone_cellars,Bella 2013 Big River Ranch Vineyard Series Zinfandel (Alexander Valley),Zinfandel,Bella,red,no
3393,US,"From the producer's Old Vineyard Block, and blended with 20% Petite Sirah and 5% Syrah, this wine has a rustic barnyardy quality. It offers a tightness of dried herb around broad, sweet tannins, strawberry jam and chocolate.",Mountain Cuvée Estate,84,24.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Gustafson Family 2012 Mountain Cuvée Estate Zinfandel (Dry Creek Valley),Zinfandel,Gustafson Family,red,no
3398,US,"Pruney and somewhat reduced, this thick offering of chocolate and blackberry jam needs food to mellow it out, preferably meat covered thickly in sauce.",Zinfandel,84,32.0,California,Napa County-Sonoma County,Napa-Sonoma,Virginie Boone,@vboone,Michael-Scott 2013 Zinfandel (Napa County-Sonoma County),Zinfandel,Michael-Scott,red,no
3409,US,"This somewhat indistinctive wine has a wealth of minty aroma on the nose, a characteristic that doesn't shake off on the palate, the body full and a touch hot.",Private Reserve,83,40.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Buena Vista 2013 Private Reserve Zinfandel (Sonoma County),Zinfandel,Buena Vista,red,no
3419,US,"Aromas of blueberries, beef roast and fudge give way to a light, straightforward palate of purple fruit. It's a clean wine, but not very complex.",Especial,86,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Peachy Canyon 2012 Especial Zinfandel (Paso Robles),Zinfandel,Peachy Canyon,red,no
3513,US,"This is high-octane and boldly ripe wine from the wilds of Calistoga, offering bacon char, cranberry, plum and a richness of milk chocolate.",Luvisi Vineyard,88,48.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Hunnicutt 2014 Luvisi Vineyard Zinfandel (Napa Valley),Zinfandel,Hunnicutt,red,no
3515,US,"Bright aromas of raspberry, herb, cigar box and dried cranberry are followed by full-bodied cranberry and raspberry flavors. It delivers enjoyment but seems a bit dried out.",Stonetree Vineyard,88,24.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Angel Vine 2013 Stonetree Vineyard Zinfandel (Columbia Valley (WA)),Zinfandel,Angel Vine,red,no
3545,US,"Bella's only 2010 Zinfandel from the Russian River Valley is high in alcohol, but manages somehow to maintain balance. It's softly tannic and incredibly rich in chocolate, mulberry jam, cassis liqueur, prune and peppery-spice flavors. Delicious, but heady.",Block 10,92,45.0,California,Russian River Valley,Sonoma,,,Bella 2010 Block 10 Zinfandel (Russian River Valley),Zinfandel,Bella,red,no
3601,US,"A solid Zinfandel, a little sweet but not too much, with softly drinkable tannins. The flavors are ripe, suggesting raspberries, cherries, mocha, brown sugar, cinnamon and cloves.",Zinfandel,86,28.0,California,Dry Creek Valley,Sonoma,,,Kokomo 2009 Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,red,no
3632,US,"A bit unripe, with some vegetal flavors along with the blackberries. There's also a lot of sweet heat from high alcohol.",Zinfusion Reserve,82,18.0,California,Paso Robles,Central Coast,,,Castoro Cellars 2010 Zinfusion Reserve Zinfandel (Paso Robles),Zinfandel,Castoro Cellars,red,no
3788,US,"Mostly rich and broad in mouthfeel, this offers light, savory aromas of dried herb and sunbaked earth plus solid plum and red berry flavors. It features a full body, firm texture and flavor complexity.",Estate,88,28.0,California,Red Hills Lake County,,Jim Gordon,@gordone_cellars,Sol Rouge 2011 Estate Zinfandel (Red Hills Lake County),Zinfandel,Sol Rouge,red,no
3855,US,"Made in a ripe, soft style that's unusual for Howell Mountain, this Zin could almost be Grenache, or even a big Pinot Noir. The cherry pie filling, raspberry cream and Dr. Pepper flavors are wrapped into soft, gentle tannins. It's a luxurious, exotic Zinfandel whose heat from high alcohol adds a spicy element.",Zinfandel,92,100.0,California,Howell Mountain,Napa,,,Dark Matter 2006 Zinfandel (Howell Mountain),Zinfandel,Dark Matter,red,no
3872,US,"A real bruiser of a Zinfandel, dark in color, dry and tannic, brimming with massive flavors of wild blackberries, blueberries, dark chocolate and pie spices. The tannins are hard, in the way of this mountain. Drink Now–2013 before it loses fresh fruit.",Zinfandel,91,37.0,California,Howell Mountain,Napa,,,Elyse 2007 Zinfandel (Howell Mountain),Zinfandel,Elyse,red,no
3923,US,"Leather saddle wafts from the glass atop ripe cherry, blackberry jam and brown sugar. Tightly wound in tannin and oak, this wine becomes pleasantly juicy on the finish.",Zinfandel,87,30.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Rodney Strong 2013 Zinfandel (Dry Creek Valley),Zinfandel,Rodney Strong,red,no
3925,US,"Lavender and lilac are just part of the floral bouquet that emerges from this wine, which also shows a blackberry vinaigrette element on the nose. Once sipped, it's like sucking on a purple-flower candy, with more lavender as well as plum and a pencil-lead edge that cuts through the palate.",Old Vine,87,30.0,California,Santa Clara Valley,Central Coast,Matt Kettmann,@mattkettmann,Sarah's Vineyard 2011 Old Vine Zinfandel (Santa Clara Valley),Zinfandel,Sarah's Vineyard,red,no
3928,US,"This is a thick, rich and very ripe wine, with a charred back note making its way against higher-toned tastes of red raspberry and blackberry. The oak is integrated and the wine softly varietal, but it packs a punch on the palate.",Attila's Selection,87,38.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Buena Vista 2013 Attila's Selection Zinfandel (Sonoma County),Zinfandel,Buena Vista,red,no
3931,US,"Pretty good for the price, with jammy cherry, berry, cocoa and spice flavors. An easy Zin to drink with BBQ or pasta with tomato sauce.",Old Vine,83,10.0,California,California,California Other,,,Glen Ellen 2009 Old Vine Zinfandel (California),Zinfandel,Glen Ellen,red,no
