,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
372,Italy,"A fresh, crisp style of Soave, brimming with green plum and light acidity. It has concentration and a light touch in equal measure.",Classico,88,10.0,Veneto,Soave,,Roger Voss,@vossroger,Gini 2002 Classico  (Soave),White Blend,Gini,white,no
377,Greece,"A fresh, tangy, vibrant wine that has ripe green plum and apple flavors alongside a layer of full, forward fruit.",Vigneto Massoni,88,,Naoussa,,,Roger Voss,@vossroger,Zenato 2001 Vigneto Massoni White (Naoussa),White Blend,Zenato,white,no
379,Italy,"This blend of Chardonnay, Nosiola and Pinot Bianco offers up apples and cream on the nose, along with flavors of peach and citrus. It's a comfortable mix of fruit that finishes lively and fresh, making it a fine apéritif.",Bianco dei Sorni,88,15.0,Northeastern Italy,Trentino,,Joe Czerwinski,@JoeCz,La Vis 2001 Bianco dei Sorni White (Trentino),White Blend,La Vis,white,no
381,Italy,It's testament to this wine's balance that it remains so alive and fresh long after many other Biancos have faded. Intensely mineral aromas mix with notes of smoke and fresh apples; the flavors are earthy and hint at mineral oil. Long on the finish. Best Buy.,Vigne Alte,88,11.0,Veneto,Bianco di Custoza,,Joe Czerwinski,@JoeCz,Fratelli Zeni 2000 Vigne Alte  (Bianco di Custoza),White Blend,Fratelli Zeni,white,no
389,Italy,"A blend of grapes, so maybe it is not surprising that the aromas and flavors are a blend: melons, pears and limes, all presented with great freshness and verve alongside a rich texture. Editors' Choice.",Terlano Classico,88,15.0,Northeastern Italy,Alto Adige,,Joe Czerwinski,@JoeCz,Cantina Terlano 2002 Terlano Classico White (Alto Adige),White Blend,Cantina Terlano,white,no
395,Italy,"This is the first vintage of this blend of Chardonnay, Pinot Grigio and Sauvignon Blanc, named after the 16th-century abbess Rylint Formentini. Peppery in character, with rich, complex fruit, it has citric flavors, along with a sense of structure and acidity.",Rylint,87,,Northeastern Italy,Collio,,Roger Voss,@vossroger,Conti Formentini 2001 Rylint White (Collio),White Blend,Conti Formentini,white,no
424,US,"This wine is dry and rather full bodied, starting with fruity aromas like banana and coconut then seguing to more nutty, oaky, complex flavors and a rich texture. It's a serious dinner wine with heft and substance.",Verdigris,89,30.0,California,California,California Other,Jim Gordon,@gordone_cellars,Las Positas 2014 Verdigris White (California),White Blend,Las Positas,white,no
487,Italy,"A blend of Friulano and Verduzzo, this delivers aromas of candied fruit, yellow rose, butterscotch, spice and apricot. It opens a clear window onto the natural characteristics of both grape varieties.",Tovè,87,15.0,Northeastern Italy,Colli Orientali del Friuli,,,,Marco Cecchini 2010 Tovè White (Colli Orientali del Friuli),White Blend,Marco Cecchini,white,no
506,Italy,"A blend of 70% Pinot Grigio and 30% Ribolla Gialla, this bright white opens with floral notes of jasmine and honeysuckle, white pepper and stone fruit. The Ribolla Gialla element adds structure and notes of caramel and pineapple.",White Blend,87,12.0,Northeastern Italy,Venezia Giulia,,,,Altùris 2011 White (Venezia Giulia),White Blend,Altùris,white,no
558,US,"It's fun to rattle off a few of the numerous aromas and flavors in this exotic but subtle wine: tangerine, pastry cream, blanched almonds and a touch of honey. The wine is refreshing, dry and nicely braced with acidity, but at the same time rather broad and soothing in texture. In other words, beautifully balanced and wonderfully complex.",Enigma,93,25.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Terre Rouge 2014 Enigma White (Sierra Foothills),White Blend,Terre Rouge,white,no
580,US,"Two-thirds Chenin Blanc and one-third Grüner Veltliner, this wine opens with aromas of apple, white pepper, herb and spice. It brings a sense of freshness and purity, along with a rounded feel.",White Blend,89,18.0,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,Raconteur 2016 White (Washington),White Blend,Raconteur,white,no
627,Italy,"This pretty white wine from northern Italy opens with an ashy, mineral feel and segues to aromas of candied fruit, peach and citrus. It is nearing the end of its drinking window so don't bother putting this bottle aside.",Sivoy,87,19.0,Piedmont,Monferrato,,,,Cascina La Ghersa 2009 Sivoy White (Monferrato),White Blend,Cascina La Ghersa,white,no
780,Italy,"Thanks to eight years in Vin Santo's traditional caratelli barrels, this sweet blend of Trebbiano and Malvasia offers a dark, golden-amber color, bearing intense aromas of dried apricot, candied fruit, honey and toasted almond.",White Blend,92,50.0,Tuscany,Vin Santo del Chianti Classico,,,,Castello d'Albola 2003  Vin Santo del Chianti Classico,White Blend,Castello d'Albola,white,no
865,Italy,"This offers heady aromas of honeysuckle, white stone fruit, dill, hay and a vegetal note that recalls tomato leaf. The tangy palate offers juicy grapefruit, white peach and honeydew melon while mouthwatering salinity provides depth.",Laluci,90,,Sicily & Sardinia,Sicilia,,Kerin O’Keefe,@kerinokeefe,Baglio del Cristo di Campobello 2015 Laluci White (Sicilia),White Blend,Baglio del Cristo di Campobello,white,no
873,Hungary,"This delicate Hungarian white wine is a blend of 86% Furmint, 9% Yellow Muscat and 5% Kabar. It has enticing aromas of white flowers, botrytis, gardenia, apple blossom and apricot that prepare your palate for flavors of peach juice, citrus zest, grapefruit juice, caramelized pineapple and a crisp clean finish.",Dry,90,16.0,Tokaji,,,Jeff Jenssen,@worldwineguys,Chateau Dereszla 2014 Dry  (Tokaji),White Blend,Chateau Dereszla,white,no
976,US,"Clean and crisp, with rich flavors of citrus, pear, green apple, vanilla and honey. Finishes with that well-known K-J sweetness. A blend based on Sauvignon Blanc.",Summation Vintner's Reserve,85,17.0,California,California,California Other,,,Kendall-Jackson 2008 Summation Vintner's Reserve White (California),White Blend,Kendall-Jackson,white,no
978,US,"A little on the sweet side, but crisp in acidity, and front-loaded with pineapple, grapefruit, tangerine, honeysuckle and spicy vanilla flavors. Sauvignon Blanc, Muscat Blanc, Chardonnay and Roussanne.",White X,85,15.0,California,North Coast,North Coast,,,X 2008 White X White (North Coast),White Blend,X,white,no
995,Italy,"Edèlmio is a sophisticated and toasty blend of Carricante and Chardonnay with fragrant aromas of stone fruit, peach, mineral, almond and freshly chopped pear. The wine is broad and generous in terms of its mouthfeel and would make a perfect companion to swordfish with mint and roasted eggplant.",Edèlmio,88,26.0,Sicily & Sardinia,Sicilia,,,,Benanti 2006 Edèlmio White (Sicilia),White Blend,Benanti,white,no
1023,Israel,"This offers aromas of honeydew melon and vanilla. On the palate, gentle flavors of nutmeg, cinnamon and eucalyptus predominate over a bright burst of citrus. Tannins are a tad bold for a relatively delicate white wine, but they are tempered by baking spice flavors that wash across the tongue and notes of tangerine on the back palate.",Alma Semillon-Viognier-Pinot Gris,88,25.0,Galilee,,,Mike DeSimone,@worldwineguys,Dalton 2013 Alma Semillon-Viognier-Pinot Gris White (Galilee),White Blend,Dalton,white,no
1029,Spain,"Clean, peachy aromas set up a light, minerally, citrusy body. Flavors of gooseberry, lime and lemon hold steady and double up on gooseberry on the finish. Overall, this is round, minerally and elegant, but also slightly sour and edgy.",White Blend,88,18.0,Northern Spain,Bizkaiko Txakolina,,Michael Schachner,@wineschach,Gorka Izagirre 2013 White (Bizkaiko Txakolina),White Blend,Gorka Izagirre,white,no
1046,Italy,"There's a saccharin or soda-like element to the nose of this Verduzzo-Friulano blend that gives the wine a cheerful, upfront personality but that overpowers the natural fruit. The wine tastes both tart and sweet and ends with butterscotch candy flavors.",Bianco degli Arzillari,85,28.0,Northeastern Italy,Colli Orientali del Friuli,,,,I Clivi 2004 Bianco degli Arzillari White (Colli Orientali del Friuli),White Blend,I Clivi,white,no
1051,Spain,"Quite leesy and funky, with meaty, oily aromas that are a departure from normal Albariño and are indicative of the 30% Treixadura and Loureiro that beef things up. Perfectly drinkable, and with a decent mouthfeel, but still it lacks the straightforward cleanliness of the really good wines from Galicia. Imported by Republic National Distributing Co.",Señor da Folla Verde,85,25.0,Galicia,Rías Baixas,,Michael Schachner,@wineschach,Marqués de Vizhoja 2007 Señor da Folla Verde White (Rías Baixas),White Blend,Marqués de Vizhoja,white,no
1119,France,"A blend of white Bordeaux and local Gers grapes, this is a smooth, medium sweet wine. With three years of aging, it has become mature, rich in smoky flavors as well as dried apricot and bitter oranges. Acidity keeps everything in line. It's ready to drink.",Quadrille,90,32.0,Southwest France,Gers,,Roger Voss,@vossroger,Domaine de Gensac 2011 Quadrille White (Gers),White Blend,Domaine de Gensac,white,no
1151,US,"Coffee grinds and caramel mingle with hints of popcorn and dried herbs in this curious blend of white grapes which have been aged Sherry-style in a solera. Whiffs of dried fruit and caramel are enticing, but the palate juxtaposes craggy acidity with mouthfeel that's dampening and flat.",Meleau White Specialty Wine,83,45.0,New York,New York,New York Other,Anna Lee C. Iijima,,Ports of New York NV Meleau White Specialty Wine White (New York),White Blend,Ports of New York,white,no
1160,Greece,"The bone-dry, earthy minerality of Assyrtiko blends well with the crisp, fresh fruit flavors of Sauvignon Blanc in this white blend. Clean, simple flavors of citrus, spice and slate give the wine a quaffable, food-friendly edge.",Ambelonas at Agios Pavlos,87,13.0,Halkidiki,,,Susan Kostrzewa,@suskostrzewa,Tsantali 2006 Ambelonas at Agios Pavlos White (Halkidiki),White Blend,Tsantali,white,no
1260,Italy,"This blend of Catarratto and Chardonnay shows a tiny touch of oxidation, with butterscotch and caramel aromas behind candied fruit, apricot and pineapple. The mouthfeel is soft, thick and sticky.",Santagostino Baglio Sorìa,85,22.0,Sicily & Sardinia,Sicilia,,,,Firriato 2010 Santagostino Baglio Sorìa White (Sicilia),White Blend,Firriato,white,no
1320,Austria,"Slight reduction still obstructs this wine's nose. The palate, however, is both zingy and rich—spiked with citrus and rounded with ripe, mellow apple fruit. There is verve and life at its core and tone to its medium body. The dry finish is appetizing.",White Blend,90,18.0,Wiener Gemischter Satz,,,Anne Krebiehl MW,@AnneInVino,Zahel 2016 White (Wiener Gemischter Satz),White Blend,Zahel,white,no
1369,Italy,"A luminous Italian white wine offersing subdued tones of stone fruit, white mineral and honey. There's an aromatic component that is reminiscent of mint and the wine is clean and easy in the mouth with a vibrant, fresh finish.",Mamàn,86,,Northeastern Italy,Delle Venezie,,,,Banear 2006 Mamàn White (Delle Venezie),White Blend,Banear,white,no
1405,US,"This is an unusual commingling of mostly Rhone varieties, a mix of 75% Viognier, 12% Roussanne and 12% Marsanne, with the addition of 3% Sémillon. Honeycomb and Nilla wafer rise from the nose before a medium-bodied swirl of sour lemon, grapefruit and yuzu give it tartness on the finish.",The Tower,88,22.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Martin Ray 2014 The Tower White (Dry Creek Valley),White Blend,Martin Ray,white,no
1448,US,"2014 proves another banner year for this delightful blend of Sémillon from Monte Rosso Vineyard, Muscadelle from Pagani Ranch and Palomino and Muscadelle from Saitone Ranch. High-toned in tart, refreshing acidity, it offers hints of vanilla biscuit with its lime, apple and melon flavors, lingering in memory for days.",The Derivative,94,28.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Carlisle 2014 The Derivative White (Sonoma County),White Blend,Carlisle,white,no
1615,France,"This typical blend from southwest France draws on the intensely herbal character of both grapes. It's crisp, perfumed and refreshingly fruity, making it a great apéritif.",La Châsse Sauvignon-Colombard,85,10.0,France Other,Vin de France,,Roger Voss,@vossroger,Gabriel Meffre 2015 La Châsse Sauvignon-Colombard White (Vin de France),White Blend,Gabriel Meffre,white,no
1625,US,"Popping with aromas of lychee, rose, geranium and violet this wine is quite perfumed. There are also citrus notes of lime zest and lemon curd. Flavors are perfumed and soapy as well, and it wine coats your mouth. The finish is long with a slightly bitter end.",A Midsummer Night's White,85,16.0,Virginia,Virginia,,Carrie Dykes,,The Williamsburg Winery 2015 A Midsummer Night's White White (Virginia),White Blend,The Williamsburg Winery,white,no
1665,Argentina,Oily aromas of citrus peel and lychee set up a lemony palate with pyrazine-influenced citrus flavors. Lychee is the lead flavor on a finish that's mildly bitter.,Esperanza Por Un Milagro,85,12.0,Other,Salta,,Michael Schachner,@wineschach,Amalaya 2015 Esperanza Por Un Milagro White (Salta),White Blend,Amalaya,white,no
1690,US,"An unusual blend of Viognier and Chardonnay, the wine is brilliantly dry and crisp. It's rich and spicy in citrus, tropical fruit and spice flavors, brightened with bracing acidity. Opulent, yet crisp and refreshing.",Bien Nacido Cuvée,90,20.0,California,Santa Maria Valley,Central Coast,,,Qupé 2010 Bien Nacido Cuvée White (Santa Maria Valley),White Blend,Qupé,white,no
1721,Spain,"The winery has dialed back the time in oak for its barrel-fermented Viura to two months from five or six, and it's a decidedly less oaky wine than in years prior. Now it shows a controlled lees character along with lemon and apple flavors. Limited in what it offers, but made well.",Blanco Fermentado en Barrica,85,8.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Cáceres 2006 Blanco Fermentado en Barrica White (Rioja),White Blend,Marqués de Cáceres,white,no
1722,Spain,"White raisin and touches of lettuce and celery give this multigrape blend some richness but also a bit of green character. The palate shows lemon, green apple and pineapple, and this lean quality is confirmed by the wine's modest 11% alcohol level. Drink now to catch it at its scouring, sorbet-like best.",Versatus,85,10.0,Galicia,Ribeiro,,Michael Schachner,@wineschach,Bodegas Campante 2006 Versatus White (Ribeiro),White Blend,Bodegas Campante,white,no
1814,Spain,"This blend of Merseguera and Sauvignon Blanc is modest as a church mouse, with clean but dilute green-apple aromas. An easygoing, round palate offers orange and lime flavors in front of a pithy, citrusy finish.",Winemaker's Selection,85,9.0,Levante,Valencia,,Michael Schachner,@wineschach,Castillo de Liria 2014 Winemaker's Selection White (Valencia),White Blend,Castillo de Liria,white,no
1843,Spain,"Oxidized, yeasty aromas are not fresh. On the palate, this is spritzy, but oxidation creates a yeasty, bready blanket on top of basic pear and papaya. It finishes flat.",White Blend,83,25.0,Northern Spain,Getariako Txakolina,,Michael Schachner,@wineschach,Zudugarai 2013 White (Getariako Txakolina),White Blend,Zudugarai,white,no
1959,US,"Rich, exotic notes of honey-glazed papaya and warm pear are accented by touches of white flower, graham cracker and lemon custard. The palate feels round and weighty, with flavors that aren't as effusive as one might expect. Acids provide enough spine to keep the palate from drooping, with hints of clove and lemongrass adding interest. A blend of 55% Chardonnay, 45% Viognier.",Nevaeh,88,35.0,Virginia,Virginia,,,,Tarara 2010 Nevaeh White (Virginia),White Blend,Tarara,white,no
1961,Italy,"This blend of Incrocio Manzoni and Vermentino opens with bold floral intensity, plus solid background tones of peach and lemon mousse. It offers a creamy, soft mouthfeel that could stand up to white meat or shellfish.",Kyanos,88,32.0,Sicily & Sardinia,Isola dei Nuraghi,,,,Tenute Soletta 2011 Kyanos White (Isola dei Nuraghi),White Blend,Tenute Soletta,white,no
2036,Italy,"Floral aromas of white spring flowers partner hints of pear and stone fruit. The juicy palate offers white peach, apple and green melon alongside a mineral note and fresh acidity.",Castello,87,15.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Cantina del Castello 2013 Castello  (Soave Classico),White Blend,Cantina del Castello,white,no
2098,Italy,"Creamy and full in the glass with thick streaks of glycerin, this is a luminous white blend with pretty aromas of stone fruit, honey and peach cobbler. The wine has a smooth, full consistency and a soft, generous finish.",Vineis,87,21.0,Northeastern Italy,Colli Orientali del Friuli,,,,Rocca Bernarda 2006 Vineis White (Colli Orientali del Friuli),White Blend,Rocca Bernarda,white,no
2111,France,"A blend of 70% Clairette, 15% Sémillon and 15% Rolle, this is a slightly nutty, almondy white with touches of honeyed richness and apricot. Turns a bit astringent on the finish.",Clos Victoire,87,36.0,Provence,Coteaux d'Aix-en-Provence,,Joe Czerwinski,@JoeCz,Château Calissanne 2006 Clos Victoire White (Coteaux d'Aix-en-Provence),White Blend,Château Calissanne,white,no
2325,US,"Lemon and herb aromas suggest a lean, crisp wine but the flavors are fairly ripe and the texture is rich and soft. Appley, floral and not at all tart, this is pleasant to sip.",Authentic,85,12.0,California,California,California Other,Jim Gordon,@gordone_cellars,Gnarly Head 2013 Authentic White (California),White Blend,Gnarly Head,white,no
2374,Italy,"Made from Friulano, Pinot Grigio, Sauvignon, Malvasia and Ribolla Gialla, this blend represents the major white varieties in Friuli. It offers aromas of Spanish broom and lemon drop, with apricot and mineral flavors that finish long and clean.",Blanc des Rosis,88,30.0,Northeastern Italy,Collio,,Kerin O’Keefe,@kerinokeefe,Mario Schiopetto 2011 Blanc des Rosis White (Collio),White Blend,Mario Schiopetto,white,no
2425,Italy,"One of the simple pleasures from southern Italy, Corvo has steadily produced value Sicilian reds and whites for many generations. This blend opens with peach, citrus and pear notes, plus zesty freshness.",Bianco,85,,Sicily & Sardinia,Sicilia,,,,Corvo 2011 Bianco White (Sicilia),White Blend,Corvo,white,no
2458,US,"This energized white wine has a German accent. Aromas recall honey, honeysuckle, tart apple and pineapple, and the flavors are like orange zest—tart, crisp and slightly bitter in a good way. This blend of Kerner, Gewürztraminer, Riesling and Bacchus grapes should be brilliant with rich shellfish. It was barrel-fermented in 60% new oak, which one can't so much taste as feel subtly.",Markus Nimmo,90,22.0,California,California,California Other,Jim Gordon,@gordone_cellars,Borra 2012 Markus Nimmo White (California),White Blend,Borra,white,no
2486,Romania,"A blend of 50% Sauvignon Blanc, 40% Feteasca Alba (a native Romanian variety) and 10% Riesling Italico, this medium-straw colored wine has a bouquet of lemon skin with a hint of licorice. The flavor profile is dominated by lemon with soft spice notes.",Domaine Ceptura,88,22.0,Dealu Mare,,,Jeff Jenssen,@worldwineguys,Davino 2013 Domaine Ceptura White (Dealu Mare),White Blend,Davino,white,no
2497,Italy,"Made with dried Verduzzo and Riesling grapes, this sweet wine offers aromas of ripe apricot, baked apple and pressed flower. The palate delivers dried orchard fruit, orange zest and vanilla. It ends on a note of acacia honey.",Tal Lùc,88,43.0,Northeastern Italy,Venezia Giulia,,Kerin O’Keefe,@kerinokeefe,Lis Neris 2010 Tal Lùc White (Venezia Giulia),White Blend,Lis Neris,white,no
2570,Italy,"Made with 80% Nasco and 20% Vermentino, this offers delicate aromas of marzipan, dried apricot and wildflower honey. On the sweet, full-bodied palate, notes of white almond back up acacia honey and tangerine zest.",Assoluto,89,45.0,Sicily & Sardinia,Isola dei Nuraghi,,Kerin O’Keefe,@kerinokeefe,Pala 2013 Assoluto White (Isola dei Nuraghi),White Blend,Pala,white,no
2685,Austria,"his blend has a spicy character, balanced with acidity and a ripe, full honeyed character. On the dry side, it has richness, pepper and a deep texture that demands aging. Drink from 2017.",Ruster Ausbruch,90,,Burgenland,,,Roger Voss,@vossroger,Heidi Schröck 2010 Ruster Ausbruch White (Burgenland),White Blend,Heidi Schröck,white,no
2785,US,"Made from a bunch of different varieties, including Viognier and Pinot Grigio, this white blend is off-dry, with a sweet edge to the orange and peach fruit.",Ruckus,84,10.0,California,California,California Other,,,Lost Angel 2009 Ruckus White (California),White Blend,Lost Angel,white,no
2803,US,"Made to appeal to the modern taste for sweetness, this blend of Sauvignon Blanc, Chardonnay and Viognier is simple in jammy apricot, citrus and tropical fruit flavors. It has bright acidity, which helps balance it.",White Blend,84,13.0,California,California,California Other,,,LoveThisLife 2009 White (California),White Blend,LoveThisLife,white,no
2963,Italy,"This is a blend of Inzolia and Sauvignon from a producer located high up the steep mountains above Cefalù on Sicily's western flank with cool nighttime temperature and soothing breezes. Straightforward aromas include green herb, white stone and citrus.",Sinestesìa,86,29.0,Sicily & Sardinia,Sicilia,,,,Abbazia Santa Anastasia 2006 Sinestesìa White (Sicilia),White Blend,Abbazia Santa Anastasia,white,no
2966,Italy,"From one of Sicily's most beautiful and promising vineyards, Baccante is a blend of Grillo and Chardonnay with bright clean acidity and fragrant yellow fruit. The only setback here is a matchstick aroma (not present in past years) that prevents this vintage from scoring higher.",Baccante,85,42.0,Sicily & Sardinia,Sicilia,,,,Abbazia Santa Anastasia 2006 Baccante White (Sicilia),White Blend,Abbazia Santa Anastasia,white,no
3132,Spain,"Peach and apple aromas are modest. The palate is juicy and citric in feel, while flavors of melon, apple and nectarine finish tangy, with a citrusy taste.",Viña Tobía,83,11.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Tobía 2012 Viña Tobía White (Rioja),White Blend,Bodegas Tobía,white,no
3237,Spain,"The nose on this blend of Gewurztraminer and Macabeo defines neutral; it's clean but shows little more than a whiff of apple. The palate is fresh and quick moving, with mild peach, pear, apple and melon flavors that culminate in a solid finish that's not very exciting but doesn't stray.",Treyu,88,16.0,Northern Spain,Empordà,,Michael Schachner,@wineschach,Oliver Conti 2011 Treyu White (Empordà),White Blend,Oliver Conti,white,no
3247,US,"This tradition-bucking blend of 61% Chenin Blanc, 31% Viognier and 8% Roussanne offers soft aromas of sweet apple blossoms and peach, with a hint of barrel smoke. The palate offers a similar blend of peaches, pears and apples, warmed up with some oak influence.",White Elephant,86,18.0,California,California,California Other,Matt Kettmann,@mattkettmann,Vinum 2013 White Elephant White (California),White Blend,Vinum,white,no
3275,Italy,"This is a mineral-driven wine from the blackened slopes of Mount Etna with delicate shadings of pear, peach, jasmine and honeysuckle. The overall impression is one of elegance—thanks to the jasmine notes in particular. It's a very special wine. A Marc de Grazia selection, various American importers.",White Blend,87,19.0,Sicily & Sardinia,Etna,,,,Tenuta delle Terre Nere 2007  Etna,White Blend,Tenuta delle Terre Nere,white,no
3301,US,"The grapes were grown on the Central Coast, mostly in Arroyo Grande, and the wine is characterized by vibrant acidity. There is an intense taste of raspberries, more usually found in a red variety like Grenache than a white wine, but Grenache Blanc consitutes nearly half the blend, along with Roussanne.",Le Cigar Blanc,87,20.0,California,California,California Other,,,Bonny Doon 2005 Le Cigar Blanc White (California),White Blend,Bonny Doon,white,no
3318,Spain,"Minerally, dry and clean white wine made from 60% Xarello and 40% Chardonnay. The nose is peachy, while the palate is spritzy and bouncy, with short, slightly creamy apple, melon and papaya flavors that are true to Xarello. Finishes smooth but a little flat.",Petit Albet,87,13.0,Catalonia,Penedès,,Michael Schachner,@wineschach,Albet I Noya 2009 Petit Albet White (Penedès),White Blend,Albet I Noya,white,no
3451,Australia,"An innovative blend of Sauvignon Blanc (53%), Semillon (37%) and Viognier (10%), this medium-bodied wine delivers a mix of figs and melons, underscored by a silky texture. Ready to drink.",Scrubby Rise,88,15.0,South Australia,Adelaide,,Joe Czerwinski,@JoeCz,Wirra Wirra 2015 Scrubby Rise White (Adelaide),White Blend,Wirra Wirra,white,no
3460,US,"Nuances of vanilla and toasted baguette add flair to this full-bodied and textural wine. It has straightforward crisp apple and grapefruit flavors, a dry balance, and a taut, almost astringent finish.",Betsy's Backacher,88,17.0,California,California,California Other,Jim Gordon,@gordone_cellars,Spann Vineyards 2015 Betsy's Backacher White (California),White Blend,Spann Vineyards,white,no
