,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
148,Germany,"Crisp, pristine peach and apricot notes resonate through the nose and palate of this fresh, blossomy dry Riesling. While zesty and lithe in body, ripe grapefruit and melon flavors feel supple and silky on the palate. Drink now through 2019.",Dry,91,16.0,Rheinhessen,,,Anna Lee C. Iijima,,Weingut Liebfrauenstift 2014 Dry Riesling (Rheinhessen),Riesling,Weingut Liebfrauenstift,white,no
156,Germany,"Approachably fruity yet nuanced and electrifying, there's exceptional value here. High-intensity flavors of tangerine and stone fruit sweeten the palate, balanced by nerve-tingling acidity and deep ripples of slate, salt and honeycomb. It's an intensely zesty wine, but the finish has length and power.",Graacher Himmelreich Spätlese,91,14.0,Mosel,,,Anna Lee C. Iijima,,Carl Graff 2014 Graacher Himmelreich Spätlese Riesling (Mosel),Riesling,Carl Graff,white,no
162,US,"More complex than the winery's appellation blend, yet also requiring time to reach full potential, this shows delicate lemon slices, honeysuckle, surf wax, pink grapefruit and a touch of coconut on the nose. The palate is grippy in texture and sizzling with mouthwatering acidity, offering lemon rind, grapefruit spritz and petrol flavors. Expect inviting nut and honey-dust flavors to emerge. Drink 2018–2034.",Claiborne Vineyard,91,28.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Claiborne & Churchill 2014 Claiborne Vineyard Riesling (Edna Valley),Riesling,Claiborne & Churchill,white,no
170,Germany,"Fresh and fragrant of blossoms, tart yellow peach and apricot, this off-dry Riesling maintains a crystalline fruit purity that persists throughout Fritz Haag's wines. It's invigorating and irresistably quaffable. The long, melon-rind finish is lip smacking.",Brauneberger Feinherb,91,30.0,Mosel,,,Anna Lee C. Iijima,,Fritz Haag 2014 Brauneberger Feinherb Riesling (Mosel),Riesling,Fritz Haag,white,no
171,Germany,"Just a touch of honey-lemon sweetness is enough to make this zesty, citrus-focused Riesling lip smackingly delicious. Fresh, green herb and lime notes reverberate through a strong finish. Drinks well now but should meld nicely over the next five years.",Riesling,91,22.0,Mosel,,,Anna Lee C. Iijima,,Fritz Haag 2014 Riesling (Mosel),Riesling,Fritz Haag,white,no
228,US,"A thoroughly honest effort, opening with lovely quince, apple and lemon fruit. The palate has a crisp lime edge and finishes with a kick of refreshing acidity. Drink now.",Semi-Dry,85,14.0,New York,Cayuga Lake,Finger Lakes,,,Treleaven 2006 Semi-Dry Riesling (Cayuga Lake),Riesling,Treleaven,white,no
285,Austria,"This is a very aromatic wine that's rich, spicy and with just a touch of ripeness. It has spiced pear, lychee and honey notes all balanced by a wonderful fresh acidity. Drink now and until 2020. Screwcap.",Steiner Kögl Erste Lage,92,,Kremstal,,,Roger Voss,@vossroger,Salomon-Undhof 2011 Steiner Kögl Erste Lage Riesling (Kremstal),Riesling,Salomon-Undhof,white,no
347,Germany,"Dusty, saffron-spiced earthiness is juxtaposed against intense mango and tangerine fruitiness in this deeply complex wine. It's unctuously sweet, but balanced by a piercing streak of acidity that penetrates through the midpalate. Spry and silken, it finishes on a long lingering whisper of honey and peach.",Kiedrich Gräfenberg Trockenbeerenauslese,97,775.0,Rheingau,,,Anna Lee C. Iijima,,Robert Weil 2014 Kiedrich Gräfenberg Trockenbeerenauslese Riesling (Rheingau),Riesling,Robert Weil,white,no
354,Germany,"Whiffs of white mushroom, saffron and caramel lend complexity to this concentrated elixir of apricots and orange peels. It's honeyed and sweet but vivaciously balanced, glazing the palate in ethereal textures of gossamer and tulle. The caramel finish lingers endlessly.",Kiedrich Gräfenberg Beerenauslese,96,365.0,Rheingau,,,Anna Lee C. Iijima,,Robert Weil 2014 Kiedrich Gräfenberg Beerenauslese Riesling (Rheingau),Riesling,Robert Weil,white,no
358,Germany,"Intensely fragrant, this honey-sweet auslese wafts of ripe yellow peaches and caramelized sugar. Tropical mango, pineapple and melon collide on the palate before falling neatly in line against a strike of high-toned acidity. The finish is luxuriously long, peppered by a faint dusting of saffron. It's a stunner already but should shine brightly for decades to come.",Hattenheimer Hassel Auslese,95,66.0,Rheingau,,,Anna Lee C. Iijima,,Weingut Hans Bausch 2011 Hattenheimer Hassel Auslese Riesling (Rheingau),Riesling,Weingut Hans Bausch,white,no
415,US,"Citrus and spice overtones dominate the nose of this elegant Riesling. On the palate, slightly sweet fruit flavors are balanced by mineral and spice. Pair with grilled seafood, salads and cheeses.",Riesling,85,14.0,New York,Finger Lakes,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Red Newt Cellars 2007 Riesling (Finger Lakes),Riesling,Red Newt Cellars,white,no
432,US,"The aromas of whole lime, flowers, jasmine and watermelon Jolly Rancher pop. It drinks off dry, with floral flavors that carry through the finish.",Upland Vineyard,89,16.0,Washington,Snipes Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Pomum 2014 Upland Vineyard Riesling (Snipes Mountain),Riesling,Pomum,white,no
464,Germany,"Richly textured and unabashedly full in body, this dry Riesling is intensely ripe. Pineapple and peach flavor is accented by zesty lime peel and earthy tones of wet stone and lanolin. The midpalate is lifted by a whiff of violet perfume and bold, lemon-lime acidity envigorates the finish.",Westhofen Morstein GG Trocken,92,115.0,Rheinhessen,,,Anna Lee C. Iijima,,Wittmann 2011 Westhofen Morstein GG Trocken Riesling (Rheinhessen),Riesling,Wittmann,white,no
468,Germany,"The nose of this powerfully fruity yet dry Riesling packs a punch, with aromas of ripe pineapple, apricot and floral potpourri. The palate is dense with stone fruit, and a hint of red berry flavor, but finishes elegantly with sleek mineral tones.",Ürziger Würzgarten Alte Reben GG Trocken,92,42.0,Mosel,,,Anna Lee C. Iijima,,Dr. Loosen 2011 Ürziger Würzgarten Alte Reben GG Trocken Riesling (Mosel),Riesling,Dr. Loosen,white,no
469,Germany,"Lanolin and honeycomb notes lend a minerally feel to rich, lusciously concentrated peach and tangerine flavors in this powerful yet finely structured kabinett. A hint of spritz and shocking lemon-lime acidity lead the way to a long, elegant finish.",Wehlener Sonnenuhr Kabinett,92,27.0,Mosel,,,Anna Lee C. Iijima,,Dr. Loosen 2011 Wehlener Sonnenuhr Kabinett Riesling (Mosel),Riesling,Dr. Loosen,white,no
535,Germany,"Fresh green apple and grapefruit aromas are bolstered on the palate of this dry, elegantly balanced Riesling. It's light bodied yet delightfully creamy. A kiss of tangerine zest marks its moderately long finish.",Trocken,91,22.0,Mosel,,,Anna Lee C. Iijima,,Maximin Grünhäuser 2015 Trocken Riesling (Mosel),Riesling,Maximin Grünhäuser,white,no
593,Austria,"A hint of tropicality hovers above the nose, recalling passion fruit. The palate restricts itself to fresh lemon and green apple. This is light, dry, juicy and refreshing—ideal for a sunny day as a light apéritif.",Riesling,89,16.0,Niederösterreich,,,Anne Krebiehl MW,@AnneInVino,Landhaus Mayer 2016 Riesling (Niederösterreich),Riesling,Landhaus Mayer,white,no
597,Austria,"A touch of funky yeastiness plays on the nose before the lemon zestiness shines through. The palate is slender and light, focusing on that bright, fresh lemon note. This is easy, juicy and very refreshing.",Furth-Palt,89,24.0,Kremstal,,,Anne Krebiehl MW,@AnneInVino,Malat 2016 Furth-Palt Riesling (Kremstal),Riesling,Malat,white,no
632,France,"Ripe fragrant, yellow mirabelle plums constitute the chief perfume of this charming wine. The palate holds even more fruity nuance but is dry, concentrated and linear, being carried forward by zesty freshness and lemony overtones. This is clean, charming, taut and dry with a bracing nature and a clean, brisk finish.",Wineck-Schlossberg Grand Cru,92,34.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Jean-Marc Bernhard 2013 Wineck-Schlossberg Grand Cru Riesling (Alsace),Riesling,Jean-Marc Bernhard,white,no
638,France,"A very subdued nose suggests some dried orange peel but the palate is full of life: there is bracing, bright and lemon-scented acidity on the dry palate and drenched stone. There is concentration and a texture of the finest, purest citrus oil. This is wonderfully mature and ready now but has the stuffing to last. Drink 2016–2020.",Kitterlé Grand Cru,92,36.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaines Schlumberger 2010 Kitterlé Grand Cru Riesling (Alsace),Riesling,Domaines Schlumberger,white,no
648,Germany,"A spray of rose petals perfumes this aromatic spätlese. Its freshness is exhilarating, contrasting lavish layers of honey and marmalade against the sharp bites of pineapple, tangerine and lemon. Cutting and spry, yet deeply penetrating, it finishes on a lingering pollen note.",Brauneberger Juffer-Sonnenuhr Spätlese Grosse Lage,92,34.0,Mosel,,,Anna Lee C. Iijima,,Reichsgraf von Kesselstatt 2014 Brauneberger Juffer-Sonnenuhr Spätlese Grosse Lage Riesling (Mosel),Riesling,Reichsgraf von Kesselstatt,white,no
651,France,"Subtle notes of clean, fresh lemon zest promise pleasure, the palate reveals a far riper aspect of fresh red apple and baked apples. The dry palate remains zingy and clean and provides ample textured freshness. The effect is that of fresh apple sorbet.",Pfersigberg Grand Cru,92,39.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Kuentz-Bas 2014 Pfersigberg Grand Cru Riesling (Alsace),Riesling,Kuentz-Bas,white,no
652,Australia,"Based on this example and a few other informal tastings, 2014 will be a top vintage for Rieslings from Western Australia. Aromas of lime sherbet and wet stone lead into a crisply focused palate loaded with citrusy tartness that lingers on the mouthwatering finish. Drink now with shellfish, and consider holding some for up to 10 years.",Riesling,92,21.0,Western Australia,Great Southern,,Joe Czerwinski,@JoeCz,Plantagenet 2014 Riesling (Great Southern),Riesling,Plantagenet,white,no
654,France,"Freshly cut red, yellow and green apples make both nose and palate very fruity. The dry palate with its lemony freshness and open aspect lets all the apple flavors shine and inflects them here and there with baked and dried apple, too. Wonderfully fruity and pure.",Rosacker Grand Cru,92,43.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Sipp Mack 2014 Rosacker Grand Cru Riesling (Alsace),Riesling,Sipp Mack,white,no
666,US,"This warm-vintage wine is more aromatically reticent than recent vintages, with notes of stone fruit, slate and mineral. It drinks a hair off dry, with depth to the lightly spritzy fruit flavors and razor-sharp acidity.",Riesling,90,20.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Poet's Leap 2014 Riesling (Columbia Valley (WA)),Riesling,Poet's Leap,white,no
668,US,"While dry in style, this lithe, delicately framed Riesling packs a punch of ripe, rich tropical fruit. It's blossomy and buoyantly fruity, yet brashly mineral as well. Made using “virgin berries”, uniquely seedless grapes with a tendency towards exuberant aroma and flavor concentration.",Virgin Berry,90,26.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Raphael 2014 Virgin Berry Riesling (North Fork of Long Island),Riesling,Raphael,white,no
672,US,"Similarly to it's Virgin Berry sibling, Roth's regular label Dry Riesling has a distinctly green, woodsy tone lending an alpine feel to sweet-tart peach and apricot flavors. It's brisk and fine-footed, yet zesty tangerine and grapefruit acidity persist long on the finish.",Dry,90,26.0,New York,Long Island,Long Island,Anna Lee C. Iijima,,The Grapes of Roth 2014 Dry Riesling (Long Island),Riesling,The Grapes of Roth,white,no
749,France,"A soft style of Riesling, with some attractive aromatic white flower character. The fruit is soft, just off dry, freshened by acidity. Screwcap.",Baron de Hoen,87,12.0,Alsace,Alsace,,Roger Voss,@vossroger,Cave de Beblenheim 2009 Baron de Hoen Riesling (Alsace),Riesling,Cave de Beblenheim,white,no
789,Germany,"Fragrant notes of tangerine and yuzu peel abound on this citrusy dry Riesling. The palate is cutting and fresh, full of juicy white grapefruit and lime flavors. Light bodied yet satisfyingly thirst quenching, it finishes long with invigorating minerality.",Apollo Dry,90,29.0,Mosel,,,Anna Lee C. Iijima,,Von Schleinitz 2015 Apollo Dry Riesling (Mosel),Riesling,Von Schleinitz,white,no
805,US,"Bone dry and replete with skin flavors of pear and grapefruit pith, this is perfect for those who want to keep their alcohol consumption down without turning to a sweeter style of wine. Try it with grilled sausages and sauerkraut.",Riesling,90,15.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Firesteed 2012 Riesling (Oregon),Riesling,Firesteed,white,no
839,US,"Blossoms and yellow cherries lend a sweet floral flair on the nose of this dry Riesling. It's straightforward in style, but quaffable and refreshing, with flavors of fresh apple and pear that finish crisp and clean.",Yellow Dog Vineyard,86,20.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Lamoreaux Landing 2013 Yellow Dog Vineyard Riesling (Finger Lakes),Riesling,Lamoreaux Landing,white,no
853,Germany,"A dusting of crushed slate and saffron accents this zesty lime and honey kissed Kabinett. It's dancingly light on the palate, but concentrated with swirls of marmalade and orange-peel flavors that extend through a long finish. Drink now through 2025.",Thanisch Kabinett,90,30.0,Mosel,,,Anna Lee C. Iijima,,Dr. H. Thanisch (Erben Thanisch) 2014 Thanisch Kabinett Riesling (Mosel),Riesling,Dr. H. Thanisch (Erben Thanisch),white,no
903,Germany,"Whiffs of smoke and nuts mingle into tart tangerine and lime flavors in this refreshing off-dry Riesling. Juicy and fresh, it's a straightforward, revitalizing sip. Drink now through 2018.",Riesling,87,10.0,Nahe,,,Anna Lee C. Iijima,,Bex 2014 Riesling (Nahe),Riesling,Bex,white,no
999,US,"Creamy and textural, this brings on a nice mix of apple, pear and Key lime fruit flavors, fresh and pretty. Just a hint of minerality adds interest to the finish.",Riesling,88,17.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Amity 2006 Riesling (Willamette Valley),Riesling,Amity,white,no
1080,US,"As characterful as the dry version but with lower alcohol and a slight hint of sweetness, this boasts powerful tangerine, quince and Meyer lemon fruit. Its electric acidity keeps it vivid and beautifully balanced. Delicious now, it's also cellar-worthy.",Ribbon Ridge Estate,94,32.0,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,@paulgwine ,Trisaetum 2016 Ribbon Ridge Estate Riesling (Ribbon Ridge),Riesling,Trisaetum,white,no
1081,US,"More tart than sweet, this delicious wine is packed with lemon drop, candied pineapple and tangerine fruit. The acidity is in perfect proportion with the slightly sweet palate, giving it a vivid mouthfeel that extends into the finish and offers versatility for food pairing.",Wichmann Dundee Estate,94,32.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Trisaetum 2016 Wichmann Dundee Estate Riesling (Dundee Hills),Riesling,Trisaetum,white,no
1086,US,"All Trisaetum's dry Rieslings feel a notch riper in this warm year, to good effect. Meticulous blending of individual lots, some aged in oak, brings layers of complexity and helps differentiate each cuvée. Concentrated pear, peach and papaya flavors are on display here, with tangy acidity and superb length and richness. It's dry, to be sure, but also brilliantly fruity.",Coast Range Dry,94,32.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,Trisaetum 2016 Coast Range Dry Riesling,Riesling,Trisaetum,white,no
1122,US,"While ebulliently peachy and floral on the nose, savory notes of dried reeds and savory herbs overwhelm the fruit flavors in this dry, light-bodied Riesling. It's crisp and refreshingly composed, but finishes a bit short. Drink now.",Zero Degree Dry,84,16.0,New York,Seneca Lake,Finger Lakes,Anna Lee C. Iijima,,Three Brothers 2014 Zero Degree Dry Riesling (Seneca Lake),Riesling,Three Brothers,white,no
1171,Germany,"Despite weighing in at 12% alcohol, this seems light in body and sweet in style, with honeyed pineapple aromas and flavors of apple skin and lime. Finishes stridently, with a dusty texture.",Niersteiner Bergkirche Kabinett,86,20.0,Rheinhessen,,,Joe Czerwinski,@JoeCz,Louis Guntrum 2006 Niersteiner Bergkirche Kabinett Riesling (Rheinhessen),Riesling,Louis Guntrum,white,no
1200,Germany,"Whiffs of sugar cookies and raspberries entice on this consistently pleasing bargain buy. Fruity and floral and a just shade off dry, its an easygoing wine but with a depth beyond what one might presume from its cheeky packaging. Finishes on a lingering white peach note.",Original,87,10.0,Pfalz,,,Anna Lee C. Iijima,,Blue Fish 2015 Original Riesling (Pfalz),Riesling,Blue Fish,white,no
1251,Germany,"Pretty standard dry Riesling but done well, marrying bold fruit aromas of apple, pear and melon with undercurrents of spice and minerality. It's medium-bodied, harmonious and shows excellent persistence on the finish.",X-treme,88,22.0,Pfalz,,,Joe Czerwinski,@JoeCz,Leo 2007 X-treme Riesling (Pfalz),Riesling,Leo,white,no
1263,US,"Floral and fruity, with abundantly ripe peach and melon flavors, this semidry Riesling is juicy and sweet without being cloying. Penetrating fruit flavors ease off on the midpalate on the way to a dainty, sugar-laced finish.",Riesling,85,13.0,New York,Cayuga Lake,Finger Lakes,Anna Lee C. Iijima,,Hosmer 2010 Riesling (Cayuga Lake),Riesling,Hosmer,white,no
1266,US,"Waxy floral and lemon skin notes are elegantly subdued on this concentrated semidry Riesling. Juicy on the palate with abundant peach preserve flavors, it finishes moderately long with on a slightly drying, tea inflected note.",Arcturos,85,16.0,Michigan,Michigan,,Anna Lee C. Iijima,,Black Star Farms 2010 Arcturos Riesling (Michigan),Riesling,Black Star Farms,white,no
1282,US,"Stunning aromatically, with a veil of smoke and petrol that lingers over fresh, clean Honeycrisp apple aromas. Semidry in style, with a simple, slightly sugary attack, it finishes with just a tinge of green pepper in the backdrop.",Riesling,84,10.0,New York,New York,New York Other,Anna Lee C. Iijima,,Brotherhood 2010 Riesling (New York),Riesling,Brotherhood,white,no
1289,Germany,"Layers of rich white peach and pink grapefruit sweeten this delightfully piercing spätlase. It's dainty in mouthfeel, but sumptuously ripe, balanced by a bracing strike of acidity.",Niersteiner Auflangen Spätlese,89,13.0,Rheinhessen,,,Anna Lee C. Iijima,,Gustav Adolf Schmitt 2012 Niersteiner Auflangen Spätlese Riesling (Rheinhessen),Riesling,Gustav Adolf Schmitt,white,no
1303,Germany,"Taut and cool with swathes of fresh tarragon and crisp melon rind, this elegant dry Riesling has a nervous vitality throughout. The palate is zesty and bright, highlighting tart flavors of tangerine and apricot before fading into a dusty mineral finish.",Hochheimer Hölle Kabinett Trocken,89,28.0,Rheingau,,,Anna Lee C. Iijima,,Domdechant Werner 2013 Hochheimer Hölle Kabinett Trocken Riesling (Rheingau),Riesling,Domdechant Werner,white,no
1304,Germany,"Spine-tingling acidity runs throughout this off-dry Riesling. Swathes of honey and fresh apple, saffron and dried berries lend sweetness and warmth, but this striking kabinett does not surrender its sharp edges easily.",Ockfener Bockstein Kabinett,89,20.0,Mosel,,,Anna Lee C. Iijima,,Dr. Fischer 2013 Ockfener Bockstein Kabinett Riesling (Mosel),Riesling,Dr. Fischer,white,no
1348,US,"Regrettably, this has no sweetness scale on the back label, but the 11.5% alcohol suggests that it is off-dry, as it certainly tastes. It's a heavy, honey-soaked style, perhaps due to grapes that were affected by botrytis. Apple juice and honey flavors are right in the heart of this wine, which would pair well with a simple dessert of fresh fruit.",Riesling,86,10.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,14 Hands 2010 Riesling (Washington),Riesling,14 Hands,white,no
1385,Germany,"Crisp, cutting lime and lemon lend verve to crisp green apple and pear flavors in this fruity, fresh Riesling. It's approachable and refreshing, slicked with subtle honey and spice tones. The finish is brisk and clean.",Essence,88,14.0,Mosel,,,Anna Lee C. Iijima,,S.A. Prüm 2014 Essence Riesling (Mosel),Riesling,S.A. Prüm,white,no
1398,Germany,"Flavors of pressed apple and pears are uncomplicated but pleasing in this sprightly off-dry Riesling. While delicately framed, it's punchy and penetrating, finishing with a lingering apple-cider sweetness. Drink now through 2017.",Kaseler Dominikaner,88,16.0,Mosel,,,Anna Lee C. Iijima,,C. von Nell-Breuning 2014 Kaseler Dominikaner Riesling (Mosel),Riesling,C. von Nell-Breuning,white,no
1410,Germany,"Aromas of pressed apples and pears turn fleshier and riper on the palate of this forward, concentrated Riesling. Sumptuous peach and apricot flavors amass a honeyed sweetness on the midpalate, balanced neatly by squirts of tangerine acidity. It's an approachable, fruity wine to drink now through 2017.",Platinum,88,9.0,Mosel,,,Anna Lee C. Iijima,,Peter Mertes 2014 Platinum Riesling (Mosel),Riesling,Peter Mertes,white,no
1457,Germany,"Initial whiffs of smoke and struck flint fade into pretty pineapple and blossom on the nose of this full-bodied, dry Riesling. Mango and tangerine flavors are riper and heftier on the palate than in many of the Mosel's 2015 Grosses Gewächs wines, neatly balanced by racy acidity and a backbone of cool steel. It's delicious already, but likely to evolve well through the 2020s at least.",Brauneberg Juffer Sonnenuhr Trocken GG,94,56.0,Mosel,,,Anna Lee C. Iijima,,Fritz Haag 2015 Brauneberg Juffer Sonnenuhr Trocken GG Riesling (Mosel),Riesling,Fritz Haag,white,no
1481,US,"With quite a bit of residual sugar, this Riesling is sweet, but balanced with crisp acidity that makes it clean and zesty. The flavors are of peaches, apricots, candied ginger, honeysuckle and vanilla. Low alcohol makes it easy to drink.",Valley Oaks,85,9.0,California,California,California Other,,,Fetzer 2006 Valley Oaks Riesling (California),Riesling,Fetzer,white,no
1505,Austria,"Made using fruit from one of the top Kamptal vineyards, this perfumed wine has great texture, with tight acidity and notes of green plum skin and lemon zest. With its depth of flavor and nervy, minerally edge, it will age for at least four years.",Steinmassel Erste Lage,92,,Kamptal,,,Roger Voss,@vossroger,Bründlmayer 2011 Steinmassel Erste Lage Riesling (Kamptal),Riesling,Bründlmayer,white,no
1591,US,"Gorgeous floral tones abound throughout this fruity, fresh, sparkling Riesling. It's a bit chewy and mouth-filling in foam, but pristine peach and apple flavors and spine-tingling acidity are enthralling.",Célèbre Crémant,88,21.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Château Frank NV Célèbre Crémant Riesling (Finger Lakes),Riesling,Château Frank,white,no
1602,US,"Perfumed aromas offer notes of white flowers, mineral and pink grapefruit. The flavors are dry and elegantly styled with a lingering finish. It will drink well at the dinner table.",Aunt Diane's Vineyard,88,16.0,Washington,Columbia Gorge (WA),Washington Other,Sean P. Sullivan,@wawinereport,Dowsett Family 2014 Aunt Diane's Vineyard Riesling (Columbia Gorge (WA)),Riesling,Dowsett Family,white,no
1606,US,Ripe peach and yellow cherry aromas take a turn towards the tropics on the palate of this intensely fruity wine. It's semi-dry in style with a slightly candied tone but balanced neatly by tart lemon­-lime acidity. Drink now.,Semi Dry,87,20.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Paumanok 2014 Semi Dry Riesling (North Fork of Long Island),Riesling,Paumanok,white,no
1752,US,"This is a straightforward quaffer. Aromas of herbs, jasmine and stone fruit lead to sugary-sweet fruit flavors.",Late Harvest,84,10.0,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,Washington Hills 2014 Late Harvest Riesling (Washington),Riesling,Washington Hills,white,no
1761,US,"Apple and pear notes have a slightly savory tone in this brisk, lemony dry Riesling. Throughout a tasting of two samples, there are lingering tones of rubber and struck matches that blow off gradually with aeration.",Randolph O'Neill Vineyard,84,25.0,New York,Cayuga Lake,Finger Lakes,Anna Lee C. Iijima,,Silver Thread 2014 Randolph O'Neill Vineyard Riesling (Cayuga Lake),Riesling,Silver Thread,white,no
1763,US,"Sweet green apple, lemon and lime notes meld in this off-dry Riesling, somewhat evocative of green Jolly Rancher's candy. Whiffs of smoke and nuts add a savory dimension to this brisk, easy drinking wine. Drink now.",Riesling,84,20.0,New York,Seneca Lake,Finger Lakes,Anna Lee C. Iijima,,Ventosa 2013 Riesling (Seneca Lake),Riesling,Ventosa,white,no
1786,US,"This is a über aromatic wine with a long list of notes that include orange marmalade, peach, citrus, and drizzled honey. Harvested at 42 brix and retaining a whopping 240 g/L residual sugar, it's supremely rich and sweet with a lingering finish.",Ice Wine,91,20.0,Idaho,,,Sean P. Sullivan,@wawinereport,Koenig Vineyards 2011 Ice Wine Riesling,Riesling,Koenig Vineyards,white,no
1836,US,"Grilled peach and almond notes show on the nose, while the palate is tighter in profile, offering apple pomace and lemon rind.",Dry,84,19.0,Michigan,Leelanau Peninsula,,Alexander Peartree,,Good Harbor 2011 Dry Riesling (Leelanau Peninsula),Riesling,Good Harbor,white,no
1913,US,"There is a creamy, leesy mouthfeel to this estate-grown Riesling, whose residual sugar is masked with acidity. Tart apple and pear fruit flavors finish with lighter notes of candied orange and citrus.",Estate,87,14.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,AntoLin Cellars 2011 Estate Riesling (Yakima Valley),Riesling,AntoLin Cellars,white,no
