,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
916,US,"Quite tart, the fruit here touches (just barely) on melon, with orange and lemon zest, a bit of lime, and plenty of acid. All stainless fermented, it went through full malolactic.",Renovação Estate Vineyards,87,20.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Coelho 2015 Renovação Estate Vineyards Pinot Gris (Willamette Valley),Pinot Gris,Coelho,white,no
919,Argentina,"Despite looking gold and mature, this PG exceeds expectations courtesy of waxy, baked-apple aromas and a full but balanced mouthfeel. Spiced apple, apricot and burnt orange flavors finish long due to core acidity. Drink immediately.",Reserve,87,15.0,Mendoza Province,Tupungato,,Michael Schachner,@wineschach,Domaine Bousquet 2015 Reserve Pinot Gris (Tupungato),Pinot Gris,Domaine Bousquet,white,no
988,US,"This is a classic, high-acid vintage. The strength is fruit, and it's a mix of citrus and light pineapple; all stainless fermented and finished at moderate alcohol. Quite different in style from the '06, but well-made.",Pinot Gris,88,20.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Lachini 2007 Pinot Gris (Oregon),Pinot Gris,Lachini,white,no
998,US,"Rich in the mouth, this creamy and textural wine mixes fruit flavors of peach, apple and pear in equal proportion. It's a bit heavier than the previous vintage, with less of the floral character, but it offers, instead, a richness that lingers into a satisfying finish.",Pinot Gris,88,18.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,The Four Graces 2007 Pinot Gris (Dundee Hills),Pinot Gris,The Four Graces,white,no
1011,US,"Unusually fruity for a Pinot Gris, this bursts with quince, hay and lanolin aromas that give way to an intense palate with good weight. While slightly astringent, the mouthwatering finish will provide a good foil for fried calamari.",Pinot Gris,88,16.0,New York,Finger Lakes,Finger Lakes,,,Hunt Country Vineyards 2007 Pinot Gris (Finger Lakes),Pinot Gris,Hunt Country Vineyards,white,no
1020,US,"Creamy and fresh, this is made from estate-grown grapes, fermented in a mix of stainless steel and neutral barrels. The fruit flavors blend jicama, melon and pear, with a touch of sweetness. It finishes with a hint of honeysuckle.",Pinot Gris,88,14.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Stanton Vineyard 2013 Pinot Gris (Willamette Valley),Pinot Gris,Stanton Vineyard,white,no
1024,France,"The Pfleck vineyard with its clay and limestone soil gives a rich style of Pinot Gris. This wine, with its intense spice and lychee flavors, is typical. It has a crisp edge but the ripe fruitiness and touch of pepper give weight and richness. Drink now.",Pfleck,88,28.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Barmès-Buecher 2012 Pfleck Pinot Gris (Alsace),Pinot Gris,Domaine Barmès-Buecher,white,no
1026,US,"Smooth-drinking, this offers soft, mellow flavors of melon and pear. Light but persistent, it's a clean, fresh and appealing selection, best enjoyed now.",Pinot Gris,88,13.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Firesteed 2013 Pinot Gris (Oregon),Pinot Gris,Firesteed,white,no
1032,New Zealand,"This is a soft, slightly sweet rendering of Pinot Gris, loaded with succulent pear, pineapple and melon fruit. Chill it well and sip it by the pool this summer.",Pinot Gris,88,16.0,Marlborough,,,Joe Czerwinski,@JoeCz,Omaka Springs 2013 Pinot Gris (Marlborough),Pinot Gris,Omaka Springs,white,no
1123,US,"Red apple, spice and honey aromas lead to medium-sweet fruit flavors. It brings some appeal but the concentration doesn't seem all there.",Dessert Wine Estate Wilridge Vineyard,84,40.0,Washington,Naches Heights,Columbia Valley,Sean P. Sullivan,@wawinereport,Wilridge 2014 Dessert Wine Estate Wilridge Vineyard Pinot Gris (Naches Heights),Pinot Gris,Wilridge,white,no
1180,US,"Honeylike aromas, ripe peach and apple flavors and rather full body give this wine good depth and breadth. It seems like just the thing for a picnic or to serve with cheese at a party.",Pinot Gris,88,26.0,California,Anderson Valley,,Jim Gordon,@gordone_cellars,Balo 2014 Pinot Gris (Anderson Valley),Pinot Gris,Balo,white,no
1416,France,"This is a medium-sweet wine that's warm and rich due to the ripening abilities of the Spiegel vineyard. It is spiced, concentrated and full of a smoky character that contrasts with its fruitiness. It's ready to drink now, although it will certainly age well. Drink until 2019.",Spiegel Grand Cru,93,30.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaines Schlumberger 2007 Spiegel Grand Cru Pinot Gris (Alsace),Pinot Gris,Domaines Schlumberger,white,no
1426,France,"This is a textured wine with ripe and perfumed fruitiness. Honeyed in style and medium-sweet on the palate, it's a complex, rich wine that's ready to drink now, but could also improve with age.",Steinert Grand Cru,92,28.0,Alsace,Alsace,,Roger Voss,@vossroger,Rieflé 2010 Steinert Grand Cru Pinot Gris (Alsace),Pinot Gris,Rieflé,white,no
1427,France,"Richly sweet, this is a wine that has traded primary fruitiness with deliciously balanced honey flavor and lively citrus acidity. It's a wine that has richness, intense flavor and the ability to age further.",Zinnkoepflé Grand Cru Vendanges Tardives,92,45.0,Alsace,Alsace,,Roger Voss,@vossroger,Rieflé 2010 Zinnkoepflé Grand Cru Vendanges Tardives Pinot Gris (Alsace),Pinot Gris,Rieflé,white,no
1652,US,"This is a neutral, papery white wine, with a flat, rather than lively mouthfeel. The apple flavored fruit is there, along with a touch of licorice, but the freshness seems to have been lost along the way.",Cloud Rest Vineyard,85,18.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Oak Knoll 2014 Cloud Rest Vineyard Pinot Gris (Willamette Valley),Pinot Gris,Oak Knoll,white,no
1683,US,"Fruit-driven, with pear and apple, but an interesting streak of licorice running down the spine of the wine. It has depth and good structure, so the now-dominant young fruit will have support as it ages. Worth sitting on for a couple more years.",Pinot Gris,90,16.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Lange 2010 Pinot Gris (Willamette Valley),Pinot Gris,Lange,white,no
1837,France,"Light and fruity, this is an attractive off-dry wine. It has a delicate spice character along with yellow fruits that are seasoned with pepper and acidity. Drink now.",Pinot Gris,84,23.0,Alsace,Alsace,,Roger Voss,@vossroger,Kuehn 2013 Pinot Gris (Alsace),Pinot Gris,Kuehn,white,no
1900,US,"Complex mixed stone fruits dappled with sweet cinnamon spice lead into a fairly lush midpalate. The dominant flavor is fresh cut pear, and the creamy texture spreads the flavors broadly through the mouth. A lovely wine to match with halibut or swordfish.",Pinot Gris,89,18.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Daedalus 2006 Pinot Gris (Willamette Valley),Pinot Gris,Daedalus,white,no
1998,France,"Towards the dry end of the Pinot Gris spectrum, this is a crisp, apple and pear flavored wine that has a light character. It's fruity, crisp and ready to drink.",Réserve Particulière,84,15.0,Alsace,Alsace,,Roger Voss,@vossroger,Cave de Beblenheim 2013 Réserve Particulière Pinot Gris (Alsace),Pinot Gris,Cave de Beblenheim,white,no
2015,France,"This wine is soft, rounded and smooth. With just enough acidity to give a fresh character, it is ripe with pear and quince flavors. It's ready to drink, light and fragrant.",Prestige,84,16.0,Alsace,Alsace,,Roger Voss,@vossroger,Cave de Cleebourg 2013 Prestige Pinot Gris (Alsace),Pinot Gris,Cave de Cleebourg,white,no
2016,France,"Produced from a number of parcels around the village of Katzenthal, this is a fresh and fruity wine, easy to drink. It's bright with acidity, flavored with ripe quince and apple fruits. It's ready to drink.",Cuvée Particulière,84,17.0,Alsace,Alsace,,Roger Voss,@vossroger,Jean-Marc Bernhard 2013 Cuvée Particulière Pinot Gris (Alsace),Pinot Gris,Jean-Marc Bernhard,white,no
2207,France,"Generous, sweet pear fruit tumbles out over palate and throat, held carefully in check by fresh zestiness. This is about easy fruit and simple pleasure, held in beautiful balance. Drink soon.",Cuvée Romanus,88,19.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Lucien Albrecht 2014 Cuvée Romanus Pinot Gris (Alsace),Pinot Gris,Lucien Albrecht,white,no
2216,New Zealand,"This is round and mouthfilling without being fat or blowsy, finishing fairly crisp and dry. Along the way, hints of apple and citrus alternate with almond skin and cinnamon, providing a delicate balance of fruity and savory.",Pinot Gris,88,17.0,Marlborough,,,Joe Czerwinski,@JoeCz,Kim Crawford 2014 Pinot Gris (Marlborough),Pinot Gris,Kim Crawford,white,no
2345,US,"A rich texture and rather ripe fruit flavors make this softer and broader in taste than many of its peers. Flavors like Fuji apple and Bartlett pear are appealing, and the mouthfeel is smooth and easy rather than crisp.",Blue Quail,85,15.0,California,Potter Valley,,Jim Gordon,@gordone_cellars,McFadden 2014 Blue Quail Pinot Gris (Potter Valley),Pinot Gris,McFadden,white,no
2430,US,"It's difficult to understand what this is trying to be. Pinot Gris can show some light blush color, but this wine is almost pink. The result is tannic and tart, with a rhubarb-like flavor.",Rosé,85,14.0,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,@paulgwine ,Erath 2011 Dion Vineyard Rosé Pinot Gris (Chehalem Mountains),Pinot Gris,Erath,rose,no
2500,France,Ripe pear on nose and palate is the central theme on this broad-shouldered and richly textured wine. A dollop of sweetness is countered with fresh lime acidity that concludes in ripe accord.,Terroir,88,19.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Zinck 2013 Terroir Pinot Gris (Alsace),Pinot Gris,Domaine Zinck,white,no
2628,US,"This is Pinot Gris without any particular varietal character; it could be almost anything. It's got tart, lemon-flavored fruit and a thin, watery finish.",Pinot Gris,82,13.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Emerson 2006 Pinot Gris (Willamette Valley),Pinot Gris,Emerson,white,no
2714,US,"Almost addictive with its fresh, clean flavors of sweet lemon, fig, tart green apple and cinnamon, encased in lively acidity. This zesty white wine has extra layers of complexity and depth. It's also one of the most versatile food wines around.",Pinot Gris,87,18.0,California,Russian River Valley,Sonoma,,,J Vineyards & Winery 2002 Pinot Gris (Russian River Valley),Pinot Gris,J Vineyards & Winery,white,no
3019,France,"This ripe, full, almost toasty wine tastes of tropical fruit and spice, giving it an exotic feel. At the same time, the right amount of acidity acts as a fine balance. This concentrated wine, medium-sweet in style, should be aged for 2–3 years.",Furstentum Grand Cru,92,33.0,Alsace,Alsace,,Roger Voss,@vossroger,Jean-Marc Bernhard 2010 Furstentum Grand Cru Pinot Gris (Alsace),Pinot Gris,Jean-Marc Bernhard,white,no
3109,France,"Rich and spicy, this is a fine, dry, peppery Pinot Gris. In the mouth there's weight and ripeness, as well as some fat, yellow fruits. There's a touch of lychee as well, giving an exotic edge to the finish.",Pinot Gris Bonheur Convivial,88,,Alsace,Alsace,,Roger Voss,@vossroger,Rieflé 2006 Pinot Gris Bonheur Convivial Pinot Gris (Alsace),Pinot Gris,Rieflé,white,no
3163,France,"Fresh, with an attractive line of acidity that complements the spice and rich texture. It's dry on the finish, remaining crisp and ripe. This is a real food wine.",Tradition,86,,Alsace,Alsace,,Roger Voss,@vossroger,Dopff & Irion 2010 Tradition Pinot Gris (Alsace),Pinot Gris,Dopff & Irion,white,no
3368,US,"Planted in 1965, these are the oldest examples of this variety in the country. Jason Lett showcases this special fruit in this natural wine with no sulfites added and no cold stabilization. Light gold in color, the crisp apple flavors are forward, the balance is spot on and the finish polished. Drink now through 2020.",Original Vines,92,41.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,The Eyrie Vineyards 2015 Original Vines Pinot Gris (Dundee Hills),Pinot Gris,The Eyrie Vineyards,white,no
3380,US,"A pretty light gold hue, this wine shines brightly from the first sniff to the last sip. It's clean and dense, with notes of bee pollen and lemon oil, flavors of apple and pear, and a touch of vanilla cookie.",Pinot Gris,92,20.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Raptor Ridge 2015 Pinot Gris (Willamette Valley),Pinot Gris,Raptor Ridge,white,no
3482,France,"With light spiciness, this is a full-bodied wine, dominated by tropical fruits. It is rich, rounded, soft, with touches of honey.",Pinot Gris,87,18.0,Alsace,Alsace,,Roger Voss,@vossroger,Jean Albrecht 2010 Pinot Gris (Alsace),Pinot Gris,Jean Albrecht,white,no
3833,France,"Mango aromas and flavors give a sense of the sweetness of the wine. It is rich and full bodied, with spice and pepper notes just hinting at acidity. Keep the wine for 3–5 years.",Brand Grand Cru,93,32.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Ehrhart 2010 Brand Grand Cru Pinot Gris (Alsace),Pinot Gris,Domaine Ehrhart,white,no
3933,Argentina,"Salinic and minerally on the nose, with a hint of peach. The palate is wet and light, however the flavors run stalky and tart, with green banana and bitterness leading to a chalky finish. Quaffable.",Pinot Gris,83,13.0,Other,San Juan,,Michael Schachner,@wineschach,Montepio 2010 Pinot Gris (San Juan),Pinot Gris,Montepio,white,no
3982,New Zealand,"Thickly textured and rather sweet, with superripe apples and pears that at times seem almost drenched in honey. Probably best on its own, well-chilled as a hot-weather apéritif.",Pinot Gris,85,25.0,Marlborough,,,Joe Czerwinski,@JoeCz,Spy Valley 2006 Pinot Gris (Marlborough),Pinot Gris,Spy Valley,white,no
4340,US,"From the warmest vintage on record, ripeness was never the issue here. It's balance and freshness that are the litmus test, and this passes with flying colors. Firm polished apple and pear fruit anchors the wine, with highlights of citrus skin. It's got all you could ask for in an all-purpose, solid and tasty young white wine.",Pinot Gris,90,19.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Sokol Blosser 2015 Pinot Gris (Willamette Valley),Pinot Gris,Sokol Blosser,white,no
4680,US,"Refined and complex, this limited-production, vineyard-designate wine starts with lemony acidity, but there's much more to discover as it bores down through the palate. Meyer lemons, grapefruit and nectarines are in the mix, with refreshing minerality.",Antiquum Vineyards,91,24.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,King Estate 2014 Antiquum Vineyards Pinot Gris (Willamette Valley),Pinot Gris,King Estate,white,no
4809,US,This quickly veers from being delicately light into simply sour and grassy. Cucumber- and tart melon-flavored fruit fades into a short finish.,Pinot Gris,85,18.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,LaVelle 2010 Pinot Gris (Willamette Valley),Pinot Gris,LaVelle,white,no
4820,US,"This is quite crisp and clean, with fairly typical flavors for Washington Pinot Gris. Which is to say, not nearly as fleshy as the wines from Oregon, with less of the juicy pear character. There's plenty of acid, more like green apple than ripe pear. It's a soundly made wine, clean and fresh, but less varietally distinctive than one would hope for.",Pinot Gris,85,15.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Mercer 2007 Pinot Gris (Columbia Valley (WA)),Pinot Gris,Mercer,white,no
5039,US,"This has a brighter yellow color than most of its peers, more body, riper fruit flavors and—unusual for this variety in America—probably some oak influence. Rather full bodied, but well-balanced and very smooth, it combines peach and pear flavors with a hefty mouthfeel.",Pinot Gris,91,25.0,California,Anderson Valley,,Jim Gordon,@gordone_cellars,FEL 2013 Pinot Gris (Anderson Valley),Pinot Gris,FEL,white,no
5050,France,"A rich and medium sweet wine, full of spice, lychees and ripe fruits. There is a tangy texture, a strong sense of minerality as well as herb, yellow fruits and nutmeg flavors. It is still young and needs time. Drink from 2017.",Zotzenberg Grand Cru,91,,Alsace,Alsace,,Roger Voss,@vossroger,Boeckel 2012 Zotzenberg Grand Cru Pinot Gris (Alsace),Pinot Gris,Boeckel,white,no
5159,US,"A solid, straightforward, all-purpose Pinot Gris, this offers firm and spicy pear and apple fruit, some crisp phenolics giving it a racy edge, and a little bite to the back of the palate. It has the acidity to stand up to creamy pasta sauces or soft cheeses.",Pinot Gris,87,17.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Evergreen Vineyards 2008 Pinot Gris (Oregon),Pinot Gris,Evergreen Vineyards,white,no
5206,France,"Rich and full-bodied, this displays much of the complexity of a Grand Cru wine. It also has a strongly fruity character that bursts from the glass. Schoenenbourg is one of the vineyards surrounding the picture-book village of Riquewihr. Age the wine and drink from 2017.",Schoenenbourg Grand Cru,92,40.0,Alsace,Alsace,,Roger Voss,@vossroger,Dopff Au Moulin 2013 Schoenenbourg Grand Cru Pinot Gris (Alsace),Pinot Gris,Dopff Au Moulin,white,no
5270,France,"This is a light, fruity wine that's ripe with perfumed quince and tropical fruit flavors. The palate is satisfyingly balanced with tight, bright acidity. This is wine that is not for aging, and ready to drink now.",Tradition,88,29.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Pfister 2011 Tradition Pinot Gris (Alsace),Pinot Gris,Domaine Pfister,white,no
5481,US,"Fermented and aged in stainless steel, this is a lightly aromatic Gris with red apple and apple blossom. It's full bodied with a touch of residual sugar and a zip of acidity. A light ale note makes it seem not entirely finished.",Pinot Gris,86,18.0,Oregon,Columbia Gorge (OR),Oregon Other,Sean P. Sullivan,@wawinereport,Wy'East Vineyards 2012 Pinot Gris (Columbia Gorge (OR)),Pinot Gris,Wy'East Vineyards,white,no
5765,France,"Flinty reduction still dominates the nose but this is only a sign of youth in this nuanced wine. It discloses tentative pear blossom and fruit, plus notions of wet earth and candied lime. Above all, a zesty spine of acidity and freshness directs all the attention to a profound, stony core. There is life force here and you know this will continue to evolve.",Calcaire,92,55.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Zind-Humbrecht 2013 Calcaire Pinot Gris (Alsace),Pinot Gris,Domaine Zind-Humbrecht,white,no
6000,US,"Muted florals make way for a creamy, lush and moderately weighty white wine. The measured acidity supports ripe, fruity flavors of fig and Bosc pear.",Pinot Gris,90,20.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,MacMurray Estate Vineyards 2016 Pinot Gris (Russian River Valley),Pinot Gris,MacMurray Estate Vineyards,white,no
6221,US,"It seems that there has been a dramatic increase in the production of this wine. Gassy and thin, it shows a veneer of slightly sweet apple and finishes with a dusting of powdered sugar.",Pinot Gris,85,19.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Coeur de Terre 2014 Pinot Gris (Willamette Valley),Pinot Gris,Coeur de Terre,white,no
6331,France,"An unusually fresh herbal note of lemon balm hovers on the nose. The palate, however, counters this with ample honeyed sweetness. The lemon-balm note flashes here and there and the residual sugar frames notions of ripe Mirabelle plum beautifully. This will work well as a counterpoint to sharp blue cheeses with its medium-sweet finish.",Gloeckelberg Grand Cru,91,34.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Fernand Engel 2015 Gloeckelberg Grand Cru Pinot Gris (Alsace),Pinot Gris,Domaine Fernand Engel,white,no
6633,US,"A savory Pinot Gris that shows how well the variety can grow in Carneros. It was barrel fermented, which gives a creamy richness to the citrus and tropical fruit flavors. A nice edge of acidity adds a clean, bright mouthfeel.",Pinot Gris,88,25.0,California,Carneros,Napa-Sonoma,,,Sutcliffe 2011 Pinot Gris (Carneros),Pinot Gris,Sutcliffe,white,no
7006,France,"Ripe and full, it offers great spice, yellow fruits and hints of tropical fruits. It has acidity and is dry, but it's delicious because of its rounded texture and generous body. Drink from 2015.",Le Berger,89,25.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Gérard Neumeyer 2012 Le Berger Pinot Gris (Alsace),Pinot Gris,Domaine Gérard Neumeyer,white,no
7126,Argentina,"Peach, pear, melon and vanilla aromas come with an aromatic sensation of wet rocks. Light and lifted on the palate, with honeydew, pear, lemon and stony flavors, this finishes fresh, clean and lightly powdery, with echoes of apple and pear.",Piedra Negra Alta Colección,87,12.0,Mendoza Province,Valle de Uco,,Michael Schachner,@wineschach,François Lurton 2015 Piedra Negra Alta Colección Pinot Gris (Valle de Uco),Pinot Gris,François Lurton,white,no
7411,US,This inexpensive Pinot Gris has pear fruit with spicy highlights that somehow conjure up caraway. It's wrapped in yeasty flavors of fresh-baked bread and plenty of lemony acid.,Pinot Gris,86,15.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Cloudline 2007 Pinot Gris (Oregon),Pinot Gris,Cloudline,white,no
7462,US,"Dusty earth tones add savoriness to fresh white peach in this dry, medium-bodied Pinot Gris. Fresh lemon-lime acidity maintains a lively, invigorating feel. Drink now.",Estate Winery,86,16.0,New York,Cayuga Lake,Finger Lakes,Anna Lee C. Iijima,,Hosmer 2016 Estate Winery Pinot Gris (Cayuga Lake),Pinot Gris,Hosmer,white,no
7491,US,"This smells of burnt match and soap, with flavors of very tart citrus and hints of pear and orange. There's plenty of acid but not much weight to the mid-palate.",Blue Moon,83,12.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Bridgeview 2006 Blue Moon Pinot Gris (Oregon),Pinot Gris,Bridgeview,white,no
7635,US,"A small portion of this wine (10%) is barrel fermented, which seems to slightly soften and round out the feel. Fleshy pear and apple comes with a hint of honey on the palate.",L Cuvée,87,18.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Apolloni 2016 L Cuvée Pinot Gris (Willamette Valley),Pinot Gris,Apolloni,white,no
7657,US,"While savory on the nose, with hints of mealy apple and chalk dust, the palate of this vibrant, light-bodied Pinot Gris exposes a range of delicate wildflower and lime zest notes, punctuated by snappy acidity and a brisk, clean mouthfeel. Drink now.",Pinot Gris,85,,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Thirsty Owl Wine Company 2010 Pinot Gris (Finger Lakes),Pinot Gris,Thirsty Owl Wine Company,white,no
7742,US,"The Laurelwood offers sharp flavors of pine tar, threaded through fresh fruit. Apple and orange are there in abundance, and the piny accents will be an interesting highlight for some tasters, but a distraction for others.",Pinot Gris,88,24.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Laurelwood 2015 Pinot Gris (Willamette Valley),Pinot Gris,Laurelwood,white,no
8030,US,"This fruit-driven Pinot Gris blends green apple, melon and pear, with a hint of celery suggesting some less-than-ripe fruit in the mix also. The finish turns a little bitter.",Pinot Gris,86,13.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Kings Ridge 2012 Pinot Gris (Willamette Valley),Pinot Gris,Kings Ridge,white,no
8247,France,"This is a sweet Pinot Gris that is honeyed and very rich. Light spice notes are buoyed by explosive apricot and pineapple flavors, yielding a wine that's great for capping off a meal.",Rangen Grand Cru,89,32.0,Alsace,Alsace,,Roger Voss,@vossroger,Wolfberger 2008 Rangen Grand Cru Pinot Gris (Alsace),Pinot Gris,Wolfberger,white,no
8264,France,"More than just rich and sweet, this wine shows intense, complex flavors. It is full of ripe lychee and spice flavors, and boasts a rich, creamy texture with a finish that hints of dryness. It is maturing well and already ready to drink, but it will also hold for several more years.",Late Harvest,89,48.0,Alsace,Alsace,,Roger Voss,@vossroger,Cave de Kientzheim-Kaysersberg 2009 Late Harvest Pinot Gris (Alsace),Pinot Gris,Cave de Kientzheim-Kaysersberg,white,no
8315,US,"This impressive white was fermented in equal parts concrete and stainless steel, retaining a lush texture and vibrant minerality. Night-blooming jasmine exudes from the glass before revealing well-defined layers of spiced lemon, peach and white pepper.",Pinot Gris,92,22.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Thirty-Seven Wines 2015 Pinot Gris (Sonoma Coast),Pinot Gris,Thirty-Seven Wines,white,no
8335,France,"This is an open, soft, warm wine. It has some spice, although never excessive, along with gentle acidity and touches of hazelnuts. There are apricot and dried banana flavors and a fine, lifted aftertaste.",Pinot Gris,87,20.0,Alsace,Alsace,,Roger Voss,@vossroger,Wolfberger 2012 Pinot Gris (Alsace),Pinot Gris,Wolfberger,white,no
8343,France,"Ripe apples and pears dominate this rich, lightly spicy wine. It has a fresh element that contrasts with its richness,yielding a wine with some weight but also delicate poise and step. Screwcap.",Réserve,87,,Alsace,Alsace,,Roger Voss,@vossroger,Dopff Au Moulin 2012 Réserve Pinot Gris (Alsace),Pinot Gris,Dopff Au Moulin,white,no
